Gene = NDOR1
Position 921: 5.0968193112568265e-05
Position 1785: 4.521878159259296e-05
Position 8263: 4.294663458483661e-05
Position 9950: 3.378870670444599e-05
Position 1055: 2.4181974175939625e-05
Position 78: 2.169482782146273e-05
Position 267: 1.184945605523544e-05
Position 546: 4.418955217709083e-06
Position 10465: 2.2292530486679083e-06
Position 8919: 2.1217001652902134e-06
Position 7: 1.8133348706349045e-06
Position 755: 1.0867640896094722e-06
Position 71: 1.0518610991563492e-06
Position 10474: 9.95331807130588e-07
Position 656: 1.2449127911577115e-07
Position 904: 7.210928561536061e-08
Position 289: 6.765386831912927e-08
Position 779: 3.467886369243909e-09
Position 556: 7.354514660589854e-10
Position 797: 3.0169256342988786e-10
Position 323: 2.776252773906189e-12
Position 595: 2.5825173668623596e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 10423: 0.9787995282509806
Position 8109: 0.9650261985092997
Position 9127: 0.9381695442542018
Position 10228: 0.8018660663354653
Position 8876: 0.750405778694968
Position 9449: 0.7229604512723412
Position 8699: 0.6745959261425922
Position 10601: 0.632861764425665
Position 9757: 0.4501397013853936
Position 9988: 0.43130589909970984
Position 9736: 0.38324296133939123
Position 1883: 0.32230260850779097
Position 6831: 0.2862577915138769
Position 7405: 0.27073933986682125
Position 8296: 0.2650058921823144
Position 9424: 0.26287958149993024
Position 7860: 0.22420293775405348
Position 8899: 0.22321939585672132
Position 8533: 0.20131066535497485
Position 3996: 0.16833268729554232
Position 10656: 0.14208869649400263
Position 6787: 0.11328511339437557
Position 9626: 0.10526614503947856
Position 561: 0.10148938271774299
Position 4596: 0.09826660447312607
Position 11015: 0.08538882990814041
Position 4575: 0.07988427425888658
Position 6885: 0.05263123625828186
Position 610: 0.04727180100703347
Position 8672: 0.03763504461966819
Position 526: 0.03128399507043408
Position 8621: 0.029411375829230493
Position 10777: 0.024144367162886315
Position 8568: 0.02175122244633374
Position 4571: 0.019607191621055193
Position 9146: 0.018919549389538885
Position 2071: 0.017917350596784974
Position 10039: 0.017333926384776557
Position 6813: 0.01713553683310741
Position 472: 0.017015658309984534
Position 10980: 0.015881585157515747
Position 6674: 0.014284394927576254
Position 9608: 0.012944364600785076
Position 8930: 0.011276452619186732
Position 713: 0.011199076615195765
Position 8081: 0.010285734148533586
Position 9641: 0.009901595628182672
Position 7731: 0.009022678698144469
Position 1501: 0.007338519958085651
Position 11205: 0.007207445061902992
Position 11301: 0.007106291259821191
Position 9156: 0.006921082004318824
Position 8969: 0.006007334172233245
Position 7369: 0.0059177585809207026
Position 752: 0.005862890288674626
Position 9335: 0.005834771778969837
Position 2090: 0.005478273557624694
Position 8957: 0.00485092774968627
Position 10160: 0.004114402724379371
Position 9085: 0.004106659743393129
Position 1646: 0.004023167659349265
Position 9773: 0.003911112828710959
Position 8518: 0.0039054714631384024
Position 9605: 0.003681435111019928
Position 8743: 0.0036733079179348646
Position 9203: 0.003601706822801863
Position 10797: 0.0035758258647150274
Position 9938: 0.0034532899529656136
Position 10611: 0.0032656865470863414
Position 6703: 0.0031554891923966395
Position 6608: 0.002934043693575346
Position 8570: 0.002777035958129418
Position 7174: 0.0026839590190747597
Position 8546: 0.002578167439361251
Position 10182: 0.0024960557871595034
Position 7311: 0.002481285595321059
Position 10850: 0.002402533538466928
Position 3839: 0.002400502446104982
Position 9778: 0.0023875558851529206
Position 8272: 0.0023839851284035403
Position 2012: 0.002259886897975047
Position 6225: 0.0021850665088092407
Position 368: 0.0021384726062089535
Position 10941: 0.0020895651780926273
Position 10429: 0.00203975698543003
Position 8261: 0.001809665780194382
Position 1044: 0.0017752338791993713
Position 9689: 0.0017466853572152617
Position 3963: 0.0016873830855679251
Position 10732: 0.0016755038583754326
Position 9504: 0.001595830800368981
Position 11055: 0.0015074623965741416
Position 10194: 0.0013253587382037494
Position 10426: 0.001239816207122278
Position 9098: 0.001214858106547037
Position 1888: 0.001200294899167293
Position 10621: 0.0011546539072056822
Position 990: 0.0011310102981232843
Position 639: 0.0010453384071759727
Position 967: 0.0010193204269060723
Position 10659: 0.0009912607878094664
Position 4647: 0.000989967130402859
Position 10830: 0.0009862080302194235
Position 667: 0.000903604782059215
Position 3797: 0.0009003947089160937
Position 1179: 0.0008890600515503299
Position 6107: 0.0008086985381085324
Position 871: 0.0007858464529140806
Position 8624: 0.0007349669685695523
Position 9949: 0.0007192025898035663
Position 917: 0.0006845159758493973
Position 9927: 0.0006325388625246195
Position 11020: 0.0005854325399140966
Position 10102: 0.0005622402675649512
Position 10728: 0.0005320449395331865
Position 6629: 0.0005052400461361778
Position 9255: 0.0004940547728757205
Position 1711: 0.00048136503729056504
Position 3931: 0.000478355923027152
Position 10172: 0.00046879169689086444
Position 9683: 0.0004577664292972699
Position 9665: 0.00044378496817830567
Position 10687: 0.0004283423524873702
Position 10872: 0.000415128480038869
Position 8341: 0.0004100892869779117
Position 2226: 0.0004084382669419888
Position 8426: 0.0003906697886159234
Position 1991: 0.0003796089283925009
Position 9935: 0.00035918608510032907
Position 10347: 0.00033450214382523257
Position 10854: 0.0002963517878984613
Position 1009: 0.00029511263543925226
Position 3230: 0.0002581657446726656
Position 10041: 0.00023485961961316391
Position 10517: 0.0002256440732937399
Position 10827: 0.00017617556190787303
Position 10636: 0.0001703045173166166
Position 1024: 0.00011368214957426722
Position 9008: 0.00010826507525957333
Position 10444: 0.00010488542837124398
Position 1532: 9.988626188910709e-05
Position 1599: 8.596768060765716e-05
Position 1608: 8.358427502867112e-05
Position 532: 7.80411697162315e-05
Position 3394: 7.187506455094857e-05
Position 3397: 6.653047661182366e-05
Position 719: 6.59217959899107e-05
Position 10662: 6.557415689445265e-05
Position 8634: 6.366586213507803e-05
Position 933: 5.543932542049654e-05
Position 3254: 5.036468572537993e-05
Position 1509: 4.77769031215184e-05
Position 7957: 4.4878944019021814e-05
Position 1183: 4.479830584651577e-05
Position 2094: 4.328165614163841e-05
Position 9107: 3.990906666967473e-05
Position 433: 3.1464532141815295e-05
Position 10403: 2.7979421759266398e-05
Position 8825: 2.5650708491943346e-05
Position 1476: 2.2743767274929544e-05
Position 9300: 1.8075840415881763e-05
Position 1185: 1.6424562136864734e-05
Position 483: 1.63116565054814e-05
Position 478: 1.0278301837706348e-05
Position 754: 8.248230868241626e-06
Position 9388: 3.785168667244496e-06
Position 320: 9.017556852222194e-07
Position 339: 4.181801116352884e-07
Position 142: 3.1896825684524786e-07
Position 579: 2.3922916130430223e-07
Position 281: 1.2595429899738043e-07
Position 1061: 1.1395311976517936e-07
Position 508: 1.0300144827000006e-07
Position 341: 8.456960573808057e-08
Position 396: 7.848106386143954e-08
Position 428: 6.883262734892358e-08
Position 616: 6.808769031102123e-08
Position 122: 6.663872510149128e-08
Position 1021: 5.823286290896649e-08
Position 247: 4.894698653467076e-08
Position 498: 4.49604188302679e-08
Position 413: 3.7728939118572076e-08
Position 726: 3.735742293484442e-08
Position 221: 2.8761106850367543e-08
Position 373: 2.8750362527717142e-08
Position 391: 2.5131866094675953e-08
Position 619: 1.6068621382938518e-08
Position 146: 1.5668098704128225e-08
Position 257: 1.4843185489938493e-08
Position 644: 1.4524766947300357e-08
Position 489: 1.4342661621657806e-08
Position 410: 1.3021869119543952e-08
Position 401: 1.1707320674003917e-08
Position 1688: 8.984125462667868e-09
Position 486: 8.486546961618015e-09
Position 376: 4.9938950176055115e-09
Position 386: 3.2900810523142373e-09
Position 115: 2.893587385176682e-10
Position 71: 2.5709399832132517e-10
Position 278: 2.1346918423760288e-10
Position 161: 1.817616470841611e-10
Position 150: 1.8112330958199221e-10
Position 78: 7.502539405746098e-12
