Gene = GLYCTK
Position 5454: 0.016179567942828134
Position 3946: 0.012675174161805008
Position 3655: 0.010596118774244337
Position 2233: 0.009787901569399264
Position 2714: 0.0076911018310126325
Position 3797: 0.007443977787435354
Position 4066: 0.007205208628267626
Position 3890: 0.006255866078810175
Position 2578: 0.00604587743277771
Position 4127: 0.005115697622036515
Position 4477: 0.005080825340082951
Position 3949: 0.004876329592197832
Position 793: 0.00445469084581819
Position 2145: 0.0043339902119579115
Position 4533: 0.004099802196813971
Position 1038: 0.003895433120979117
Position 2683: 0.0038121355732960434
Position 2769: 0.0032756999451294586
Position 2597: 0.00277854530091982
Position 4112: 0.002774105018769174
Position 1880: 0.002582041340341184
Position 5214: 0.002563764604743855
Position 198: 0.0022354418891819346
Position 2625: 0.002134785483535231
Position 2451: 0.0019754960938310616
Position 3526: 0.001695698465412674
Position 1744: 0.0016502149447803023
Position 2592: 0.001648097274223551
Position 3770: 0.0015943033642545053
Position 2198: 0.0014445414203636965
Position 2631: 0.0013043673273482935
Position 5542: 0.0013016744756368793
Position 1905: 0.0012908520917075737
Position 2807: 0.0012870916875866788
Position 5582: 0.0012112349854013875
Position 100: 0.0011772706421634925
Position 1458: 0.0010970001514057262
Position 3477: 0.0010484907979934595
Position 154: 0.0010096238798105398
Position 3943: 0.0009603871616405051
Position 3857: 0.0009521610252845473
Position 4809: 0.0009301141330926698
Position 3902: 0.0008896141801623368
Position 2575: 0.0008608287003404199
Position 5605: 0.0008287855260588394
Position 2775: 0.000800986242088169
Position 4219: 0.0007742714364781232
Position 535: 0.0007563414313660826
Position 5487: 0.0007355674167023383
Position 3991: 0.0007225766823856207
Position 4995: 0.0007131482514942683
Position 2526: 0.0006175446129287398
Position 4425: 0.000590477690153469
Position 2559: 0.0005700573216651104
Position 3888: 0.0005648239432731983
Position 2420: 0.0005288140562948357
Position 2204: 0.0005142835131602573
Position 2795: 0.0005022396675557376
Position 1243: 0.0004559339463434592
Position 2989: 0.00045535915949135834
Position 97: 0.00042730592262849054
Position 1919: 0.00038649511910174934
Position 2750: 0.0003819523538083629
Position 1831: 0.00037968684966987163
Position 1991: 0.0003769989809577426
Position 2236: 0.00035261434379365767
Position 2504: 0.00034311284042523333
Position 3255: 0.00031756376174161004
Position 3351: 0.0003146232313558278
Position 2175: 0.0003122466150443766
Position 5025: 0.0003111216015163503
Position 2005: 0.0003088301440772259
Position 1163: 0.00029820403464668455
Position 4647: 0.0002916191016544573
Position 3971: 0.0002719537846299315
Position 1479: 0.0002715871795124169
Position 589: 0.00026653611856906467
Position 3137: 0.00026376362287407597
Position 2151: 0.00026350444876211744
Position 834: 0.00023340372509275187
Position 166: 0.00023163702091509147
Position 3960: 0.0002188105153827706
Position 4459: 0.0001920856929399455
Position 879: 0.000183009094303997
Position 4330: 0.00017320352505436078
Position 3107: 0.00015625650022431343
Position 4805: 0.0001460624044816865
Position 2496: 0.00014192989607271397
Position 4494: 0.0001244763406169288
Position 1966: 0.0001230202476105534
Position 4685: 0.00011474044147626114
Position 137: 0.00010847404039533102
Position 2054: 0.00010000751727659042
Position 5278: 9.744491825482351e-05
Position 1505: 9.68903335937714e-05
Position 1272: 9.621631023000973e-05
Position 1641: 9.608778609132035e-05
Position 2112: 9.235968197131778e-05
Position 286: 8.787206668504846e-05
Position 2168: 8.716235506913275e-05
Position 1284: 8.6613582655309e-05
Position 2346: 8.152900795083671e-05
Position 2002: 7.586842502435848e-05
Position 1041: 7.284871253381955e-05
Position 2165: 6.78783662659473e-05
Position 3127: 6.626026768193611e-05
Position 2464: 6.453952362543636e-05
Position 2259: 6.447259731791765e-05
Position 3585: 6.130691913870745e-05
Position 3313: 5.488244398078129e-05
Position 3418: 5.170911352935887e-05
Position 919: 4.978726859032743e-05
Position 1315: 4.775289623169964e-05
Position 3203: 4.5056490543530374e-05
Position 1559: 4.368854582809881e-05
Position 1333: 3.823202801649107e-05
Position 3037: 3.219814420294548e-05
Position 401: 2.986186887169499e-05
Position 1890: 2.919777202288667e-05
Position 773: 2.2936608079429026e-05
Position 1940: 1.159528444084137e-05
Position 2211: 9.949036955609604e-06
Position 2238: 9.720718533393734e-06
Position 538: 8.555073035023718e-06
Position 475: 7.765866756572793e-06
Position 937: 6.845652763044768e-06
Position 1249: 6.297329588598434e-06
Position 1623: 6.024948608627491e-06
Position 1170: 4.5373863072561635e-06
Position 896: 4.132560227675368e-06
Position 1280: 3.6783579725932363e-06
Position 1070: 3.3935043097372728e-06
Position 2343: 6.437491240128613e-07
Position 1972: 5.144627167964428e-07
Position 799: 2.2399970118557051e-07
Position 1489: 1.591431965500024e-07
