Gene = STK31
Position 2667: 0.0013994567358935504
Position 9862: 0.001366484280182326
Position 6353: 0.0012971436687755108
Position 1009: 0.0011999296343263846
Position 1522: 0.001128283816544979
Position 9617: 0.0010803801697198477
Position 6549: 0.001041272357524628
Position 243: 0.0010382970556324339
Position 12445: 0.0009897289708945404
Position 6019: 0.0009851377643676463
Position 273: 0.0009616094134678167
Position 3104: 0.0009018250938925769
Position 12498: 0.0008809104881935588
Position 11864: 0.0008458769150792738
Position 3498: 0.0008231831923233932
Position 11822: 0.0007547223913370461
Position 12131: 0.0007538145103488799
Position 1434: 0.0007260021642256007
Position 5157: 0.000721077275498986
Position 2966: 0.0007037663632058763
Position 11599: 0.0006761253033424504
Position 11636: 0.0006259553825321443
Position 486: 0.0005416220660735645
Position 144: 0.0005131851775838162
Position 954: 0.0004371423132101396
Position 1440: 0.00038784307973816943
Position 1585: 0.00031874930694589135
Position 3369: 0.00029709662973894784
Position 2256: 0.00029703488411868045
Position 5610: 0.00029580866222052174
Position 1875: 0.0002925154803980222
Position 6279: 0.0002853394031189653
Position 796: 0.0002741100751539542
Position 7472: 0.0002684109694729788
Position 320: 0.0002497104559783319
Position 9436: 0.00024228783755642384
Position 4663: 0.0002242695519421177
Position 1870: 0.0002033303567452191
Position 4780: 0.00019527694283760587
Position 6960: 0.00019212440290259112
Position 971: 0.00018341506408597305
Position 197: 0.00017548734426088049
Position 5719: 0.00017250086076630518
Position 1639: 0.00017148378017541974
Position 2670: 0.00014677352658536177
Position 1032: 0.0001407439358661997
Position 5496: 0.00013840364195802837
Position 3129: 0.00012548387278204641
Position 5735: 0.00012404689728721154
Position 2392: 0.00012283048075854882
Position 3059: 0.00012271380561660483
Position 1452: 0.00010841941925385106
Position 2478: 0.00010477616886969769
Position 9021: 0.00010250931393167343
Position 1494: 9.268556896647163e-05
Position 1679: 8.995062047623593e-05
Position 959: 8.640526627787048e-05
Position 860: 8.529226488507666e-05
Position 4306: 8.5085949255937e-05
Position 5901: 8.391911778542763e-05
Position 3154: 8.339334435875532e-05
Position 8527: 7.533255389039449e-05
Position 1960: 6.920299857757187e-05
Position 1040: 6.85642384548031e-05
Position 411: 6.713481471547205e-05
Position 984: 6.139987163312657e-05
Position 2937: 5.896026967499823e-05
Position 329: 5.387148640745044e-05
Position 753: 5.327711669523081e-05
Position 2119: 5.273712599283407e-05
Position 793: 3.816997714445441e-05
Position 6656: 3.778059912294628e-05
Position 6815: 3.773745605506584e-05
Position 4684: 3.556015040124777e-05
Position 1401: 3.497243171198302e-05
Position 4536: 2.9788453678361195e-05
Position 3551: 2.696086080626454e-05
Position 311: 2.602727888863959e-05
Position 533: 2.4907363135473857e-05
Position 761: 1.7910920635484276e-05
Position 1618: 1.7356588562025706e-05
Position 2072: 1.4011371336012719e-05
Position 1034: 1.3320880667684351e-05
Position 704: 1.3109191559347011e-05
Position 350: 1.1908838049399369e-05
Position 162: 1.1315802974032959e-05
Position 732: 1.1177704616039885e-05
Position 572: 1.1005317868585971e-05
Position 2166: 1.0748346396621305e-05
Position 937: 1.0299787907918657e-05
Position 213: 9.463075420768598e-06
Position 910: 7.181079418252278e-06
Position 2266: 6.518276128869801e-06
Position 744: 5.866662885311394e-06
Position 2011: 5.466847616291709e-06
Position 2464: 5.397433297714092e-06
Position 3012: 5.219600577322835e-06
Position 2634: 3.970925788467492e-06
Position 2374: 3.934094819803705e-06
Position 1978: 1.5686342752408208e-06
Position 2921: 1.3298474396180422e-06
Position 2594: 1.0526049810461693e-06
Position 337: 9.404147678715056e-07
Position 1056: 7.839531071335019e-07
Position 369: 6.803475058232288e-07
Position 2440: 1.1904494078672785e-07
Position 2602: 1.0677445046617961e-07
Position 146: 3.9287927146251164e-08
Position 641: 1.4904015120034396e-08
Position 817: 1.270162484577651e-08
Position 935: 1.120618602205397e-08
Position 765: 9.639011861276749e-09
Position 939: 9.594007774751598e-09
Position 173: 6.582585817189855e-09
Position 168: 6.270435209167739e-09
Position 357: 2.9276871460756076e-09
Position 179: 2.646259112761826e-09
Position 262: 1.9130996260077444e-09
Position 176: 1.6521525177590227e-09
Position 602: 1.515335634976616e-09
Position 130: 2.805975937754854e-10
Position 488: 1.5741275997202418e-10
Position 490: 9.456600844792639e-11
Position 644: 6.64782921423896e-11
Position 103: 4.852542752151811e-12
Position 112: 1.299073473594e-13
Position 117: 3.119248774262274e-14
