Gene = DLD
Position 26997: 0.3377749314705945
Position 29548: 0.3237365841360581
Position 10196: 0.28732064128309137
Position 28486: 0.2733880876066473
Position 28615: 0.2615208576619909
Position 27746: 0.25417329625395213
Position 11354: 0.25217268287400385
Position 26325: 0.22584864038222657
Position 27505: 0.2097912097216486
Position 1282: 0.20441395454633535
Position 3935: 0.19880235748141406
Position 13913: 0.16724946376438535
Position 14692: 0.15743608053037303
Position 26153: 0.1539111339320412
Position 27759: 0.15339553823180596
Position 9930: 0.15248181212877687
Position 13898: 0.13221102745764782
Position 29111: 0.12508059860489704
Position 10707: 0.11334844503604498
Position 14376: 0.11188111756383011
Position 28821: 0.11111760555331479
Position 29159: 0.08719560143342814
Position 27720: 0.08177987228354068
Position 13947: 0.07778517790776666
Position 776: 0.0737295319304028
Position 29713: 0.07315555322955104
Position 2210: 0.07246368982045696
Position 27485: 0.07081144380765313
Position 13987: 0.06846268628898163
Position 27000: 0.06513987154728226
Position 29080: 0.06444691941898087
Position 15115: 0.061373369692854736
Position 1035: 0.06054414959856041
Position 22559: 0.05907575354250827
Position 14011: 0.057403277755799335
Position 13892: 0.0541506917404459
Position 13954: 0.05352992020123748
Position 14203: 0.04952050048756613
Position 10593: 0.04804933801410486
Position 29497: 0.04205178585974496
Position 13185: 0.04082435814958749
Position 27583: 0.037259817106078806
Position 28597: 0.0339881550765527
Position 27552: 0.032629376568824156
Position 21862: 0.03229006189643507
Position 19581: 0.031158867376435764
Position 7122: 0.0305280758697817
Position 2265: 0.030062478915174298
Position 11300: 0.02503550553011048
Position 18332: 0.02375621380848101
Position 18755: 0.02130746259207558
Position 28879: 0.021083360234758604
Position 28663: 0.02050108225190558
Position 7331: 0.019992955794017633
Position 11059: 0.01786196219418999
Position 3984: 0.017134116474448215
Position 10596: 0.01697265481846643
Position 14177: 0.016412656138787275
Position 29410: 0.015525286188324716
Position 2462: 0.015235303121622006
Position 29785: 0.015006571400134587
Position 13692: 0.014707475526843842
Position 28955: 0.012920395543605448
Position 1414: 0.012849629626409965
Position 5428: 0.011597417451366441
Position 18714: 0.011095834685214368
Position 7161: 0.010940221143941394
Position 6292: 0.010747428732185598
Position 2057: 0.010152110518293189
Position 28523: 0.010042394233296491
Position 14661: 0.009951290963952723
Position 18428: 0.009618624530309343
Position 13626: 0.009467389831623896
Position 504: 0.009318927721746167
Position 27989: 0.008782771840691794
Position 27897: 0.008613193817318773
Position 27657: 0.007797785745276382
Position 27023: 0.007527939463214957
Position 2472: 0.007469073228827278
Position 5911: 0.007435809247903334
Position 16712: 0.007338908959257458
Position 29584: 0.007117354965037161
Position 29262: 0.00665326904164944
Position 18445: 0.00589079986013585
Position 12180: 0.005561004094245146
Position 12671: 0.005500284987755994
Position 1093: 0.005205492543229829
Position 818: 0.005020284629924794
Position 28572: 0.004993010981296329
Position 6223: 0.0047587433031508275
Position 14243: 0.004693880918917683
Position 13101: 0.004450374433924904
Position 8143: 0.004340851710825162
Position 18786: 0.004327352939532002
Position 201: 0.004267945380127675
Position 27292: 0.004256512536063195
Position 27365: 0.0040681053589992815
Position 27776: 0.003862379444447605
Position 14417: 0.0037990348146807393
Position 29914: 0.003680399102960443
Position 12738: 0.0036510292018944943
Position 14082: 0.0034838552247728662
Position 11270: 0.0034565987992686872
Position 12641: 0.0034201381464856466
Position 11358: 0.0033434401795296538
Position 2417: 0.003332959772173487
Position 28645: 0.003157397589214933
Position 507: 0.003136904853426276
Position 10549: 0.0031220455137530275
Position 15300: 0.002947865558480296
Position 11234: 0.0028221959674710902
Position 2088: 0.0025993144135997718
Position 900: 0.0025297379805047085
Position 4077: 0.0024855464468885578
Position 16674: 0.0024789750192387803
Position 12104: 0.0024740474382770835
Position 26635: 0.002458927043361762
Position 9431: 0.0023557474660716765
Position 3726: 0.0022908658791106888
Position 466: 0.002289309682342841
Position 2233: 0.002170508305652313
Position 28680: 0.0021391676875177875
Position 941: 0.002075416959719025
Position 2458: 0.0020107082741983627
Position 18541: 0.0018509782209842117
Position 19623: 0.0017868379650058303
Position 10785: 0.0017557023094525754
Position 1242: 0.0017038111859285245
Position 1440: 0.0015917357512105323
Position 28620: 0.0015418095716200353
Position 485: 0.0013748063644934676
Position 29870: 0.0013736749385724566
Position 11273: 0.0012159232446303945
Position 27862: 0.00120042420364701
Position 14299: 0.0011924083465197188
Position 29575: 0.0011641612127585529
Position 12865: 0.001093762595624866
Position 28675: 0.0010930948666257893
Position 27346: 0.0010584910350219397
Position 2231: 0.001048288287698684
Position 28722: 0.0010417906218019234
Position 13854: 0.0009069357697907104
Position 12795: 0.000903411649992086
Position 12314: 0.0008984180799496391
Position 28906: 0.0008905000787415294
Position 14150: 0.0008510923801181702
Position 1387: 0.0008218483006754644
Position 11009: 0.0007734303398195092
Position 14743: 0.0006813287174922732
Position 591: 0.0006761431797089851
Position 11157: 0.0006752532739260029
Position 11328: 0.0006667313554042258
Position 28502: 0.0006585299101667115
Position 27233: 0.000650484617475841
Position 2278: 0.000640365676889534
Position 27521: 0.0006101568183318021
Position 13352: 0.0006024928922771569
Position 903: 0.0005841370750588902
Position 2407: 0.0005741435679209257
Position 27610: 0.0005654048035209835
Position 1037: 0.0005647967721340645
Position 13250: 0.0005375767272063621
Position 828: 0.0004602749148847913
Position 28892: 0.0004386756386491781
Position 30123: 0.00043742954775023084
Position 1306: 0.0004110490075074185
Position 29056: 0.00040767428333031793
Position 28359: 0.00039083715743776606
Position 837: 0.000387804918492033
Position 12735: 0.00038504245986155936
Position 11755: 0.00038229365933505776
Position 3310: 0.00037728019191883544
Position 1344: 0.00036100890184178296
Position 1190: 0.00034942068741399993
Position 1426: 0.00032539647745572826
Position 10827: 0.0003069944458885887
Position 11219: 0.00030135786934064085
Position 795: 0.00028973580519720454
Position 13332: 0.00028498487640519235
Position 12761: 0.0002839965676871334
Position 623: 0.00028388977391657764
Position 28843: 0.00028258668412724247
Position 14221: 0.0002824152818179471
Position 11178: 0.00026499476683002776
Position 28294: 0.00023047980317589367
Position 29134: 0.0002156931997589236
Position 1205: 0.00020662355857875247
Position 530: 0.00019115721936705348
Position 1174: 0.0001754959140429217
Position 18399: 0.00016421638777529063
Position 28233: 0.00013287190040640702
Position 27536: 0.00012424113491700563
Position 1081: 0.000111789367919828
Position 28852: 0.00010652081054028249
Position 1976: 9.563164883236417e-05
Position 28641: 9.018732650949978e-05
Position 7097: 8.984553909043132e-05
Position 3437: 8.939687875208752e-05
Position 28340: 8.484111508451838e-05
Position 667: 7.861611244008062e-05
Position 28297: 7.168027268486413e-05
Position 5579: 7.00556336923048e-05
Position 416: 6.953035972783131e-05
Position 13566: 6.656106651279725e-05
Position 3220: 6.168033156402281e-05
Position 28841: 5.4601983336990266e-05
Position 3168: 5.383812785102075e-05
Position 3595: 3.890731678931414e-05
Position 28236: 3.802412848629989e-05
Position 28372: 3.2557642286052326e-05
Position 13505: 3.232813258489056e-05
Position 1478: 3.1098461731722375e-05
Position 3374: 3.068329791794934e-05
Position 13711: 2.7749901696136033e-05
Position 10972: 2.583397768677433e-05
Position 10925: 2.5127479914144732e-05
Position 6273: 2.4526770428699507e-05
Position 2484: 2.3697337445174973e-05
Position 1013: 2.32814186985684e-05
Position 4229: 2.2572644890569572e-05
Position 14468: 2.253212264781043e-05
Position 2377: 1.6176742618061844e-05
Position 13776: 1.5221991791062704e-05
Position 5389: 1.2904427464542091e-05
Position 782: 1.0654276558490125e-05
Position 799: 1.056470076717577e-05
Position 744: 9.369666363173199e-06
Position 13542: 8.619011310541203e-06
Position 238: 6.773515953294778e-06
Position 28243: 6.489611048619181e-06
Position 16654: 6.228158324613157e-06
Position 180: 5.052862682183406e-06
Position 28510: 4.541307963162254e-06
Position 12679: 3.7337318049576657e-06
Position 642: 3.1037689776362554e-06
Position 12750: 2.695869895820356e-06
Position 230: 2.4640905707687973e-06
Position 286: 2.320264088201653e-06
Position 1813: 1.9743605342468037e-06
Position 12720: 1.4450987036536744e-06
Position 28388: 1.3233679409703748e-06
Position 319: 1.1081267795848465e-06
Position 14314: 7.790083821508896e-07
Position 602: 4.7625264515767826e-07
Position 737: 4.589988160293908e-07
Position 880: 3.29688044245726e-07
Position 728: 3.1657593481853565e-07
Position 243: 2.814759050082732e-07
Position 263: 2.660380550255028e-07
Position 638: 2.3456436076846592e-07
Position 210: 1.9965133089108004e-07
Position 354: 1.6716145219450364e-07
Position 205: 1.4975979498748168e-07
Position 719: 1.3427771977478577e-07
Position 376: 1.3320102261448982e-07
Position 250: 6.491071427672901e-08
Position 273: 6.171209742576402e-08
Position 98: 2.8419540445362775e-08
Position 541: 1.9681246649345173e-08
Position 2757: 1.3724127807542288e-08
Position 2588: 1.0439756695289451e-08
Position 222: 9.725876510520843e-09
Position 2663: 8.181069120569981e-09
Position 3180: 5.425162153481588e-09
Position 334: 4.239142133193739e-09
Position 324: 3.0477913605292274e-09
