Gene = TNFSF8
Position 8121: 0.011408953012621082
Position 2907: 0.009631229905833304
Position 26378: 0.008094910311584201
Position 1746: 0.007129831905256653
Position 16364: 0.00708087124958918
Position 12093: 0.006859274534599379
Position 10281: 0.0064319761857937145
Position 8169: 0.006296641784000147
Position 6519: 0.006136772483360794
Position 11319: 0.00603330070825611
Position 14756: 0.005690772468471214
Position 18418: 0.005285969469379477
Position 20630: 0.004501517959589787
Position 636: 0.003972241549167164
Position 243: 0.0038000705057469786
Position 3508: 0.0037936490554865226
Position 891: 0.0035105084574029687
Position 3775: 0.003387225366678599
Position 9282: 0.0033105306127291464
Position 15686: 0.0032737054146323
Position 6097: 0.00326968752952769
Position 7038: 0.002922963354250312
Position 15833: 0.0028623969124693402
Position 7141: 0.002644468861171383
Position 6154: 0.0022035382308141878
Position 5262: 0.0021646099651956353
Position 9247: 0.0021555947198555058
Position 12906: 0.0019831779916721433
Position 8049: 0.001874050636211156
Position 21672: 0.0016840023740851144
Position 3822: 0.0015436031546697806
Position 1563: 0.0015025068529784889
Position 16858: 0.001455546059801626
Position 7478: 0.0012870808689412713
Position 6058: 0.0012835455191964767
Position 1805: 0.001195476445079998
Position 8028: 0.0011507455441790992
Position 17341: 0.0011258422362403382
Position 708: 0.0010095371490872554
Position 19588: 0.0009322804142495318
Position 957: 0.000928173810217233
Position 5830: 0.0008377665092376953
Position 1727: 0.0008265827055431449
Position 7453: 0.0008180317583691164
Position 5789: 0.0007735300362851294
Position 1158: 0.0007721060298649305
Position 782: 0.0007638099304906052
Position 18883: 0.0006838701614285476
Position 5596: 0.0006412427910804272
Position 13929: 0.0006282948534656833
Position 5297: 0.000583505695063975
Position 7450: 0.0005831245223069351
Position 7124: 0.000564226019817436
Position 13092: 0.0005059621097871032
Position 1481: 0.000496977622133415
Position 3534: 0.0004809637273774178
Position 12878: 0.00047310765917087295
Position 5385: 0.00044826193086094565
Position 5246: 0.000405308587653615
Position 2842: 0.0004025629414093381
Position 982: 0.00040179060522300313
Position 5760: 0.00039915014513282175
Position 3792: 0.00035299295932149697
Position 168: 0.0003260107346602274
Position 199: 0.0003108798207319834
Position 17431: 0.0003042115879566119
Position 14532: 0.00030118243120552386
Position 18820: 0.0002955390637682071
Position 5378: 0.0002926561659833906
Position 17157: 0.000286385884468428
Position 1426: 0.0002844597967977075
Position 12990: 0.00025766094933259723
Position 16333: 0.00024180342919782766
Position 687: 0.00020688868963385197
Position 1650: 0.0001920309710539557
Position 15807: 0.00018348113921520402
Position 682: 0.0001356916287094502
Position 1098: 0.0001318037944465551
Position 2874: 0.0001304755611158045
Position 162: 0.00012666446914304922
Position 15216: 0.00011251482140196099
Position 1177: 8.603970290456243e-05
Position 14326: 8.194093554288282e-05
Position 14163: 7.933804214270654e-05
Position 13109: 7.757284702025426e-05
Position 1190: 7.004986583819e-05
Position 15348: 6.392142711732512e-05
Position 12403: 5.630282309532807e-05
Position 12499: 5.580576946883021e-05
Position 12842: 4.960283535363266e-05
Position 12961: 4.808327717375532e-05
Position 15423: 4.730916380228512e-05
Position 15007: 4.660902267164055e-05
Position 12430: 3.5235795473252844e-05
Position 14402: 3.380206993418452e-05
Position 13890: 2.8482547025076223e-05
Position 13039: 1.811498996703815e-05
Position 8959: 1.367972344622277e-05
Position 7736: 1.3207103717328543e-05
Position 7774: 7.846786154022861e-06
Position 6339: 4.705336379407539e-06
Position 7659: 4.2889246778748234e-06
Position 2495: 2.435978040034519e-06
Position 5876: 2.2474336255698852e-06
Position 6175: 1.9974114957358137e-06
Position 3996: 1.941526041582548e-06
Position 1219: 1.8758686653741682e-06
Position 2144: 1.869704618800772e-06
Position 1969: 1.867707933702242e-06
Position 5249: 1.8357295444595794e-06
Position 5443: 1.6811365705504035e-06
Position 5476: 1.6227753215985705e-06
Position 3992: 1.432196374547876e-06
Position 3895: 1.3729791377154405e-06
Position 3127: 1.2694978925005292e-06
Position 4229: 1.2227292228376528e-06
Position 5633: 1.183205741770722e-06
Position 4760: 1.1374040334575746e-06
Position 2334: 1.114614802505931e-06
Position 6191: 1.104924974071691e-06
Position 4573: 1.016951815107882e-06
Position 4014: 1.0111538252129581e-06
Position 6203: 9.65502923520025e-07
Position 1490: 8.144430258705971e-07
Position 5509: 7.825129977089531e-07
Position 1256: 7.430749879152074e-07
Position 4905: 7.173839714370369e-07
Position 3632: 7.145093933645284e-07
Position 763: 6.253484199139809e-07
Position 2526: 5.965516751227067e-07
Position 1702: 5.616228105290302e-07
Position 1993: 5.410771320459039e-07
Position 2479: 5.407947397957221e-07
Position 4693: 4.868283847888064e-07
Position 1347: 4.857628685809052e-07
Position 1014: 4.6345901967658534e-07
Position 2411: 3.7677702477649206e-07
Position 986: 3.42718299391569e-07
Position 2300: 3.3476887045037573e-07
Position 1592: 3.2916475667849955e-07
Position 1133: 2.759150746724345e-07
Position 2277: 2.4693789176469837e-07
Position 516: 2.3072619769924356e-07
Position 1273: 2.2176529151205503e-07
Position 722: 2.056211138815287e-07
Position 5687: 1.9269602393518306e-07
Position 2911: 1.5104992723798113e-07
Position 1367: 1.3164341611564465e-07
Position 3799: 9.558749047741041e-08
Position 1066: 7.894184138919536e-08
Position 1028: 7.462495294505458e-08
Position 1618: 4.5559002212151523e-08
Position 959: 4.371993398931911e-08
Position 726: 3.475419684477694e-08
Position 655: 3.1263090157783606e-08
Position 223: 2.961715134172631e-08
Position 302: 2.9550773721012346e-08
Position 2868: 2.5650993457150567e-09
Position 1031: 2.2640732096931843e-09
Position 2954: 2.0639204569509213e-09
Position 704: 1.7900051096658946e-09
Position 861: 1.5725667086348568e-09
Position 710: 1.5687686082324548e-09
Position 1654: 1.1860010232541273e-09
Position 1573: 1.119080346120383e-09
Position 1531: 1.088952338511735e-09
Position 894: 5.972589791765999e-10
Position 549: 5.586233862152052e-10
Position 1060: 5.482005551447795e-10
Position 790: 5.392115481655527e-10
Position 1164: 5.037459235050955e-10
Position 818: 3.937986060056773e-10
Position 1035: 2.622277512551783e-10
Position 613: 2.47014147199718e-10
Position 913: 2.3561877180644827e-10
Position 730: 2.1228353299208366e-10
Position 1079: 1.470017342797948e-10
Position 905: 1.2359564492981226e-10
Position 919: 1.0250559355361298e-10
Position 217: 6.533327494175673e-11
Position 1073: 3.877914208636956e-11
Position 736: 3.601420672890306e-11
Position 599: 3.465379789350877e-11
Position 863: 2.609729651785729e-11
Position 834: 2.5858518897405205e-11
Position 899: 2.3016225886677197e-11
Position 1076: 2.2684309639366798e-11
Position 922: 2.0632891040514514e-11
Position 400: 9.643888812703222e-12
Position 460: 8.208700271674031e-12
Position 545: 5.859549556032559e-12
Position 553: 5.727731406359301e-12
Position 647: 2.759605687750466e-12
Position 304: 2.349019515710862e-12
Position 558: 1.2991888911039314e-12
Position 562: 5.725157447044382e-13
Position 665: 5.432721690482898e-13
Position 738: 2.5749173191392653e-13
Position 123: 4.6364108654184466e-14
Position 131: 2.987293156591086e-14
Position 101: 7.371995068613077e-15
Position 70: 3.2535050675424395e-15
Position 112: 1.156453287973239e-15
Position 135: 4.368570042831597e-16
