Gene = TXNDC15
Position 6538: 0.0775577807019792
Position 2806: 0.0636882630784954
Position 8361: 0.06303448253046358
Position 13947: 0.044828029850078006
Position 8324: 0.04155208870897438
Position 7254: 0.0408186661682621
Position 1268: 0.03901648216228147
Position 3094: 0.03854678905773139
Position 7431: 0.034747921220412516
Position 6966: 0.03261484371554581
Position 4704: 0.02914590239723935
Position 3336: 0.027346780149220255
Position 5759: 0.02707050132129024
Position 5473: 0.026283245202433237
Position 1094: 0.022490038570687
Position 3627: 0.022150802441935742
Position 11164: 0.01864455731347536
Position 1511: 0.01835935209565422
Position 2643: 0.01806838034552905
Position 2618: 0.017642617994274377
Position 6999: 0.0175772911280168
Position 8474: 0.016336121565027298
Position 7795: 0.015510045925660782
Position 2823: 0.015194582868844833
Position 5671: 0.012941644950582084
Position 1713: 0.011397666381767896
Position 4832: 0.011066194876745162
Position 580: 0.009985637591819163
Position 2908: 0.008535068597510269
Position 149: 0.00776258591222528
Position 808: 0.00722191819042724
Position 1164: 0.0067108726284553005
Position 562: 0.0058281539045341385
Position 8204: 0.0049637392369248625
Position 3849: 0.0047249942562895605
Position 2735: 0.00469110769713124
Position 8514: 0.0044751790352815886
Position 1244: 0.003713458798275233
Position 1470: 0.003702788276626235
Position 2218: 0.003373472504177543
Position 1307: 0.0025006835957732095
Position 547: 0.002116544748059298
Position 6654: 0.0020235365380330047
Position 6424: 0.0017930979495353926
Position 6174: 0.0015809987080014525
Position 1739: 0.0015312890667485248
Position 418: 0.0015057641295304208
Position 1774: 0.001411190153334719
Position 1179: 0.0012680694899862843
Position 4563: 0.0010037024535989106
Position 2048: 0.0009406277085221787
Position 3991: 0.0008892234972001302
Position 1887: 0.0008775005826293759
Position 2856: 0.000647606113170248
Position 1201: 0.0005224143891128349
Position 2315: 0.000512809832367543
Position 2955: 0.0005064032537290976
Position 594: 0.00041607463478873406
Position 285: 0.00041197018680888623
Position 1911: 0.00035406200578342543
Position 2051: 0.0003346386124166072
Position 903: 0.0002502593896366757
Position 1247: 0.00019637838716157307
Position 1344: 0.00014550448973694663
Position 2537: 0.00011431056872998916
Position 2534: 0.00010884866398711763
Position 1221: 0.00010758694853249991
Position 962: 8.028405634492393e-05
Position 1521: 7.352004212860758e-05
Position 382: 7.163128811241753e-05
Position 385: 6.776965440784449e-05
Position 1273: 5.832250109495562e-05
Position 2570: 3.881360729415686e-05
Position 987: 3.845215150720304e-05
Position 2353: 3.427789141203118e-05
Position 455: 3.271604253980439e-05
Position 1389: 3.189289427716176e-05
Position 1481: 2.3845829817335675e-05
Position 1209: 1.778839088094126e-05
Position 726: 1.6898390391106754e-05
Position 2583: 1.4919067527806432e-05
Position 1039: 1.1388366219757121e-05
Position 1644: 8.265697859268958e-06
Position 484: 7.472027271857302e-06
Position 973: 7.248531876430286e-06
Position 1568: 7.021922041091058e-06
Position 936: 6.660913302033689e-06
Position 331: 5.8518029140287405e-06
Position 356: 5.502477893913888e-06
Position 266: 3.746918221551068e-06
Position 756: 3.1268482108331544e-06
Position 1310: 2.675736674591837e-06
Position 991: 2.5916486925594575e-06
Position 442: 2.3430621490630704e-06
Position 500: 2.159024350343296e-06
Position 507: 1.9690377209312447e-06
Position 326: 1.7026237865318915e-06
Position 225: 1.6164915661290493e-06
Position 427: 1.5385284429540446e-06
Position 685: 1.1073903390418953e-06
Position 774: 7.276067282838591e-07
Position 1097: 7.013123003948804e-07
Position 1315: 5.771260209678624e-07
Position 437: 5.656094479036631e-07
Position 1325: 5.626363333060261e-07
Position 1000: 5.472498847780649e-07
Position 1564: 4.785938220143187e-07
Position 462: 3.429953459225197e-07
Position 295: 3.310480744990012e-07
Position 1101: 1.3338667887106814e-07
Position 387: 6.380752469843333e-09
Position 464: 5.601189281009389e-09
Position 429: 3.673495375765992e-09
Position 127: 3.319092625200978e-09
Position 191: 2.5456754184320544e-09
Position 335: 6.598286332690825e-10
Position 163: 3.281415395892843e-10
Position 515: 2.579237988466891e-10
Position 338: 2.4233308620230006e-10
Position 307: 2.2251476698144001e-10
Position 358: 1.6473057407438677e-10
Position 153: 8.323608402126777e-11
