Gene = S100PBP
Position 13167: 0.011331037787172957
Position 20228: 0.009200749389146631
Position 15021: 0.00797924362215666
Position 4616: 0.005953582416859789
Position 14023: 0.005424925718322675
Position 8130: 0.004076636564980976
Position 11277: 0.003402382380020751
Position 13068: 0.0032800858739040766
Position 11310: 0.003108140986618392
Position 8388: 0.003070137966931748
Position 12039: 0.0030249383171591458
Position 11772: 0.0028553683159710116
Position 13684: 0.0028548545902277217
Position 14515: 0.002358362459552891
Position 8631: 0.0022120180760753327
Position 11589: 0.0021651449543223615
Position 7145: 0.001956577997300218
Position 12045: 0.0017887189703340346
Position 1569: 0.0015454337125505324
Position 16840: 0.0015430776414579624
Position 1274: 0.0015048562347271198
Position 12691: 0.0014490680844311942
Position 16235: 0.0013734258598680118
Position 11945: 0.0013088244364843622
Position 11119: 0.0011895501494369421
Position 15240: 0.001069469507924079
Position 1530: 0.0009689964131693409
Position 322: 0.0007878261097429971
Position 12757: 0.0007778333263444815
Position 11625: 0.0007701455100597473
Position 12401: 0.0006791887338859986
Position 3629: 0.0006609736784663489
Position 3104: 0.0006467802600361648
Position 1501: 0.0006414161599000133
Position 3019: 0.0006225020732714392
Position 4294: 0.0005726551404133302
Position 11884: 0.0005627387286118769
Position 13131: 0.0004796282996252083
Position 12786: 0.000431155048135241
Position 12910: 0.00042595533488825547
Position 3610: 0.000414731659270381
Position 12772: 0.00036647210303073326
Position 3676: 0.00034530617155886936
Position 13026: 0.00032275512009265217
Position 12737: 0.0002925664942642948
Position 12041: 0.0002862524579777881
Position 5309: 0.00023570449843379594
Position 11983: 0.00023029756665671284
Position 13201: 0.0002256829600029056
Position 7705: 0.00021189323174922663
Position 11980: 0.00021079596611545037
Position 12066: 0.00020711882960014377
Position 11446: 0.00020417468212789486
Position 1608: 0.00018101257829213923
Position 2939: 0.00017706922299159613
Position 11069: 0.0001647608514357103
Position 3703: 0.0001566214289690109
Position 1430: 0.00015049574173016346
Position 939: 0.00014086851816262174
Position 5905: 0.0001376037801633589
Position 2725: 0.00011505633395255753
Position 1315: 7.164087774428288e-05
Position 4219: 6.397966149449237e-05
Position 2439: 5.207635594044693e-05
Position 1082: 4.460880921916754e-05
Position 3749: 2.7323731888554816e-05
Position 7141: 2.64733270751794e-05
Position 6252: 2.6115676297633828e-05
Position 6306: 2.356865419448422e-05
Position 790: 1.7816355069915114e-05
Position 5374: 1.5108308576444407e-05
Position 1575: 1.1778663204599435e-05
Position 903: 1.14666234464919e-05
Position 4922: 1.016346357131531e-05
Position 1671: 1.0103127051979756e-05
Position 844: 8.428597517460015e-06
Position 822: 6.084515768580104e-06
Position 970: 5.951642939149377e-06
