Gene = PLAA
Position 976: 3.880475111362224e-06
Position 107: 3.0555693753968498e-06
Position 19890: 1.7547511007986252e-06
Position 520: 1.570833576792956e-06
Position 230: 1.2889735791058688e-06
Position 492: 1.2053739727046564e-06
Position 585: 1.161822221409887e-06
Position 356: 8.215302522283589e-07
Position 526: 4.5465033677974863e-07
Position 580: 3.4389997683923116e-07
Position 20: 2.406009605222112e-07
Position 629: 2.1773097075808374e-07
Position 232: 9.53610669254593e-08
Position 744: 8.259464733172837e-08
Position 19829: 7.865056838003127e-08
Position 528: 2.540750261677198e-08
Position 383: 2.350806796820304e-08
Position 177: 1.7011263212658724e-09
Position 597: 1.035434070239577e-09
Position 62: 1.3275134813945682e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 19054: 0.9822497570342771
Position 19242: 0.9672212543727197
Position 27078: 0.9546493723853487
Position 24115: 0.9454963251634906
Position 39464: 0.9137517096998551
Position 20902: 0.9025389121725996
Position 7688: 0.897324445253509
Position 12256: 0.8931027663240881
Position 21502: 0.8911736460286279
Position 19682: 0.8050323686202973
Position 37023: 0.7511975749492733
Position 27933: 0.724391699067366
Position 30214: 0.7170469626073318
Position 21265: 0.46029756749461215
Position 20625: 0.34759161998404403
Position 42528: 0.2854246830467556
Position 42739: 0.25478782022992646
Position 41386: 0.22585885014462936
Position 33515: 0.19615279247667783
Position 3130: 0.14791109010149278
Position 21230: 0.14284462573700638
Position 30297: 0.13106515794467236
Position 27390: 0.11241141570775923
Position 3183: 0.10852743191411934
Position 1041: 0.09644526814389082
Position 42710: 0.09625684437929673
Position 27970: 0.08347916860311583
Position 671: 0.08199247040776476
Position 33496: 0.07928609691165328
Position 40230: 0.07825117396557231
Position 21233: 0.06979954617791749
Position 40641: 0.06765757746601604
Position 3133: 0.06572937425793624
Position 6381: 0.06460269552238337
Position 27463: 0.04922235857918299
Position 38564: 0.048782864748328617
Position 562: 0.045416553416725645
Position 30254: 0.03924875393196936
Position 27466: 0.03623235475539542
Position 9106: 0.0340920373041873
Position 28330: 0.03344756734539444
Position 42910: 0.03296136839978898
Position 1156: 0.03230088697136841
Position 3880: 0.03223430847236163
Position 21580: 0.02962606998930192
Position 27417: 0.02924199512825724
Position 19287: 0.02909840924568422
Position 41438: 0.025885824473655103
Position 21517: 0.024321952032971775
Position 23567: 0.02397333915960065
Position 28628: 0.021999379458769865
Position 20404: 0.020704673768802195
Position 804: 0.018391027911637946
Position 42152: 0.01813605739964323
Position 12207: 0.01778699527251843
Position 7148: 0.017345693901070065
Position 34867: 0.016577153280650948
Position 24388: 0.01654762071690377
Position 24462: 0.01652068413333639
Position 7714: 0.01403804271231377
Position 1129: 0.01397042404162881
Position 21520: 0.013361226079651121
Position 25828: 0.011743414289420367
Position 41710: 0.01148689912149314
Position 39768: 0.011434183892665714
Position 707: 0.011354201273101867
Position 24919: 0.010882376394671218
Position 28693: 0.010684898256064793
Position 20602: 0.010405381199041977
Position 832: 0.009685391743078307
Position 19703: 0.009601034541095631
Position 28041: 0.00911268802530131
Position 7209: 0.009041010949253202
Position 24098: 0.008390881171140575
Position 21208: 0.0083901967024175
Position 27310: 0.008341351722083945
Position 28840: 0.00820982215181303
Position 19981: 0.0076497422475898655
Position 3921: 0.0071317414799280925
Position 888: 0.007109471967897772
Position 25009: 0.006891465975771177
Position 27490: 0.005939799814293714
Position 28297: 0.005715900938695669
Position 19649: 0.005405018896843037
Position 23287: 0.005117847555341162
Position 18794: 0.005031299022140255
Position 27763: 0.005014554697560456
Position 20468: 0.004698669558287353
Position 27685: 0.004257230606193357
Position 41259: 0.0036995497624682894
Position 19913: 0.0036961697421130785
Position 28226: 0.0035393215073812948
Position 24141: 0.0035367751689259408
Position 20450: 0.0035266326395969228
Position 21190: 0.0034992974580316614
Position 27894: 0.0033962841079631097
Position 33089: 0.003261584554179421
Position 25616: 0.003233429348899935
Position 30757: 0.0032307904781951977
Position 28929: 0.003155848458550861
Position 1135: 0.003036851441258545
Position 23438: 0.0029535238288062905
Position 21287: 0.0029115875307028933
Position 322: 0.0029003644509582797
Position 31542: 0.002880125638997485
Position 28579: 0.0028013042587025166
Position 20835: 0.0027144624068779896
Position 955: 0.0026334924389002532
Position 6973: 0.0026195616222691857
Position 40532: 0.0025499900693274112
Position 24522: 0.0025117801640829125
Position 21843: 0.00249488829201467
Position 25945: 0.0024736534711520064
Position 22017: 0.0024607672071940943
Position 21068: 0.0023804073031451637
Position 29027: 0.0022997046097140046
Position 535: 0.002295246764389524
Position 958: 0.002294505075080343
Position 32278: 0.002247821787622701
Position 23673: 0.0022098212993454623
Position 7778: 0.0021625607069707176
Position 39950: 0.0021124622795236983
Position 1078: 0.002099605015108733
Position 33001: 0.001973915531683952
Position 19719: 0.0018223871413007473
Position 19558: 0.0017822911078208448
Position 19997: 0.0017202166182814192
Position 24931: 0.0015900789155107794
Position 25582: 0.0015868838667922555
Position 30001: 0.0015762604159315571
Position 29962: 0.0015288652549871084
Position 24130: 0.001482602101688954
Position 19747: 0.0014282487772236303
Position 22246: 0.0014079198007500655
Position 20162: 0.001392736470713112
Position 28004: 0.001392379375876403
Position 25156: 0.0013293880779754151
Position 28266: 0.0012530539283132677
Position 25454: 0.001246059757758942
Position 25418: 0.00117613171564687
Position 25888: 0.0011618752316023683
Position 23257: 0.0011510450841154464
Position 21950: 0.0011338049074249793
Position 28906: 0.001089723519858535
Position 995: 0.0010638255712615231
Position 30602: 0.001011431922778445
Position 24054: 0.0010070144491353468
Position 20052: 0.0009870622758985676
Position 437: 0.0009678452633113641
Position 264: 0.0009044503658618225
Position 22184: 0.0008438977103171237
Position 21886: 0.0008215423002144566
Position 23649: 0.000821098730429695
Position 21979: 0.0007949157343044428
Position 31545: 0.0007824039168172892
Position 23937: 0.0007748951028057737
Position 19801: 0.0007670304854107897
Position 20665: 0.0007621047606924096
Position 37526: 0.0007604481699022825
Position 27085: 0.00075494355438478
Position 1609: 0.0007486597786770715
Position 19776: 0.0007365918304711609
Position 24659: 0.0006995529244483247
Position 19726: 0.0006632678215969783
Position 24465: 0.0006351338307781561
Position 21304: 0.0005359790755111964
Position 19848: 0.000457553932319384
Position 30980: 0.00042534976283759403
Position 20759: 0.00038147082620047085
Position 22921: 0.00037873816100056
Position 31157: 0.0003747203190269684
Position 25562: 0.00037355171631957935
Position 25722: 0.00033897953412696065
Position 23011: 0.00033180993069534167
Position 34237: 0.0003271816076540933
Position 21804: 0.0003152076999597692
Position 19723: 0.00030345114593875364
Position 33764: 0.00029660693042379556
Position 33618: 0.00029609663648806584
Position 30413: 0.00028801254873426113
Position 3516: 0.00028617940482164887
Position 24633: 0.000275691041838727
Position 25740: 0.00026843425944621474
Position 22152: 0.0002644480829281433
Position 24492: 0.00026348960047389467
Position 24029: 0.0002547929869854261
Position 19760: 0.00025227484242452085
Position 21135: 0.00024871744256817836
Position 21044: 0.0002203273115721796
Position 865: 0.00021740852421073658
Position 1622: 0.000212340063066261
Position 29471: 0.00021136285758872964
Position 20025: 0.00020274124061446028
Position 19534: 0.0001738358071865768
Position 20074: 0.0001717965807440604
Position 1262: 0.00015742883300594933
Position 21679: 0.00014450993085635613
Position 20430: 0.00014059117053646277
Position 1166: 0.00013631879444064388
Position 3536: 0.00013548359394706323
Position 103: 0.00013110066277091062
Position 1046: 0.0001265241159792176
Position 31153: 0.00010957969873261612
Position 1132: 9.854377588451027e-05
Position 646: 9.834073482350044e-05
Position 100: 9.49717596230716e-05
Position 1138: 9.44256093871357e-05
Position 19465: 9.4044658657673e-05
Position 855: 9.361738364129306e-05
Position 31027: 9.282117722674493e-05
Position 1628: 9.116832581648488e-05
Position 3573: 8.166580895462235e-05
Position 404: 7.941740920371006e-05
Position 1202: 7.661400018487288e-05
Position 383: 7.313935596776256e-05
Position 3682: 6.666590644221277e-05
Position 21350: 5.277477718161058e-05
Position 29793: 5.036925588028012e-05
Position 27006: 4.9084125792215396e-05
Position 774: 4.58848249353458e-05
Position 1479: 4.482127024974941e-05
Position 2948: 3.338773568846418e-05
Position 1169: 2.8222308151327675e-05
Position 29790: 2.413103276685444e-05
Position 28269: 2.3077420800203564e-05
Position 715: 1.235322218148986e-05
Position 744: 1.165729232876104e-05
Position 1388: 1.0602232909156191e-05
Position 566: 1.0215421130926036e-05
Position 356: 9.579551347669659e-06
Position 23080: 9.144534663294872e-06
Position 28486: 9.024079048112857e-06
Position 23063: 7.814015019313775e-06
Position 28674: 6.631131887518391e-06
Position 514: 4.631653784796786e-06
Position 471: 4.355699678671929e-06
Position 25678: 3.65077920318966e-06
Position 21865: 2.9819512416667467e-06
Position 758: 2.884801476704567e-06
Position 903: 2.489673993289689e-06
Position 21776: 2.417511892955205e-06
Position 408: 1.8277892218566223e-06
Position 23074: 1.810392985712203e-06
Position 25092: 1.6988661818691869e-06
Position 24665: 1.1731795530194363e-06
Position 751: 1.1494451914537965e-06
Position 907: 8.55668896068476e-07
Position 21822: 6.03444862310416e-07
Position 726: 5.116343265794557e-07
Position 222: 4.7063517324831994e-07
Position 19568: 3.6635515319031644e-07
Position 19429: 3.624195767917872e-07
Position 19510: 3.446481412696649e-07
Position 19580: 3.085670798620642e-07
Position 616: 1.8372642577229507e-07
Position 1002: 1.5351395542564393e-07
Position 19432: 1.518899836649428e-07
Position 185: 3.486546978663577e-08
Position 425: 3.049224669372299e-08
Position 131: 2.847801515666978e-08
Position 127: 2.0525771886016306e-08
Position 212: 1.6459273948417507e-08
Position 618: 1.5867035155863205e-08
Position 624: 1.416448162181607e-08
Position 449: 9.499548484024521e-09
Position 136: 6.866263864543161e-09
Position 192: 3.910261074286227e-09
Position 107: 3.875975963352259e-09
Position 122: 5.35363363564366e-10
Position 112: 1.1083964404225161e-10
