Gene = PRDX6
Position 4165: 3.05197274350723e-05
Position 4263: 2.495616514736666e-05
Position 5340: 2.4214631665512077e-05
Position 91: 8.12560344884049e-06
Position 189: 7.938361411188175e-06
Position 789: 7.364349804742338e-06
Position 242: 3.0457763304512005e-06
Position 802: 2.8205376080420387e-06
Position 425: 2.626064561156337e-06
Position 9524: 1.8817063269796523e-06
Position 772: 1.083535116918496e-06
Position 231: 8.070637142142371e-07
Position 9124: 8.053968239791898e-07
Position 1076: 4.609206802558084e-07
Position 1046: 3.3980939658786723e-07
Position 202: 1.345334983099551e-07
Position 291: 6.226138247184522e-08
Position 159: 2.8500439583529145e-08
Position 250: 2.807414344469139e-08
Position 126: 7.500025675064825e-09
Position 19: 4.287863452460863e-09
Position 677: 4.052415369116813e-09
Position 614: 3.855940700944749e-09
Position 40: 3.812476615615715e-09
Position 396: 3.7303268202611994e-09
Position 101: 2.546063347165159e-09
Position 593: 1.981730828140419e-09
Position 358: 9.629832265062567e-10
Position 380: 5.119702225394455e-10
Position 539: 1.5479101399238613e-10
Position 530: 6.857284512244421e-11
Position 378: 3.4372020015445546e-11
Position 480: 9.392080577393393e-12
Position 528: 9.069009623221244e-12
Position 307: 4.407681940212138e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 8988: 0.9870106185134354
Position 4059: 0.984935284049777
Position 8094: 0.9770616598184294
Position 10468: 0.754524470356081
Position 3176: 0.585633569466208
Position 3319: 0.21979233922479957
Position 4480: 0.21942445337053865
Position 2169: 0.2010278561373568
Position 2287: 0.1571629654196725
Position 3334: 0.1484456553862828
Position 2344: 0.14516193318385903
Position 10873: 0.117930044523719
Position 324: 0.09752283318142449
Position 5619: 0.06705445067522353
Position 9605: 0.05822385956743774
Position 9700: 0.05403268820242582
Position 3601: 0.052944664095862605
Position 7696: 0.05207641937567932
Position 7825: 0.05104276673670043
Position 9824: 0.04591894617228274
Position 3623: 0.04275750672130987
Position 11368: 0.0403431363527521
Position 2922: 0.03822889892436356
Position 10783: 0.035856458082337034
Position 2851: 0.032728844095714194
Position 9226: 0.02840558417319756
Position 394: 0.027087125270840572
Position 7828: 0.01923735726361491
Position 1266: 0.019108613383852707
Position 1926: 0.015866512082434007
Position 2386: 0.014520267955911133
Position 9971: 0.014340501560637164
Position 4420: 0.013433292422493078
Position 10261: 0.012382515927313209
Position 5121: 0.011336063479040847
Position 2149: 0.010940070034762625
Position 8159: 0.010520364748490926
Position 10661: 0.010016901538254307
Position 4348: 0.009687099673827535
Position 3575: 0.00942442331901173
Position 2911: 0.009070119668394109
Position 374: 0.009050376836208558
Position 9838: 0.00904252823326265
Position 7622: 0.008775850250242506
Position 10508: 0.0073398624244026146
Position 7480: 0.006928267615436947
Position 9729: 0.006314735077511256
Position 5452: 0.006180780738989763
Position 3365: 0.005968004847926305
Position 8615: 0.005697136417766912
Position 4423: 0.005582755975648302
Position 2755: 0.005110974106665108
Position 11109: 0.004235212731895794
Position 5642: 0.004132064457757195
Position 6511: 0.003983333581282997
Position 2452: 0.0039427881700477806
Position 10934: 0.0038862048901424306
Position 2389: 0.003827962599072449
Position 5124: 0.0037183365184116435
Position 8799: 0.0036438246368459106
Position 9567: 0.003218703385080671
Position 9400: 0.003110792002796471
Position 2680: 0.0030181695289979798
Position 10278: 0.0030162940821598463
Position 2362: 0.002891889926727696
Position 2769: 0.0027675333430673965
Position 4100: 0.0026464448424239053
Position 8484: 0.002602616375304599
Position 8719: 0.002401063843353483
Position 10535: 0.002224146513037961
Position 9040: 0.00218543621538945
Position 2944: 0.0019277315633536287
Position 9354: 0.0017872167579909564
Position 3792: 0.0017819498217237942
Position 1880: 0.001587499784280926
Position 2606: 0.0015714417952843254
Position 8017: 0.0013984979857697979
Position 9542: 0.001343596249189253
Position 5315: 0.0013313209851568831
Position 2457: 0.0013222078135299593
Position 10997: 0.0013134120226753394
Position 8748: 0.0012429975862777696
Position 1759: 0.0012019455729298213
Position 3238: 0.0010978833823042232
Position 891: 0.0010783316928184184
Position 10305: 0.0010159624622358204
Position 4112: 0.0010092206487634604
Position 4495: 0.0009417617509780046
Position 8434: 0.0009315988493677879
Position 2947: 0.0009115119593390961
Position 856: 0.0008743436043821859
Position 3270: 0.0007656225509982304
Position 9769: 0.0007425761306972259
Position 3036: 0.0007369401363954987
Position 11509: 0.0006225842179239608
Position 1110: 0.0006087217030130068
Position 10591: 0.0005844563362725024
Position 9205: 0.0005662491840598308
Position 1155: 0.0004930135120375129
Position 771: 0.0004375861208221182
Position 1856: 0.00043537688426060014
Position 2062: 0.00042904483743319685
Position 2817: 0.00038757410138278835
Position 3512: 0.0003872877023054668
Position 5397: 0.00037036598637845536
Position 2028: 0.00034934494259928565
Position 2034: 0.00033864183581371467
Position 8700: 0.0003121229202103594
Position 2419: 0.00028699217550891314
Position 8683: 0.00026798356858723937
Position 593: 0.0002593197786470775
Position 9012: 0.00021592838009113245
Position 2796: 0.00019948251301341296
Position 928: 0.00016720641779811166
Position 1729: 0.00016021558084643826
Position 2238: 0.00015147090629955587
Position 668: 0.00014138875426698507
Position 1963: 0.00012535452269648814
Position 1685: 0.00011796383821777745
Position 819: 0.00011573142804388957
Position 3183: 0.0001087184514102974
Position 3205: 9.999619967569854e-05
Position 1209: 9.183735184713657e-05
Position 3431: 8.63896495227218e-05
Position 2019: 8.455131814687199e-05
Position 9403: 8.177241689298686e-05
Position 2293: 7.627806335587882e-05
Position 1936: 7.256205162219358e-05
Position 2524: 7.007060342183199e-05
Position 2183: 6.790809610899896e-05
Position 4184: 6.656022877629824e-05
Position 5079: 3.6406254495663404e-05
Position 9015: 3.441877536332016e-05
Position 9053: 2.8854398772242263e-05
Position 605: 2.752388373213783e-05
Position 415: 2.648241966419604e-05
Position 1404: 2.2257459928615125e-05
Position 1278: 1.9921946183382856e-05
Position 778: 1.907320469640136e-05
Position 4546: 1.806196745397563e-05
Position 867: 1.4812338076232594e-05
Position 1710: 1.4743416485896072e-05
Position 3982: 1.4291472644107677e-05
Position 1799: 1.3621390358229926e-05
Position 1227: 1.3117409613972122e-05
Position 911: 1.239966455883331e-05
Position 8921: 9.682194254795897e-06
Position 893: 9.02042633794803e-06
Position 807: 7.724942763918564e-06
Position 675: 4.189580932349715e-06
Position 9177: 3.947934460844978e-06
Position 9093: 3.007768866927704e-06
Position 9074: 2.9447442318670945e-06
Position 8953: 2.698863128897632e-06
Position 5429: 2.3176993528247103e-06
Position 4361: 2.22456685832969e-06
Position 4400: 1.594220792864149e-06
Position 2310: 7.24187070917543e-07
Position 4292: 6.432681755101483e-07
Position 9158: 6.4169232628625e-07
Position 3917: 5.969210059695666e-07
Position 934: 4.839122746166458e-07
Position 8868: 3.3135740353062975e-07
Position 1353: 2.3952000620283457e-07
Position 609: 2.2097175296593075e-07
Position 8835: 1.9591988722079093e-07
Position 739: 1.5769370887523762e-07
Position 800: 1.2428974901258813e-07
Position 245: 1.0443011571011773e-07
Position 9124: 8.940982345444862e-08
Position 959: 7.83367586733067e-08
Position 222: 6.794876163780222e-08
Position 724: 5.524805390678182e-08
Position 492: 4.723591102944639e-08
Position 231: 4.102050123649385e-08
Position 624: 2.3380270327343678e-09
Position 565: 2.110686607912089e-09
Position 631: 1.8382605623445572e-09
Position 758: 1.6250392883996003e-09
Position 745: 1.4763249261503558e-09
Position 503: 1.3284280701599319e-09
Position 279: 1.258309909244399e-09
Position 864: 2.4146415566153983e-10
Position 878: 2.356450660627849e-10
Position 618: 1.323690007157147e-10
Position 518: 2.9637319553636725e-11
Position 176: 1.484091186705221e-11
Position 107: 3.6142143773222795e-14
Position 81: 3.54469871593198e-15
Position 141: 2.0560337972476033e-15
