Gene = TPRA1
Position 5427: 0.002253486863594185
Position 5675: 0.0021816276872153972
Position 2855: 0.0021597057753765135
Position 6614: 0.002065338417637394
Position 209: 0.002016879677602357
Position 2472: 0.0018214515758838091
Position 1454: 0.0017904401774446342
Position 2475: 0.0017770436736084163
Position 3943: 0.0017654451282946237
Position 4062: 0.001679878854638497
Position 5815: 0.0015072941612345177
Position 1363: 0.0014926040688286698
Position 1639: 0.0013552529163926522
Position 6805: 0.0013333107142469278
Position 5974: 0.0013029478218091676
Position 6782: 0.0011679423486701452
Position 4057: 0.0011131097652421523
Position 939: 0.001091420367684991
Position 4005: 0.0010729212236031595
Position 4987: 0.0009855579956363919
Position 544: 0.0009177263743329077
Position 3921: 0.0008925433973729057
Position 3515: 0.000887457423796008
Position 4319: 0.0008496350462900508
Position 3993: 0.0007877924258293294
Position 5708: 0.000755948497298543
Position 3903: 0.0007534781808743408
Position 5405: 0.0007383919013282728
Position 6581: 0.0007263000615462989
Position 2658: 0.0006924756097181325
Position 669: 0.0006912829969847574
Position 7292: 0.0006632373420773197
Position 2126: 0.0006557215475645632
Position 246: 0.0006209505460492037
Position 7147: 0.000591411657515786
Position 6509: 0.0005860761168510435
Position 333: 0.0005576117690372573
Position 3318: 0.000556596121177476
Position 364: 0.0005559774769249468
Position 4099: 0.0005024649169896465
Position 4085: 0.0004986617359626136
Position 6212: 0.0004941858478526099
Position 1986: 0.00048378237884137514
Position 2754: 0.00045073502028568737
Position 4187: 0.00043447797822094127
Position 6686: 0.000412554026864874
Position 1391: 0.00037620864127633417
Position 7236: 0.0003497200478302017
Position 4669: 0.00033533548872755905
Position 6344: 0.0003308794802125283
Position 893: 0.0003245296321453367
Position 7354: 0.00031665951939863224
Position 6516: 0.0003068453889355431
Position 5179: 0.0003043154163700423
Position 1747: 0.00030088831763529526
Position 824: 0.0002753261791536403
Position 540: 0.000253397265901168
Position 7231: 0.0002428708004949758
Position 4077: 0.00022704493529055662
Position 2601: 0.0002244542674701845
Position 4718: 0.0002188988367967589
Position 6024: 0.00021101850812282086
Position 964: 0.00020902978758654563
Position 2805: 0.00019837623548325074
Position 6724: 0.00018919170685077278
Position 6187: 0.00014833277525211347
Position 6116: 0.00014693301293007256
Position 5704: 0.00014566234923145738
Position 3585: 0.00014288505701395992
Position 5942: 0.00012507450707620346
Position 510: 0.00011091859155348873
Position 781: 0.0001026713556284568
Position 496: 0.00010071081510083636
Position 4851: 8.37494269762168e-05
Position 305: 6.431178076739514e-05
Position 5356: 6.30242323343944e-05
Position 1524: 6.289625902195626e-05
Position 203: 6.241632139467023e-05
Position 2040: 5.646254343119166e-05
Position 3692: 5.611642022200316e-05
Position 4342: 5.5274456813776076e-05
Position 6149: 5.511070928406359e-05
Position 2495: 5.412801741948557e-05
Position 180: 5.008911783362484e-05
Position 6661: 4.1662344802918024e-05
Position 4938: 4.1510707742144784e-05
Position 399: 4.080982607464616e-05
Position 1239: 3.900595739097476e-05
Position 4464: 3.681497328922458e-05
Position 3820: 3.131659406775568e-05
Position 1411: 2.91966933618641e-05
Position 4035: 2.8561131748822796e-05
Position 3791: 2.593974585642521e-05
Position 165: 2.5263824018132373e-05
Position 4398: 2.2969351045570742e-05
Position 308: 2.2547209167728466e-05
Position 1236: 2.1055365383867318e-05
Position 215: 1.889778505523031e-05
Position 237: 1.836842688472503e-05
Position 224: 1.364830473280237e-05
Position 1644: 1.2656141214599097e-05
Position 3757: 9.918471945238503e-06
Position 4013: 9.887381195902528e-06
Position 1426: 8.719453927562612e-06
Position 970: 7.415030790765685e-06
Position 5129: 6.357850020883031e-06
Position 5702: 6.310701859227103e-06
Position 1386: 4.711649709064187e-06
Position 512: 4.241718569118445e-06
Position 229: 4.080424534758274e-06
Position 328: 3.925296257494096e-06
Position 4021: 3.0417258694147956e-06
Position 5706: 2.6622606307667567e-06
Position 5865: 1.4630347192861278e-06
Position 712: 1.4465614869596302e-06
Position 142: 1.3968181305061168e-06
Position 1032: 1.249694157450581e-06
Position 1460: 7.766605121518054e-07
Position 1370: 7.742568694712338e-07
Position 1677: 7.584462247459483e-07
Position 5710: 7.213590624657679e-07
Position 221: 6.576840287325321e-07
Position 1332: 6.494860854759274e-07
Position 1044: 6.209872643968588e-07
Position 1868: 6.052418384015982e-07
Position 415: 4.997158952488499e-07
Position 1078: 4.633468505828297e-07
Position 1066: 2.5787971928328674e-07
Position 787: 2.2011908385279039e-07
Position 1316: 2.150894252158084e-07
Position 702: 1.6940163902524564e-07
Position 1260: 1.6254836936340635e-07
Position 5140: 1.5905323245810248e-07
Position 1027: 1.430593271657589e-07
Position 901: 1.2536425808028056e-07
Position 947: 1.0999159745504569e-07
Position 871: 1.0803976279559854e-07
Position 803: 9.229015221912158e-08
Position 474: 6.940751945545272e-08
Position 751: 4.9463919833374226e-08
Position 486: 4.176733188591588e-08
Position 719: 3.520825297176433e-08
Position 975: 3.1764876574643894e-08
Position 124: 1.7044662641547545e-08
Position 1122: 9.57535477484018e-09
Position 136: 8.149287140762446e-09
Position 153: 7.854871693191968e-09
Position 1258: 6.356995649288797e-09
Position 5117: 4.550826754276921e-09
Position 1048: 4.355108586312692e-09
Position 1053: 4.054794457306798e-09
Position 904: 1.3981749278707558e-09
Position 724: 1.1197229517020216e-09
Position 807: 1.0096885030553851e-09
Position 1084: 7.973789097768666e-10
Position 440: 7.033414451698412e-10
