Gene = MUL1
Position 6237: 0.01714041771850238
Position 1338: 0.012397704521122408
Position 6515: 0.01053282202876199
Position 6638: 0.00985139873146369
Position 3426: 0.009415402220409578
Position 545: 0.007863371504381824
Position 4936: 0.00655787686270402
Position 6386: 0.006358482578962562
Position 7387: 0.005496334292721226
Position 7234: 0.005112270772396653
Position 363: 0.004907861612638411
Position 7080: 0.004602186138726325
Position 6724: 0.004506393699579987
Position 1097: 0.004215953598654741
Position 370: 0.002949708278806853
Position 5922: 0.002786613586505589
Position 948: 0.002764836381357365
Position 8325: 0.002689398624289813
Position 169: 0.002051655819824318
Position 837: 0.0019352855869939952
Position 3432: 0.001924386712707098
Position 1100: 0.0019222277815736063
Position 6193: 0.001709670571187737
Position 3445: 0.0016352647616165554
Position 5858: 0.0014300367193974825
Position 7058: 0.0014242861201666766
Position 304: 0.0013868436703685049
Position 391: 0.0013863577493235942
Position 5872: 0.001274036102829505
Position 4879: 0.0011393042154540128
Position 6350: 0.0009980126245484387
Position 6572: 0.0009191317125766621
Position 4900: 0.0007536617094908515
Position 7001: 0.0006832897445639759
Position 1835: 0.0005831095981748254
Position 1320: 0.000520103587787298
Position 7659: 0.00044997805888512537
Position 972: 0.00031874618472786995
Position 4903: 0.00029194250090723426
Position 6500: 0.0002737925812501153
Position 3568: 0.00025820334365650867
Position 3844: 0.00018692458603994911
Position 4987: 0.00018063039910881485
Position 1126: 0.00016266570257538488
Position 229: 0.00014987088911791848
Position 6672: 0.00014009241088930497
Position 6054: 0.00010465704162216518
Position 1988: 7.842753792850888e-05
Position 593: 6.674500284228073e-05
Position 2581: 4.64487231886431e-05
Position 716: 4.5884274650894106e-05
Position 2029: 4.28317870854441e-05
Position 2933: 4.145184648252089e-05
Position 1046: 4.1016527895063385e-05
Position 2605: 3.710085485695458e-05
Position 581: 3.5863095923504876e-05
Position 144: 2.6039343612235534e-05
Position 1529: 2.4912885593086763e-05
Position 622: 1.858832602103264e-05
Position 1029: 1.770395991541897e-05
Position 557: 1.543364639597669e-05
Position 1106: 1.2944991998453959e-05
Position 379: 8.751215009964883e-06
Position 1138: 8.044805421379054e-06
Position 954: 7.5072846966793396e-06
Position 398: 7.267794716488219e-06
Position 1179: 7.030854406280009e-06
Position 149: 5.495925936433785e-06
Position 232: 5.017446055194993e-06
Position 417: 3.883437661910184e-06
Position 549: 3.380902205175582e-06
Position 248: 3.0148571211511496e-06
Position 91: 2.6042516226312804e-06
Position 5781: 1.941323023167119e-06
Position 142: 8.636291320052471e-07
Position 250: 1.1048085626843237e-07
Position 634: 6.909361654990114e-08
Position 395: 5.628226352440169e-08
Position 284: 3.473104105970956e-08
Position 653: 2.62110142117085e-08
Position 564: 2.615536162436395e-08
Position 602: 1.5984387658491262e-08
Position 404: 1.4265886014832952e-08
Position 256: 1.3985014992384562e-08
Position 411: 8.418043467495215e-09
Position 261: 6.990458621130633e-10
Position 731: 3.1608318825486775e-10
Position 269: 6.502806756570285e-11
Position 606: 3.632653540009299e-11
Position 407: 6.423273262646194e-13
