Gene = MEGF9
Position 5029: 0.0012724296849890588
Position 1469: 0.0012383061084560798
Position 3924: 0.0011530364481596453
Position 8870: 0.0011491093074374624
Position 9040: 0.0010987281378143758
Position 6432: 0.0010604110375269675
Position 3174: 0.0010545005519436157
Position 4048: 0.0010488655316391918
Position 3420: 0.0009461356756291636
Position 2215: 0.0009086446421085181
Position 4301: 0.000900050705735381
Position 5693: 0.0008425659367533809
Position 5884: 0.0006642947611203223
Position 4234: 0.0006595637113856394
Position 10139: 0.0006292389798388924
Position 1364: 0.000624860340140939
Position 7638: 0.0005796310497683564
Position 3722: 0.0005538795895648179
Position 8799: 0.0005272122805037052
Position 9267: 0.0005113986448738593
Position 3581: 0.0004867681719497933
Position 650: 0.0004639773936592557
Position 317: 0.000440297502087397
Position 9131: 0.0004288147627052863
Position 4901: 0.00040872810025468814
Position 8971: 0.0003993711989736407
Position 1473: 0.00039376743568950807
Position 339: 0.0003626988143306309
Position 1409: 0.00036116700983177
Position 1192: 0.0003547523090916691
Position 8181: 0.0003274843586047986
Position 5757: 0.00032649580302618726
Position 1034: 0.00032602885426648775
Position 7327: 0.0003144422760002985
Position 2289: 0.00029629292850137645
Position 5217: 0.0002741615175589383
Position 4871: 0.0002581839064933816
Position 7115: 0.0002324140358610181
Position 5084: 0.00022962132890346452
Position 1549: 0.00022915960176919198
Position 3240: 0.00022177178732510312
Position 5681: 0.0001967346343001474
Position 2239: 0.00018537577966789805
Position 2078: 0.0001547551484539981
Position 3824: 0.00015433583995068284
Position 822: 0.00015214891122801802
Position 1745: 0.0001486915996253538
Position 2049: 0.00013843891096190525
Position 5140: 0.00013176864623883476
Position 1918: 0.0001112977371332993
Position 4639: 0.00010434548120091008
Position 2693: 0.0001014482913832413
Position 5581: 9.67862379135585e-05
Position 1175: 8.928971382400714e-05
Position 1978: 8.186307213370333e-05
Position 2942: 7.112939513764022e-05
Position 1721: 6.95099164230732e-05
Position 4910: 6.53016766012926e-05
Position 3989: 5.715352520420191e-05
Position 3700: 5.2622620063075265e-05
Position 653: 4.40368479405394e-05
Position 2380: 4.0130296191591636e-05
Position 712: 3.529840160043213e-05
Position 400: 3.188824440829766e-05
Position 1231: 3.130173448604589e-05
Position 849: 3.0198389530954785e-05
Position 3048: 2.7975648877809647e-05
Position 536: 2.3264193333347144e-05
Position 1837: 2.3163232770827276e-05
Position 1234: 2.0217252296345734e-05
Position 3033: 1.7429932219824808e-05
Position 405: 1.724429354159987e-05
Position 1648: 1.3033667302780868e-05
Position 1528: 1.2891747265151183e-05
Position 946: 1.0243258612831243e-05
Position 890: 9.012341670688564e-06
Position 996: 8.025491038313382e-06
Position 3588: 6.849854799448632e-06
Position 3591: 6.4409893015630184e-06
Position 1611: 5.235082416982742e-06
Position 4205: 4.966862329799101e-06
Position 1687: 4.403644007741681e-06
Position 4287: 4.400032089115286e-06
Position 2998: 3.792252774360956e-06
Position 690: 2.9673985642094052e-06
Position 1519: 2.9408630447684e-06
Position 1061: 1.92308905423872e-06
Position 3150: 1.643959508517976e-06
Position 739: 1.2889607856635804e-06
Position 2459: 6.643412843357151e-07
Position 414: 6.361988732032989e-07
Position 347: 6.075065075935039e-07
Position 659: 5.201544652940685e-07
Position 1557: 3.642884015622541e-07
Position 837: 1.5635105666126019e-07
Position 1664: 1.529402123514983e-07
Position 925: 9.853276338414243e-08
Position 1441: 9.492482469374657e-08
Position 214: 8.041650537098414e-08
Position 662: 7.19875511929733e-08
Position 771: 6.487267183547889e-08
Position 757: 6.457765113509857e-08
Position 1105: 5.1258108575661256e-08
Position 1131: 3.159272659256612e-08
Position 855: 3.0083917980676274e-08
Position 1078: 1.3248491295645485e-08
Position 83: 1.1047369189563439e-08
Position 859: 9.100208400898094e-09
Position 302: 5.04105785599941e-09
Position 297: 4.969904121998261e-09
Position 1069: 3.304589608571352e-09
Position 261: 3.2554863654299355e-09
Position 1137: 3.6599572040062377e-10
Position 124: 4.180861849813825e-12
Position 140: 5.655321281036917e-13
Position 80: 4.704887368930246e-13
Position 143: 4.3335729772825875e-13
Position 77: 1.1100972799092427e-13
