Gene = NOM1
Position 2410: 0.002685976493630923
Position 14182: 0.002531008722385828
Position 13380: 0.002446606888925394
Position 13950: 0.0023487059439735833
Position 11435: 0.0023216309430485736
Position 8241: 0.002122534930394978
Position 11029: 0.00208867581689747
Position 3905: 0.0018037766435388758
Position 790: 0.0014930711336268436
Position 1363: 0.001425600097052441
Position 1827: 0.0013160747905310833
Position 72: 0.0012981331655813257
Position 14641: 0.0012792584879565826
Position 3641: 0.0011844899338559697
Position 13571: 0.0011569715834278504
Position 2525: 0.0010863109847215947
Position 13728: 0.0010807549851851927
Position 3375: 0.0009882344919838273
Position 936: 0.0009400533985005019
Position 15962: 0.0009038756108156619
Position 3365: 0.0008182664835235001
Position 3607: 0.0008033873214849871
Position 7248: 0.0007802517673711379
Position 3323: 0.0007550760618471229
Position 2915: 0.0006549654280772225
Position 2884: 0.000641326328112764
Position 1467: 0.0005824444428240007
Position 167: 0.0005526248752831281
Position 2709: 0.00042965066048293566
Position 707: 0.00036504005385373415
Position 2486: 0.0003063039123361977
Position 1894: 0.00029759938128992873
Position 5599: 0.00028099275653049334
Position 2790: 0.00024964478209598626
Position 16772: 0.0002392785750694664
Position 5114: 0.00013910256553287037
Position 2284: 0.00012878434666106976
Position 14616: 0.00012116204373830981
Position 4484: 6.169800767138927e-05
Position 2934: 2.2497749799085662e-05
Position 4584: 9.905857935371143e-06
Position 4911: 8.970682118650325e-06
Position 4581: 5.9747815827780026e-06
Position 205: 5.037173390156842e-06
Position 14499: 4.177763425927917e-06
Position 1181: 3.4630538071940173e-06
Position 334: 2.3265565918754463e-06
Position 1124: 2.1322059988502445e-06
Position 658: 2.077867016486363e-06
Position 1009: 1.695662030666779e-06
Position 4428: 1.4043069244252393e-06
Position 1068: 1.2608990190321079e-06
Position 159: 1.0773628522734053e-06
Position 760: 9.681912755586863e-07
Position 112: 9.314954653999618e-07
Position 376: 3.609672116799656e-07
Position 1186: 2.812123667566313e-07
Position 69: 1.604769909289065e-07
Position 418: 1.1385587459097452e-07
Position 459: 1.021286671227874e-07
Position 23: 8.541052404823615e-10
Position 171: 7.020359074831442e-10
Position 5: 1.2856688963485611e-10
Position 452: 1.3825260613791057e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 12427: 0.994361973615908
Position 14181: 0.9698523637452664
Position 4379: 0.9131140113402615
Position 19363: 0.8537870800062324
Position 10127: 0.7295824413365253
Position 13284: 0.7255591519374767
Position 10806: 0.6220287735417042
Position 2747: 0.5591898670245964
Position 16546: 0.5384822935086561
Position 2384: 0.5373372408669025
Position 7429: 0.385192677022735
Position 2750: 0.34505900802579353
Position 23249: 0.3439614505095446
Position 17237: 0.2742343513714089
Position 22094: 0.2191790047639904
Position 3202: 0.1988234560075806
Position 12695: 0.1950676324003093
Position 11363: 0.171239831177231
Position 12830: 0.1625209448393701
Position 7391: 0.1623238961409796
Position 22437: 0.12499114531733034
Position 22376: 0.12134353046309686
Position 20708: 0.10608047334071023
Position 17369: 0.10526837604323579
Position 10385: 0.087971239651726
Position 19091: 0.0762037596844315
Position 13142: 0.0753726546206035
Position 5804: 0.07394919238464809
Position 16907: 0.07068778543558331
Position 17000: 0.0699446246151966
Position 2410: 0.0655694540694724
Position 7460: 0.05918976354948496
Position 14567: 0.05759184283746596
Position 21929: 0.056877592488317495
Position 15350: 0.053266178221627665
Position 17456: 0.0480549627184845
Position 14376: 0.04589343119751459
Position 14406: 0.045196725347276506
Position 9065: 0.03346425003708922
Position 1876: 0.032447354054285546
Position 18506: 0.03207643161407054
Position 5196: 0.031468615684366125
Position 10842: 0.03081572551256912
Position 12729: 0.03067811396289584
Position 7478: 0.030394386123736204
Position 9872: 0.028837352550370746
Position 13337: 0.02715718506614782
Position 2752: 0.025518554551228187
Position 3874: 0.025259697906087532
Position 19878: 0.02432552657398212
Position 21222: 0.023455347220044102
Position 5556: 0.023107020343517366
Position 8882: 0.022465827998632268
Position 23330: 0.021963321448617314
Position 19805: 0.021678580310130993
Position 20278: 0.020858805985242174
Position 19599: 0.01983384355135275
Position 4116: 0.017498051099270356
Position 10983: 0.016806066947147986
Position 13163: 0.015934101804019853
Position 4826: 0.01577002210867538
Position 2345: 0.015231302886762775
Position 21157: 0.014730499513933255
Position 10626: 0.014564003610450718
Position 13997: 0.014264094843692125
Position 11005: 0.013668399553962974
Position 11410: 0.012553835469904228
Position 19851: 0.012553011216915957
Position 14186: 0.012546355289042074
Position 21458: 0.011756112098762678
Position 21422: 0.01088086981490833
Position 2367: 0.010560005293041989
Position 13303: 0.008743361380397613
Position 4409: 0.008355613983794438
Position 13867: 0.008324502018732222
Position 7366: 0.007764313634793641
Position 19711: 0.007340785722448669
Position 3960: 0.007051683012662373
Position 22379: 0.006813528201111083
Position 1275: 0.006576387046849089
Position 10152: 0.006549499747077912
Position 830: 0.0064300888102865154
Position 7184: 0.006173927701214218
Position 2937: 0.005910682441664775
Position 16733: 0.005557616460068005
Position 3419: 0.005107049385778833
Position 1113: 0.005042714215812075
Position 14391: 0.004831453209145774
Position 18324: 0.00478731174389465
Position 16355: 0.004763155924056807
Position 12707: 0.004602681595087532
Position 7701: 0.004511140925678226
Position 17506: 0.004357868903587161
Position 21560: 0.004258355351161021
Position 5513: 0.004100637758265885
Position 21563: 0.004040130504629057
Position 5786: 0.004018477695764378
Position 8952: 0.003993881927736694
Position 22160: 0.0038752997792895483
Position 948: 0.0037321126769275653
Position 5822: 0.0035965765189707247
Position 12443: 0.0033624235797650778
Position 4442: 0.003347037595660363
Position 17489: 0.0032384336091049923
Position 12749: 0.0031222707050778406
Position 12902: 0.00309969871002568
Position 951: 0.0030986215858316004
Position 8772: 0.0029353624084953833
Position 12835: 0.0028875001432665344
Position 1759: 0.0027956393152708888
Position 14563: 0.002778116065135886
Position 1742: 0.0026609447521289404
Position 1023: 0.0025915589232959934
Position 4048: 0.002326830662055104
Position 4846: 0.0022655163053973376
Position 8134: 0.0021225349303949778
Position 7287: 0.0021074597029436142
Position 4193: 0.002101538572487017
Position 14032: 0.0019915769072248422
Position 13056: 0.0019785505901656845
Position 19862: 0.0019693622362272076
Position 3162: 0.0018455200752315408
Position 439: 0.001774131247147815
Position 1280: 0.001735963500066748
Position 491: 0.0017230919843253135
Position 4074: 0.001658958584519966
Position 507: 0.0016447760844469452
Position 16400: 0.001618318049889317
Position 14077: 0.001618168047495903
Position 836: 0.0016053606371750884
Position 12463: 0.0015540551873198696
Position 13176: 0.0014960215967941791
Position 3081: 0.001342295238223174
Position 1247: 0.0012501629413642194
Position 1316: 0.001188888454214561
Position 15436: 0.0011543808083319743
Position 8935: 0.0011004410702082476
Position 1842: 0.0010970030055223068
Position 782: 0.0010841522214648557
Position 13663: 0.001080754985185193
Position 2626: 0.0010790430100189338
Position 4445: 0.0010603519490109319
Position 15194: 0.0010157230855533776
Position 3936: 0.0009918740721364025
Position 16300: 0.0009819599722403207
Position 2464: 0.00097439776325147
Position 816: 0.0009308370700176535
Position 15847: 0.0009038756108156619
Position 13356: 0.0008962904541142205
Position 20152: 0.0008751046386828837
Position 2537: 0.000847908697263118
Position 543: 0.000846713950301125
Position 17830: 0.0008241224525737837
Position 5340: 0.0008014651195325332
Position 1820: 0.0008008732018954791
Position 22313: 0.000787768081212123
Position 1057: 0.0007840282579586501
Position 718: 0.0007239019658898438
Position 12634: 0.0007216398414418622
Position 876: 0.0006808731633143892
Position 2623: 0.0006261805940156668
Position 2961: 0.0006227312941033678
Position 803: 0.0006204052416557336
Position 1361: 0.0005600924582409503
Position 2236: 0.0005211442670183214
Position 5402: 0.0004989524582844159
Position 715: 0.0004943770585555974
Position 1966: 0.0004920565415754366
Position 2166: 0.0004604042199661013
Position 768: 0.00045701482923488323
Position 13266: 0.0004148857828029091
Position 3167: 0.00038808495782306703
Position 1233: 0.0003663103563621438
Position 843: 0.00036151117407015495
Position 760: 0.0003450388337465345
Position 1891: 0.00031680214680516116
Position 810: 0.0003161712188790299
Position 4008: 0.0003117902422254734
Position 15272: 0.00028990910667333247
Position 464: 0.00027901604464264547
Position 1001: 0.00023134652156930787
Position 12611: 0.0002204385031723473
Position 4822: 0.00020770584699441507
Position 3610: 0.0001751631176973109
Position 12832: 0.00016812931178036402
Position 806: 0.00016231681972762242
Position 731: 0.0001448303442721657
Position 790: 0.00013944093499819758
Position 914: 0.00013631679123357333
Position 16461: 0.00013179413720057527
Position 1252: 0.0001267432736513177
Position 12858: 0.00012125909188493949
Position 3388: 0.00010682311528012008
Position 2169: 0.00010562277387894324
Position 881: 8.555492283308186e-05
Position 332: 7.105792537881132e-05
Position 800: 6.444050698229951e-05
Position 8858: 6.299914628456878e-05
Position 827: 6.179789361680175e-05
Position 443: 5.928138793990023e-05
Position 5476: 5.5776132120686607e-05
Position 846: 4.5005816720472685e-05
Position 4514: 4.147874117675528e-05
Position 16318: 3.614659288143335e-05
Position 980: 3.522410009609506e-05
Position 14134: 3.4973352646878914e-05
Position 879: 3.263981846165011e-05
Position 14756: 2.9175710705393182e-05
Position 1894: 2.6121453754200662e-05
Position 2976: 2.5923854961429963e-05
Position 2949: 2.2623859892746407e-05
Position 2764: 2.1881728621568353e-05
Position 14410: 2.1715192905469784e-05
Position 4517: 2.0985215398741236e-05
Position 605: 1.853536276417733e-05
Position 1186: 1.6455720451808374e-05
Position 14587: 1.619548350342379e-05
Position 700: 1.4989831793806947e-05
Position 1076: 1.4963789235879591e-05
Position 857: 1.4429585006889089e-05
Position 851: 1.4065584723692706e-05
Position 4416: 1.362311403830663e-05
Position 2794: 1.1931682069157171e-05
Position 496: 8.664575944446087e-06
Position 2799: 8.631506758894182e-06
Position 13899: 8.267383658390461e-06
Position 12617: 7.264318097888691e-06
Position 16451: 6.225425099542567e-06
Position 13775: 4.040051889404249e-06
Position 3127: 3.165843648723887e-06
Position 13415: 2.6369824543147426e-06
Position 3275: 2.225415265721773e-06
Position 840: 8.347612606661656e-07
Position 821: 6.650629596783043e-07
Position 1191: 4.0020286756942263e-07
Position 1087: 3.804157461089756e-07
Position 1406: 3.602015234165054e-07
Position 311: 3.143521433248783e-07
Position 386: 3.138651104360228e-07
Position 12876: 2.357732863064506e-07
Position 13190: 2.236900680979997e-07
Position 13434: 1.6982707618642503e-07
Position 13531: 1.290057851315026e-07
Position 957: 5.2129597307791105e-08
Position 735: 4.574359299042732e-08
Position 794: 4.4484613648068194e-08
Position 770: 4.15847284540783e-08
Position 905: 3.9496941313380066e-08
Position 887: 3.917785317345963e-08
Position 5146: 3.904504028627817e-08
Position 2964: 3.070717132008427e-08
Position 686: 1.761356040485241e-08
Position 797: 1.700001978914274e-08
Position 746: 1.6301988315608617e-08
Position 869: 1.5937704469429956e-08
Position 936: 1.5199786659972932e-08
Position 932: 1.2089130649672527e-08
Position 2662: 1.177322669395962e-08
Position 418: 9.66719508569099e-09
Position 470: 6.523696821778202e-09
Position 678: 6.220317823053382e-09
Position 1635: 2.850367738715415e-09
