Gene = SNAPC3
Position 32722: 0.004553784759321829
Position 27247: 0.0044391209933301356
Position 41156: 0.003628977711669741
Position 482: 0.003605894458240978
Position 1111: 0.0033035412555289787
Position 38781: 0.003049113769509439
Position 31185: 0.003002288726440311
Position 28139: 0.002772930724646689
Position 39061: 0.0027381158214178
Position 40724: 0.0024568343306368054
Position 7782: 0.002340308675637179
Position 207: 0.0022136826170332867
Position 840: 0.0021783984919429866
Position 26385: 0.002059428138833079
Position 28173: 0.0020287569634743997
Position 897: 0.0020285138148255556
Position 31209: 0.002002529106907811
Position 268: 0.0019437714301429878
Position 31168: 0.0012386149835568608
Position 34202: 0.0011047930307585454
Position 305: 0.001083787545970222
Position 31199: 0.0009444546724437402
Position 30899: 0.0008486112063176188
Position 30246: 0.0006810373608304184
Position 494: 0.0005602396725435775
Position 877: 0.0005238843334409563
Position 31091: 0.00044488966765879415
Position 1068: 0.0003379962871509989
Position 31396: 0.000336162601059766
Position 30506: 0.0002710064249529243
Position 484: 0.00013680900333999972
Position 29402: 0.00011487709935554329
Position 535: 8.253956695316998e-05
Position 1297: 6.188106298974433e-05
Position 165: 5.212921455858016e-05
Position 3: 4.774641903601067e-05
Position 30921: 4.730449418600518e-05
Position 693: 3.977473358728738e-05
Position 30739: 3.035332350751932e-05
Position 549: 2.9587335530062186e-05
Position 683: 2.1898882096427524e-05
Position 762: 2.1021615056445245e-05
Position 798: 2.0599791627592776e-05
Position 756: 1.9578089333721516e-05
Position 39132: 1.8767756999024563e-05
Position 47: 1.7004389709135803e-05
Position 948: 1.541295939084401e-05
Position 1006: 1.3505997112370863e-05
Position 662: 1.1810188099794242e-05
Position 1180: 1.1775103229658242e-05
Position 431: 1.1374755392897886e-05
Position 926: 9.68261659812901e-06
Position 525: 8.149402087826955e-06
Position 30426: 5.067750234787464e-06
Position 1348: 4.716246794937052e-06
Position 219: 2.7903792553754993e-06
Position 205: 1.547327132490427e-06
Position 30848: 1.1691360937369995e-06
Position 588: 5.971189299487736e-07
Position 336: 5.807109729853868e-07
Position 236: 4.88493240370309e-07
Position 875: 4.840216333676779e-07
Position 607: 4.832645471388473e-07
Position 325: 2.416324725357899e-07
Position 731: 1.55966440074635e-07
Position 30599: 1.0010482234095833e-07
Position 246: 9.707591355576437e-08
Position 30438: 9.082085982253879e-08
Position 50: 3.251503674726986e-08
Position 358: 2.0676681298106663e-08
Position 585: 3.485398455337591e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 10847: 0.9999999999999997
Position 21897: 0.9982286319921911
Position 38926: 0.9943943520171012
Position 30336: 0.9937452909890075
Position 24390: 0.9010395902482164
Position 28615: 0.8112825663550323
Position 1204: 0.7920180683509093
Position 37501: 0.6455458452070622
Position 30110: 0.6035652943494809
Position 35255: 0.4904997703956369
Position 40396: 0.36621740697980903
Position 40862: 0.35125446063997223
Position 30140: 0.3332799781335162
Position 40065: 0.27934519313162176
Position 40160: 0.22876616567815464
Position 7977: 0.2125884549989264
Position 41256: 0.16852422233084904
Position 1006: 0.16231003567477562
Position 22432: 0.14625633930384638
Position 40244: 0.13511507696617295
Position 9636: 0.13048783899525232
Position 5523: 0.10966684695174839
Position 27794: 0.09883048063206558
Position 5602: 0.09851428079794627
Position 35285: 0.09787142736964499
Position 814: 0.08588169308245164
Position 1398: 0.076739894258811
Position 37571: 0.07171105874337083
Position 8493: 0.0482370549119488
Position 5906: 0.04663341349647087
Position 39344: 0.039210181054151944
Position 29659: 0.034615774559040836
Position 40127: 0.030838785868757358
Position 39470: 0.02958061161744247
Position 38226: 0.028602448521877252
Position 40622: 0.02491191917675024
Position 28060: 0.024879087189798237
Position 40142: 0.02330229621209238
Position 37014: 0.021954408845208336
Position 39552: 0.020809598596593565
Position 40565: 0.02039919815244092
Position 40541: 0.018909088892565477
Position 39924: 0.017857558696754136
Position 39985: 0.017827255073070578
Position 5928: 0.017379674450305402
Position 26287: 0.016136048090155012
Position 39781: 0.014667551143724042
Position 25553: 0.014250247319736354
Position 29640: 0.012687414604431447
Position 28649: 0.01119275960693606
Position 754: 0.010099594354909907
Position 400: 0.009216355055488587
Position 40379: 0.008836311002282207
Position 27700: 0.008540023990985553
Position 26341: 0.008519347032200069
Position 41301: 0.00816348042397799
Position 31062: 0.007756289075065341
Position 1430: 0.007638074392447511
Position 26290: 0.007593588758917437
Position 41235: 0.007377223291965753
Position 28580: 0.006630852188543163
Position 656: 0.006542905449780064
Position 9600: 0.006402532649578147
Position 38229: 0.005892680601080851
Position 40418: 0.005574497817073321
Position 40639: 0.005568234436900426
Position 622: 0.005363428574027117
Position 40110: 0.005168440394857002
Position 8801: 0.004980416890264554
Position 40464: 0.004745151884370189
Position 1160: 0.0043184388795888115
Position 38165: 0.00409083328281997
Position 39777: 0.004058901832803618
Position 41113: 0.003528562446280274
Position 41150: 0.003496392965120878
Position 771: 0.003443720944048636
Position 36767: 0.0031895311900161116
Position 39672: 0.003137452215390824
Position 38642: 0.003049113769509437
Position 39579: 0.0029769367430915314
Position 24434: 0.0029329024648719394
Position 32579: 0.00245633156819343
Position 22472: 0.0022220148836036447
Position 26890: 0.0022178093810361218
Position 27210: 0.0022116220624049
Position 36667: 0.001899291999049221
Position 39585: 0.0018493090755225974
Position 1348: 0.0018400200009265804
Position 40461: 0.0017146721565299635
Position 7395: 0.0016927236421320144
Position 1119: 0.0016898158073184383
Position 1052: 0.001619589932994932
Position 25664: 0.0015077171271719704
Position 39560: 0.0015060381222649082
Position 40286: 0.0014422443321703798
Position 639: 0.0013677577646379938
Position 30847: 0.0013071379893193384
Position 32582: 0.001259277013566565
Position 776: 0.0012081090820153977
Position 34154: 0.0011047930307585456
Position 37731: 0.0009961222323731222
Position 39900: 0.000992594844225316
Position 32614: 0.0008181925394397917
Position 831: 0.0008102087824684409
Position 39025: 0.0007465603253921794
Position 7445: 0.000647585033505165
Position 41421: 0.0006066689720837912
Position 396: 0.0005821812682946188
Position 791: 0.0005672907958366238
Position 421: 0.00047875989318393994
Position 39230: 0.00047584012888597996
Position 22488: 0.0004597664268128567
Position 39649: 0.0004128589638854318
Position 41337: 0.0004116956774422819
Position 783: 0.0002544168469466772
Position 39536: 0.00023267784280005976
Position 31264: 0.0002137782142205294
Position 366: 0.00019642943551247198
Position 266: 0.000175209594626378
Position 756: 0.00014438526675955948
Position 1131: 0.000121336177978421
Position 29304: 0.00011487709935554329
Position 683: 0.00010926629852691797
Position 593: 8.264166851771834e-05
Position 1355: 7.384052097226768e-05
Position 659: 6.806414651878829e-05
Position 662: 6.637805447829508e-05
Position 370: 6.551578214747618e-05
Position 438: 5.893377200706382e-05
Position 948: 3.845430660277521e-05
Position 404: 3.425941490193677e-05
Position 1068: 2.4487834298821405e-05
Position 32536: 1.99836381220414e-05
Position 579: 1.6494239060761934e-05
Position 30553: 1.591221053898554e-05
Position 731: 1.5263265579293996e-05
Position 453: 1.4802034049996797e-05
Position 27102: 9.689549889112507e-06
Position 604: 7.91335384212135e-06
Position 30630: 7.191092847192295e-06
Position 1166: 7.076505850983088e-06
Position 1084: 5.926257825292666e-06
Position 851: 5.551647628653406e-06
Position 30789: 4.9139170848656315e-06
Position 1180: 3.653005664856715e-06
Position 1229: 2.590793573111443e-06
Position 40435: 2.0113023913830766e-06
Position 322: 1.944124188936512e-06
Position 268: 1.9401842535055758e-06
Position 704: 1.8217679643091311e-06
Position 576: 1.7175896994106965e-06
Position 840: 1.6891515693541595e-06
Position 726: 1.5915937352400203e-06
Position 1245: 7.580734687781176e-07
Position 699: 2.995925047180294e-07
Position 870: 1.5686946844401915e-07
Position 1238: 1.5440022174072098e-07
Position 246: 1.1467490676586594e-07
Position 460: 6.666993805346158e-09
Position 225: 5.755308701688608e-09
Position 103: 5.3464732164096626e-09
Position 283: 3.6943624547669943e-09
Position 146: 2.7371580298455838e-09
Position 210: 2.435235384736532e-09
Position 229: 1.4489636269400918e-10
Position 472: 8.289259062728398e-11
Position 156: 5.874705068511192e-11
Position 132: 5.250368491074433e-11
Position 185: 4.7844711033730963e-11
Position 533: 4.148741295194981e-11
Position 274: 2.5184058187495737e-11
Position 477: 1.3422455680617581e-11
Position 518: 9.435706886145483e-12
Position 236: 4.930479508384348e-12
Position 693: 3.8255017144783054e-12
Position 189: 3.3660412155491654e-12
Position 162: 4.0166783198044946e-13
