Gene = NCMAP
Position 544: 6.8149636435648774e-09
Position 647: 5.611011089418018e-09
Position 582: 3.490095594400566e-09
Position 756: 2.6798663737965377e-09
Position 376: 2.2005551824777047e-09
Position 215: 1.8171093240219248e-09
Position 293: 1.25039776393794e-09
Position 82: 7.030994530466104e-10
Position 310: 3.509625292561769e-10
Position 198: 2.084208480362136e-10
Position 318: 9.701717977142131e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 28037: 0.9999999988884868
Position 44828: 0.999093994870253
Position 11639: 0.9809488799962864
Position 16126: 0.9292662887570834
Position 28769: 0.5257820158115133
Position 39312: 0.5242210571405032
Position 31240: 0.5177019439185524
Position 28741: 0.4741018529224041
Position 34829: 0.2720760524476032
Position 49494: 0.22682012971403187
Position 45192: 0.2021374246862185
Position 10469: 0.19333282127173862
Position 50591: 0.1870346674588846
Position 50908: 0.1755585750708821
Position 52029: 0.16057729698603965
Position 9055: 0.10324360255873855
Position 12530: 0.09634957293386687
Position 2763: 0.09609145530020917
Position 47377: 0.09510162993736015
Position 49267: 0.08472332835718509
Position 45240: 0.06465760470604254
Position 50540: 0.05213860380181354
Position 6251: 0.05068545743273186
Position 14569: 0.049875331324229756
Position 6679: 0.04189796426734163
Position 7541: 0.038671487362479814
Position 1049: 0.035463576050747875
Position 6832: 0.030986299243648138
Position 31082: 0.02987957342833357
Position 39707: 0.026767709348166135
Position 50614: 0.025107413895377004
Position 31212: 0.024776835738912376
Position 7567: 0.0241891489784401
Position 50904: 0.022421616022520723
Position 51435: 0.021199823639846634
Position 2691: 0.019622414869681495
Position 47304: 0.01953399096720211
Position 14477: 0.019521793011729717
Position 47591: 0.019183964448002726
Position 3211: 0.01862124374030808
Position 11044: 0.017612803643270888
Position 2613: 0.017414311721715488
Position 49569: 0.015237926714157772
Position 51100: 0.0142250831161493
Position 6567: 0.01354583827531025
Position 51216: 0.012223836388777082
Position 51980: 0.01205684479987351
Position 1811: 0.01140685625338808
Position 46223: 0.011348676152686659
Position 47107: 0.01126176786058061
Position 6187: 0.010601476642187344
Position 50144: 0.010587617732254171
Position 10492: 0.01004035617581208
Position 46196: 0.009973990077504966
Position 31253: 0.008670260623587294
Position 3214: 0.008076029138098458
Position 45225: 0.0074968446605399456
Position 45505: 0.006790768514671912
Position 29694: 0.006354470748384948
Position 49781: 0.0063231348101683805
Position 50203: 0.006289878743341163
Position 6498: 0.0049521467779180366
Position 2725: 0.004753039899617411
Position 2551: 0.004425650796665172
Position 47273: 0.004270518285045268
Position 1828: 0.004052897841109072
Position 3149: 0.003989521085527876
Position 2924: 0.0039518918960001785
Position 49235: 0.003665180215307433
Position 50730: 0.0035733620816443224
Position 50468: 0.0035461797841009777
Position 2946: 0.0034069558398355255
Position 48223: 0.0032975563545956776
Position 3044: 0.003046273802719144
Position 3000: 0.002975785214468761
Position 45078: 0.0029278201161459095
Position 45401: 0.002812366212392514
Position 2740: 0.002685790591670691
Position 47905: 0.002579730058088702
Position 45063: 0.002520594593537683
Position 2647: 0.002404125466833886
Position 2495: 0.002136024679845988
Position 2705: 0.002006452947968194
Position 51315: 0.0019898315655107793
Position 6072: 0.001969765472147384
Position 7525: 0.0019622722110371523
Position 6069: 0.0015246139545602034
Position 3114: 0.0014836901991988607
Position 2627: 0.0014609602139552978
Position 3257: 0.0011478989695314708
Position 46542: 0.0010769443339220936
Position 820: 0.0010224486313570409
Position 47778: 0.0009860720176830488
Position 44546: 0.0008904212327754899
Position 2963: 0.000845194080856083
Position 3003: 0.0008163125510074435
Position 1789: 0.0008041637191872281
Position 46053: 0.0007983664854747553
Position 45545: 0.0007148293925421528
Position 45315: 0.0006632198900157971
Position 3244: 0.0006290951327751369
Position 999: 0.0006264521591553305
Position 45012: 0.0006038134336599082
Position 1517: 0.0005727655341214622
Position 45129: 0.0005590042399406023
Position 945: 0.0005184118575491149
Position 2422: 0.0004928515519399781
Position 3177: 0.00043888056112530133
Position 910: 0.0004326249821539605
Position 1055: 0.0004262824555221611
Position 45433: 0.00033777498809517425
Position 5961: 0.00033069033172454174
Position 1844: 0.0003169908236718823
Position 996: 0.00029393549865341164
Position 47014: 0.00023390410995449828
Position 477: 0.00020234542765378772
Position 48182: 0.00014306537338899507
Position 872: 0.00013302627123162167
Position 6016: 0.0001224665836241518
Position 6655: 0.0001105330520733232
Position 5892: 7.543257774232262e-05
Position 335: 6.931981665445896e-05
Position 4829: 6.247170307968513e-05
Position 1676: 3.0101180410754104e-05
Position 1485: 2.7718582152848688e-05
Position 479: 2.015426559313161e-05
Position 1951: 1.7606037514631372e-05
Position 1013: 1.5395806015843876e-05
Position 560: 1.51842481555941e-05
Position 2227: 1.3556039903959938e-05
Position 4951: 1.26463543031237e-05
Position 2208: 6.276781919518797e-06
Position 1695: 4.778817284074261e-06
Position 961: 4.204212005580978e-06
Position 2266: 3.614382662444466e-06
Position 33012: 3.2136660905271e-06
Position 1877: 3.032114470812455e-06
Position 1375: 2.894890258538271e-06
Position 31427: 2.846610316582303e-06
Position 31857: 2.611094717761612e-06
Position 2883: 2.5261893455293984e-06
Position 1154: 2.4999962941920216e-06
Position 2587: 2.274984918295472e-06
Position 526: 2.0951156365057753e-06
Position 1533: 1.916916011291022e-06
Position 492: 1.7023742904798894e-06
Position 1067: 1.6975874970432066e-06
Position 1378: 1.4870664100612225e-06
Position 594: 1.421104602427758e-06
Position 32491: 1.2401258606907679e-06
Position 505: 1.2248487364019935e-06
Position 1143: 9.968391574613142e-07
Position 1794: 6.096805591647388e-07
Position 958: 1.9761205257606553e-07
Position 597: 1.3288763357476743e-07
Position 11845: 9.312576534583295e-10
Position 11902: 7.602475727825909e-11
