Gene = FCMR
Position 1761: 1.2529605337738622e-06
Position 2429: 1.1339387168945349e-06
Position 1789: 1.1099475000967514e-06
Position 2889: 1.002409514924984e-06
Position 206: 6.581021281786038e-07
Position 1156: 6.266317788042506e-07
Position 1452: 6.265276553336701e-07
Position 510: 5.742145507986496e-07
Position 240: 3.4638540701559857e-07
Position 1175: 3.175996790225907e-07
Position 316: 2.227100440225151e-07
Position 2755: 2.1410426157523534e-07
Position 1552: 1.8283644777740418e-07
Position 436: 1.268114012694786e-07
Position 333: 1.0245320462534556e-07
Position 1263: 9.77201188987414e-08
Position 643: 3.204768163608444e-08
Position 572: 1.462094160301503e-08
Position 681: 1.1546489533789398e-08
Position 2263: 5.306692584892473e-09
Position 696: 3.5325803090611386e-09
Position 1736: 2.509628458590264e-09
Position 677: 1.907399864298214e-09
Position 237: 1.0175102966758054e-09
Position 219: 7.466035644266302e-10
Position 185: 5.172336545918141e-10
Position 107: 5.149992175915088e-10
Position 756: 2.4429738523687e-10
