Gene = FH
Position 5926: 6.323191033757585e-06
Position 557: 5.988980393210302e-06
Position 2086: 5.624785590393838e-06
Position 514: 4.925979015038672e-06
Position 409: 4.53912272041775e-06
Position 724: 3.570925457693634e-06
Position 1128: 3.541745934299982e-06
Position 4248: 3.5044844619398978e-06
Position 405: 3.4616595176995504e-06
Position 1408: 3.1766332479318254e-06
Position 1085: 3.063160924844701e-06
Position 1035: 2.456529948074985e-06
Position 13895: 2.4442996936912057e-06
Position 3118: 2.3240638858738797e-06
Position 7621: 1.6827607789143808e-06
Position 713: 1.6501623205764826e-06
Position 368: 1.5571397655209848e-06
Position 891: 1.3628677231335754e-06
Position 14031: 1.2742781581208786e-06
Position 1113: 9.599012092812308e-07
Position 5748: 9.487154374322342e-07
Position 2666: 7.718512908672118e-07
Position 1049: 5.438217441285604e-07
Position 7867: 5.276130442288483e-07
Position 968: 5.035180570306594e-07
Position 13857: 4.842973109119772e-07
Position 362: 4.2374090366827533e-07
Position 905: 3.7892280036528153e-07
Position 258: 3.5893262629397506e-07
Position 1197: 3.301161709259797e-07
Position 1166: 2.5712597501469357e-07
Position 917: 2.0057960590312462e-07
Position 407: 1.7325716042342078e-07
Position 378: 1.4710103703467156e-07
Position 1242: 1.205494381503905e-07
Position 7888: 9.067721471444539e-08
Position 7885: 8.139462814954909e-08
Position 216: 5.7832239715753407e-08
Position 7469: 4.2798314128038895e-08
Position 376: 2.9106039178913348e-08
Position 2971: 2.594470984799972e-08
Position 2988: 2.4662859103707695e-08
Position 570: 1.524206992903721e-08
Position 568: 9.991875626507255e-09
Position 180: 8.369422326832567e-09
Position 710: 7.209998341943298e-09
Position 389: 4.264711384721003e-09
Position 912: 3.077134527007793e-09
Position 175: 1.5196334128350713e-09
Position 105: 1.3917534275268764e-11
