Gene = DOLPP1
Position 5215: 0.002424457864264015
Position 3021: 0.002151969214339132
Position 1812: 0.0021429136889021512
Position 2394: 0.001998834718295727
Position 7706: 0.0019577284164204456
Position 2919: 0.0019267992755812864
Position 1938: 0.001846671180452902
Position 8013: 0.0017557556538201299
Position 6012: 0.0015021710274307667
Position 2612: 0.0014881364631251944
Position 5537: 0.0014389892253305566
Position 7013: 0.0013232587408349074
Position 903: 0.0011790584106780946
Position 5295: 0.0011528440423125054
Position 397: 0.0010287281536882908
Position 4297: 0.0009699163058392707
Position 4910: 0.0009169995864506813
Position 1946: 0.0008996868153396708
Position 1208: 0.0008897425608294208
Position 4064: 0.0008808292218218913
Position 1874: 0.0008061025204157494
Position 5219: 0.0007754475576320891
Position 3133: 0.0007625263276421588
Position 2674: 0.0006988987860539078
Position 3095: 0.0006307854733254576
Position 303: 0.0005711175966661739
Position 972: 0.0005324073159704157
Position 586: 0.000508036635844363
Position 3837: 0.0004934510449942876
Position 5114: 0.00040551848731439007
Position 8253: 0.00039712706802565514
Position 356: 0.0003272890513852875
Position 1680: 0.00031333376522531546
Position 212: 0.0002823746266567219
Position 1111: 0.0002738571921856402
Position 810: 0.00025249249654508244
Position 789: 0.00024571116380891865
Position 5196: 0.00019812467026110287
Position 1123: 0.0001968529336625045
Position 2509: 0.00017177401980567652
Position 1985: 0.00014631794103963278
Position 118: 0.00012910274375436544
Position 3813: 0.0001273993979827605
Position 3883: 7.819881487348477e-05
Position 3673: 7.439744432520868e-05
Position 4503: 5.2385039276620755e-05
Position 278: 4.75045172377626e-05
Position 4198: 3.555800146480141e-05
Position 5703: 3.3188694880519304e-05
Position 6179: 3.260988203487643e-05
Position 3628: 2.9055848482525842e-05
Position 729: 2.7989734417183998e-05
Position 5918: 2.723197278590217e-05
Position 92: 2.665281243256335e-05
Position 3869: 2.4615997513243437e-05
Position 721: 2.384864532251138e-05
Position 5666: 2.2907728630264427e-05
Position 158: 1.6919636090895764e-05
Position 897: 1.4797791599357318e-05
Position 3959: 1.3863160187339351e-05
Position 3624: 1.2159639899595302e-05
Position 967: 9.642216212149526e-06
Position 985: 8.284681678825226e-06
Position 5672: 8.08765265954336e-06
Position 5555: 6.9970130040154e-06
Position 4254: 6.280663179445053e-06
Position 4211: 5.98862721494789e-06
Position 5875: 4.090422477521385e-06
Position 595: 1.5885743767871917e-06
Position 384: 1.4702758000166156e-06
Position 5757: 1.3998340578217424e-06
Position 19: 6.784330025161326e-07
Position 4556: 6.14163460868383e-07
Position 4937: 2.2574405105160454e-07
Position 49: 1.7037614094207216e-07
Position 559: 1.1135541449475054e-07
Position 395: 6.809797580157892e-08
Position 229: 5.8015686855738415e-08
Position 484: 4.460092965763443e-08
Position 592: 5.723290969382624e-09
Position 561: 3.4073774744975017e-09
Position 514: 3.1944184656861276e-09
Position 4442: 1.019939075177588e-09
Position 275: 5.043024283048579e-10
Position 3806: 2.913739542255463e-11
Position 221: 1.9811284355636098e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 3567: 0.9987095916829206
Position 5608: 0.9902218801686264
Position 4106: 0.9135429831754013
Position 4417: 0.9133971260686342
Position 7870: 0.8505661395841684
Position 3922: 0.5489763169270884
Position 5038: 0.4681677397138618
Position 3919: 0.36203546258339686
Position 5845: 0.313622444622114
Position 1751: 0.3071747483804652
Position 6940: 0.20098685870336994
Position 1460: 0.18053631440065177
Position 8490: 0.10092826590022792
Position 1441: 0.07364464566490395
Position 4206: 0.06281211359989844
Position 6878: 0.05461632491558336
Position 7117: 0.05272429285434645
Position 4948: 0.052349411785054846
Position 2459: 0.04941946280608474
Position 7597: 0.046418264250953974
Position 7120: 0.03278626761489956
Position 5364: 0.030450146797153663
Position 3748: 0.029583937286512964
Position 3868: 0.028816857257121065
Position 691: 0.01929285209109585
Position 5069: 0.017724946789869092
Position 269: 0.017500930571240105
Position 8295: 0.01699532941750687
Position 2894: 0.015406831197763328
Position 9140: 0.015207434428258983
Position 5155: 0.014454016408599188
Position 8523: 0.013776601687250532
Position 4441: 0.012828116574491594
Position 4118: 0.009444431295890263
Position 5968: 0.008891390544809698
Position 2837: 0.008707103416801002
Position 5278: 0.008206342896029728
Position 4840: 0.007966479422758698
Position 1371: 0.0068322558032620035
Position 3315: 0.006803208127440958
Position 460: 0.006343155504926357
Position 3188: 0.0056867946162276195
Position 5326: 0.005295972270239491
Position 8621: 0.005146455149786737
Position 868: 0.005110781840540623
Position 6029: 0.004621607598553999
Position 7360: 0.004573871912193704
Position 1108: 0.004552028309052805
Position 851: 0.004467672093680378
Position 2611: 0.0040673109251594146
Position 3753: 0.004039711481927324
Position 1332: 0.003923827664853444
Position 1320: 0.0039194188370527275
Position 4689: 0.003877187848047264
Position 883: 0.003681083691912415
Position 7962: 0.0035059796465040957
Position 514: 0.0034718893339765965
Position 3366: 0.0033594299112179008
Position 3812: 0.0032337823979522538
Position 107: 0.0031583139258388516
Position 2674: 0.0026711783253276023
Position 3732: 0.002611588763413646
Position 2366: 0.002475738809481839
Position 5305: 0.002407260355590544
Position 5129: 0.0023020108882960237
Position 4121: 0.002246281295570239
Position 1264: 0.0018087354056724111
Position 1081: 0.0017928761633489922
Position 6857: 0.0017199809079003839
Position 922: 0.001621002141843255
Position 6236: 0.0015893748691384545
Position 2862: 0.001462263605257904
Position 3132: 0.00145598171280812
Position 3784: 0.001453119497567974
Position 1465: 0.001423614689679933
Position 810: 0.0013098964140742556
Position 6944: 0.0011934810228939885
Position 6897: 0.0011845898368546483
Position 4503: 0.0011221718870960521
Position 5944: 0.0010973830001216034
Position 7147: 0.0010190108465061608
Position 7654: 0.001017601502096986
Position 8708: 0.001016833475363819
Position 2177: 0.000987814546754878
Position 2303: 0.0009255343852379212
Position 5285: 0.0008848045765962925
Position 5065: 0.0008199371634755919
Position 4694: 0.0007850848676459494
Position 1775: 0.0007804964640059054
Position 2230: 0.0006996143075844913
Position 4353: 0.0006335302815165226
Position 1385: 0.0006286128981525167
Position 4914: 0.0006076011912671597
Position 1207: 0.0005715882354803602
Position 8243: 0.0005173637314233773
Position 1667: 0.00048772116824167535
Position 4227: 0.00048768660011256444
Position 3709: 0.0004103414424760704
Position 612: 0.0003985766667478017
Position 919: 0.00039568654931775943
Position 3462: 0.00038362579909004247
Position 961: 0.00036816488416543166
Position 1493: 0.0003539502452757539
Position 4866: 0.00033262199541286657
Position 4606: 0.0003281603129683915
Position 5561: 0.00028738137111803915
Position 5082: 0.00028440559212754594
Position 4159: 0.00025595595821586975
Position 8061: 0.0002302318902155257
Position 3836: 0.0002270274706715096
Position 1383: 0.00022322389765403974
Position 2588: 0.0002173724926303539
Position 630: 0.00020613746090033765
Position 7876: 0.00020188844100655137
Position 5794: 0.0001873554900856611
Position 144: 0.00018215506880723948
Position 711: 0.00018186710985616556
Position 3882: 0.00015502745160066568
Position 3842: 0.000154640339064988
Position 5481: 0.00014627263434100382
Position 3988: 0.00014549165306736145
Position 4751: 0.00012435826383455544
Position 4248: 0.0001214581709331777
Position 3890: 0.00011882520576926774
Position 1008: 0.00011497851745443708
Position 832: 0.00010797830263324515
Position 4312: 0.00010065179219804091
Position 1295: 9.434655053650308e-05
Position 4277: 9.287083838038596e-05
Position 4462: 9.145828506294501e-05
Position 1535: 9.071309563093493e-05
Position 4391: 8.855268030665553e-05
Position 1497: 7.183109073298719e-05
Position 1140: 7.13719066441755e-05
Position 482: 6.40657344530966e-05
Position 5524: 6.342818824908646e-05
Position 3872: 5.662011603357825e-05
Position 4668: 5.362137759932226e-05
Position 4149: 5.01271344840908e-05
Position 1024: 5.012569693337818e-05
Position 4044: 4.3019335308058394e-05
Position 229: 4.180202193279013e-05
Position 6053: 4.011917702437417e-05
Position 5973: 2.7885700697040027e-05
Position 3653: 2.4974010022920646e-05
Position 1511: 2.2737489295880867e-05
Position 985: 2.2697616450660866e-05
Position 3430: 2.2595675183333887e-05
Position 4011: 2.1933180007602447e-05
Position 2144: 2.0728652534054208e-05
Position 3898: 2.058046525493001e-05
Position 3875: 1.8990685654839545e-05
Position 947: 1.8836825153140234e-05
Position 4663: 1.854788032232286e-05
Position 4367: 1.7990067635458587e-05
Position 3955: 1.754500695310922e-05
Position 2706: 1.6525316627662584e-05
Position 4513: 1.6369652915254914e-05
Position 721: 1.5746671915635782e-05
Position 609: 1.5288662671866724e-05
Position 4711: 1.5121980399640059e-05
Position 7173: 1.431593223224321e-05
Position 534: 1.2702713104014711e-05
Position 275: 1.1920618920884779e-05
Position 965: 1.1557355286787576e-05
Position 464: 1.0014665449384052e-05
Position 2637: 8.7284798633858e-06
Position 131: 8.239672726886177e-06
Position 1063: 5.811286118715762e-06
Position 1039: 5.701369579299028e-06
Position 2478: 4.9231324736363546e-06
Position 5132: 4.6014086632853665e-06
Position 793: 4.5931694648040415e-06
Position 706: 4.459019218365962e-06
Position 935: 4.428260820598138e-06
Position 489: 3.932548371464219e-06
Position 1881: 3.630814331908506e-06
Position 5764: 1.4302977268776787e-06
Position 4626: 1.1578852472957656e-06
Position 158: 1.030326856417523e-06
Position 342: 4.855378235734364e-07
Position 759: 2.1931826232063805e-07
Position 462: 2.0791109573160426e-07
Position 540: 1.918761028552601e-07
Position 1115: 1.519346177750377e-07
Position 763: 1.0746675175089718e-07
Position 728: 9.07217284352688e-08
Position 183: 8.824897995077671e-08
Position 656: 7.19938564356297e-08
Position 559: 5.7878238928055494e-08
Position 114: 4.338121089463913e-08
Position 567: 3.8466542241526226e-08
Position 634: 2.3936008003510134e-08
Position 411: 1.8711430900478932e-08
Position 241: 1.4053345996268854e-08
Position 192: 1.2149500506638411e-08
Position 307: 8.596850363801929e-09
Position 290: 1.7762174245619197e-09
Position 389: 1.5634800145505171e-09
Position 401: 1.1303060642098609e-09
Position 493: 1.0496601459316734e-09
Position 284: 1.5345743547412088e-10
