Gene = PIGV
Position 7039: 0.006590049894657012
Position 1890: 0.006396206248458237
Position 1211: 0.0060641805363052
Position 3918: 0.004795176426499901
Position 8952: 0.004471199915268011
Position 3750: 0.004400569743003678
Position 2535: 0.00439830999035207
Position 4346: 0.0041566193899890864
Position 4181: 0.0038369783119725524
Position 183: 0.003669424286514023
Position 2819: 0.003305029381386146
Position 4972: 0.0031965307139717246
Position 3881: 0.0030282805134333843
Position 2555: 0.002919235879652554
Position 1249: 0.0027413697785598538
Position 1935: 0.002593536598839663
Position 2580: 0.002017283100091934
Position 4202: 0.001941832447712042
Position 3933: 0.0018282189219716136
Position 3283: 0.0018251146742899805
Position 5567: 0.001703894290396641
Position 2543: 0.0016619710716540542
Position 2898: 0.001586477958219047
Position 6397: 0.00147461096271365
Position 6433: 0.0012703958629524123
Position 5057: 0.0012327800512983433
Position 6738: 0.0008495911643559943
Position 7369: 0.0005598508654620053
Position 5096: 0.000531051085140013
Position 970: 0.00046763503453073585
Position 6187: 0.00036558438664583743
Position 1062: 0.00033972625643346197
Position 6142: 0.00030845481794259804
Position 1501: 0.00028230083218331567
Position 3019: 0.0002555400609454067
Position 3586: 0.00023225188183587727
Position 840: 0.00015388216226947963
Position 3436: 0.00014858715044584393
Position 747: 0.0001411074734169756
Position 1123: 0.00012130023252750378
Position 699: 0.00010771921578187626
Position 806: 8.99770736296639e-05
Position 1587: 8.822802446161361e-05
Position 153: 8.543144155317562e-05
Position 948: 8.217435484909962e-05
Position 755: 8.050450980872913e-05
Position 3808: 7.860650960222342e-05
Position 1360: 6.979953393264487e-05
Position 3095: 3.247134222021984e-05
Position 674: 2.3789571501222454e-05
Position 472: 2.204628506162861e-05
Position 594: 1.284510579629974e-05
Position 864: 6.096855692202425e-06
Position 511: 5.87359977150579e-06
Position 1554: 4.131142010627379e-06
Position 709: 3.867626778766632e-06
Position 520: 3.079894531565279e-06
Position 156: 2.853903794971898e-06
Position 555: 2.7384881670724904e-06
Position 703: 2.59684877444821e-06
Position 766: 2.201570483014653e-06
Position 915: 1.5579197027426078e-06
Position 404: 1.1129903605216357e-06
Position 317: 1.0852122430304865e-06
Position 359: 1.069602827850046e-06
Position 776: 8.837038519395738e-07
Position 817: 8.32811192184442e-07
Position 808: 8.28108438349593e-07
Position 1005: 7.788065172786377e-07
Position 482: 7.478464177177317e-07
Position 646: 7.416572159913354e-07
Position 298: 7.340842256922373e-07
Position 1459: 6.907981207937693e-07
Position 490: 6.168636937341649e-07
Position 494: 6.02196780759261e-07
Position 233: 6.004521889282279e-07
Position 649: 5.404199572374913e-07
Position 427: 4.0411562732593035e-07
Position 456: 3.758835154565352e-07
Position 529: 3.6164422111329813e-07
Position 447: 3.2380942368822926e-07
Position 524: 2.8681950687471153e-07
Position 878: 2.522942498521851e-07
Position 391: 2.2561103847110075e-07
Position 983: 1.7296996223128795e-07
Position 437: 1.410482434674997e-07
Position 614: 1.2684656659633704e-07
Position 362: 1.0403291300705665e-07
Position 544: 9.868176119200771e-08
Position 882: 9.816579540541147e-08
Position 894: 7.091945584416934e-08
Position 291: 6.123802137450509e-08
