Gene = ADGRD2
Position 16081: 0.0028630795181005786
Position 755: 0.002794594481167035
Position 18610: 0.0024173324436870766
Position 17211: 0.0023634434077236663
Position 14846: 0.002139090842105178
Position 7849: 0.002118858335639299
Position 439: 0.0020131110253977912
Position 7253: 0.001955652576680576
Position 9285: 0.001850300945793846
Position 2321: 0.0018272476881284127
Position 19254: 0.0018029397701752534
Position 17519: 0.0018027568421962565
Position 15753: 0.001774923678012047
Position 460: 0.001466131654388934
Position 5826: 0.0014339044294055582
Position 2974: 0.001393102296240634
Position 2902: 0.0013178379291316287
Position 18252: 0.0012523385417456743
Position 1563: 0.001040334527675663
Position 2573: 0.0010347096910128988
Position 1950: 0.000991694296752662
Position 11881: 0.000983411708169369
Position 18157: 0.0009761800368688101
Position 442: 0.0009739196086115523
Position 12012: 0.0008932793395769194
Position 17605: 0.0008715207133789351
Position 16337: 0.0008039530552169009
Position 115: 0.0007897608644456853
Position 19955: 0.0007149570791397306
Position 678: 0.0006584970196326024
Position 16167: 0.0006309429947879401
Position 2128: 0.0006288726947945546
Position 556: 0.0005015088176843109
Position 2020: 0.0004514963644950085
Position 1848: 0.00043560314315943755
Position 2178: 0.0003976225140155642
Position 2308: 0.00036946833961159847
Position 6822: 0.00030943795079665796
Position 522: 0.0002484443726262563
Position 638: 0.00024183884159576064
Position 17238: 0.0002004672763161488
Position 2255: 0.0001977724661292854
Position 2654: 0.0001418106334055584
Position 492: 0.00011001816143532321
Position 16152: 0.00010747522187377231
Position 92: 0.00010662742947538792
Position 6541: 6.847480670729462e-05
Position 969: 6.745538767286921e-05
Position 2688: 6.614772958181239e-05
Position 339: 5.552140672709195e-05
Position 507: 4.794459856053294e-05
Position 131: 4.342955874178505e-05
Position 8577: 3.212363893172372e-05
Position 7: 2.9292683402588385e-05
Position 164: 2.595646711448371e-05
Position 636: 2.3450546260349018e-05
Position 218: 2.141808322298735e-05
Position 399: 1.7014817820252657e-05
Position 6892: 1.5807059664169563e-05
Position 2645: 1.34988507929614e-05
Position 468: 1.2831473394583268e-05
Position 369: 1.0694590019418552e-05
Position 341: 8.403107132250754e-06
Position 777: 5.449769676864384e-06
Position 224: 5.369755588506804e-06
Position 6672: 3.342743262295516e-06
Position 16282: 2.9568885127345295e-06
Position 119: 2.8833019196066372e-06
Position 1056: 2.837665724282144e-06
Position 6960: 1.946004722354878e-06
Position 2476: 1.128139350438354e-06
Position 98: 3.901744697866398e-07
Position 19461: 2.66057406651394e-07
Position 19303: 2.3155019860936205e-07
Position 18715: 2.0979251996722015e-07
Position 19383: 1.8001871617510584e-07
Position 2553: 3.770955234697026e-08
Position 174: 4.714307017255325e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 6524: 0.9976214522532327
Position 15996: 0.9707503709044103
Position 17130: 0.9432264849433002
Position 2392: 0.9031870504009385
Position 15629: 0.8994654914900105
Position 17332: 0.8515083551991707
Position 11791: 0.7482449749365794
Position 18402: 0.7444962878817097
Position 1907: 0.7063481585643454
Position 14195: 0.6080377532840927
Position 943: 0.5852214884875085
Position 5380: 0.5667338376905818
Position 24265: 0.5076951988238856
Position 16427: 0.49830944312360653
Position 23354: 0.38651486811450275
Position 24587: 0.3803136168818249
Position 24759: 0.37149334688790436
Position 6017: 0.35694432166603896
Position 418: 0.2690897993055717
Position 14206: 0.24871723339390436
Position 22662: 0.23193804383061656
Position 18443: 0.2175548723925742
Position 2797: 0.1913558873968937
Position 1498: 0.17870472417326116
Position 22895: 0.15546053885997646
Position 1084: 0.1530525899230589
Position 2751: 0.13118914670599371
Position 24907: 0.12199633407396125
Position 13655: 0.11534109301153286
Position 11771: 0.11255660780557578
Position 6776: 0.08513402557288977
Position 1818: 0.08255455853436273
Position 16847: 0.08044882333322945
Position 2412: 0.07468384528088229
Position 14227: 0.0677635819295702
Position 6701: 0.06753026667690207
Position 194: 0.06543885996594265
Position 5263: 0.06435609012027378
Position 1412: 0.05598430915298825
Position 24970: 0.05469756779361194
Position 9174: 0.05305248421474988
Position 24466: 0.05148684479708936
Position 22862: 0.05084764445645491
Position 2231: 0.04950227432994766
Position 5607: 0.04622810970659441
Position 7118: 0.04403447998280715
Position 15492: 0.041327426869728894
Position 5194: 0.037880491316903894
Position 1866: 0.0376957282454134
Position 1207: 0.03540523717703102
Position 23192: 0.030098185125721225
Position 6021: 0.02921930921159652
Position 23898: 0.029104108111752472
Position 2944: 0.027062346871608002
Position 18226: 0.024933439740375544
Position 9238: 0.024640070899155406
Position 16827: 0.02434592101399151
Position 4919: 0.02319708247955896
Position 23604: 0.022666693603580798
Position 1128: 0.021390339618437188
Position 25017: 0.019415025714981004
Position 19975: 0.01888644847435824
Position 26189: 0.01881997136919949
Position 2584: 0.01852109706207268
Position 5935: 0.016440243365636372
Position 18152: 0.014071600336746917
Position 1365: 0.013863159491707843
Position 20192: 0.013317410559468574
Position 14480: 0.012850518984123371
Position 2776: 0.011826880936837487
Position 1704: 0.011786017346539788
Position 6821: 0.01142982362432028
Position 754: 0.011296781812168918
Position 4530: 0.011175970765720508
Position 9677: 0.010960461801889218
Position 6830: 0.010824283416706588
Position 18315: 0.010438937537829545
Position 1876: 0.010070550900385854
Position 4804: 0.009676518656295187
Position 16449: 0.009630225955589981
Position 23479: 0.008855973765986324
Position 17760: 0.008618687881451722
Position 246: 0.007841600212521236
Position 358: 0.0072369282356572395
Position 2898: 0.007100712371014638
Position 18298: 0.006927520819764301
Position 24997: 0.00671679242661827
Position 15909: 0.006545225288122755
Position 17387: 0.0061433992286820715
Position 18108: 0.00585918784944684
Position 1950: 0.00580378737273127
Position 11767: 0.005681548843761816
Position 4606: 0.005646324037904993
Position 24737: 0.005487610806662199
Position 6724: 0.00537565564399494
Position 2304: 0.004733294566720922
Position 21181: 0.00471002007794126
Position 25941: 0.004370665187625294
Position 2244: 0.004217790998808765
Position 17340: 0.004130895311005562
Position 19183: 0.004041670230479321
Position 2958: 0.0038636643150825613
Position 20028: 0.0037695278385880353
Position 18156: 0.0037499837386051208
Position 1921: 0.0037013556384887843
Position 25648: 0.0036689613542202053
Position 2006: 0.0033508745146031546
Position 4854: 0.0033082657698702412
Position 20436: 0.00314513605884118
Position 6805: 0.003102913579761964
Position 5069: 0.0030416589277865364
Position 5877: 0.0030255194963090277
Position 4569: 0.002984164709030793
Position 543: 0.002866251646519365
Position 18382: 0.0026812561761210938
Position 2929: 0.0026157607931631944
Position 18749: 0.002598609012546615
Position 16869: 0.002426198284836211
Position 6876: 0.0023950658706046388
Position 5280: 0.00238292897707597
Position 4394: 0.0023750872223060886
Position 832: 0.0021196181738038426
Position 7791: 0.002118858335639299
Position 17740: 0.002053915105003648
Position 1673: 0.002002604084030059
Position 17560: 0.0019984119560677526
Position 20788: 0.0018930922651248152
Position 4872: 0.0017159912371095235
Position 17016: 0.001657243698695135
Position 2370: 0.0015063832988033115
Position 4444: 0.0015047777865934944
Position 1292: 0.0014491340634225213
Position 2394: 0.001372176331787774
Position 15859: 0.0013577997032619875
Position 19838: 0.0013255781793536903
Position 1500: 0.001319720528744465
Position 1257: 0.0012468198926463283
Position 18461: 0.001089824231231933
Position 6493: 0.0010411781389934851
Position 688: 0.0009722440407898033
Position 19067: 0.0009684877053176595
Position 17421: 0.0009586388935310235
Position 1464: 0.0009358446056861559
Position 4381: 0.0009054961752808723
Position 18807: 0.0008532745651801406
Position 1918: 0.0008494370027566204
Position 19511: 0.0008050176639632279
Position 1056: 0.0007448034400480804
Position 719: 0.0007184796929901632
Position 18363: 0.0005956848553540584
Position 1981: 0.0005929628351232007
Position 627: 0.0005655068488758469
Position 19562: 0.000563133578357159
Position 18641: 0.0005544829289955241
Position 16165: 0.0005129867491975534
Position 17433: 0.00045979607245813536
Position 20510: 0.00044815623964938704
Position 480: 0.00044142840148914494
Position 15834: 0.00043169119070047873
Position 6618: 0.00041057967449331645
Position 4777: 0.0003865434544008459
Position 2617: 0.0003169548340436582
Position 4223: 0.00029174743991021467
Position 19366: 0.0002860828839015328
Position 6568: 0.0002314478746834406
Position 2350: 0.00022949053434107863
Position 16222: 0.0002180141737085925
Position 17436: 0.00020236275037087808
Position 1188: 0.00019626272648858023
Position 799: 0.0001742943502365461
Position 16006: 0.00017191786315469225
Position 438: 0.0001436216119106078
Position 454: 0.0001246444404781877
Position 15831: 0.00011664251808897394
Position 6745: 0.00010490139167861865
Position 16978: 0.00010425632937001955
Position 447: 0.00010223435475691954
Position 905: 9.421788197957989e-05
Position 16060: 8.376999495234828e-05
Position 694: 6.772098387871802e-05
Position 2558: 6.190903676613433e-05
Position 6426: 6.150158072662837e-05
Position 367: 5.68760651783386e-05
Position 16010: 5.344007278845002e-05
Position 15956: 5.3092921521917476e-05
Position 339: 4.712722326234579e-05
Position 17025: 3.9814185899182816e-05
Position 318: 3.362163969685182e-05
Position 308: 3.3189380739483415e-05
Position 9144: 3.174653676873837e-05
Position 2436: 3.15451105919963e-05
Position 498: 2.821944762859106e-05
Position 128: 2.8203236868422934e-05
Position 8445: 2.7338057794337907e-05
Position 9334: 2.5851466374247286e-05
Position 15915: 2.408007310520574e-05
Position 144: 2.144046159570263e-05
Position 16239: 2.117849997609964e-05
Position 174: 1.8116644295165248e-05
Position 880: 1.5902694977674294e-05
Position 522: 1.5286412875349377e-05
Position 18325: 1.3935953361678088e-05
Position 599: 1.3780327703450676e-05
Position 6905: 1.2341832657178139e-05
Position 519: 1.1645834481106566e-05
Position 16575: 1.1602018454622796e-05
Position 2900: 1.154211548709505e-05
Position 16345: 9.904606855112306e-06
Position 334: 9.296401756221446e-06
Position 373: 9.114557869433928e-06
Position 1747: 6.627501270822509e-06
Position 468: 6.126010532936537e-06
Position 8362: 4.785581137385832e-06
Position 204: 4.344585928230715e-06
Position 369: 3.4049309064478266e-06
Position 275: 3.0645640681737683e-06
Position 1711: 2.719333380070803e-06
Position 153: 1.377756967860126e-06
Position 2802: 1.3680800344159322e-06
Position 19754: 1.1501594617304588e-06
Position 17711: 4.7229635063532856e-07
Position 162: 1.8297895827059025e-07
Position 617: 7.655223394187302e-08
Position 19338: 5.556388530663513e-08
Position 106: 3.492470677802351e-08
Position 505: 3.363975810187788e-08
Position 19369: 3.14915049742582e-08
Position 285: 2.688902094876667e-08
Position 111: 2.5693484977624632e-08
Position 257: 2.3669757631949856e-08
Position 19228: 2.2862924980854382e-08
Position 19244: 2.1681813630864652e-08
Position 488: 2.039464049364596e-08
Position 156: 1.5570522658726916e-08
Position 18630: 1.4770708894700112e-08
Position 115: 1.0837297985997229e-08
Position 704: 9.660828677137816e-09
Position 164: 8.359928791963041e-09
Position 268: 1.758606242665659e-09
Position 292: 1.4815605441550948e-09
Position 259: 1.361265876052428e-09
Position 282: 1.000673699147907e-09
Position 270: 9.646830042781386e-10
Position 507: 6.143648619627063e-10
Position 603: 3.888657483741121e-10
Position 86: 2.8149039387589875e-10
Position 98: 2.0863773377097162e-11
Position 90: 5.2741647248257e-12
