Gene = IGSF21
Position 4722: 0.013384456549290744
Position 16841: 0.011923348101768951
Position 10513: 0.00912341840771243
Position 10904: 0.008635982828838512
Position 1007: 0.008462233669525119
Position 7540: 0.008393726288357866
Position 8306: 0.007902195166289526
Position 1063: 0.004648459288626698
Position 6831: 0.004568295997150369
Position 9979: 0.004165409400118417
Position 8424: 0.0037289372282946287
Position 1022: 0.0034875969267266684
Position 4073: 0.0032472075592680344
Position 7811: 0.0031151582138158832
Position 13686: 0.0029409209324879554
Position 13529: 0.002864932741396701
Position 15528: 0.0026400328304746166
Position 3896: 0.0023555758068378612
Position 7253: 0.0022850638813915972
Position 7878: 0.001858123033502603
Position 1195: 0.001717935387498316
Position 1118: 0.0016918586963931433
Position 14478: 0.001688214348909227
Position 4216: 0.0015525883117982137
Position 13432: 0.0014430299744314055
Position 3861: 0.0013630071152750168
Position 10204: 0.0012877920398292114
Position 6309: 0.0012741554034000583
Position 6219: 0.0008423282155923977
Position 8578: 0.000742697823503034
Position 3489: 0.00045992591131683284
Position 3601: 0.00037997182973602983
Position 1809: 0.0003699639993166649
Position 6149: 0.0003487990831369198
Position 3282: 0.0003321271667094862
Position 5285: 0.00032758519963367307
Position 2408: 0.00031828506357538114
Position 10047: 0.0003051835766884215
Position 6017: 0.0002960314454329112
Position 2582: 0.0002818734318284035
Position 4474: 0.00027530260609424375
Position 4000: 0.00027431569185123
Position 2539: 0.0002516839424761564
Position 2301: 0.0002434783894603535
Position 4084: 0.0002299934804844637
Position 6648: 0.00022970897709396302
Position 2943: 0.0002189677225405686
Position 2836: 0.0002078485854618093
Position 2165: 0.00017297205955512783
Position 5493: 0.00017196774103938776
Position 8842: 0.0001474828745357481
Position 6772: 0.0001363872028442693
Position 1035: 0.0001308575370069652
Position 965: 0.000124916085874542
Position 3020: 0.00012286321788069517
Position 5552: 0.0001187672413983849
Position 3690: 0.00011407954396157758
Position 3513: 0.00010536637198558928
Position 7691: 9.737818132973056e-05
Position 1727: 9.482547553443282e-05
Position 1713: 9.36053524164081e-05
Position 2593: 8.909724862612479e-05
Position 7429: 8.745865617723457e-05
Position 2709: 8.712420783193531e-05
Position 2043: 8.566409722298834e-05
Position 1298: 7.442362583063908e-05
Position 2438: 6.871885444358467e-05
Position 1444: 6.181459285506615e-05
Position 3915: 4.224279846332426e-05
Position 5406: 4.0743721049607296e-05
Position 5334: 3.917250140572819e-05
Position 5137: 3.8514639454809495e-05
Position 4130: 3.7566760904209004e-05
Position 3606: 3.432497646122309e-05
Position 4190: 3.0523865728326245e-05
Position 2276: 2.847255862248434e-05
Position 2105: 2.763643435018427e-05
Position 3313: 2.726978552040067e-05
Position 2076: 2.7233947772905268e-05
Position 370: 2.416090285614727e-05
Position 3687: 2.400431756897787e-05
Position 542: 1.6848579920942507e-05
Position 2237: 1.3409895703083436e-05
Position 1397: 1.1473550606234748e-05
Position 646: 1.0895666854503917e-05
Position 2656: 1.0739964449983941e-05
Position 2000: 9.156818370081467e-06
Position 727: 8.339707778529381e-06
Position 2008: 8.226626956507605e-06
Position 696: 7.199972973730033e-06
Position 4044: 7.087405934506385e-06
Position 1954: 4.871574152757471e-06
Position 1952: 4.680371152748001e-06
Position 1910: 2.767057269319174e-06
Position 1652: 2.7389060789116785e-06
Position 585: 2.472275706106301e-06
Position 544: 2.356082618978673e-06
Position 724: 1.8227211248063316e-06
Position 919: 1.6644642122671187e-06
Position 1907: 1.6394581582851183e-06
Position 1844: 1.4107853977048563e-06
Position 1997: 1.3048833653283687e-06
Position 283: 1.168192519400637e-06
Position 2412: 1.126203049414083e-06
Position 747: 9.009994686289147e-07
Position 745: 7.363075149357809e-07
Position 1153: 7.068135728968918e-07
Position 1742: 6.590033808504013e-07
Position 958: 6.515006421949179e-07
Position 184: 6.293016055585433e-07
Position 709: 5.466889130158895e-07
Position 712: 7.976388425990214e-08
Position 518: 6.681101693755497e-08
Position 839: 6.098941697777053e-08
Position 825: 5.998763450558566e-08
Position 1175: 4.62318957261653e-08
Position 981: 4.1601508700749774e-08
Position 602: 2.0568272889537914e-08
Position 610: 9.626253976769926e-09
Position 296: 7.679540522763727e-09
Position 1526: 6.057105103452729e-09
Position 558: 5.671086521021137e-09
Position 1570: 5.039290762274219e-09
Position 1511: 4.787094851107677e-09
Position 852: 3.804842666528152e-09
Position 399: 3.4887441034033525e-09
Position 1348: 3.4712213944292678e-09
Position 292: 3.3242193577535015e-09
Position 1850: 1.995778650072428e-09
Position 1451: 1.8599067733223415e-09
Position 799: 1.8223350534015162e-09
Position 807: 1.688056831791613e-09
Position 1724: 1.623425478161743e-09
Position 928: 1.2692127882435267e-09
Position 1410: 1.1194255774364501e-09
Position 606: 8.078316371620611e-10
Position 320: 7.90726139526268e-10
Position 754: 6.21635780288838e-10
Position 186: 2.9799511379992203e-10
