Gene = LAMTOR2
Position 3525: 0.001822104485550359
Position 1753: 0.0017424371386111958
Position 383: 0.0016543760045972266
Position 1082: 0.0015160811029413907
Position 769: 0.001422155652765845
Position 790: 0.0012305110440544006
Position 1739: 0.00115797694927828
Position 1018: 0.0011542287774839043
Position 1758: 0.0010019733589114747
Position 3442: 0.0008766209689382344
Position 1352: 0.0008587802211650535
Position 1663: 0.0008526343507781123
Position 3282: 0.0008433016403874029
Position 1960: 0.0007426447065106434
Position 967: 0.0006985651057509121
Position 2044: 0.0006573759260157587
Position 757: 0.0006542975656647557
Position 2179: 0.0006539805580218198
Position 406: 0.0006228549809127704
Position 1370: 0.0005746552177750952
Position 946: 0.0005444930717312876
Position 1963: 0.0005311669981383542
Position 2936: 0.0004897351158024535
Position 591: 0.0003863393902126944
Position 1705: 0.00031728334387739896
Position 852: 0.00031456818044563493
Position 1307: 0.00022765521924323368
Position 1734: 0.00020725456881570445
Position 457: 0.00018311685735999047
Position 479: 0.00015927672267324286
Position 723: 0.00013643473618019862
Position 526: 9.461020475711818e-05
Position 1048: 8.260088605736966e-05
Position 3498: 6.856406277394424e-05
Position 1976: 6.700447868451901e-05
Position 1331: 5.514546154148498e-05
Position 1676: 4.5466866521548256e-05
Position 870: 4.271667125654216e-05
Position 358: 2.4095270200741287e-05
Position 215: 1.2313700647647643e-05
Position 363: 6.345123189443045e-06
Position 342: 3.5007574114543622e-06
Position 629: 3.4756108843098526e-06
Position 1437: 2.095971901319176e-06
Position 641: 1.6192592239634e-06
Position 1382: 8.671401489928334e-07
Position 292: 8.111752452445402e-07
Position 244: 4.085986496315027e-07
Position 411: 3.922214914147951e-07
Position 848: 3.287156762486619e-07
Position 868: 3.1713735721905425e-07
Position 268: 1.3727496613411485e-07
Position 197: 1.1669647944094187e-07
Position 973: 8.667316532432585e-08
Position 928: 7.775436092039092e-08
Position 413: 5.156427989964345e-08
Position 229: 4.618636814309941e-08
Position 283: 2.5315731461493524e-08
Position 272: 2.5145038982615046e-08
Position 236: 2.1544501293179287e-08
Position 300: 1.993505684550129e-08
Position 319: 1.8164499175912276e-08
Position 692: 1.720304927627602e-08
Position 296: 1.5009736943546593e-08
Position 210: 1.4382435893924611e-08
Position 310: 1.3483093602523682e-08
Position 189: 9.439860259567859e-09
Position 304: 6.2384329899844e-09
Position 199: 2.617397494856925e-09
Position 970: 2.603023160332691e-09
Position 681: 1.8927353805496317e-09
Position 172: 9.931631906700062e-14
Position 177: 5.306054513201357e-14
Position 312: 2.8292004087917375e-14
Position 164: 1.999904695118017e-14
Position 152: 4.363444647349499e-15
Position 135: 2.1369826140455993e-16
