Gene = ARHGEF39
Position 1012: 2.6216203648572192e-05
Position 1530: 2.1165776931716473e-05
Position 1771: 1.982265527967717e-05
Position 633: 1.696102464017639e-05
Position 304: 1.6405464108448622e-05
Position 1090: 1.3928466190302565e-05
Position 1675: 1.3808749865818118e-05
Position 1728: 7.366843654320895e-06
Position 1441: 6.961800889849547e-06
Position 1038: 5.978162152295117e-06
Position 625: 5.792435020246306e-06
Position 98: 5.2309145486996475e-06
Position 688: 4.240854958466543e-06
Position 570: 3.2473055213408336e-06
Position 496: 2.2851342681968205e-06
Position 602: 1.410135365219479e-06
Position 536: 1.229759938011184e-06
Position 580: 8.245078511387237e-07
Position 386: 7.689613304214781e-07
Position 164: 6.138964229509339e-07
Position 2043: 5.971002635762264e-07
Position 743: 5.643864867671306e-07
Position 436: 4.90801466332903e-07
Position 1052: 3.129587590767379e-07
Position 645: 2.409934627911934e-07
Position 716: 1.209423003641795e-07
Position 2787: 8.437035493372855e-08
Position 746: 4.120172126514403e-08
Position 1360: 6.489743540292972e-09
Position 1223: 1.301917814531563e-09
Position 1024: 5.739721092773373e-10
Position 420: 1.1484948836577575e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 794: 0.957262972024765
Position 1160: 0.8830124953360513
Position 436: 0.8224333428564039
Position 3284: 0.49127264586179564
Position 1894: 0.4405311376468811
Position 2864: 0.3746338459427792
Position 1872: 0.2916013846358142
Position 2139: 0.21128228449710543
Position 3059: 0.19773789321825042
Position 5503: 0.18266145597225128
Position 2545: 0.17224207130794517
Position 406: 0.15308460465719015
Position 2109: 0.1518547079434034
Position 4404: 0.14530843523275558
Position 2942: 0.1315247091442712
Position 3019: 0.12172609682542314
Position 2478: 0.05171299714909484
Position 4407: 0.050687978274962714
Position 2649: 0.04105165842071816
Position 4319: 0.03847571677151623
Position 2512: 0.037685565473835
Position 3869: 0.03729343481811617
Position 2212: 0.03083448530349836
Position 3411: 0.03063388074969026
Position 4259: 0.02828615475691326
Position 3287: 0.027762892523202933
Position 1001: 0.027046738942178503
Position 3854: 0.022319647583314294
Position 4803: 0.02221559194108069
Position 4226: 0.021483660898694846
Position 2112: 0.019788269188478955
Position 4474: 0.018393469045738322
Position 5738: 0.016026385404689234
Position 817: 0.014646507260735716
Position 3223: 0.01439034174686956
Position 2080: 0.014012843999280601
Position 2870: 0.013329888335324207
Position 4154: 0.0108119224968552
Position 2565: 0.010144059875466953
Position 1019: 0.008913266839985551
Position 3479: 0.008325136581395422
Position 2271: 0.007409155627685471
Position 4701: 0.007337731383554535
Position 5540: 0.005977800872738581
Position 3129: 0.005936244462478177
Position 2456: 0.005662536773384767
Position 5679: 0.0053045906886355
Position 4007: 0.005198948835425008
Position 2265: 0.005167464274588622
Position 3040: 0.004709634045347615
Position 1958: 0.004706881001100136
Position 4835: 0.004426179740224403
Position 4808: 0.004391583532367665
Position 3692: 0.00431019448042077
Position 2919: 0.004302597603394919
Position 1932: 0.004253095087758289
Position 5866: 0.004015001513029618
Position 2231: 0.0038410315781190916
Position 1914: 0.003653304620518668
Position 1163: 0.0032632606982565017
Position 2301: 0.0030194993957068346
Position 915: 0.00271241260982248
Position 892: 0.00249898985429916
Position 4185: 0.002465717247881291
Position 4277: 0.0022980882362523903
Position 763: 0.002201647996166933
Position 1166: 0.0021073290858878843
Position 3243: 0.002053062141954673
Position 1703: 0.0018282330308506474
Position 1041: 0.0017931258918425469
Position 5011: 0.001774436356229563
Position 5798: 0.00166757132439521
Position 2244: 0.0014734189400587294
Position 458: 0.0014100207220977177
Position 3209: 0.0013684429289719953
Position 5838: 0.0013248072885977727
Position 3507: 0.001110324957042805
Position 2817: 0.0010693260104256415
Position 2171: 0.0010613006128781725
Position 4071: 0.0008162755418793389
Position 1099: 0.0008064681499391471
Position 1208: 0.0006878375578520661
Position 1836: 0.0006671456217546202
Position 1318: 0.0006623564226050218
Position 3601: 0.0006326385871584966
Position 1992: 0.0006309508386647218
Position 1031: 0.0006162179469585613
Position 1675: 0.00052222320236226
Position 4322: 0.0004189845503317
Position 1062: 0.0003779266283626117
Position 1238: 0.00033062506474435243
Position 3680: 0.0003121234243671216
Position 390: 0.00028587181828632134
Position 1419: 0.00025610458296109845
Position 1591: 0.00025436867750177537
Position 3389: 0.0002515657840787272
Position 659: 0.00022199705533758449
Position 2274: 0.00017356708363350327
Position 1340: 0.0001344705558444933
Position 2193: 0.0001304611887526704
Position 1003: 0.00011674171987171431
Position 1808: 0.00011115951070946065
Position 1942: 0.00011023398455850463
Position 1969: 0.00010771828741375976
Position 1448: 0.00010401165616828696
Position 969: 0.00010100927004599462
Position 864: 7.901699419161681e-05
Position 820: 7.268357117002163e-05
Position 344: 6.754158486482368e-05
Position 412: 6.359451669675683e-05
Position 1065: 5.722825532171995e-05
Position 835: 4.906005746916408e-05
Position 1115: 4.5090324739594824e-05
Position 1192: 3.96077490555859e-05
Position 1070: 3.7810937047664755e-05
Position 3313: 2.8727500097119882e-05
Position 1277: 2.864004250128303e-05
Position 704: 2.6590826367931157e-05
Position 633: 2.5313190390551896e-05
Position 463: 2.4803513324289118e-05
Position 1390: 2.442640805143072e-05
Position 798: 2.3700509547342014e-05
Position 1182: 2.3047901767816796e-05
Position 742: 2.2946626337632594e-05
Position 1212: 2.1941169575470692e-05
Position 1244: 2.0075504833749985e-05
Position 322: 1.5832493984181722e-05
Position 2116: 1.5633344253816653e-05
Position 490: 1.5537448965437256e-05
Position 894: 1.387989790411051e-05
Position 286: 1.1566355315118164e-05
Position 1840: 1.133110860173663e-05
Position 157: 1.092001257729114e-05
Position 162: 9.610449027455364e-06
Position 1498: 8.953910909328548e-06
Position 1684: 7.96061645160084e-06
Position 765: 7.330022018283351e-06
Position 357: 6.970582689087434e-06
Position 903: 6.556502110216922e-06
Position 1759: 6.185907008955811e-06
Position 1301: 3.6117488695356914e-06
Position 716: 3.540087658417017e-06
Position 625: 3.524440223510792e-06
Position 484: 3.4425647005698843e-06
Position 511: 3.3744498019688324e-06
Position 1471: 3.2316014355527304e-06
Position 528: 2.8158577644032217e-06
Position 337: 2.766496350554274e-06
Position 667: 2.2242161160180022e-06
Position 593: 1.979849081825809e-06
Position 1172: 1.8372095049765184e-06
Position 1762: 1.5866295300859863e-06
Position 896: 1.5095875000296401e-06
Position 926: 1.5021882095736174e-06
Position 606: 1.434874220754701e-06
Position 637: 1.354100180093358e-06
Position 843: 1.2307028945220114e-06
Position 204: 1.0317462832771774e-06
Position 1280: 8.508128778044836e-07
Position 211: 7.213935986098878e-07
Position 754: 7.022868554426833e-07
Position 1080: 6.697755040456727e-07
Position 1625: 5.466273735427842e-07
Position 1716: 5.116536670332578e-07
Position 1692: 4.7106080640938007e-07
Position 1421: 3.9700588278371715e-07
Position 612: 3.8308220043641763e-07
Position 177: 2.522050550037145e-07
Position 291: 1.862476453027556e-07
Position 237: 1.6237445729025054e-07
Position 159: 1.5217363237958986e-07
Position 348: 1.3461571917737524e-07
Position 595: 1.319526684936118e-07
Position 300: 7.352738178310362e-08
Position 213: 2.6001503798798776e-08
Position 232: 2.066860868296608e-08
Position 532: 2.042349680561341e-08
Position 123: 1.8972366652682704e-08
Position 1771: 1.6198623514275595e-08
Position 602: 6.6435667289886734e-09
Position 550: 4.807240296714428e-09
Position 219: 9.359274619058152e-10
Position 1052: 3.514609903781515e-10
Position 1223: 2.8674579844912297e-10
Position 1043: 2.0774344041511614e-10
Position 1118: 7.741186561952847e-11
Position 310: 2.1899630728314043e-11
