Gene = HSD17B7
Position 5579: 0.006901813193297823
Position 5358: 0.006823265393332823
Position 5989: 0.006655338839114353
Position 14615: 0.00640116118693374
Position 9610: 0.0063998749641238206
Position 19107: 0.006326745987293409
Position 14009: 0.006266392981210863
Position 17171: 0.006249294790746156
Position 801: 0.006040070151813372
Position 4034: 0.0058934204590389136
Position 14096: 0.005789675828952858
Position 13202: 0.005154949407103179
Position 3185: 0.005102216392887217
Position 13502: 0.004684263403242617
Position 2723: 0.0042736560566869
Position 14593: 0.004266869074821751
Position 6945: 0.004205403093591932
Position 2685: 0.0041122185841748265
Position 2834: 0.004018024523894341
Position 7543: 0.003976908153084198
Position 866: 0.003895376958738221
Position 5449: 0.003811818852452159
Position 1818: 0.0037752081411174237
Position 20513: 0.0036854127843193364
Position 14012: 0.0035437740413075884
Position 797: 0.0030101530858528463
Position 7613: 0.0027634813205510435
Position 465: 0.0026003658191502614
Position 7610: 0.0025370640645868
Position 2667: 0.0025093037820688373
Position 3136: 0.0024936394993459636
Position 9044: 0.0024534885292743945
Position 1846: 0.0024504867320410376
Position 1411: 0.002449169110002391
Position 18987: 0.002424084257973871
Position 13264: 0.0023264950688140053
Position 660: 0.002221374077130774
Position 20363: 0.0021994174219904807
Position 20676: 0.002103133171553112
Position 5169: 0.002093620521239299
Position 554: 0.002075765587868412
Position 2792: 0.0020033732549761692
Position 4437: 0.001991833052307186
Position 8924: 0.0019268758464640024
Position 4301: 0.0017477214209950533
Position 8961: 0.001743161903148132
Position 14199: 0.0016978110193923148
Position 13427: 0.0016223023339797264
Position 17209: 0.0015894841504426138
Position 7704: 0.001566109342647129
Position 286: 0.0015188047734265016
Position 13297: 0.0014684074614465892
Position 16501: 0.0013873098496469626
Position 8134: 0.0013154180874059204
Position 10278: 0.0012870169228604714
Position 19342: 0.0012846008069390315
Position 20058: 0.001279340881968336
Position 10254: 0.0012774639060238692
Position 954: 0.0011652086013969486
Position 13413: 0.0011180861123526256
Position 7960: 0.0011072126637898493
Position 14237: 0.0010557329193137013
Position 870: 0.0010114951864121802
Position 2045: 0.0009434752089458569
Position 7380: 0.0009086263590746644
Position 618: 0.0008785114712436461
Position 9359: 0.0008666284804717455
Position 17981: 0.0008321235193859516
Position 8876: 0.0007914575426938039
Position 1434: 0.0007859570609220175
Position 674: 0.0007394755428647993
Position 2754: 0.0007048281879493092
Position 9684: 0.00068733410679345
Position 12496: 0.0006524875982043902
Position 16396: 0.0006473110092008698
Position 12407: 0.0006303703553931347
Position 6225: 0.0005664439444128244
Position 5313: 0.0005622574605731619
Position 5630: 0.0005587288383118026
Position 7442: 0.0005151181408393697
Position 1199: 0.0005145246594313804
Position 7492: 0.000510352557379954
Position 15418: 0.0005063058866561352
Position 15271: 0.0005027793677681606
Position 4979: 0.0004980510056969562
Position 2913: 0.00047662192187153125
Position 7353: 0.0004718641715095112
Position 16709: 0.00046400259040361964
Position 19276: 0.00045137451961398925
Position 16348: 0.0004488873031069522
Position 12999: 0.00041407559077389966
Position 18896: 0.00040055057281394857
Position 15544: 0.00036333710580135
Position 15344: 0.00036162651861999215
Position 9294: 0.0003450576567434956
Position 13245: 0.00034124636950570746
Position 180: 0.0003252160734459712
Position 4069: 0.0003198496046966117
Position 6007: 0.0003158664536824894
Position 18550: 0.0003138645946825431
Position 14817: 0.0003089190549677411
Position 15686: 0.00029989123156550206
Position 15150: 0.00029862002857964124
Position 14441: 0.00029778079858048243
Position 14865: 0.0002950456119894075
Position 682: 0.000286513684214089
Position 7060: 0.0002827486579095367
Position 15860: 0.0002496959791762604
Position 1182: 0.00022422907981379506
Position 520: 0.0002230082432606798
Position 17354: 0.00018583638247312027
Position 224: 0.00018142425379846298
Position 1672: 0.00017354915107196158
Position 418: 0.00017120931305836912
Position 7101: 0.00016789785273952246
Position 15104: 0.00016746227880181356
Position 9810: 0.0001673580015864952
Position 14997: 0.00015567964344558044
Position 16253: 0.00014308293959492904
Position 878: 0.00014135673511945482
Position 9266: 0.00013539325665007265
Position 15147: 0.0001286649278622083
Position 917: 0.00012799566550922558
Position 115: 0.00012094668211078171
Position 9365: 0.0001113051656316415
Position 1090: 7.517880051006563e-05
Position 1151: 7.323602523478434e-05
Position 9696: 6.965011744708183e-05
Position 9968: 6.115104795177956e-05
Position 1203: 5.964504241278951e-05
Position 2933: 4.734716687821245e-05
Position 635: 4.6201321004973864e-05
Position 14937: 4.25396394164419e-05
Position 1833: 3.10490917161489e-05
Position 9299: 1.796337641581609e-05
Position 2161: 1.5949444232218918e-05
Position 2470: 1.2897986367844013e-05
Position 585: 1.2622630769078903e-05
Position 15226: 6.428960117393993e-06
Position 1694: 6.397848031680075e-06
Position 13720: 4.788388412410057e-06
Position 13804: 4.387509883326244e-06
Position 221: 3.8008619121756537e-06
Position 13663: 3.6628709312743843e-06
Position 14570: 3.58575471693055e-06
Position 214: 3.5452169063204653e-06
Position 483: 3.305537902803056e-06
Position 14420: 3.213364424205359e-06
Position 2705: 3.0126195539310568e-06
Position 249: 2.9996386102484976e-06
Position 1107: 2.6454884757874994e-06
Position 559: 2.503843165213752e-06
Position 146: 2.3957069384381813e-06
Position 302: 1.8331842632957243e-06
Position 14575: 1.3952496141583816e-06
Position 329: 1.2068826896946723e-06
Position 293: 1.1327425951673187e-06
Position 367: 8.729266903476313e-07
Position 9323: 4.5613815769156894e-07
Position 351: 3.8053256772912043e-07
Position 130: 2.769057785705387e-07
Position 257: 2.412302670067387e-07
Position 342: 1.8720764374379212e-07
Position 143: 7.965101394054461e-08
Position 122: 7.827553832756794e-08
Position 745: 2.138391232074724e-08
Position 738: 2.035036035329393e-08
Position 13344: 1.3456123343495552e-09
Position 139: 1.218581738193347e-09
Position 13058: 2.9172423129767647e-10
Position 89: 2.8001984854429973e-10
Position 304: 8.880666936924136e-11
Position 310: 6.71340359914774e-11
Position 141: 4.44063732382949e-11
Position 86: 2.4972740636770144e-11
