Gene = FANCD2OS
Position 4659: 0.0019286401086892153
Position 3978: 0.0016503055176132612
Position 4639: 0.0016249789857785278
Position 617: 0.001155550749574292
Position 8975: 0.0011058046599650747
Position 9094: 0.001054073928340072
Position 3463: 0.001038413339260472
Position 5391: 0.0009952378026351287
Position 1577: 0.0009154250197219985
Position 1898: 0.0008622264700454192
Position 543: 0.0008216394818051571
Position 1354: 0.0008108606397357004
Position 12039: 0.0007486362454356588
Position 1726: 0.000744247215462725
Position 1170: 0.0006268439864721664
Position 4160: 0.0005997605880397536
Position 620: 0.0005460848885163205
Position 4856: 0.0004685979074015381
Position 1563: 0.00039001310284641827
Position 3080: 0.0003579870559524315
Position 9409: 0.0003437300537675785
Position 3848: 0.00034246960624194106
Position 4047: 0.00032712918477582594
Position 8801: 0.0003082646780995502
Position 3113: 0.00028985743650422087
Position 7018: 0.0002820350370111849
Position 1014: 0.00027921560863088823
Position 529: 0.0002780536821748465
Position 4093: 0.00025789094020156747
Position 8078: 0.0002569907211450566
Position 4481: 0.0002410717121342648
Position 483: 0.00020079888172719603
Position 142: 0.00019749275380152474
Position 4528: 0.0001973973966754551
Position 7169: 0.00017717383372300373
Position 1650: 0.00015902986160463617
Position 10466: 0.0001519016148628039
Position 3770: 0.00013696133796604128
Position 1481: 0.00013440308294652428
Position 10261: 0.00013394718270491016
Position 4396: 0.00012010758462342974
Position 1484: 0.0001094505315443785
Position 5138: 0.00010286535495394311
Position 679: 0.00010005648148896252
Position 1916: 8.299097663547021e-05
Position 3812: 8.244321671342169e-05
Position 6714: 8.168027332999708e-05
Position 3851: 6.95111323365521e-05
Position 569: 6.945481239697103e-05
Position 1980: 6.888684282387759e-05
Position 4906: 6.282577827699444e-05
Position 3918: 6.230299286644925e-05
Position 8054: 6.17323633221701e-05
Position 295: 6.130228400087584e-05
Position 1510: 5.893733067409062e-05
Position 5415: 5.657111195405528e-05
Position 5554: 5.549494925541252e-05
Position 2927: 5.487309735150554e-05
Position 1335: 5.3830750149260524e-05
Position 4831: 5.145781241217939e-05
Position 5141: 4.9997840164950214e-05
Position 7189: 4.7784635025842764e-05
Position 1790: 4.1860357917984485e-05
Position 1285: 3.6017875069011845e-05
Position 1389: 3.375569969874788e-05
Position 286: 2.98560693829243e-05
Position 2483: 2.7753978528805727e-05
Position 8781: 2.752731991449735e-05
Position 1729: 2.5784606308915996e-05
Position 2032: 2.3552555332986303e-05
Position 3879: 2.2755788896206785e-05
Position 79: 1.7690393382643255e-05
Position 1174: 1.678069251202613e-05
Position 4992: 1.6607729233124443e-05
Position 4370: 1.4486347779928118e-05
Position 1855: 1.3529931403574357e-05
Position 1536: 1.2851813231136909e-05
Position 289: 1.0498686801849078e-05
Position 3746: 9.97720222467479e-06
Position 1824: 9.063415360203617e-06
Position 2283: 8.967661464889995e-06
Position 171: 8.726420762327843e-06
Position 3688: 8.047859215438706e-06
Position 3408: 8.036720309578554e-06
Position 2855: 7.5317423198336694e-06
Position 2507: 7.118833033930356e-06
Position 587: 6.98738507228981e-06
Position 1279: 6.4177573896906005e-06
Position 1087: 5.75952563845819e-06
Position 2324: 5.308041790830097e-06
Position 2645: 4.815184922136336e-06
Position 1195: 3.236972911555364e-06
Position 1057: 3.002110741798998e-06
Position 422: 1.9289508376159394e-06
Position 502: 1.6505682505105086e-07
Position 324: 7.786850066825874e-08
Position 4054: 7.065913722839591e-08
Position 148: 6.7696401937658e-08
Position 696: 6.563203649161903e-08
Position 1442: 6.222551765671552e-08
Position 1486: 4.0662689113137623e-08
Position 117: 3.859896843365685e-08
Position 897: 3.394708344107662e-08
Position 342: 3.2263888926313015e-08
Position 798: 2.9560081502218193e-08
Position 370: 2.90907926263761e-08
Position 1060: 2.4918502259162118e-08
Position 216: 1.5149324718068144e-08
Position 430: 9.748071499145799e-09
Position 176: 9.345063683617838e-09
Position 321: 7.456305232807027e-09
