Gene = PDAP1
Position 8801: 0.07227981206264371
Position 13044: 0.06337027699713386
Position 11362: 0.04884609488117026
Position 3826: 0.04601774612577268
Position 8365: 0.038906751166837436
Position 1069: 0.03028592898933042
Position 3135: 0.028611094479637174
Position 8225: 0.02560106427220783
Position 6262: 0.024375246265378063
Position 8026: 0.022881795526310922
Position 12481: 0.02225425794387453
Position 4485: 0.02187342787776165
Position 1040: 0.021351095235190607
Position 10761: 0.020825008410381596
Position 12822: 0.018399442437212248
Position 7853: 0.01752151804570031
Position 12415: 0.017422562908530927
Position 1915: 0.016993488158991963
Position 10725: 0.014898754420449214
Position 13172: 0.014412879462875955
Position 11238: 0.011396822889336671
Position 1989: 0.011036140412389438
Position 1390: 0.010852751987534003
Position 1992: 0.009619728066042806
Position 11659: 0.009543248113236319
Position 3073: 0.009258337243068595
Position 11056: 0.008857670932186968
Position 364: 0.008248861029658492
Position 9009: 0.008209640176975065
Position 7512: 0.008113238693391072
Position 12359: 0.008063827059354383
Position 8386: 0.0076269302536083475
Position 8319: 0.007509796922020383
Position 11145: 0.0073273392475565954
Position 12112: 0.007099599728946443
Position 11834: 0.0056266456015829965
Position 12094: 0.005237269456329979
Position 13261: 0.004351940931908885
Position 1300: 0.004194462953220594
Position 3423: 0.003909197423224132
Position 6282: 0.003707427158041337
Position 2066: 0.003269508220862765
Position 10434: 0.003263131540911162
Position 5733: 0.00315625979763379
Position 11754: 0.0030804721790515834
Position 692: 0.0030404815732554317
Position 8923: 0.002834210951095647
Position 11931: 0.0026739844210836895
Position 1462: 0.002501535579594972
Position 1956: 0.002391457060260739
Position 12663: 0.0023905483968412453
Position 12899: 0.0022839117429458585
Position 10564: 0.0022164991869446766
Position 12782: 0.0021316774113798657
Position 11178: 0.0021186592491341588
Position 6390: 0.0020836058178229757
Position 12194: 0.0020393977750673385
Position 2087: 0.002016886361056291
Position 8354: 0.0019646775466901087
Position 861: 0.0017764989139306261
Position 966: 0.0017740006422869259
Position 12731: 0.0017562122162075513
Position 11454: 0.0016699075846960275
Position 609: 0.0015516696650704257
Position 7788: 0.0015272164382575239
Position 8989: 0.0013865221276241674
Position 3488: 0.0013325684444825939
Position 77: 0.0013120088352492547
Position 13233: 0.0012687416245397655
Position 387: 0.0012497098883852858
Position 6417: 0.0012321078635178047
Position 12643: 0.0012310568575152458
Position 6258: 0.0011429971993255114
Position 11836: 0.0010402279758023425
Position 8960: 0.0010304085629569456
Position 5547: 0.0010117385854849054
Position 11327: 0.0009731461884029986
Position 12299: 0.000961834919880154
Position 11862: 0.0009574753615161553
Position 1718: 0.0009544893716034219
Position 1263: 0.0009232145354667614
Position 10591: 0.0009155791414639366
Position 1349: 0.0008638286494332792
Position 12577: 0.0008507658049307408
Position 12513: 0.0008474560510858139
Position 5628: 0.000818881276281721
Position 239: 0.0007208136190926433
Position 12545: 0.0005916892409443751
Position 5670: 0.0005625602519550531
Position 884: 0.0005131805481171432
Position 11089: 0.0004934327984794589
Position 573: 0.00048741211217945144
Position 5156: 0.0004817390600311183
Position 11868: 0.00048091026543425333
Position 4559: 0.0004740323987362668
Position 4312: 0.0004709317426712693
Position 5701: 0.0004529111643922302
Position 9255: 0.00044907374179519247
Position 1316: 0.00042674718426580736
Position 8464: 0.0003852704130437465
Position 4372: 0.0003511080281573625
Position 196: 0.00033857400911623567
Position 4241: 0.00032197721466914643
Position 7664: 0.0003047652401945685
Position 1422: 0.00028424343330187365
Position 74: 0.00027344235268608616
Position 11211: 0.00025110037822844165
Position 9771: 0.00024926695332877144
Position 2823: 0.0002309174534692047
Position 12243: 0.00023078719599995572
Position 2584: 0.0002185054028844401
Position 7454: 0.0002060610117967181
Position 3201: 0.00019194219657338123
Position 11879: 0.0001885587574425411
Position 9755: 0.00018724589123651243
Position 199: 0.00017468051799693395
Position 1240: 0.00017336385959983586
Position 266: 0.00017281411362063517
Position 5707: 0.0001719492799086117
Position 767: 0.00015535123556765558
Position 108: 0.00015341930573902333
Position 2028: 0.00013262816942368846
Position 9430: 0.00012825497155648038
Position 1657: 0.0001166546835534383
Position 1592: 0.00011471500146446404
Position 1495: 0.00010599121663275455
Position 793: 9.66984380174396e-05
Position 739: 9.545156279052907e-05
Position 5953: 8.856509939781592e-05
Position 1565: 8.663652589735872e-05
Position 1605: 8.562290862075516e-05
Position 1683: 8.115410429054528e-05
Position 1737: 7.77230503581687e-05
Position 7575: 7.602431032998755e-05
Position 2102: 7.155246763493746e-05
Position 2108: 6.844537351837072e-05
Position 97: 5.8986085310663835e-05
Position 696: 5.514035959174838e-05
Position 175: 5.330580999419054e-05
Position 1368: 5.204512329610603e-05
Position 11272: 4.1352590387421615e-05
Position 1465: 4.124275486452666e-05
Position 5654: 3.9936057016955134e-05
Position 481: 3.985235984158654e-05
Position 11292: 3.870494427727925e-05
Position 1523: 2.6382699236923556e-05
Position 130: 2.273572954306626e-05
Position 1021: 2.2438354374066235e-05
Position 2773: 2.177573165817629e-05
Position 5800: 2.1654934388892204e-05
Position 5503: 2.104609742066642e-05
Position 2744: 1.637391351496964e-05
Position 5517: 1.5259518510695457e-05
Position 11267: 1.5165745314756689e-05
Position 11208: 1.5155306129335927e-05
Position 538: 1.3142567330959005e-05
Position 2837: 1.312727007322702e-05
Position 789: 1.10837304044213e-05
Position 2747: 1.1021472681319028e-05
Position 141: 7.10916495243235e-06
Position 206: 6.678636688568774e-06
Position 5212: 6.107669215663212e-06
Position 10519: 5.693822636052022e-06
Position 995: 4.185748490884339e-06
Position 5177: 3.5826239415374404e-06
Position 1097: 2.9295063093920754e-06
Position 906: 2.248222652413253e-06
Position 8920: 1.5569660165713056e-06
Position 1078: 1.4682324226290866e-06
Position 6027: 1.3659525977316129e-06
Position 382: 1.2304894212410177e-06
Position 6112: 9.912362110334954e-07
Position 6115: 7.129233446694377e-07
Position 911: 2.499261063182411e-07
Position 495: 1.7964613462932452e-07
Position 706: 1.766857724045491e-07
Position 873: 1.4004403091034687e-07
Position 899: 1.3554011817510144e-07
Position 417: 1.2532335439415006e-07
Position 419: 1.070531068850436e-07
Position 717: 9.291415160857913e-08
Position 709: 8.72452545782309e-08
Position 384: 8.440858337261224e-08
Position 203: 3.561360421651742e-08
Position 321: 2.8211957710292757e-08
Position 542: 2.1837411224126007e-08
Position 483: 1.911374328869921e-08
Position 423: 1.4738642210144927e-08
Position 245: 1.2722904265285438e-08
Position 1085: 2.4266857638185426e-09
Position 5527: 1.8449543276136152e-10
