Gene = PHYHD1
Position 218: 1.1886343012852308e-10
Position 249: 1.0351142821403938e-10
Position 224: 4.757886675366348e-11
Position 1592: 3.970008254786613e-11
Position 440: 1.3963018098132637e-12
Position 252: 8.330654844435655e-13
Position 455: 2.1187063434975256e-13
Position 460: 1.5408643079773097e-14
Position 273: 4.785521428462581e-19

Sorted 3' Splice Sites (High to Low Probability):
Position 20549: 0.9838142383288594
Position 1387: 0.9651555229551512
Position 12886: 0.9533683069966973
Position 13115: 0.9250767543023645
Position 15552: 0.914862407020467
Position 19703: 0.9106810891729975
Position 20772: 0.8694827794605744
Position 15687: 0.8415841303764883
Position 16861: 0.6638590289401661
Position 14038: 0.2697736392826675
Position 19487: 0.22154951462372688
Position 21087: 0.20468629003527136
Position 16993: 0.19358903621607168
Position 15191: 0.1878682167880445
Position 14270: 0.1301989873905774
Position 1034: 0.1001165134080242
Position 16841: 0.09806473200519832
Position 6151: 0.09400018685271185
Position 6142: 0.08743080992050958
Position 19997: 0.06933119114907398
Position 6263: 0.05948093428969754
Position 15167: 0.05016800940247579
Position 6068: 0.04494215211049182
Position 14218: 0.040835983048991484
Position 17550: 0.03849114383037356
Position 1565: 0.03255664629063544
Position 4189: 0.018679633287648826
Position 1390: 0.017997285739561032
Position 19284: 0.016222964816303937
Position 12831: 0.01604229632402653
Position 6213: 0.01568192751504777
Position 805: 0.01399529557215207
Position 19230: 0.013616352130711084
Position 1007: 0.013365039975229745
Position 13256: 0.011301021624063464
Position 7043: 0.010602754801712097
Position 7139: 0.009954492606362315
Position 1339: 0.008801412961008968
Position 6108: 0.008743058749290893
Position 6173: 0.008667980118083118
Position 16472: 0.007714666090098073
Position 893: 0.007401400861270736
Position 15134: 0.007223587132675167
Position 13071: 0.007185925357629726
Position 7176: 0.007129383551112409
Position 19473: 0.0061596436775792785
Position 18105: 0.005506191107572587
Position 4114: 0.005147867998308039
Position 5030: 0.004642623372640403
Position 18062: 0.004511596208680404
Position 13949: 0.004166422227635304
Position 1133: 0.004016230861418775
Position 16721: 0.004005602188252932
Position 4998: 0.003825121820383257
Position 14052: 0.0036342650392214137
Position 15971: 0.0036176490012731336
Position 5013: 0.003612472726610791
Position 5972: 0.0034247231058716866
Position 13625: 0.003375561048519646
Position 19650: 0.0032926678667667604
Position 13044: 0.0031425792629531397
Position 4375: 0.0030255829623964513
Position 7348: 0.0028030260676359534
Position 20956: 0.0026781760179549552
Position 14191: 0.0026511262089815133
Position 20747: 0.002585365776917699
Position 858: 0.002580017520341253
Position 4351: 0.002551683258640837
Position 1526: 0.00240240964142944
Position 17546: 0.0023705000307742757
Position 706: 0.002368444678107788
Position 21024: 0.0019882094718637654
Position 6939: 0.0018648709607390808
Position 20576: 0.0018243003019478413
Position 15714: 0.0017815120362102209
Position 17163: 0.00177778708152416
Position 13253: 0.0017702652178537837
Position 14000: 0.0017552182043436694
Position 17572: 0.0017249425686283026
Position 6031: 0.0014523542804987105
Position 14101: 0.0011993457190681053
Position 15657: 0.001179645756724303
Position 12891: 0.0011547141936073568
Position 20959: 0.0011496838155212277
Position 946: 0.0011453644258108504
Position 5975: 0.0010732578642762664
Position 20573: 0.0010604627868069357
Position 4724: 0.0010098051272573747
Position 15701: 0.0009895665613235411
Position 5034: 0.0009861240582793643
Position 4286: 0.000982744735757798
Position 665: 0.0009720596696693309
Position 6006: 0.0009400208840187293
Position 16507: 0.0008728729805204973
Position 1040: 0.0007495474756252496
Position 4916: 0.0007303284396398112
Position 4141: 0.000704512849510892
Position 15732: 0.0007039944756978866
Position 16633: 0.0006503879330133063
Position 21114: 0.0006101738551535057
Position 13261: 0.0005477997749930842
Position 823: 0.0005426910926262849
Position 4155: 0.0005418535862625433
Position 20820: 0.0004828295167195342
Position 20202: 0.0004050880615237995
Position 16510: 0.0003999622193037747
Position 932: 0.00038382547152999687
Position 20620: 0.00036179272000657486
Position 13759: 0.0003614087499655311
Position 1297: 0.0003364457779364145
Position 4100: 0.00029679648460853727
Position 448: 0.00027048689317294447
Position 20987: 0.0002553590165189688
Position 4512: 0.00025498878655471973
Position 910: 0.0002442389820268687
Position 4144: 0.00022806183006225642
Position 4515: 0.00022318569157893
Position 985: 0.0002092896222994531
Position 13844: 0.00020489927310647814
Position 679: 0.00017957087455563697
Position 20909: 0.0001627927807906413
Position 586: 0.0001364439951168356
Position 3975: 0.00013065560776959523
Position 1401: 0.00012810477151278476
Position 20779: 0.00012718024708813317
Position 20860: 0.00011216654899281412
Position 1075: 0.00011161504948070058
Position 852: 9.601299081538856e-05
Position 15698: 9.582631386613637e-05
Position 14134: 8.499455607611321e-05
Position 589: 6.994500892989419e-05
Position 4011: 5.77146338850856e-05
Position 1067: 5.38912844148655e-05
Position 16587: 3.513732195410327e-05
Position 982: 3.267305435836241e-05
Position 4237: 3.102239845548984e-05
Position 724: 3.0155503010503172e-05
Position 20786: 3.009246704922486e-05
Position 21137: 2.95968033511411e-05
Position 17130: 2.898880299070894e-05
Position 20709: 2.8812263519293373e-05
Position 1104: 2.79583419233508e-05
Position 3791: 2.682308062156563e-05
Position 17042: 2.2638397361073864e-05
Position 424: 2.1954736769070314e-05
Position 257: 2.114509354827109e-05
Position 233: 2.0458954010435635e-05
Position 20133: 1.8154911389809378e-05
Position 611: 1.7003740369491286e-05
Position 522: 1.65568714453828e-05
Position 1180: 1.57219929705931e-05
Position 3973: 1.389050062458964e-05
Position 1046: 1.355900118116694e-05
Position 16658: 1.3533416145280235e-05
Position 900: 1.077428852092735e-05
Position 902: 1.0466043215169049e-05
Position 16480: 1.0033690485699052e-05
Position 1630: 8.728886766781563e-06
Position 1157: 8.65774626495186e-06
Position 3597: 6.83558251588678e-06
Position 16951: 6.739050047551063e-06
Position 1360: 5.57081774617756e-06
Position 784: 5.5158125732692315e-06
Position 1644: 4.078553745529047e-06
Position 1344: 3.993306353963721e-06
Position 1404: 3.6936248064166975e-06
Position 5060: 2.8577606073762397e-06
Position 7143: 2.7079355085893346e-06
Position 1452: 2.258256000323721e-06
Position 485: 1.0437907877758345e-06
Position 1532: 6.563876972771327e-07
Position 2392: 6.232909303821918e-07
Position 615: 5.266675064899104e-07
Position 591: 4.862205656567098e-07
Position 1458: 4.763938968700321e-07
Position 2069: 4.255996614689561e-07
Position 4541: 4.0620257267934084e-07
Position 15989: 3.747152041222779e-07
Position 15936: 3.74099928187857e-07
Position 1523: 3.6088550126004397e-07
Position 1578: 3.432949875232906e-07
Position 15894: 3.402971056808196e-07
Position 738: 3.0622897007745325e-07
Position 455: 2.843598279680386e-07
Position 1916: 2.7989754332204123e-07
Position 2094: 2.6360793980812306e-07
Position 1160: 2.5585740127213174e-07
Position 2366: 2.4483680519501474e-07
Position 318: 2.3704057782510148e-07
Position 335: 2.3486395043903386e-07
Position 2445: 1.9628957061028668e-07
Position 3153: 1.688094409287878e-07
Position 13338: 1.5223948071992905e-07
Position 2814: 1.2941277000749347e-07
Position 430: 9.951214335345721e-08
Position 3157: 9.534299856289919e-08
Position 2656: 9.448925327073768e-08
Position 2233: 8.533324306346817e-08
Position 1412: 8.409881566900573e-08
Position 1766: 6.930904208529235e-08
Position 1241: 6.379569455520435e-08
Position 2144: 5.684951138637341e-08
Position 1183: 5.576883459411486e-08
Position 2230: 4.723313859652849e-08
Position 1723: 4.506250096673581e-08
Position 2706: 4.5018238947452855e-08
Position 3110: 3.779278313834667e-08
Position 2739: 3.3011457492188764e-08
Position 460: 2.897053950683477e-08
Position 2168: 2.8596038386401716e-08
Position 749: 2.1713836208846676e-08
Position 546: 1.4072567325822533e-08
Position 359: 7.199931455414943e-09
Position 534: 5.503760749953826e-09
Position 383: 2.8951877877238795e-09
Position 239: 1.595535776536065e-09
Position 686: 3.757531275973386e-10
