Gene = COMMD2
Position 2778: 1.5041341851955579e-05
Position 2574: 1.4090558433995142e-05
Position 978: 1.1243696794568898e-05
Position 361: 9.850246979391122e-06
Position 2050: 9.582348042625184e-06
Position 2611: 5.9216254393499074e-06
Position 769: 5.893558676458619e-06
Position 1424: 5.176387112895642e-06
Position 1293: 4.633748840010922e-06
Position 2602: 4.145672470210842e-06
Position 2750: 3.5589269811312163e-06
Position 1101: 3.5162159468336e-06
Position 359: 3.426661919184586e-06
Position 434: 3.2963191214612174e-06
Position 222: 2.9173417812439974e-06
Position 2062: 2.8962423757316433e-06
Position 2497: 2.8657487631635124e-06
Position 2583: 2.721842848528526e-06
Position 668: 2.013980597102477e-06
Position 163: 1.451639729460392e-06
Position 109: 1.323210271321722e-06
Position 550: 1.2842899015114152e-06
Position 420: 1.2329867039248488e-06
Position 480: 1.1755428960997953e-06
Position 764: 8.27828625228042e-07
Position 975: 7.621293834274098e-07
Position 1370: 3.15468477675117e-07
Position 1476: 2.622541336842281e-07
Position 3081: 2.0785556051571018e-07
Position 1527: 2.0250750107710196e-07
Position 116: 6.450081081513424e-08
Position 280: 1.4026475562970468e-08
Position 326: 9.525637316302503e-09
Position 84: 5.136512522068016e-09
Position 318: 1.6864834200872542e-09
Position 608: 4.372635576586299e-10
Position 78: 1.538575381795495e-10
Position 170: 1.3145243796960317e-10
Position 174: 1.30858855642957e-10
Position 290: 9.546695106153072e-11
Position 75: 9.197398013104113e-11
Position 160: 6.226299216546782e-11
Position 470: 1.0523338196325556e-11
Position 126: 1.836736284001332e-12
Position 417: 1.5556218879734378e-12
Position 430: 6.532110220995138e-13
Position 378: 5.284573000518476e-13
Position 294: 3.824253526464643e-14
Position 297: 2.4996548354811016e-14
Position 303: 1.2195868471192013e-14
Position 309: 2.798530021233429e-15
