Gene = SMC2
Position 23802: 0.029034357937788635
Position 9677: 0.028681011211623347
Position 6584: 0.0278208129318952
Position 21683: 0.02675347213623213
Position 1228: 0.025166533680937676
Position 1796: 0.024799481703824507
Position 6566: 0.02472109944137793
Position 45461: 0.02471049503697381
Position 10520: 0.022485561355401827
Position 6229: 0.020274004670330418
Position 231: 0.02011799270085264
Position 43257: 0.02009815315018806
Position 25881: 0.0200222931024342
Position 45900: 0.019821128462622857
Position 36407: 0.019686738770898334
Position 684: 0.01928983184101005
Position 32694: 0.017042656597212744
Position 30417: 0.016985055494426554
Position 36809: 0.016684584775930367
Position 19934: 0.015638222206119465
Position 29742: 0.015501965527018092
Position 25620: 0.015015047625987734
Position 37033: 0.014667173143355586
Position 4108: 0.013618639169482034
Position 719: 0.013444692735372608
Position 26842: 0.013357544415478139
Position 9125: 0.013278247436506196
Position 24154: 0.013205404035872845
Position 24080: 0.013107820029453241
Position 45097: 0.012614871227526777
Position 679: 0.011709280897819597
Position 244: 0.011667006940162775
Position 32510: 0.011569623664676546
Position 6189: 0.0113450691463941
Position 26828: 0.011193389790660258
Position 44252: 0.010436364509372145
Position 38330: 0.010312421230468457
Position 26297: 0.00962092918588661
Position 32274: 0.009562502828671068
Position 32252: 0.009041987708328914
Position 579: 0.008828706565866592
Position 24669: 0.00865603607308487
Position 24302: 0.007971644534006426
Position 28252: 0.007191465743317664
Position 27706: 0.006973817096612812
Position 22531: 0.0068735509624826925
Position 37235: 0.006873117252422183
Position 8052: 0.0068460566941633055
Position 1098: 0.006638196415956534
Position 45888: 0.006533676839853928
Position 4323: 0.006381499264139752
Position 112: 0.006158445965019225
Position 32495: 0.005956653679339211
Position 7841: 0.005576772906358117
Position 5981: 0.005387604908828944
Position 546: 0.005039899103001803
Position 21: 0.004910029524763009
Position 7034: 0.004670044756416203
Position 20296: 0.0042301409800363276
Position 36739: 0.004172567432490488
Position 22887: 0.004137205115251872
Position 6821: 0.003853894354623715
Position 45064: 0.0037993225417853427
Position 7730: 0.003370630509316937
Position 4889: 0.0033500393579850235
Position 45756: 0.0031276995393419976
Position 31431: 0.0030749239017379424
Position 5871: 0.0030441005531158774
Position 25231: 0.0027130703736690616
Position 44688: 0.0025971259607848905
Position 22308: 0.002578331716605674
Position 4912: 0.002539942481277623
Position 33210: 0.002495281359265796
Position 3124: 0.0024294246013839725
Position 7996: 0.002315965995630038
Position 1116: 0.00222506193915576
Position 1069: 0.0022217956136683574
Position 45483: 0.00220414720735345
Position 95: 0.0020557305810418184
Position 5454: 0.0020215263301092117
Position 6375: 0.0016887791888090327
Position 2604: 0.0016603336383971962
Position 24269: 0.001656852446142313
Position 23506: 0.001605504480998284
Position 4340: 0.001580078154159367
Position 6220: 0.0015470118054753674
Position 32900: 0.0014115056698506942
Position 4979: 0.0012565238096507812
Position 20674: 0.0012036092120897076
Position 32876: 0.0011783761305315381
Position 21039: 0.0011616524739803396
Position 6955: 0.001082116598033461
Position 20690: 0.0009477228961421532
Position 33071: 0.0009163286731268471
Position 32895: 0.0009094237931047941
Position 34824: 0.0009029383837969387
Position 4881: 0.0008236207445606932
Position 3623: 0.0007876177499478907
Position 8983: 0.0007798503180859134
Position 481: 0.0007436957941447008
Position 8642: 0.0007295951413168099
Position 6573: 0.000707698487900015
Position 8856: 0.0006859966926926151
Position 1839: 0.0006823171903573865
Position 2980: 0.0006328656378668633
Position 550: 0.000621656985686028
Position 32456: 0.0006129937913396168
Position 5360: 0.0005969088274759777
Position 19956: 0.0005866256110486977
Position 24898: 0.0005190582327148135
Position 6007: 0.00045869605396711526
Position 33833: 0.00045126199016756535
Position 32484: 0.0004055539992069841
Position 5993: 0.00038868422747050124
Position 7412: 0.00038786140398226304
Position 10375: 0.000353145206663975
Position 26489: 0.00033568102780612275
Position 33092: 0.00031317993665993393
Position 38417: 0.0003111558289018495
Position 4523: 0.00029101756881922845
Position 30170: 0.00028558119157646436
Position 86: 0.0002755657671677031
Position 903: 0.00025244730721334324
Position 8318: 0.00022255979076573324
Position 38399: 0.0001773745822586323
Position 22779: 0.00016501933878154473
Position 799: 0.00015320217739143055
Position 38214: 0.00013244544565693366
Position 840: 0.00011938117494467282
Position 33053: 0.00011775366617226604
Position 26432: 8.897337367605652e-05
Position 26363: 8.884388709752573e-05
Position 27178: 7.414172437173041e-05
Position 26680: 6.514653282305666e-05
Position 437: 6.513930253581004e-05
Position 400: 6.508696095422542e-05
Position 117: 6.193193804369665e-05
Position 26713: 5.9249122676203236e-05
Position 28075: 3.5706319229296744e-05
Position 38333: 3.490773856171707e-05
Position 311: 3.217368040826306e-05
Position 26288: 3.1704292979918036e-05
Position 126: 1.761829706011762e-05
Position 345: 1.577022708947508e-05
Position 20858: 1.2582156096864436e-05
Position 225: 6.789389430479606e-06
Position 24067: 6.602122053062658e-06
Position 450: 6.024463532054743e-06
Position 193: 2.640374577632705e-06
Position 100: 2.341041740608896e-06
Position 387: 2.321078860330036e-06
Position 146: 1.928375292343311e-06
Position 37893: 1.4051848989192624e-06
Position 33662: 1.0503308360172712e-06
Position 8270: 8.867104599008965e-07
Position 74: 5.849151394443649e-07
Position 26: 5.633562780386064e-07
Position 76: 4.1846208141223683e-07
Position 167: 3.8994571679568723e-07
Position 632: 7.353664759227172e-08
Position 804: 1.10920710114787e-08
Position 149: 6.237267091692767e-09
Position 97: 3.2434442147617418e-09
Position 154: 2.939146563178639e-09
Position 62: 7.274169148333843e-10
Position 402: 3.4530941045707894e-10
Position 374: 1.9239431014296456e-10
Position 88: 4.243289347203467e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 23910: 0.986668702389038
Position 43757: 0.9808519796447904
Position 20430: 0.9789206933427834
Position 8163: 0.9685305841516546
Position 19703: 0.9630637909881385
Position 33025: 0.9629948111950705
Position 37748: 0.9484964708532473
Position 25766: 0.9445915887325821
Position 32380: 0.935766005084245
Position 46035: 0.9193296517548136
Position 28847: 0.9054603941218965
Position 5832: 0.89936090679038
Position 4185: 0.8878039503179622
Position 7699: 0.867214070559664
Position 21939: 0.8567195372449489
Position 19055: 0.8122990661319625
Position 40154: 0.7865978441449256
Position 5383: 0.6464310681285349
Position 1887: 0.6456357348449893
Position 6128: 0.5891566567110447
Position 35452: 0.45225986807561225
Position 33451: 0.40574487624058536
Position 30625: 0.32828669364575475
Position 30651: 0.32784761518732464
Position 28660: 0.3152418439662824
Position 30145: 0.30377603496590877
Position 46223: 0.2728972116923633
Position 17320: 0.27137844464395533
Position 5611: 0.26057429434031254
Position 35384: 0.23854768039346544
Position 1063: 0.22567652092224294
Position 6039: 0.1958635963946316
Position 30381: 0.1928670394126033
Position 10826: 0.1913041337159075
Position 46494: 0.1576607908960207
Position 38608: 0.15549620073094503
Position 1750: 0.14811611098074767
Position 9523: 0.1459178399416078
Position 10492: 0.14276992617515094
Position 28622: 0.12266685949299014
Position 35355: 0.11611346676836551
Position 28554: 0.11017902682099304
Position 43100: 0.108200544598906
Position 35424: 0.09890399945801776
Position 46599: 0.09489434792683142
Position 40224: 0.0855741797033111
Position 46939: 0.07779140837045932
Position 32125: 0.07262126781698991
Position 30684: 0.06946526080405994
Position 22412: 0.0682814306495636
Position 23402: 0.06786203521641226
Position 3765: 0.06778545191059261
Position 44878: 0.06699392526773292
Position 5641: 0.06672403960549067
Position 21066: 0.05846825517025985
Position 46237: 0.05764487769258141
Position 11082: 0.055993277262008666
Position 514: 0.05438513318335513
Position 30328: 0.053747668169080595
Position 40550: 0.0513524378237558
Position 39332: 0.04913420087606634
Position 46804: 0.047016097186080644
Position 30591: 0.04360456580411805
Position 1095: 0.03619521094831188
Position 32335: 0.03612943104862051
Position 31697: 0.03590233063154584
Position 37153: 0.03460483849395183
Position 574: 0.0306957672499363
Position 22487: 0.030695369471922838
Position 30178: 0.028230157263280813
Position 40477: 0.026596106681364032
Position 20688: 0.02655881748125053
Position 519: 0.025186953255875128
Position 28689: 0.024961121956437498
Position 46633: 0.02482432387756618
Position 21532: 0.02481418555361037
Position 45751: 0.024059460639397078
Position 20732: 0.023314791663381223
Position 6428: 0.023218690086541774
Position 5624: 0.023029385659671338
Position 5483: 0.02232674308578526
Position 37724: 0.022312400483695906
Position 20905: 0.021953349964395828
Position 45318: 0.021878368913641637
Position 3784: 0.02183055919080355
Position 5656: 0.02165346996796321
Position 10450: 0.021578525131450067
Position 10612: 0.020506834317251477
Position 9535: 0.01989309099013146
Position 36261: 0.019660331524793632
Position 47140: 0.01844933821083241
Position 599: 0.017956356306042667
Position 20929: 0.015327170407854727
Position 1038: 0.01500517699457976
Position 36912: 0.014667173143355576
Position 1149: 0.014216529545808864
Position 549: 0.014047651041839589
Position 20660: 0.013931629469489606
Position 44193: 0.013891550497103522
Position 1021: 0.01380520149073251
Position 10731: 0.013768745908243302
Position 1717: 0.013669936701974687
Position 32604: 0.013465158186096279
Position 40620: 0.013183289932873698
Position 5517: 0.013088548124476618
Position 20490: 0.012771291661774715
Position 29661: 0.01257382176296523
Position 25780: 0.012500510140256741
Position 33419: 0.012474333916116907
Position 26598: 0.012451573855223651
Position 5783: 0.012380473019473719
Position 9557: 0.01232782150731875
Position 6334: 0.012238145624252447
Position 36559: 0.011722019941636653
Position 5360: 0.011700118076196425
Position 26636: 0.01098374538459762
Position 23559: 0.010520920355739078
Position 46852: 0.010453022584240367
Position 38230: 0.010425243846273396
Position 5236: 0.01027487699416024
Position 8052: 0.00997323138710947
Position 6452: 0.009939936867841198
Position 9563: 0.00965312452832525
Position 20735: 0.00950315607536267
Position 886: 0.009373292781534565
Position 25716: 0.009313631587088912
Position 46897: 0.008969559617890555
Position 7777: 0.008921517373967507
Position 8191: 0.008919952341830815
Position 6487: 0.008702022559519062
Position 3833: 0.008580674297710507
Position 8194: 0.0085551357758026
Position 37695: 0.008456691644843467
Position 35484: 0.008050794575709643
Position 4737: 0.007970126393474119
Position 45843: 0.007909979281546933
Position 30653: 0.00786173141833646
Position 25483: 0.007848467454199608
Position 22433: 0.007708323801200574
Position 4066: 0.006978033093027217
Position 8911: 0.006975679789521754
Position 27545: 0.006973817096612821
Position 24211: 0.0069737029527106335
Position 36619: 0.006897723697387784
Position 40417: 0.00666287693891725
Position 20862: 0.006437685895854815
Position 5538: 0.006410634271964774
Position 33028: 0.0058906053104901355
Position 6885: 0.005752161354449662
Position 20401: 0.005652079261927726
Position 28806: 0.005476466519307327
Position 1136: 0.005460543171160372
Position 11014: 0.0053008154661703276
Position 23703: 0.005296722872682759
Position 24533: 0.005256174993273813
Position 44057: 0.005243175343653134
Position 46325: 0.005182945058786307
Position 555: 0.004818641206417452
Position 28228: 0.004692706274896405
Position 20673: 0.004643406256744913
Position 26079: 0.004514216001705432
Position 25452: 0.0045128162949281065
Position 23552: 0.0044580766655816055
Position 37180: 0.004392324576553534
Position 20188: 0.004256848130019246
Position 32204: 0.0042344082217922125
Position 44941: 0.00415534712536184
Position 22788: 0.004137205115251878
Position 9049: 0.004003778664140218
Position 45452: 0.003986150799209788
Position 20875: 0.003969604733374489
Position 6625: 0.0038538943546237063
Position 45234: 0.00382433347578652
Position 46443: 0.0038095311806524384
Position 43207: 0.0036736723784162495
Position 32338: 0.003625116485711948
Position 22288: 0.0035803770241413005
Position 19761: 0.0034912676998713056
Position 44963: 0.0034439063843056347
Position 314: 0.003151480959063847
Position 5848: 0.003098558675425611
Position 31342: 0.003074923901737941
Position 390: 0.0030378515286056196
Position 21865: 0.0030117733281353086
Position 44812: 0.0029981466825058215
Position 30088: 0.002982601061291783
Position 23962: 0.0029096620080205555
Position 8982: 0.002842673092242259
Position 24246: 0.0028417957031795556
Position 25104: 0.0027130703736690607
Position 45428: 0.002660386653854988
Position 25441: 0.0026537638768600207
Position 1679: 0.0025557008961260763
Position 27959: 0.002534465787650566
Position 23733: 0.0025165504592495696
Position 44093: 0.002467608587283356
Position 1662: 0.0023827638768550118
Position 10615: 0.002368589222328454
Position 23379: 0.0023025444479167667
Position 28869: 0.0022758103929998194
Position 25801: 0.0022673958060565437
Position 36591: 0.002237408569396426
Position 43654: 0.002150292688758591
Position 33473: 0.002100623542699384
Position 32780: 0.002065282528903928
Position 21083: 0.0020464615446705373
Position 1172: 0.001862696897903627
Position 29618: 0.00177792472125505
Position 22202: 0.0017556914560677118
Position 4225: 0.0017089004416546171
Position 44369: 0.0017048605961651475
Position 21653: 0.0016943777413931604
Position 26104: 0.0016691714372614739
Position 3029: 0.001663417840771618
Position 44041: 0.001658033759697636
Position 32613: 0.0016161434446440187
Position 45776: 0.001599789323309347
Position 32733: 0.0015883077024949866
Position 24588: 0.0015760408588880257
Position 6049: 0.0015344215187471251
Position 44463: 0.0015288049400467875
Position 22307: 0.001402687387995807
Position 23593: 0.0014008981743323095
Position 2377: 0.001374562671136411
Position 940: 0.0013456436981589203
Position 5118: 0.0013103115618452008
Position 8092: 0.0012607859356576609
Position 26655: 0.0012400106218164073
Position 44603: 0.001185804257372175
Position 1231: 0.001180130439656747
Position 33516: 0.0011779613161759903
Position 10533: 0.0011645916121043385
Position 2815: 0.0011475159994809882
Position 46973: 0.0011101684535321835
Position 22015: 0.0010868020622280875
Position 30458: 0.0010801478727880214
Position 31679: 0.0010721996468530599
Position 29703: 0.001053647492880603
Position 24357: 0.0010450780306222834
Position 25700: 0.0010203028362434088
Position 38402: 0.0009048799346019344
Position 21536: 0.0008986222598384236
Position 37769: 0.0008909235123009953
Position 20752: 0.0008810723979599398
Position 1752: 0.0008686088058410278
Position 46059: 0.0008656367686454816
Position 21033: 0.0008518858623507647
Position 26189: 0.0008463745350502079
Position 26081: 0.0008366209028146677
Position 3394: 0.0007876177499478931
Position 1097: 0.0007592913002633586
Position 25978: 0.0007488354005037846
Position 4244: 0.0007252329652656267
Position 918: 0.0006968551240183884
Position 21030: 0.0006900022690322998
Position 22154: 0.0006892095009636936
Position 26232: 0.0006797825956829994
Position 1909: 0.0006557414495074827
Position 22470: 0.0006428085314481766
Position 1811: 0.000627969824516909
Position 481: 0.0006229638168919385
Position 5851: 0.000619172988782531
Position 47114: 0.0006000316661336048
Position 44466: 0.0005692757552713288
Position 1112: 0.0005441141823898038
Position 24809: 0.0005190582327148138
Position 22498: 0.0005181709505580647
Position 355: 0.000516606155629003
Position 46042: 0.0004934134761040843
Position 34727: 0.00046417613439490434
Position 9578: 0.0004566184707719116
Position 6456: 0.00044950951899051057
Position 34733: 0.00043876224940203433
Position 8776: 0.00042585256373224383
Position 38278: 0.0004217677967288243
Position 8401: 0.00039696069257359534
Position 7291: 0.00038786140398226125
Position 37637: 0.0003775565888072088
Position 26097: 0.0003763016974345387
Position 33753: 0.0003732071422719035
Position 9611: 0.00034178920895773746
Position 1116: 0.0003320977406971434
Position 21106: 0.00032907678932355707
Position 38468: 0.0003282411099523473
Position 8114: 0.00032585345893031646
Position 24505: 0.0003193927898881686
Position 21732: 0.0003093367203470209
Position 33431: 0.0003055988842389636
Position 4448: 0.0002910175688192283
Position 2577: 0.0002857709672607875
Position 21790: 0.0002749011165704846
Position 24190: 0.000271016461707192
Position 20808: 0.0002709059376548591
Position 8546: 0.0002704801716123753
Position 2912: 0.0002513563989982292
Position 22510: 0.00021422091737091268
Position 344: 0.0002092021743470788
Position 38116: 0.00020616017075218124
Position 10226: 0.00019297504924440861
Position 44777: 0.000187329669977697
Position 8813: 0.0001863579804079409
Position 33151: 0.00017485892244458492
Position 363: 0.00016713521641162503
Position 22703: 0.00016501933878154508
Position 26431: 0.00016257550674593185
Position 10270: 0.00016017015741956556
Position 26336: 0.00015719241971828528
Position 616: 0.0001378608334855447
Position 33163: 0.0001316391832454078
Position 9614: 0.00011641749347692704
Position 39971: 0.00010481174304133088
Position 4088: 9.919316619212347e-05
Position 29596: 9.65715499171948e-05
Position 8418: 9.37815595666418e-05
Position 33707: 7.805484789566161e-05
Position 8747: 7.757573231010768e-05
Position 33101: 7.303274237232524e-05
Position 26415: 6.73267790083742e-05
Position 798: 6.521307385607687e-05
Position 9028: 5.8678659909918414e-05
Position 8703: 5.1478597286618315e-05
Position 9671: 4.726832425136586e-05
Position 37815: 4.1332657827009e-05
Position 26346: 4.0692806480113536e-05
Position 8957: 3.8918876666718713e-05
Position 8625: 3.775474979689748e-05
Position 21774: 3.485143227492711e-05
Position 27122: 3.453397894210895e-05
Position 26984: 3.1448076875569944e-05
Position 26119: 3.117902216860484e-05
Position 32942: 2.956473332196383e-05
Position 802: 2.9001183375725397e-05
Position 22267: 2.6272463280402168e-05
Position 25697: 2.621484963280834e-05
Position 36298: 2.1178448177065436e-05
Position 387: 1.7631437358974088e-05
Position 44587: 1.587909765310086e-05
Position 25613: 1.5628034386456458e-05
Position 44608: 1.547371248125017e-05
Position 26297: 1.5217612713788425e-05
Position 327: 1.0529823712676888e-05
Position 8916: 8.215271582304944e-06
Position 26956: 8.1596685540515e-06
Position 6320: 5.506831662077691e-06
Position 20170: 5.448669658914897e-06
Position 658: 5.3589852258826184e-06
Position 36157: 5.228797927626323e-06
Position 8405: 5.034475272704065e-06
Position 20261: 4.157624268752594e-06
Position 21669: 3.7298004626659924e-06
Position 44125: 3.580848313769432e-06
Position 623: 3.0399593173701223e-06
Position 606: 3.0124054222272654e-06
Position 20963: 2.9722726860139474e-06
Position 579: 2.8305719270215176e-06
Position 43537: 2.5075192586433346e-06
Position 103: 1.9085507000350482e-06
Position 26042: 1.6968426757036937e-06
Position 1451: 1.0298416062113078e-06
Position 177: 1.0217559710632164e-06
Position 6292: 9.603104555962534e-07
Position 368: 8.854917650253527e-07
Position 24380: 8.067847556524608e-07
Position 5996: 7.783398545724171e-07
Position 129: 6.830478218295199e-07
Position 23829: 6.242976372645509e-07
Position 215: 5.069435191397888e-07
Position 6565: 4.706827681625387e-07
Position 6492: 4.4396014291409953e-07
Position 22347: 4.431582847765296e-07
Position 22384: 4.3125517088285155e-07
Position 24435: 4.1133143509597395e-07
Position 32668: 4.0168664625104315e-07
Position 8571: 2.6512799476380113e-07
Position 258: 2.503255585349742e-07
Position 33591: 2.285701938698061e-07
Position 333: 2.182191634168132e-07
Position 94: 1.5924968604705016e-07
Position 117: 1.0146317006973558e-07
Position 180: 6.735188405590784e-08
Position 198: 3.400644209346875e-08
Position 397: 3.095200050128907e-08
Position 627: 2.5145326994635922e-08
Position 318: 2.2263510297074915e-08
Position 405: 1.7482971539784182e-08
Position 33335: 1.6774162799931934e-08
Position 7907: 1.0110255028854364e-08
Position 280: 9.543367801347725e-09
Position 409: 8.188277014867815e-09
Position 335: 6.199558123038967e-09
Position 142: 5.6202870235768326e-09
Position 20760: 4.4760459010919475e-09
Position 83: 4.140141313433058e-09
Position 273: 2.2680567294823457e-09
Position 420: 1.9938663130225276e-09
Position 211: 1.2745223952031827e-09
Position 399: 8.304792100709134e-10
Position 222: 5.801480997126688e-10
Position 287: 3.3505638209536294e-10
Position 144: 1.0695167671198733e-10
Position 424: 6.169365366923031e-11
Position 32826: 9.637380215381368e-13
