Gene = WRAP73
Position 1462: 0.011435814326386124
Position 89: 0.011307974922179364
Position 5453: 0.01130398462215568
Position 556: 0.010640259775982541
Position 1405: 0.010229415055897985
Position 17245: 0.010031439379239176
Position 14879: 0.00874131772499417
Position 13507: 0.007613528259483139
Position 15958: 0.0075408670163797185
Position 7946: 0.006505170376235097
Position 16241: 0.006364413736991146
Position 222: 0.006106177536574075
Position 3637: 0.006048916239270637
Position 13956: 0.005990952486742738
Position 1798: 0.0059750699400461516
Position 13698: 0.005800444437940472
Position 12576: 0.0056216353835067435
Position 876: 0.005373930198422984
Position 2914: 0.005373065295023341
Position 4516: 0.005306289945372573
Position 13775: 0.005291399783750858
Position 2644: 0.005033293729568384
Position 7770: 0.004879190456141167
Position 2635: 0.003909407631352426
Position 17216: 0.003613302730290594
Position 17354: 0.0033025972297258915
Position 3950: 0.003287629837275594
Position 11886: 0.00325514612798147
Position 6633: 0.0031374282132060074
Position 12494: 0.0030664405872875555
Position 941: 0.0029223147579835033
Position 937: 0.0028971932990285525
Position 1515: 0.0028902828191644993
Position 13212: 0.0028141017465758166
Position 16982: 0.002758652826912239
Position 18589: 0.0026823056718017885
Position 2533: 0.002291735709462386
Position 13651: 0.002255361944186787
Position 7595: 0.002097642953492851
Position 3489: 0.002085867748554246
Position 466: 0.002081875144955532
Position 4008: 0.0019288433840212284
Position 14856: 0.0018940405711803789
Position 6546: 0.0018237474108998325
Position 2660: 0.0018187557946310268
Position 1236: 0.0018110729587649346
Position 3993: 0.0017307760856632663
Position 376: 0.0015299116747875643
Position 16670: 0.0014975314221985765
Position 359: 0.001464805802505101
Position 17168: 0.001350255084454306
Position 13285: 0.001349165642282799
Position 2488: 0.0013117634471961118
Position 11656: 0.0011373782453031733
Position 1009: 0.00111136272278015
Position 18493: 0.0011059282471432726
Position 2977: 0.001074748764758868
Position 3932: 0.0009349016334361714
Position 1074: 0.0009173166457172413
Position 5575: 0.0009092828701914303
Position 542: 0.0008107086773892413
Position 17700: 0.000779440669299756
Position 3198: 0.0007351706060855671
Position 17997: 0.0007345739590556429
Position 1583: 0.0007212517706016059
Position 3193: 0.0006369686096638164
Position 13435: 0.0005452457484516158
Position 13040: 0.0005092963145668115
Position 13187: 0.0003390577040729377
Position 3826: 0.0002812357474039096
Position 11736: 0.00016276145978741244
Position 2611: 0.00014792225008945366
Position 3918: 0.0001314355699706253
Position 136: 0.00011031401959277601
Position 183: 8.848281285775728e-05
Position 7762: 8.059697459756576e-05
Position 3963: 6.57643838287493e-05
Position 3983: 6.255177000757898e-05
Position 4205: 6.6045883408213245e-06
Position 592: 6.0045045438486736e-06
Position 3414: 2.4678413741013156e-06
Position 13296: 2.3812089743012925e-06
Position 118: 5.843150691758321e-07
Position 13170: 2.2055497054729382e-07
Position 49: 7.960623461443206e-08
Position 25: 6.68739265526476e-08
Position 13106: 6.338137916113985e-08
Position 34: 4.183263267901805e-08
Position 191: 1.98406152019562e-08
Position 257: 1.6857031429444487e-08
Position 226: 1.2429519446065879e-08
Position 316: 8.265530641292073e-10
Position 306: 4.2974429649223805e-11
Position 304: 2.3335294928615297e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 11250: 0.989257186953681
Position 3290: 0.9594829460102745
Position 18415: 0.9529301793493583
Position 12974: 0.9505833871890299
Position 2512: 0.9338862629420627
Position 16569: 0.8529970853473269
Position 14998: 0.8318946609295732
Position 18955: 0.6423108238372413
Position 14042: 0.5737449723644886
Position 8827: 0.5398582878592719
Position 17734: 0.41865478532206685
Position 14828: 0.3966888553667983
Position 17630: 0.2923429387474621
Position 14778: 0.22385987249980016
Position 1368: 0.21519565818293693
Position 6897: 0.2100431577304794
Position 17766: 0.16492874632657123
Position 15673: 0.16279786620377448
Position 12035: 0.15442922572133147
Position 8496: 0.146758472461893
Position 17988: 0.13484537568635
Position 8419: 0.13319341986511068
Position 4092: 0.12780881553075288
Position 15736: 0.11893274668213402
Position 17916: 0.09549655958402932
Position 16799: 0.09074595777416508
Position 6915: 0.08770045225437385
Position 18992: 0.06724640239228495
Position 12443: 0.0666501943670685
Position 1153: 0.059940360034655506
Position 14624: 0.05149569984294821
Position 4132: 0.050185823780950274
Position 12953: 0.04883691398586915
Position 15445: 0.047139437124092354
Position 2563: 0.03880463631077373
Position 585: 0.037562407338998335
Position 13469: 0.0374904580585737
Position 251: 0.035614499558690095
Position 12246: 0.03474964568916949
Position 634: 0.03215103716402273
Position 4101: 0.03207870286035778
Position 19051: 0.03147877433018638
Position 17789: 0.03099778399904487
Position 14063: 0.030820829428421247
Position 13466: 0.02933704221675075
Position 17991: 0.026812152820247907
Position 2962: 0.023707705156888054
Position 18706: 0.022651684116754965
Position 10887: 0.02221670853425562
Position 17338: 0.0205429040890713
Position 18882: 0.020407801969030172
Position 11983: 0.018910301372115933
Position 1073: 0.01854134707567756
Position 18820: 0.01837988935201159
Position 16447: 0.018145466337197592
Position 13489: 0.017460307072091678
Position 17469: 0.016896507775331224
Position 4174: 0.016809352704711133
Position 17140: 0.015934461344999446
Position 15424: 0.01480381019201675
Position 18507: 0.014699935639642715
Position 17303: 0.014577289199656222
Position 18967: 0.01361619203362072
Position 1491: 0.013331012791862332
Position 494: 0.01306210521283511
Position 6381: 0.012428155475462397
Position 14109: 0.012230058587084891
Position 767: 0.011987507808688675
Position 1109: 0.011689010860976325
Position 268: 0.011351061884133248
Position 16450: 0.011119983077593652
Position 465: 0.010581714252604292
Position 3135: 0.010499036251778419
Position 15538: 0.0103980609726475
Position 18863: 0.010258286712005517
Position 15957: 0.009868220226764939
Position 4056: 0.008966327303678774
Position 15356: 0.008569412753230232
Position 3303: 0.008255292712603623
Position 15695: 0.008183376850206227
Position 2924: 0.007890523940883493
Position 14073: 0.007534141902217045
Position 12266: 0.00688024242269768
Position 2747: 0.006645269924380097
Position 15479: 0.006569589275798493
Position 7878: 0.006505170376235098
Position 9133: 0.006480652675351872
Position 16159: 0.006364413736991144
Position 2527: 0.00607190289997533
Position 9088: 0.006007537409707216
Position 3525: 0.005862132627794226
Position 1494: 0.005853265034785236
Position 19047: 0.00572264381171427
Position 8135: 0.005459404740171767
Position 431: 0.005324019429407003
Position 3833: 0.005085583897235022
Position 3005: 0.005040845053827535
Position 7710: 0.004959787430738731
Position 13206: 0.0047732355490956915
Position 6330: 0.004652586209611583
Position 285: 0.004578626915602288
Position 13841: 0.004423888187922187
Position 1312: 0.004364165280800638
Position 4385: 0.004286995208130338
Position 19016: 0.004237914001054115
Position 15881: 0.004187408852835278
Position 5332: 0.004137585136921348
Position 15321: 0.004109076612393484
Position 5352: 0.00408769241932488
Position 13506: 0.003982616995850889
Position 435: 0.0039253137192329125
Position 19146: 0.0038918062137857376
Position 18341: 0.0034972365581240014
Position 1514: 0.003454261910292775
Position 471: 0.0033462928054037735
Position 482: 0.0031571348616219234
Position 13650: 0.003015218751873614
Position 18780: 0.0027983199644305685
Position 6432: 0.0027114448325102503
Position 3776: 0.00268881335132912
Position 18453: 0.0025578424105662067
Position 5383: 0.002458641988601329
Position 18906: 0.00245180282631355
Position 18222: 0.0023175101690541978
Position 11799: 0.0021955168287938753
Position 388: 0.0021139068840060503
Position 7363: 0.0020976429534928526
Position 2861: 0.0020876363735937466
Position 4007: 0.00208081024725222
Position 2572: 0.0020274152887271232
Position 13417: 0.002010644478062983
Position 6406: 0.0018541159264944796
Position 401: 0.0018291167235759175
Position 13910: 0.001740012024046903
Position 12058: 0.001682960845353945
Position 2537: 0.001680359646926575
Position 205: 0.0016701391067602417
Position 14708: 0.0016565926758289337
Position 952: 0.0016383203618635467
Position 16803: 0.0015857878304890028
Position 11764: 0.0015745004412964485
Position 6355: 0.001569106624645344
Position 2410: 0.0015092843721232867
Position 13434: 0.0014383645311492243
Position 18041: 0.0013695585235620072
Position 12242: 0.0013584271171351136
Position 15985: 0.001349785322871866
Position 6483: 0.001295309438793088
Position 6279: 0.0012710090167623225
Position 11547: 0.0012203301337440598
Position 2365: 0.0011845098514970671
Position 19226: 0.001109921369294135
Position 18714: 0.0010756412877453842
Position 13255: 0.0010384021127781361
Position 14279: 0.0010320665413048786
Position 4397: 0.0010192947372422362
Position 12081: 0.000991160230162911
Position 235: 0.0009837525070361046
Position 405: 0.000961646729829409
Position 13173: 0.0009112773601984163
Position 5504: 0.0009092828701914302
Position 14666: 0.0008932529243280659
Position 12015: 0.0008893068425434525
Position 13533: 0.0008373756006058793
Position 1757: 0.0007729692100246757
Position 18750: 0.0007276004854918007
Position 13510: 0.0007194527281322143
Position 1778: 0.0007186744913295583
Position 12398: 0.000689219482462702
Position 5417: 0.0006200650773081234
Position 2588: 0.0006196568985671171
Position 1543: 0.0006040427019290851
Position 753: 0.0005654607224105802
Position 3308: 0.0005619775630434851
Position 13233: 0.0005455143444638023
Position 448: 0.0005431382968811538
Position 12990: 0.0005212162811593116
Position 13804: 0.0005191252471734604
Position 19127: 0.0005039130831018356
Position 555: 0.0004907597929673758
Position 18574: 0.0004796795282873641
Position 13687: 0.00046775816910554074
Position 3330: 0.0004566382037240555
Position 13871: 0.00044474878227629297
Position 1439: 0.0004180916156610721
Position 19121: 0.000381519340614145
Position 418: 0.00038108083598212364
Position 2892: 0.0003636172246321009
Position 2983: 0.00034665738607373326
Position 385: 0.0003092520895790514
Position 18344: 0.0002953207397183119
Position 670: 0.0002883026840184055
Position 2869: 0.00027532137225161465
Position 18594: 0.00025290278982427174
Position 3799: 0.0002470320993935896
Position 14419: 0.00023981908166723512
Position 17577: 0.00022291248511995717
Position 13442: 0.00021911144550564748
Position 3785: 0.00021125660791202744
Position 11516: 0.00019417282852491284
Position 2811: 0.00018785923633637627
Position 3599: 0.00018164288489214606
Position 18816: 0.0001738614155217676
Position 2769: 0.00016833722688186384
Position 13727: 0.0001631395456986652
Position 6304: 0.00016184199196271062
Position 18729: 0.0001592116814568719
Position 3166: 0.00015017051061025984
Position 13594: 0.00014137874345119723
Position 16354: 0.00012287831872996664
Position 13284: 0.0001227534225330774
Position 354: 0.00012109250743774488
Position 13947: 0.00011542667015299691
Position 3220: 0.0001100413091374297
Position 13421: 0.0001029494233571768
Position 13211: 9.594420420813708e-05
Position 298: 8.657578917007349e-05
Position 19265: 8.166389466533113e-05
Position 2295: 8.076114619870223e-05
Position 11873: 8.001446908140348e-05
Position 825: 7.932894455053104e-05
Position 3725: 7.200244848788406e-05
Position 1183: 6.0551486325150205e-05
Position 13152: 5.1355687865951304e-05
Position 13016: 5.1320084221222535e-05
Position 3090: 5.0533941366355614e-05
Position 13159: 4.903271243311455e-05
Position 324: 4.071736492115459e-05
Position 3705: 3.748144441453607e-05
Position 16325: 3.553734837223728e-05
Position 341: 3.436825013990055e-05
Position 304: 3.2192195369404166e-05
Position 569: 2.328413868421983e-05
Position 911: 2.039485497185129e-05
Position 3631: 1.787449467173865e-05
Position 328: 1.5770574396804127e-05
Position 445: 1.2756724132761417e-05
Position 15271: 9.291811411690845e-06
Position 955: 7.697544900105425e-06
Position 415: 6.375448320814248e-06
Position 895: 5.743207633502123e-06
Position 12714: 5.47111431348342e-06
Position 189: 4.558316086344133e-06
Position 15373: 3.863268927464732e-06
Position 316: 3.6931579888911046e-06
Position 507: 3.630141855129411e-06
Position 172: 3.2554236173293503e-06
Position 231: 2.9934140446987633e-06
Position 345: 1.6320758491804533e-06
Position 12746: 1.1495933941113452e-06
Position 358: 9.991237263631262e-07
Position 13182: 7.8363592627149e-07
Position 3548: 7.338456167069233e-07
Position 3469: 5.999734301344497e-07
Position 13448: 4.7441538376896014e-07
Position 11322: 4.680942930189627e-07
Position 13059: 4.650907339560752e-07
Position 18167: 3.9324118933274103e-07
Position 18483: 3.641654676172698e-07
Position 18493: 3.249775645527668e-07
Position 520: 2.6427128740228187e-07
Position 13554: 2.1034148522280352e-07
Position 3508: 2.0406714537754868e-07
Position 3557: 1.8946569274830303e-07
Position 3540: 1.827191016018468e-07
Position 12813: 1.3278514741740905e-08
Position 364: 9.831311082209968e-09
Position 12628: 3.5312143263949747e-09
Position 375: 1.1537647492489171e-09
Position 12686: 2.5317238744343326e-10
Position 118: 5.1546993666788465e-12
Position 136: 3.312547105650232e-12
Position 88: 4.493498627353994e-13
