Gene = IL12B
Position 1240: 1.1295168921726438e-06
Position 938: 1.0312198200812056e-06
Position 334: 9.915369592193227e-07
Position 642: 5.545181791664776e-07
Position 688: 5.14407330928123e-07
Position 383: 4.46680394946544e-07
Position 41: 4.2595694041312036e-07
Position 341: 3.817589490365472e-07
Position 817: 3.4164166958470727e-07
Position 674: 3.1583638581775336e-07
Position 78: 1.5966149968442075e-07
Position 416: 1.4316555183666543e-07
Position 559: 1.365396842847223e-07
Position 219: 9.358130124571534e-08
Position 609: 6.399941228267624e-08
Position 320: 5.889228875750623e-08
Position 644: 5.342256126265502e-08
Position 713: 3.584192593498461e-08
Position 701: 3.56434558111213e-08
Position 236: 2.6567105624215735e-08
Position 225: 9.997965141358149e-09
Position 377: 4.9803773477958616e-09
Position 494: 4.966223852530711e-10
Position 12: 3.984716748035857e-10
Position 311: 3.7707932007041093e-10
Position 563: 2.4793808335828623e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 8375: 0.9915589817436734
Position 14070: 0.9900316726233476
Position 4104: 0.8984208354784374
Position 11993: 0.7544340086158593
Position 14786: 0.5343662955719761
Position 7557: 0.4937297800385729
Position 10416: 0.4829639342005603
Position 14381: 0.3991399384384216
Position 2895: 0.3366820534443813
Position 7039: 0.3298076225507994
Position 10366: 0.293262394512067
Position 3154: 0.2634683847087979
Position 13773: 0.19413650025109613
Position 5180: 0.11506537897767681
Position 8943: 0.10138402403508234
Position 15091: 0.10000538659570521
Position 10383: 0.09339582997814284
Position 3891: 0.09200654469705953
Position 7569: 0.0903320132449052
Position 11730: 0.07158225480934712
Position 7881: 0.06440388811755789
Position 12049: 0.06325976072635411
Position 545: 0.05968024304100453
Position 12124: 0.059385729166960034
Position 2911: 0.05518967313836318
Position 6014: 0.05306024488179068
Position 3873: 0.04504829458773399
Position 2028: 0.03809089154825789
Position 6998: 0.030350648142819757
Position 2820: 0.025790368045265393
Position 2876: 0.025744491401964508
Position 4973: 0.025737287641738597
Position 15133: 0.02549865841030215
Position 1690: 0.02035944908491463
Position 15563: 0.01822089319674782
Position 542: 0.016327260383061537
Position 735: 0.015469559480000806
Position 3836: 0.01489465297394397
Position 8211: 0.014807545002737866
Position 2355: 0.014765652000260329
Position 15749: 0.014554514032161021
Position 14353: 0.01331405388796374
Position 11756: 0.012660411442102922
Position 12727: 0.012525856116939757
Position 8578: 0.01247198038456971
Position 11045: 0.012288161348538459
Position 12022: 0.011994016725714405
Position 15253: 0.011139195234784915
Position 1891: 0.011050028771280765
Position 10342: 0.010753627880878556
Position 14400: 0.009654021903161397
Position 8567: 0.00954766526816577
Position 12601: 0.009460706140595281
Position 3550: 0.00874324105067184
Position 12013: 0.008653613569069386
Position 15228: 0.008506697321343203
Position 906: 0.008495530401063862
Position 942: 0.008242770750919084
Position 13862: 0.008214155852363639
Position 1093: 0.007802935238403019
Position 3693: 0.007305242541543577
Position 2006: 0.006779683561830103
Position 14942: 0.006492598594158925
Position 2837: 0.006276318461017615
Position 8779: 0.0058593700517873765
Position 14909: 0.005697317896356111
Position 8647: 0.005543236231019802
Position 15931: 0.005285487601368927
Position 2088: 0.005195531256250595
Position 7091: 0.004816913743572489
Position 15193: 0.004782095901463951
Position 10238: 0.0046806713329169344
Position 15059: 0.0043953384309678815
Position 2057: 0.004228551446270078
Position 10511: 0.004154731481606812
Position 8597: 0.004089397739749155
Position 2930: 0.003971430806582425
Position 13735: 0.003953893880030297
Position 14558: 0.003874743161810029
Position 3935: 0.0037746757495631432
Position 14567: 0.0037555527457065366
Position 2886: 0.003708869283839427
Position 505: 0.0036048385656226247
Position 2854: 0.003530574764689449
Position 13607: 0.003452133636709536
Position 15197: 0.0034244352477165473
Position 2594: 0.003314692718760996
Position 519: 0.003105855949393754
Position 8905: 0.0030688550738808477
Position 2949: 0.0030129853612801383
Position 3825: 0.002968566213347547
Position 12582: 0.002915322673709389
Position 6684: 0.0028950370177598427
Position 15707: 0.0028749223826216508
Position 1008: 0.0028578299973376557
Position 12343: 0.0028238286261437523
Position 14798: 0.002800443672458591
Position 701: 0.00263147857929759
Position 4305: 0.0025569707550172497
Position 11598: 0.0022534663257738315
Position 1829: 0.002115033928599432
Position 8701: 0.002061004605698888
Position 13480: 0.001977339726414433
Position 2093: 0.001565180166524579
Position 786: 0.0014535675428699426
Position 2668: 0.001370534390791653
Position 8989: 0.0012774687448223177
Position 3056: 0.0011285259748990647
Position 422: 0.0011272264654549446
Position 3579: 0.0011127084807066273
Position 12266: 0.0010333555220151545
Position 3505: 0.0010025314551596212
Position 679: 0.0009705568070544126
Position 1950: 0.0009364067430966867
Position 15531: 0.0008800120842894828
Position 3645: 0.0008206570333612471
Position 5432: 0.0008203146155424311
Position 15878: 0.0007756876480050133
Position 1131: 0.0007671544178510687
Position 6188: 0.0007658802735709153
Position 14411: 0.0007562988823942583
Position 966: 0.0007286529711072858
Position 13243: 0.0005972082241043264
Position 869: 0.0005962747292134876
Position 14074: 0.0005757722340187748
Position 529: 0.0005699844481084716
Position 1944: 0.0005498971063462033
Position 13267: 0.0005485441726490156
Position 6297: 0.0005413618951227842
Position 9026: 0.0005102931767677357
Position 1528: 0.00049879498113591
Position 3358: 0.0004835089963121741
Position 14051: 0.0004703808768524679
Position 2419: 0.00046034437650913524
Position 552: 0.0004517291231155767
Position 1042: 0.0003946220222503405
Position 1213: 0.0003262803533888378
Position 2511: 0.00029360498287474653
Position 2611: 0.00025330320057500796
Position 2561: 0.0002532936424229022
Position 6274: 0.0002294603280619492
Position 1173: 0.0002189025459346324
Position 14446: 0.00020456310494176876
Position 5140: 0.00019605705185046465
Position 577: 0.00018646535039551127
Position 2451: 0.0001847355225259793
Position 4696: 0.00017862490477325702
Position 295: 0.00013544431330962062
Position 1899: 0.00012772276243669427
Position 254: 0.0001251187310102569
Position 4579: 0.00012097357264291993
Position 1934: 0.00011154780302663131
Position 14600: 0.00010312941372402483
Position 758: 8.36119328758762e-05
Position 449: 7.749116589257875e-05
Position 657: 7.340729789745724e-05
Position 4116: 7.039001670017826e-05
Position 2130: 6.672627619443589e-05
Position 848: 6.443791971519888e-05
Position 2702: 4.5135138760289006e-05
Position 792: 4.014060839413652e-05
Position 2122: 3.423006447480724e-05
Position 1757: 3.201350478321814e-05
Position 3318: 2.6729322022453832e-05
Position 3430: 2.580811684748042e-05
Position 609: 2.4943081279328914e-05
Position 1148: 2.2873078020457915e-05
Position 628: 2.1670711361173354e-05
Position 298: 1.492069313275907e-05
Position 1412: 1.4831630173770889e-05
Position 1610: 1.187768363060767e-05
Position 15755: 5.088440643679165e-06
Position 330: 3.106150893656453e-06
Position 10219: 2.9097985635802418e-06
Position 357: 2.859329786792584e-06
Position 10271: 2.65635666212394e-06
Position 5282: 2.59158121699835e-06
Position 197: 2.3248171172703127e-06
Position 1063: 2.1346179905790975e-06
Position 361: 1.5441529023165561e-06
Position 802: 1.4280140675939478e-06
Position 642: 1.3521898502862658e-06
Position 2215: 1.2591862312361488e-06
Position 559: 1.2010051889466449e-06
Position 555: 1.074442064141219e-06
Position 1313: 9.196112405508752e-07
Position 367: 8.741455664345938e-07
Position 8787: 7.785054739722063e-07
Position 2150: 6.863695235392341e-07
Position 683: 5.986763451759529e-07
Position 4119: 4.663148555864777e-07
Position 1276: 4.360853189305331e-07
Position 4009: 3.991683122459629e-07
Position 334: 3.904952067350684e-07
Position 1512: 3.857925032762707e-07
Position 383: 3.73786145809272e-07
Position 1509: 3.353543823389592e-07
Position 1462: 3.3189351772932066e-07
Position 364: 3.197404174784335e-07
Position 347: 3.1650115648162163e-07
Position 341: 2.9412414153356096e-07
Position 513: 2.876483287612857e-07
Position 451: 2.0486523098728582e-07
Position 389: 1.5049968721658922e-07
Position 395: 1.4441445382297492e-07
Position 398: 1.315729541581574e-07
Position 401: 1.2612592063043199e-07
Position 620: 8.853304998826422e-08
Position 455: 4.156958235095121e-08
Position 404: 2.7131733416486718e-08
Position 260: 2.5853457488376966e-08
Position 471: 1.4467922959383632e-08
Position 804: 9.098551039328441e-09
Position 183: 8.69030379095942e-09
Position 590: 8.644113360488796e-09
Position 377: 4.46654441915052e-09
Position 1023: 1.3774321018581782e-09
Position 258: 1.2909590097844012e-09
Position 88: 1.1994613658457753e-09
Position 1044: 1.1021804861905865e-09
Position 256: 8.978405829602609e-10
Position 369: 7.061304011908805e-10
Position 273: 3.5661809738410854e-10
Position 308: 3.4071266264263667e-10
Position 306: 3.029151290976696e-10
Position 139: 2.271907373380016e-11
Position 101: 2.0749330004092544e-11
Position 114: 3.9095321503425875e-12
Position 148: 1.403448202728067e-12
Position 141: 4.040228239432193e-13
