Gene = CPT2
Position 83: 1.1928659437613901e-05
Position 564: 1.093046933732246e-05
Position 177: 1.053833674151842e-05
Position 6116: 1.0469353458211546e-05
Position 684: 1.0068043887768878e-05
Position 425: 8.906981715004537e-06
Position 613: 4.428309101206416e-06
Position 143: 2.8537505876752908e-06
Position 751: 1.3202174038235024e-06
Position 457: 2.515041074941341e-07
Position 759: 2.5265917482606114e-09
Position 183: 9.548337991885744e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 4289: 0.97578848928443
Position 5893: 0.9651235693258355
Position 8093: 0.7264258883539908
Position 13585: 0.5519890731960087
Position 7520: 0.44758728923596314
Position 502: 0.36608979729223
Position 16834: 0.2894987912297085
Position 1586: 0.27977160097136256
Position 16181: 0.26640314434229057
Position 7488: 0.20640238077174372
Position 16351: 0.1669833989673434
Position 873: 0.1636803733016843
Position 6086: 0.15886640786745926
Position 14445: 0.15181192212087138
Position 5282: 0.14801332769139516
Position 8038: 0.10678293078276548
Position 17077: 0.08588269348178972
Position 7628: 0.08460010285948477
Position 1956: 0.08082739612592935
Position 5154: 0.07041172632957962
Position 1183: 0.05525701225676579
Position 1153: 0.04357272211569841
Position 4627: 0.037546560141883845
Position 5778: 0.03440837637562495
Position 4624: 0.031047311570485292
Position 894: 0.030591034971807044
Position 7374: 0.030049260501336553
Position 1296: 0.02525718352524998
Position 947: 0.024860475295814692
Position 8334: 0.023743790353520134
Position 8019: 0.022705327438593
Position 11735: 0.02231386884929426
Position 11775: 0.02138331917085467
Position 919: 0.019634365251924482
Position 5126: 0.018560310471163913
Position 2035: 0.017114322422100876
Position 8419: 0.015595492179605736
Position 2945: 0.013061659412016475
Position 1328: 0.01219716310762978
Position 462: 0.012024735132307021
Position 4479: 0.011470749177625451
Position 1871: 0.010336301654813819
Position 1002: 0.009612767579709771
Position 8270: 0.00954232199187878
Position 1376: 0.009377012353803097
Position 10623: 0.009091840915658896
Position 1603: 0.008375548859173833
Position 838: 0.008102016606355717
Position 1805: 0.007594090921750893
Position 5310: 0.007059889546925091
Position 1341: 0.006981015907646293
Position 591: 0.006771426607360039
Position 7644: 0.006758050346974492
Position 9320: 0.006620854122336261
Position 4665: 0.006031470454006987
Position 5157: 0.0060230971972264485
Position 15132: 0.005966210718423079
Position 2309: 0.005524312321722947
Position 5494: 0.005495385282614229
Position 1128: 0.005163894785162077
Position 9292: 0.004577971556871554
Position 986: 0.004488936767470185
Position 12142: 0.00423209771282958
Position 2075: 0.004077598257471093
Position 2971: 0.0035453130895102057
Position 372: 0.003348671836127145
Position 8650: 0.0031155222364318332
Position 338: 0.0030636817645834586
Position 13934: 0.0030179693477248295
Position 14484: 0.002625770473986638
Position 12429: 0.0022591916928323954
Position 6782: 0.0022471438259160613
Position 13539: 0.0019385619903233944
Position 1456: 0.0016147145701203224
Position 10330: 0.0016110894561613253
Position 4261: 0.0015294577176726651
Position 5086: 0.0015065931778006324
Position 579: 0.0014996799348622927
Position 12291: 0.0013722382694275584
Position 9799: 0.0013542851547907102
Position 613: 0.0012159822286636076
Position 177: 0.0011513997220427377
Position 5448: 0.0010264933829068573
Position 11525: 0.001025970558440899
Position 951: 0.0009573069530777337
Position 1209: 0.0009029005787966844
Position 239: 0.0008671108190297623
Position 9431: 0.0008665197260073897
Position 2255: 0.0008552527791612962
Position 4537: 0.000824513552250733
Position 1610: 0.0007183071130989893
Position 2902: 0.0007109787414993605
Position 469: 0.0006171952458973079
Position 13444: 0.0006038305328508353
Position 843: 0.0005999477337141523
Position 2223: 0.0005160873369041321
Position 11215: 0.0003807402801780805
Position 11057: 0.0002616048752604581
Position 7405: 0.0002530880999179018
Position 8881: 0.000251444349841752
Position 7064: 0.0002424451821559585
Position 2202: 0.00023166182195223653
Position 773: 0.0002185445247906698
Position 199: 0.00021604019479243083
Position 1162: 0.0001904459100736294
Position 622: 0.0001566049505762781
Position 341: 0.00015173888649184418
Position 7094: 0.00014916096407471412
Position 10457: 0.00013690494362359468
Position 4903: 0.00012105398561391811
Position 4570: 0.00011901077899465703
Position 1224: 0.00010727407311515335
Position 4906: 0.00010522215682461249
Position 4967: 9.77909517774373e-05
Position 652: 9.285001442253862e-05
Position 572: 9.215653726748975e-05
Position 8550: 8.638055232671175e-05
Position 812: 7.251314452851808e-05
Position 1219: 6.616553886037077e-05
Position 751: 6.369560852875971e-05
Position 4934: 5.209826202237102e-05
Position 7600: 4.459434294180607e-05
Position 1671: 4.421933195775287e-05
Position 1550: 4.255367811902094e-05
Position 9001: 3.579750311909718e-05
Position 151: 3.471536824393749e-05
Position 732: 3.078628415842895e-05
Position 1039: 3.0330747868429317e-05
Position 7993: 2.773091156196468e-05
Position 4685: 2.438683450602823e-05
Position 5754: 2.2204348721070235e-05
Position 131: 2.124119247142238e-05
Position 1462: 1.776832894808087e-05
Position 300: 1.6670880184699246e-05
Position 345: 1.5512140179454748e-05
Position 423: 1.1203739836834893e-05
Position 4689: 7.430121085001086e-06
Position 1768: 7.413185894408205e-06
Position 317: 6.534039554257178e-06
Position 852: 6.481791778513814e-06
Position 1619: 6.371200642266583e-06
Position 5785: 6.130364361146614e-06
Position 4165: 5.700487860705556e-06
Position 797: 5.027995364989635e-06
Position 627: 4.846729279911397e-06
Position 401: 4.5311389657468115e-06
Position 961: 3.977087378209136e-06
Position 205: 2.505801059579884e-06
Position 90: 2.4631554235053836e-06
Position 5975: 2.243412152863861e-06
Position 657: 1.8190298867822077e-06
Position 709: 1.6999276450474879e-06
Position 787: 5.748662209535531e-07
Position 6088: 4.816689569368913e-07
Position 6107: 4.6059819788062204e-07
Position 1528: 3.9345462174188e-07
Position 244: 3.4814645303307674e-07
Position 409: 3.2145798542605166e-07
Position 357: 2.0407365973604763e-07
Position 321: 1.6017034061496485e-07
Position 398: 1.416732978457693e-07
Position 1824: 1.3183844419830123e-07
Position 382: 1.2384705491145194e-07
Position 208: 9.169624297734086e-08
Position 1082: 4.1638367926318096e-08
Position 99: 1.5192442253594977e-08
Position 106: 6.45527559777969e-09
Position 249: 1.0139819879404183e-09
Position 261: 8.803755824361061e-10
Position 268: 5.643564404206703e-10
Position 253: 3.9396487887754463e-10
Position 412: 2.0504985618784862e-12
Position 258: 7.667671701702492e-17
