Gene = FBXL18
Position 392: 7.147897366256374e-08
Position 334: 1.73637295916874e-08
Position 446: 1.1400730725968157e-08
Position 406: 4.319914114695608e-09
Position 369: 4.30002776912564e-09
Position 314: 1.013722937208204e-09
Position 497: 1.0395084961132843e-12
Position 260: 2.5158920949059165e-16
Position 298: 6.852169661729866e-19

Sorted 3' Splice Sites (High to Low Probability):
Position 11766: 0.9900492065620902
Position 22348: 0.9809489981284681
Position 8167: 0.7746036787520688
Position 31866: 0.7119012054807902
Position 25334: 0.5469278179582793
Position 23304: 0.5244859202837152
Position 26108: 0.36161070024234415
Position 25578: 0.3585687984747281
Position 18705: 0.32144196648548196
Position 23585: 0.23430132986601473
Position 18957: 0.23177518825315419
Position 831: 0.19221342594896015
Position 32706: 0.18923218851139798
Position 25454: 0.17631498585076275
Position 18938: 0.1539300987292713
Position 26134: 0.09851398137340213
Position 11509: 0.09485575993050237
Position 26974: 0.09436779604187757
Position 8237: 0.08765923246272853
Position 8485: 0.08215542446703741
Position 13070: 0.07021092169166995
Position 25042: 0.06941049733259361
Position 12607: 0.059242392705784554
Position 8524: 0.05657127539296565
Position 25633: 0.053906162751150136
Position 26066: 0.05297826309501863
Position 8288: 0.05206853481690594
Position 32629: 0.04534538060124232
Position 23336: 0.04350702764493825
Position 11481: 0.0426969980569854
Position 8283: 0.03737529978055778
Position 30767: 0.0293694414752721
Position 18589: 0.025397654192140802
Position 29700: 0.023878176607608954
Position 8103: 0.023230296493245928
Position 11427: 0.020626667452960594
Position 25478: 0.020567632232183424
Position 23860: 0.02009110297710006
Position 25744: 0.01852678363113893
Position 31921: 0.016320608430361674
Position 5991: 0.01282961065866942
Position 16153: 0.012640930583953483
Position 2871: 0.012268639224577545
Position 986: 0.012264904978500291
Position 28628: 0.011874132240144516
Position 13535: 0.011407188819023792
Position 22329: 0.011111756199158926
Position 18863: 0.01109422627020825
Position 13406: 0.010587209632172407
Position 5971: 0.010529194926738523
Position 12969: 0.010139078767078648
Position 8204: 0.00818983952860696
Position 7110: 0.007755611587122431
Position 859: 0.0075147819317431626
Position 26467: 0.0068834946471524735
Position 28542: 0.0068246697174937105
Position 25959: 0.006589448094368946
Position 26711: 0.006105238430636119
Position 884: 0.005757182650422568
Position 13149: 0.005623482992206372
Position 476: 0.005516901160360347
Position 9532: 0.005229235473993169
Position 9048: 0.00516030942349421
Position 28522: 0.005144927301460323
Position 11614: 0.004818951446011712
Position 11270: 0.0041685821052148886
Position 24026: 0.004155879358609082
Position 27172: 0.003946083866785217
Position 2859: 0.003657354100960132
Position 24998: 0.0034146778650489345
Position 27746: 0.003199169361042394
Position 322: 0.0031015417297292893
Position 8207: 0.002968545889871593
Position 9051: 0.002943870983685256
Position 8885: 0.0029131251102828618
Position 9535: 0.0028984130301692498
Position 29335: 0.0027942204359726708
Position 26526: 0.0027936846198131507
Position 10884: 0.0025462455666718556
Position 13273: 0.0024689430926541555
Position 4865: 0.002289952264055318
Position 2687: 0.0022314713892539356
Position 8109: 0.0021357925289328676
Position 23170: 0.002079739529398852
Position 27146: 0.0020230965882705337
Position 3806: 0.0019475763716266037
Position 27387: 0.0017808860350558408
Position 26981: 0.0015274131296647204
Position 12456: 0.001437758282266747
Position 11961: 0.0013548589702877048
Position 919: 0.0011302679461171175
Position 1200: 0.0011208667373988144
Position 12344: 0.0011012764966498304
Position 27624: 0.0010274252710521503
Position 730: 0.0009865003657570108
Position 343: 0.0009100954431245969
Position 5359: 0.00081228325022565
Position 8909: 0.0007854603354766913
Position 26333: 0.000772245374447595
Position 537: 0.000713389880273212
Position 10974: 0.0006534448616655182
Position 3903: 0.0006311828341400182
Position 1731: 0.000626807697931445
Position 446: 0.0006120054538343909
Position 4612: 0.0005506366082827872
Position 23371: 0.0005313199643471945
Position 12488: 0.0005092689365062894
Position 3502: 0.0004845182389998669
Position 25805: 0.00047769433155885277
Position 4823: 0.00047736652568380975
Position 10436: 0.0004414807553453099
Position 5216: 0.000440307671909276
Position 838: 0.00041314665985397905
Position 1556: 0.00039825100423373876
Position 8735: 0.0003733724810131151
Position 2605: 0.0003143277234085144
Position 8078: 0.0003012186900564314
Position 2885: 0.00028947947871175056
Position 9445: 0.0002796945080322405
Position 2762: 0.00027482047783497585
Position 8037: 0.000263512887641629
Position 9073: 0.0002532841660108423
Position 8983: 0.00025202144332239627
Position 8452: 0.00022001498673048317
Position 415: 0.00018365027603436409
Position 2941: 0.00017384717139736516
Position 12750: 0.00016269691519400347
Position 12135: 0.00013687800270639118
Position 12177: 0.00011788155367387978
Position 12107: 0.00011498846438586859
Position 12624: 9.380115648971282e-05
Position 11943: 9.137677785805252e-05
Position 12511: 6.316515065336326e-05
Position 12531: 6.116722958805842e-05
Position 13038: 5.7815057446980246e-05
Position 14839: 4.286752414681697e-05
Position 12008: 3.9583872127132146e-05
Position 12213: 3.666384804024673e-05
Position 566: 2.6057831696446286e-05
Position 7972: 1.9947630816638085e-05
Position 387: 1.8059672126216118e-05
Position 422: 1.6982956006858378e-05
Position 543: 1.1820115792179314e-05
Position 13740: 1.014557884650389e-05
Position 350: 4.9192686580753555e-06
Position 603: 3.1488835136287465e-06
Position 8492: 3.1232130981587114e-06
Position 1031: 3.091582902156656e-06
Position 623: 1.039871033761097e-06
Position 865: 9.96586325405505e-07
Position 8771: 9.732707002476928e-07
Position 683: 9.583568610614572e-07
Position 1055: 9.205730746456086e-07
Position 549: 7.728983009416406e-07
Position 1196: 7.503838379009223e-07
Position 1733: 7.237195193061543e-07
Position 921: 6.005822979285242e-07
Position 1580: 5.765061703458952e-07
Position 609: 5.468901165246271e-07
Position 943: 5.463889596612165e-07
Position 1654: 4.458283110090709e-07
Position 1220: 4.276693470546585e-07
Position 932: 4.2384177770474867e-07
Position 1000: 4.1383721251903093e-07
Position 686: 4.1367699805308006e-07
Position 389: 8.948184211176738e-08
Position 433: 7.893264182551755e-08
Position 12309: 7.379509489778912e-08
Position 734: 6.526177935830458e-08
Position 716: 2.1453030530257905e-09
