Gene = ZMYM1
Position 3359: 0.0007975738043865469
Position 10178: 0.0007966553016483235
Position 4925: 0.0007899270583379665
Position 11282: 0.0007265963712937237
Position 4291: 0.0007006766935535333
Position 1742: 0.0006150719698826995
Position 479: 0.0006108193448409493
Position 2691: 0.0005928535199903847
Position 9145: 0.0005771365318813936
Position 9711: 0.0005748107172564902
Position 9398: 0.000551115779737171
Position 3215: 0.0005434182584749613
Position 6271: 0.0005045234519815836
Position 2390: 0.00046538472807805087
Position 3385: 0.0004597865701984779
Position 888: 0.00043119866712056456
Position 6058: 0.00043010649757253887
Position 2516: 0.0004075526009396063
Position 7293: 0.0003887392667457844
Position 9933: 0.00038588454588477995
Position 3148: 0.00037036994441789876
Position 2064: 0.00036242573969251377
Position 3770: 0.00036226850229214875
Position 8356: 0.0003532844806166776
Position 5405: 0.00034822251910136235
Position 1181: 0.0003479614334991066
Position 3540: 0.00034214357406053505
Position 3700: 0.0003406625197220865
Position 2743: 0.00033586115020695003
Position 2138: 0.0003307306972801932
Position 5682: 0.00032458033401562856
Position 5760: 0.0003196204222693896
Position 3566: 0.0003189693307981897
Position 3241: 0.0003105430509137119
Position 2617: 0.00030875947529622255
Position 8192: 0.0002861142774929555
Position 1464: 0.0002766702280664358
Position 4705: 0.00025583202074618895
Position 403: 0.00025317284759209164
Position 584: 0.00025177313298768706
Position 7213: 0.00024924703235280513
Position 6808: 0.00024155286652953288
Position 5985: 0.00021564934933213044
Position 1108: 0.0002084303871785847
Position 7403: 0.00019830024906844233
Position 7688: 0.00019141023856484275
Position 555: 0.00018616124140443852
Position 558: 0.00017589959094458637
Position 6084: 0.00016579501971458705
Position 2926: 0.0001644351792786486
Position 7374: 0.00015707169010758124
Position 2088: 0.00015660699789123695
Position 7928: 0.00015618877879978587
Position 1439: 0.00014255665694741504
Position 5947: 0.00014026456847008125
Position 4826: 0.00013930302525850424
Position 4945: 0.00013369450769404236
Position 2482: 0.00013079911675390582
Position 7377: 0.0001234801232774447
Position 637: 0.0001230808876414783
Position 5084: 0.00012202089833192273
Position 3726: 0.00012077504391283815
Position 6647: 0.00012061794827682527
Position 4149: 0.00011874126317182467
Position 2746: 0.00011871838265153525
Position 252: 0.00011531768932544252
Position 1375: 0.00011440646604156043
Position 724: 0.00010712900327671135
Position 3640: 0.00010634710513660475
Position 4424: 0.00010498332259270607
Position 6593: 0.00010447153360346897
Position 3421: 0.00010357019996572911
Position 5818: 0.00010318203455996325
Position 3602: 0.00010102334679184674
Position 4600: 0.00010069524799181206
Position 3361: 0.00010066695390355115
Position 6596: 0.00010006864313749624
Position 5401: 9.854835505933078e-05
Position 5697: 9.557739650148179e-05
Position 5700: 9.420403315899253e-05
Position 5792: 9.277129449090255e-05
Position 6251: 9.21550271547634e-05
Position 1311: 8.95940291933655e-05
Position 4708: 8.548589142183767e-05
Position 5152: 8.25941985041203e-05
Position 3546: 8.109051282673671e-05
Position 2369: 8.060460767001293e-05
Position 3908: 7.891705449493938e-05
Position 3794: 7.577205778939776e-05
Position 4597: 7.050156132171007e-05
Position 1284: 6.767809735559814e-05
Position 1611: 6.72239439156387e-05
Position 192: 6.156099493973764e-05
Position 3542: 5.539428207442493e-05
Position 5087: 5.507034882203302e-05
Position 3365: 5.336607121306174e-05
Position 2903: 5.248287484140485e-05
Position 3702: 4.910013764763921e-05
Position 4030: 4.007093110479526e-05
Position 3847: 3.2298334260885594e-05
Position 3116: 3.221422478276602e-05
Position 2430: 3.1280628043361815e-05
Position 1345: 3.0419416250928682e-05
Position 2951: 2.7111544985935593e-05
Position 1400: 2.6021617367619846e-05
Position 2307: 2.494984797182197e-05
Position 2852: 2.424499433772308e-05
Position 1060: 2.3201226503901193e-05
Position 3442: 2.2023312267539127e-05
Position 322: 2.068210657631623e-05
Position 3167: 1.991998251091409e-05
Position 893: 1.9252327884510346e-05
Position 2434: 1.7366448936933743e-05
Position 2162: 1.6946811004897343e-05
Position 991: 1.5513720157290107e-05
Position 2581: 1.5198933522070414e-05
Position 1655: 1.4131493683520532e-05
Position 1315: 1.3914520635972637e-05
Position 2694: 1.2842325149114845e-05
Position 310: 1.2042741238070737e-05
Position 651: 1.1912183734141009e-05
Position 537: 1.1087671395459034e-05
Position 560: 1.1071689453312693e-05
Position 994: 1.059717773391781e-05
Position 433: 1.0513901429434612e-05
Position 493: 6.713967934216653e-06
Position 409: 6.154429625275585e-06
Position 4259: 3.9295316995041525e-06
Position 2578: 3.917508526134732e-06
Position 3006: 1.2400947054546764e-06
Position 1361: 1.0804578560242644e-06
Position 2595: 5.293298077193451e-07
Position 3028: 4.555771740700544e-07
Position 2462: 4.279501022803646e-07
Position 2465: 4.203642652544258e-07
Position 2627: 3.3357128218342184e-07
Position 1251: 2.584182601655423e-07
Position 1382: 1.730571096839687e-07
Position 1146: 1.2436438691942913e-07
Position 1064: 7.406282117010251e-08
Position 698: 4.870108663864781e-08
Position 746: 4.541879725534923e-08
Position 1208: 4.0217133581231733e-08
Position 1117: 1.739550293858796e-08
Position 517: 1.6651267520377812e-08
Position 749: 1.3797680753787239e-08
Position 1149: 1.3126917868386124e-08
Position 693: 1.2128344422971868e-08
Position 1062: 9.755681443174084e-09
Position 443: 8.261892906048582e-09
Position 271: 8.022451100058075e-09
Position 230: 6.990084471873031e-09
Position 505: 6.460551518494988e-09
Position 769: 6.115567109666694e-09
Position 1186: 5.4938928605638e-09
Position 1350: 5.220583238835061e-09
Position 700: 5.113747704780772e-09
Position 325: 4.664762530202633e-09
Position 254: 3.936687609151717e-09
Position 761: 3.827077617803643e-09
Position 787: 3.752116702823926e-09
Position 765: 3.661660134850212e-09
Position 1036: 2.9685006975166235e-09
Position 783: 2.5257095450909314e-09
Position 281: 2.24910483919825e-09
Position 223: 2.078675811655756e-09
Position 731: 1.882204596380229e-09
Position 258: 1.7571674757383828e-09
Position 248: 9.165854961987924e-10
Position 238: 5.32986825413572e-10
Position 735: 3.236748655205882e-10
Position 81: 2.663806712191422e-11
Position 265: 7.066136202683536e-12
Position 124: 2.0662340571145567e-12
Position 100: 1.5437696398318203e-12
Position 139: 4.9872965162602555e-14
Position 129: 3.318276210248746e-14
Position 104: 3.077688224745955e-14
Position 102: 2.9469127330946152e-15
Position 329: 5.016860743088089e-16
