Gene = MIIP
Position 12039: 0.0003037067740807454
Position 10424: 0.00027067132953126295
Position 1870: 0.00023985887093292297
Position 1277: 0.00022906994863951849
Position 398: 0.00022240964317744822
Position 7024: 0.00022197969520196487
Position 1500: 0.0001746022526200384
Position 1456: 0.00016274609139006117
Position 429: 0.00015989703799819407
Position 2982: 0.00014985081015267402
Position 422: 0.00014923399640447466
Position 4748: 0.00013938745239456973
Position 1714: 0.00013712022796247666
Position 539: 0.00013668993572356336
Position 3055: 0.00011592241310099557
Position 8388: 0.00010653772407445927
Position 11967: 0.00010220668690874499
Position 11943: 9.11932203275864e-05
Position 2235: 9.011379441453139e-05
Position 4315: 7.832093433084705e-05
Position 2026: 7.13610846228181e-05
Position 112: 6.30264137427716e-05
Position 793: 5.844328050317851e-05
Position 10671: 5.7847753190060685e-05
Position 2101: 3.861914906924212e-05
Position 705: 3.601921878124297e-05
Position 10920: 3.55290251015089e-05
Position 10853: 3.5011348058060354e-05
Position 288: 2.6664022099397718e-05
Position 10601: 2.6598900502003187e-05
Position 1137: 1.8638954779863268e-05
Position 520: 1.83060423857772e-05
Position 10563: 1.777498783307771e-05
Position 782: 1.7435307120680404e-05
Position 11161: 9.37212457653178e-06
Position 10864: 6.38216438723496e-06
Position 4617: 2.5550400978566427e-06
Position 91: 1.3387755627845476e-06
Position 11910: 1.1252155049011225e-06
Position 4357: 9.550679173238835e-07
Position 4081: 9.48056431822856e-07
Position 4299: 8.875543638582186e-07
Position 4347: 8.548970032721271e-07
Position 10814: 4.3812329589668294e-07
Position 290: 2.441250803348998e-07
Position 907: 2.2043084479410547e-07
Position 746: 2.1280680168135621e-07
Position 732: 1.764100364487879e-07
Position 263: 1.668876345527663e-07
Position 730: 1.6139392049489848e-07
Position 367: 1.5833742761731635e-07
Position 522: 1.1160313849490582e-07
Position 144: 3.836952179971947e-08
Position 3878: 2.3829166655560515e-08
Position 213: 1.1901067809179612e-08
Position 226: 1.0231818965850856e-08
Position 352: 3.822226218830251e-09
Position 3498: 6.511530286752997e-10
Position 3693: 4.2532944247550534e-10
Position 464: 4.14113841130143e-10
Position 400: 3.2653608991768374e-10
Position 265: 2.891371762287559e-10
Position 276: 1.4917308278398942e-10
Position 245: 6.761085359511582e-11
Position 175: 3.4323013150067613e-12
Position 3543: 1.03273518988966e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 10561: 0.9646948254440948
Position 3366: 0.9635650049302349
Position 11799: 0.9050390921236793
Position 10298: 0.7447285389642578
Position 12255: 0.7093717069296875
Position 2178: 0.6236391951827294
Position 2628: 0.47366762392446854
Position 9566: 0.4675581987661057
Position 9756: 0.36112368517393145
Position 11343: 0.3096823471587583
Position 10374: 0.1807924927592841
Position 9541: 0.13130243907589212
Position 12074: 0.11679552158823123
Position 12151: 0.09137055731665576
Position 11008: 0.08473018379193911
Position 2780: 0.07650874043283373
Position 8914: 0.05409017817463073
Position 12401: 0.05203487114311407
Position 9098: 0.04484292070972323
Position 10267: 0.044251470424747696
Position 9597: 0.03930431117688758
Position 2746: 0.037997444386493454
Position 11835: 0.03790818422756738
Position 12221: 0.03179423693744496
Position 2817: 0.031504774722957776
Position 7155: 0.02628450962896599
Position 8993: 0.02478230388894886
Position 10130: 0.02237422876105243
Position 8809: 0.02201802921783789
Position 10535: 0.022002369675625046
Position 11600: 0.018754770749088694
Position 3323: 0.014698568918008317
Position 2854: 0.014647795633962705
Position 897: 0.01281548530923894
Position 2823: 0.01213985141341306
Position 2961: 0.011707137483143474
Position 3371: 0.011112065533544505
Position 12101: 0.010802258208070913
Position 395: 0.010101218248306032
Position 7218: 0.009647485419630746
Position 2876: 0.0087585761816039
Position 2137: 0.00826036412327203
Position 7098: 0.008143147625625272
Position 10928: 0.006943455457993049
Position 2925: 0.0065902814900368634
Position 7315: 0.006290339987275026
Position 3134: 0.005536174013549906
Position 864: 0.0052552044824758955
Position 2228: 0.005178034226051604
Position 10862: 0.005144260580963807
Position 12384: 0.005130015698411067
Position 8497: 0.004821347189898563
Position 10822: 0.004759169098716524
Position 3074: 0.0046655341694949596
Position 12270: 0.004517460338387399
Position 2934: 0.004319070376716709
Position 2680: 0.004206207550203921
Position 6279: 0.00407301937348014
Position 8222: 0.0038172539415245216
Position 464: 0.0037222110766546137
Position 6229: 0.0034384798551595403
Position 2049: 0.0033417811656198757
Position 8345: 0.003311262497560181
Position 11395: 0.0031412998573608986
Position 653: 0.003095078586917597
Position 2633: 0.0027601278114270196
Position 8247: 0.002730243847866954
Position 3192: 0.0023791375231369564
Position 301: 0.00215040046149228
Position 10737: 0.002090369216948259
Position 12366: 0.0019904235279991473
Position 12298: 0.0019148228281108187
Position 10725: 0.0018919759951627705
Position 562: 0.0018100755340151797
Position 3062: 0.001664958486164404
Position 3160: 0.0015089150806983245
Position 8387: 0.0014409482126655961
Position 1652: 0.0014283830617504952
Position 12333: 0.001180654594170024
Position 4826: 0.0011615320511420184
Position 3397: 0.001152565563505153
Position 318: 0.0011448358077234611
Position 2917: 0.001100143432054626
Position 3337: 0.0011000692798234346
Position 11892: 0.0010285727276729704
Position 12574: 0.0009641592292708113
Position 1535: 0.000956299506190134
Position 12306: 0.0009292741093612607
Position 2182: 0.0009057613935749046
Position 2572: 0.0008070611538075653
Position 11468: 0.0007913597916766038
Position 2400: 0.000767566122777088
Position 10786: 0.0007359425610071519
Position 4699: 0.0007189784985739495
Position 4775: 0.0007015636558602515
Position 12503: 0.0006994611414968277
Position 10056: 0.000688455711730098
Position 1984: 0.0006658762555053156
Position 789: 0.0006405352328237821
Position 10526: 0.0006255664859810912
Position 840: 0.0006187691626387213
Position 12031: 0.0006164322509145671
Position 12081: 0.0006152207646501684
Position 1238: 0.0006026230049665958
Position 11141: 0.0005983767943990485
Position 6135: 0.0005571328428537316
Position 10589: 0.0005310934708746532
Position 2648: 0.0005284861928693216
Position 12559: 0.0005255965315301401
Position 12155: 0.0005077889392410223
Position 3118: 0.0004922159876689217
Position 2424: 0.0004594111945551983
Position 2204: 0.0004373568106140179
Position 12436: 0.0003450215773751655
Position 11480: 0.00033847676564056667
Position 2645: 0.00033643733327657553
Position 10878: 0.000325102520594155
Position 11280: 0.00029236513291386264
Position 2682: 0.0002766878867086665
Position 10059: 0.0002760081676772308
Position 1680: 0.0002492330706913467
Position 11898: 0.00023971825788346348
Position 1086: 0.00022409709420297648
Position 6929: 0.00022197969520196487
Position 1136: 0.0002201471551598266
Position 2702: 0.00020046490446583006
Position 175: 0.00018458103899661061
Position 4839: 0.00018370521311315212
Position 408: 0.00016673318304324624
Position 2046: 0.00016616457639471015
Position 2585: 0.0001649103800605464
Position 710: 0.00014629756767151758
Position 1068: 0.00014557606089411315
Position 2235: 0.0001352449535434917
Position 426: 0.00011315280555748621
Position 900: 0.00010929159046609574
Position 11924: 9.840909887048027e-05
Position 2354: 9.540727250031316e-05
Position 2335: 9.459079811496729e-05
Position 2491: 8.395185075774707e-05
Position 11720: 7.926354584486577e-05
Position 422: 7.170349554112539e-05
Position 2595: 7.017722839513504e-05
Position 2029: 6.557102497395728e-05
Position 2259: 6.154406392742202e-05
Position 1318: 6.068717597969942e-05
Position 4239: 6.057851789165125e-05
Position 2096: 5.734057121843312e-05
Position 10729: 5.2208080844549634e-05
Position 2308: 5.078533012056689e-05
Position 10971: 5.036567767021918e-05
Position 12441: 5.016544429538383e-05
Position 1399: 4.61165074895148e-05
Position 2151: 4.446331162818439e-05
Position 3390: 3.9867837212798935e-05
Position 2651: 3.897700003683964e-05
Position 333: 3.864996648479888e-05
Position 2287: 3.7223341590741945e-05
Position 10968: 3.701050538131327e-05
Position 6167: 3.655056480427542e-05
Position 2320: 3.619307408698794e-05
Position 793: 3.247252002942953e-05
Position 1262: 3.0104820857328814e-05
Position 1163: 2.5023909500001767e-05
Position 950: 2.3406427470889472e-05
Position 1661: 2.2518868521879206e-05
Position 906: 2.1280963200497033e-05
Position 746: 2.022929654434548e-05
Position 10492: 1.754850994271324e-05
Position 1402: 1.6783433211199733e-05
Position 12178: 1.654994344355284e-05
Position 4804: 1.6368888253549588e-05
Position 12172: 1.596526549081576e-05
Position 2211: 1.485466370876317e-05
Position 4656: 1.1574156962664195e-05
Position 10758: 1.0932061475137694e-05
Position 727: 1.0607974112113316e-05
Position 814: 9.61741468594856e-06
Position 872: 8.783207041678031e-06
Position 659: 8.771502379881716e-06
Position 3982: 8.700930638743446e-06
Position 876: 8.483867032522347e-06
Position 1596: 7.933483692919327e-06
Position 1559: 6.861598893390495e-06
Position 4130: 6.640453947432492e-06
Position 1628: 6.39375993136196e-06
Position 1160: 6.301569070695842e-06
Position 4133: 5.927385732377949e-06
Position 2402: 5.8683797842098574e-06
Position 10772: 4.281321179842189e-06
Position 1430: 4.18596697734427e-06
Position 530: 3.788800204817996e-06
Position 542: 2.7866106354614507e-06
Position 582: 2.7794007109394407e-06
Position 8117: 2.7361515589748612e-06
Position 10743: 1.564467382656749e-06
Position 10622: 1.4383784685630053e-06
Position 2540: 1.3086653855086263e-06
Position 12336: 9.292611679123408e-07
Position 3387: 8.454013085468828e-07
Position 4499: 5.148556660280782e-07
Position 4281: 4.105661803981891e-07
Position 4463: 3.742414900373124e-07
Position 4511: 3.441577090710062e-07
Position 4189: 3.109645170224481e-07
Position 4414: 2.702670217021147e-07
Position 4244: 1.8432244181349374e-07
Position 4538: 1.7245955374016936e-07
Position 10764: 1.7047021047954255e-07
Position 3422: 1.056540038924238e-07
Position 3962: 9.198262698846364e-08
Position 1580: 7.694878429919232e-08
Position 635: 5.997412503102135e-08
Position 274: 5.714482353353743e-08
Position 968: 4.9376296488112444e-08
Position 410: 4.141052133145563e-08
Position 158: 2.3538733073616676e-08
Position 2361: 1.576318740300952e-08
Position 3618: 1.3932832479634578e-08
Position 1336: 9.531759292252052e-09
Position 344: 9.252394539717483e-09
Position 186: 8.751253777155075e-09
Position 3642: 8.564308655850483e-09
Position 338: 8.163801397993952e-09
Position 1244: 4.230268432919065e-09
Position 798: 3.794720192455557e-09
Position 822: 1.9865221126039753e-09
Position 764: 1.9737725883381586e-09
Position 1697: 1.4507996200290185e-09
Position 191: 1.2739696607564091e-09
Position 3692: 1.1468349095845035e-09
Position 183: 1.0222972910335483e-09
Position 716: 5.473597598031665e-10
Position 3958: 4.447279743460459e-10
Position 3808: 2.8693598310613757e-10
Position 3782: 2.829990046262868e-10
Position 809: 1.1843200825684916e-10
Position 694: 4.3206954259763106e-11
Position 826: 4.110145374413426e-11
Position 3779: 4.0585065234026126e-11
Position 913: 2.2878468214486347e-11
Position 593: 1.0225109964406032e-11
Position 605: 9.129954810406465e-12
