Gene = AJAP1
Position 855: 0.0003344298676605059
Position 7038: 0.0002727429221404038
Position 4996: 0.0002535234575882288
Position 2192: 0.0002466845421026724
Position 5250: 0.00022888492417773485
Position 5746: 0.0002045346420089473
Position 2958: 0.0001915487969212311
Position 6344: 0.0001709513664564633
Position 6535: 0.0001565141499837314
Position 6167: 0.00013447769052045628
Position 6734: 0.00010009392009577842
Position 4377: 9.00711146180028e-05
Position 4956: 8.121583132672328e-05
Position 4373: 7.97931858159264e-05
Position 453: 7.923735956017245e-05
Position 3920: 7.23523345955314e-05
Position 3766: 7.219295194555122e-05
Position 1948: 6.83412469861224e-05
Position 2779: 6.355302481483082e-05
Position 3540: 5.3072534033982356e-05
Position 6198: 4.53436980597692e-05
Position 2239: 4.410652338218535e-06
Position 2040: 6.951520386566421e-07
Position 752: 5.63747768139229e-07
Position 1282: 5.421481410397233e-07
Position 550: 5.210322933097644e-07
Position 688: 5.120593237868326e-07
Position 1454: 4.286529635717387e-07
Position 946: 2.729272945549239e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 17247: 0.9828681815131314
Position 22777: 0.9783294000960006
Position 11090: 0.8516742905133716
Position 13983: 0.785547532305457
Position 10763: 0.6670573546354697
Position 30880: 0.4138245438429426
Position 18309: 0.37458883307087737
Position 16776: 0.31465467155534765
Position 17468: 0.2857904271092532
Position 21063: 0.24212452531394826
Position 15674: 0.21825207459419682
Position 15385: 0.16725311062676676
Position 18103: 0.16194136791623812
Position 23077: 0.15878727163230608
Position 23833: 0.12022060089067346
Position 16734: 0.11304376944309466
Position 32408: 0.10089135512590415
Position 10731: 0.09233936517610966
Position 24907: 0.0752082377623366
Position 27251: 0.06909307666162866
Position 16307: 0.06071904388365846
Position 7420: 0.05794667301406484
Position 10708: 0.05430249235430394
Position 25122: 0.0506311239986633
Position 7508: 0.049385080192890264
Position 25815: 0.04666974973649237
Position 17533: 0.04622030029424239
Position 17502: 0.04599663586939022
Position 23818: 0.04445307756597389
Position 4567: 0.039603183230762805
Position 4621: 0.03888572981690296
Position 12401: 0.035239054975816565
Position 17739: 0.03074192478057757
Position 14120: 0.029002142354406256
Position 17578: 0.027609363430842596
Position 20384: 0.026726078153043578
Position 5206: 0.02640638009193996
Position 11201: 0.02577041003625271
Position 4184: 0.02555360634293013
Position 26037: 0.02529971825513396
Position 30851: 0.023682159718925185
Position 10388: 0.02216809952862852
Position 29007: 0.021387330068823138
Position 2557: 0.021108381113955577
Position 2530: 0.020765535624513706
Position 20463: 0.01958771330013456
Position 16341: 0.019311824484309268
Position 13004: 0.01798680707660997
Position 26476: 0.01752475278209596
Position 4477: 0.01671635685065652
Position 17997: 0.01611207578163634
Position 5296: 0.01608101501153121
Position 28451: 0.01569521291240513
Position 7530: 0.01442182879125032
Position 5328: 0.012528678960511179
Position 24049: 0.009215833876126027
Position 28659: 0.00920880853313744
Position 17831: 0.009018267781441639
Position 15052: 0.007512738395943169
Position 17421: 0.007366595011842042
Position 24598: 0.007154166104917745
Position 9504: 0.00638585838736986
Position 4137: 0.006379507579476338
Position 20171: 0.006024029887455065
Position 12697: 0.005964312917676822
Position 19770: 0.005770992591260213
Position 14646: 0.005481606738722853
Position 10024: 0.005448376239641716
Position 24089: 0.005310900626395557
Position 6527: 0.005253916746887948
Position 25244: 0.005165505182238984
Position 4117: 0.005151621550544869
Position 5253: 0.005125328223795021
Position 15437: 0.005061537607734981
Position 4141: 0.004931424144852849
Position 4497: 0.004697922490539729
Position 12887: 0.0046832048025295765
Position 11013: 0.0039823014366171736
Position 2805: 0.0038975366327152644
Position 24323: 0.0036499768791858436
Position 26494: 0.0035868881960486477
Position 4661: 0.003463822670649392
Position 12616: 0.003331687837721901
Position 4718: 0.0030531187192035843
Position 18128: 0.002922622563909787
Position 2238: 0.0029185404558044904
Position 14525: 0.0027672343511361717
Position 4666: 0.002756626798234593
Position 2485: 0.002671768218069202
Position 25837: 0.002643382116146683
Position 21236: 0.0024694596906265753
Position 20081: 0.0024474206251834042
Position 9632: 0.0024456600630509404
Position 17715: 0.002280643060891135
Position 4707: 0.002199375443236102
Position 27008: 0.002144481239336543
Position 24880: 0.0020870569768190257
Position 5315: 0.0018236104407152024
Position 4442: 0.001692134453901694
Position 2590: 0.0016358499887395212
Position 4162: 0.0016355995060348392
Position 11059: 0.0016275019322871394
Position 2423: 0.0015440993375686661
Position 2809: 0.0013984434292115908
Position 11526: 0.0009961543000392122
Position 23220: 0.0009852653374530095
Position 17932: 0.0009703924855409992
Position 24951: 0.0009022709590405088
Position 11422: 0.0007600846076927986
Position 5334: 0.0007331752925328405
Position 2849: 0.0005743666917636178
Position 17791: 0.0005654556896966251
Position 21320: 0.00047384703280637324
Position 2453: 0.0004571481175068287
Position 19089: 0.0004489753918933508
Position 2690: 0.00033662207885236346
Position 18819: 0.00031367637014180966
Position 4874: 0.00029436775975331703
Position 6890: 0.0002238952469002126
Position 6043: 0.00017982138858022544
Position 3204: 0.00017955993191957583
Position 5560: 0.00017605227890565454
Position 3171: 0.00017463061715875132
Position 17769: 0.00017307527984545846
Position 19417: 0.00017044175294411734
Position 6301: 0.00016879020511712024
Position 5119: 0.00012901634828918612
Position 3109: 0.0001124245319385442
Position 2595: 9.781315717438731e-05
Position 19796: 9.733490785931798e-05
Position 4278: 9.498137043703744e-05
Position 2039: 8.46254870267935e-05
Position 6237: 7.243230936501498e-05
Position 2012: 7.114864815484967e-05
Position 18164: 6.768922313818632e-05
Position 11010: 6.41891954916999e-05
Position 3685: 5.298675360976247e-05
Position 3793: 5.167992316672218e-05
Position 6884: 4.884767524019205e-05
Position 6175: 4.5392681271313e-05
Position 6663: 3.592135359073004e-05
Position 4814: 3.553784026449937e-05
Position 2112: 2.9264552372488268e-05
Position 3597: 2.6845703951947073e-05
Position 3413: 2.6335588766285574e-05
Position 3026: 2.6061429584073273e-05
Position 2367: 2.4430506352153533e-05
Position 3457: 1.4335379159502925e-05
Position 3648: 1.3032905812650842e-05
Position 3381: 1.2401566108193818e-05
Position 2622: 1.1498441630899582e-05
Position 1945: 1.1337200959676314e-05
Position 4339: 7.887771332195795e-06
Position 5133: 6.9060644392473905e-06
Position 2297: 4.091738206878812e-06
Position 2537: 3.787934480536258e-06
Position 2830: 3.382015092724763e-06
Position 2388: 3.1692060601643655e-06
Position 4843: 2.607027820993215e-06
Position 4888: 2.226661076142682e-06
Position 4236: 1.5839450125995818e-06
Position 2506: 1.3944505461544797e-06
Position 18247: 6.489069126914663e-07
Position 2496: 3.2342062459952733e-07
Position 835: 1.1652469452138453e-07
Position 1600: 3.886193362498863e-08
