Gene = SMCO1
Position 8147: 0.0007466610725635484
Position 5769: 0.0007275013421634763
Position 7356: 0.0006929499621347359
Position 7015: 0.0006125732188219406
Position 2592: 0.000556079133374017
Position 1162: 0.0005116151376751042
Position 4971: 0.0004991651898022651
Position 2559: 0.00048592871009422176
Position 6169: 0.0004567263899591553
Position 631: 0.00045298834717418353
Position 4470: 0.0004259441029306311
Position 8395: 0.00041351022325421954
Position 2044: 0.0003859218718926929
Position 735: 0.0003340771280927858
Position 7163: 0.0003262980406278543
Position 1506: 0.0002988765598542381
Position 5006: 0.0002969198879669352
Position 7434: 0.00028351952640970097
Position 153: 0.0002549199295669485
Position 8142: 0.0002466154063462608
Position 7376: 0.00024068195253900578
Position 578: 0.0002322995916846812
Position 1159: 0.0002301681607250806
Position 1741: 0.0002277145598408168
Position 1064: 0.00020959821171705637
Position 6342: 0.00020856904558951873
Position 7679: 0.00020482135179629524
Position 7578: 0.0001844461283512814
Position 5559: 0.00018192014199649298
Position 7116: 0.00015172817654839725
Position 1061: 0.00013868062697241533
Position 8446: 0.00012856576524249882
Position 360: 0.00012702013705044425
Position 7303: 0.00012585639030388422
Position 536: 0.00012525981281793022
Position 6438: 0.0001151784779438759
Position 6493: 0.00011433703811335881
Position 2297: 0.00010888126828870103
Position 5650: 0.00010621348239229418
Position 6598: 0.00010071653522790555
Position 6574: 9.899177266437411e-05
Position 6968: 8.797953768789676e-05
Position 6053: 8.362585162499615e-05
Position 1302: 8.205668871485118e-05
Position 7234: 7.736044603685427e-05
Position 1168: 7.09083787711119e-05
Position 5624: 6.73068042920444e-05
Position 1764: 6.0464095940699655e-05
Position 7285: 5.8293259862307405e-05
Position 2451: 5.764456919557147e-05
Position 1306: 5.4372878955796805e-05
Position 1901: 4.8643791671218003e-05
Position 7237: 3.9752505485373145e-05
Position 156: 2.9423953575395972e-05
Position 7081: 1.1001471185775237e-05
Position 4318: 6.944884695460159e-06
Position 7166: 6.749395589359265e-06
Position 4281: 6.5917367082162125e-06
Position 5953: 2.6779148369535463e-06
Position 5927: 2.358602149497697e-06
Position 784: 9.456384669410569e-07
Position 1002: 4.6054939337818475e-07
Position 693: 2.95610435453249e-07
Position 589: 2.9260766693654715e-07
Position 549: 2.9193930795177686e-07
Position 487: 2.628412116370965e-07
Position 878: 2.614233677826719e-07
Position 1535: 2.1338766328796444e-07
Position 1461: 1.4919671283034208e-07
Position 648: 1.312978301972621e-07
Position 1200: 1.238972512574135e-07
Position 465: 1.1033495891571354e-07
Position 777: 1.077099576930289e-07
Position 916: 7.63001550365035e-08
Position 1230: 7.458748890326503e-08
Position 1123: 6.99456025588092e-08
Position 1126: 5.620572461461839e-08
Position 6904: 5.466066327629285e-08
Position 791: 4.449971236010474e-08
Position 1236: 4.4474706377225844e-08
Position 514: 4.023665091969253e-08
Position 612: 3.8623795314167776e-08
Position 377: 3.741898554252221e-08
Position 1196: 3.4497406929863166e-08
Position 493: 3.185883572572276e-08
Position 392: 2.8981818468428757e-08
Position 510: 2.5669031334257293e-08
Position 677: 2.1643037073936916e-08
Position 640: 1.5160375873423283e-08
Position 192: 9.606143608734329e-09
Position 942: 9.49412360898851e-09
