Gene = DCTN3
Position 232: 0.00031529771084611426
Position 195: 0.000290871642178859
Position 1873: 0.0002752185865290236
Position 2425: 0.00027380820590858863
Position 578: 0.0002719797820147086
Position 5046: 0.0002664497880108467
Position 3623: 0.00025611100109139043
Position 488: 0.00024860597851328645
Position 490: 0.0002466067077607392
Position 2792: 0.00021334657467549653
Position 1881: 0.00021283758094289932
Position 3547: 0.0002075757311254693
Position 4264: 0.00019857342769535896
Position 2760: 0.00019503942167789653
Position 520: 0.00016867853724812008
Position 3148: 0.00016019292660982972
Position 790: 0.00014202343805455118
Position 517: 0.00013803644270652944
Position 797: 0.00012144916572075927
Position 3203: 0.00010137216504563405
Position 1627: 9.539360506942088e-05
Position 248: 9.450945974162644e-05
Position 2141: 8.988473706095819e-05
Position 1487: 7.274498799188974e-05
Position 1746: 6.871792879235791e-05
Position 1889: 5.7474843829455e-05
Position 807: 5.557144320624333e-05
Position 448: 5.391480684410421e-05
Position 3055: 4.378255106931374e-05
Position 433: 3.5864177347792424e-05
Position 544: 3.286131902392651e-05
Position 3075: 2.7832158276822543e-05
Position 148: 2.6991096694384283e-05
Position 511: 1.5872776219566087e-05
Position 306: 1.3929666765604963e-05
Position 750: 1.3817923315037911e-05
Position 302: 1.2253710739083716e-05
Position 391: 9.638110261785504e-06
Position 553: 5.233387622908754e-06
Position 2298: 4.379047006764276e-06
Position 745: 4.3501029806964655e-06
Position 2798: 3.7225745568399007e-06
Position 1137: 3.6396885282233363e-06
Position 340: 2.6117199432169357e-06
Position 415: 2.307691490716542e-06
Position 3156: 2.276272280928459e-06
Position 111: 1.089149282400855e-06
Position 423: 9.507465084746099e-07
Position 2846: 4.5519409985915217e-07
Position 1852: 4.229346865768528e-07
Position 437: 4.0783588636487997e-07
Position 405: 2.972316186541964e-07
Position 1920: 2.3821396341068865e-07
Position 145: 9.605157943421296e-08
Position 150: 8.896331470517202e-08
Position 388: 7.603643387046027e-08
Position 450: 6.472100654568857e-08
Position 2008: 5.904861103207708e-08
Position 403: 3.5907921763165453e-08
Position 132: 2.120567744057306e-08
Position 557: 3.844372406112255e-09
Position 566: 3.0886667459071823e-09
Position 531: 2.9479384357902964e-09
Position 417: 1.0563032068721383e-09
Position 154: 5.599320598064706e-10
Position 119: 4.794198580817161e-10
Position 250: 9.021367387280683e-11
Position 156: 1.7141711327749555e-11
Position 116: 8.088743111647992e-12
Position 69: 6.710927869020052e-13
Position 312: 4.80907137850144e-18
