Gene = TPK1
Position 1237: 9.145615839775223e-05
Position 227: 6.202968580025435e-05
Position 1303: 5.531043138081384e-05
Position 1062: 4.4062253596874876e-05
Position 687: 3.7336192921385196e-05
Position 929: 3.453153761913187e-05
Position 276: 3.390669121610275e-05
Position 62: 2.887217318307683e-05
Position 735: 2.2581953355189886e-05
Position 584: 1.1397506772923047e-06
Position 654: 8.659876419570325e-07
Position 343: 8.991542684181339e-08
Position 499: 8.88593128391068e-08
Position 26: 5.12534196615707e-08
Position 66: 4.150928029505866e-08
Position 386: 3.144710110711241e-08
Position 36: 1.5834845463119098e-08
Position 85: 3.3122499907703845e-09
Position 365: 1.0420986566635355e-09
Position 404: 1.5190806612059278e-10
Position 530: 7.2965800705034e-12
Position 471: 1.6686494783866954e-12
Position 269: 2.2085708737345123e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 14778: 0.6415373142262043
Position 1025: 0.3947659830070137
Position 11559: 0.39098088074687876
Position 21170: 0.27713637234422295
Position 19730: 0.11062198656457492
Position 19185: 0.09544314979904378
Position 973: 0.07582771079021351
Position 14436: 0.07181996594517939
Position 16354: 0.03561388595972292
Position 16455: 0.034402336625605955
Position 8036: 0.025898285484739096
Position 1446: 0.024802295427596995
Position 15092: 0.020824867360713546
Position 3318: 0.019347768283248645
Position 8220: 0.01901255642171388
Position 1818: 0.01834543299035217
Position 7767: 0.014888559339374389
Position 9647: 0.013994282238633913
Position 8007: 0.013917247035552147
Position 6663: 0.013589144090044459
Position 8585: 0.011848870852584122
Position 3116: 0.010083311578597707
Position 6410: 0.009369760895288388
Position 8258: 0.00890743725565033
Position 9163: 0.008091186928715353
Position 11831: 0.007847861204441172
Position 1002: 0.007688859407288171
Position 10284: 0.006796719187104634
Position 149: 0.006304547967416286
Position 786: 0.006163215130776682
Position 6304: 0.005665487991720732
Position 519: 0.004673498879522076
Position 7635: 0.004533155910629196
Position 434: 0.004043052903360008
Position 9577: 0.0040142410142077044
Position 6232: 0.0036666670899377567
Position 4862: 0.0030091133985108444
Position 6174: 0.0027752821775011653
Position 620: 0.00262901917009394
Position 1660: 0.0025856695413401212
Position 5403: 0.0024875723205257582
Position 211: 0.002446048723243668
Position 8609: 0.002380121894252272
Position 3491: 0.002193344643248412
Position 4204: 0.0020992498699913082
Position 2146: 0.0020569666358500865
Position 1340: 0.0019151458545691848
Position 7971: 0.001718410621142438
Position 6073: 0.001714136828692548
Position 6985: 0.0015473980445916075
Position 2793: 0.0015111822636100052
Position 7218: 0.001468083947383739
Position 543: 0.0014511947553486888
Position 4981: 0.0014411937056122363
Position 4124: 0.001439939222448313
Position 6375: 0.0014299276783816383
Position 6559: 0.00099756703861027
Position 954: 0.0009966848551990013
Position 261: 0.0008826290354407741
Position 3822: 0.0008623680062104121
Position 4383: 0.0008535342119507682
Position 6338: 0.0008464009615687463
Position 2934: 0.0007924593009469309
Position 4909: 0.0007713148370292588
Position 5945: 0.0007082862755500312
Position 5460: 0.0006602095655948479
Position 3589: 0.0006461860260684993
Position 997: 0.0006423385755016228
Position 4757: 0.000477823056411786
Position 2738: 0.00047549329436270723
Position 1302: 0.00042082333471623706
Position 2877: 0.000397728975601814
Position 4822: 0.0003876572365838762
Position 4403: 0.0003694641121737887
Position 1207: 0.0003388081505205767
Position 1284: 0.0003301563138683854
Position 3790: 0.0003140611420421926
Position 303: 0.000263636096762867
Position 3634: 0.0002425223606322195
Position 2004: 0.0002305121209130278
Position 2658: 0.00020255696273157556
Position 1376: 0.0001502789491542167
Position 2233: 0.00015020825573904684
Position 2200: 0.00014298184065790974
Position 1360: 0.00014070059706975952
Position 2052: 0.00012434566362459366
Position 283: 0.00011125146725835215
Position 1345: 0.00010378551067992245
Position 436: 9.461958586536123e-05
Position 555: 5.414096903966945e-05
Position 1189: 5.08838787637477e-05
Position 477: 3.7962944298657714e-05
Position 1027: 1.8748911561580092e-05
Position 1415: 1.1778959530399751e-05
Position 635: 9.659602047245655e-06
Position 1628: 6.94640843730708e-06
Position 1797: 5.637545040264235e-06
Position 1397: 5.124690824805088e-06
Position 1078: 3.185768721957586e-06
Position 1451: 3.16035752619942e-06
Position 693: 1.5956679719295013e-06
Position 181: 1.5186207295823894e-06
Position 643: 1.2568151496838541e-06
Position 188: 6.749603468986511e-07
Position 594: 5.998422497602886e-07
Position 1467: 1.5503685506211924e-07
Position 308: 1.1378496348566039e-07
Position 576: 9.957666296229451e-08
Position 1082: 6.951623652173944e-08
Position 706: 5.610377425765853e-08
Position 177: 3.746055942693331e-08
Position 179: 2.1275706905227936e-08
Position 266: 9.436919458046939e-09
Position 328: 8.913444929016693e-09
Position 343: 7.878756809988683e-10
Position 349: 5.329099143332773e-10
Position 456: 2.5367086838587735e-10
Position 404: 3.584790269243877e-11
Position 355: 5.80203932502162e-12
Position 124: 1.4169694099830536e-12
Position 91: 1.9914852664961633e-14
