Gene = ZNHIT1
Position 6086: 8.17916203024574e-06
Position 6081: 7.723571122132424e-06
Position 5348: 6.808499075965123e-06
Position 346: 5.252977690984477e-06
Position 4214: 3.6375696152673834e-06
Position 3004: 3.237752673730905e-06
Position 170: 2.859268929128862e-06
Position 6150: 2.355871631525035e-06
Position 6269: 1.618836241159735e-06
Position 437: 9.192466380122676e-07
Position 349: 7.157344429988274e-07
Position 385: 4.712240145577267e-07
Position 491: 4.339980027155898e-07
Position 6114: 3.396816938724592e-07
Position 768: 1.7002388505701892e-07
Position 1719: 1.4717189374337014e-07
Position 514: 1.4200223761373457e-07
Position 531: 1.3024755946714474e-07
Position 453: 1.1159940762028855e-07
Position 305: 2.276918575306107e-08
Position 2852: 2.1364710363514152e-08
Position 519: 6.087961629035543e-09
Position 501: 5.383570079396864e-09
Position 411: 4.2822842796714015e-09
Position 888: 3.6411367991033833e-09
Position 420: 1.2079406149896003e-09
Position 5949: 1.790601863518453e-11
Position 5964: 1.6338585240056773e-11
Position 6090: 1.4513095021387205e-11
Position 5960: 9.214484614424975e-12
Position 6012: 5.791063705660512e-12
Position 6014: 4.904808818024459e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 6004: 0.9899958586278456
Position 6268: 0.983579647266379
Position 5808: 0.8261348509420101
Position 4935: 0.7171510109786616
Position 4988: 0.11102334839926782
Position 393: 0.11080250753046997
Position 5777: 0.0945255580203081
Position 4946: 0.05308890049072137
Position 5006: 0.03182200668391102
Position 5263: 0.026500949093583488
Position 2476: 0.022882435857797492
Position 4958: 0.018567048363581053
Position 2884: 0.013847320991160528
Position 5213: 0.011825946160429621
Position 2147: 0.008139825248610861
Position 4873: 0.008080707468902168
Position 6070: 0.007958652697682405
Position 4903: 0.007814778766725749
Position 4128: 0.0064117171968875114
Position 1461: 0.005965327536376886
Position 4508: 0.005889612570335641
Position 4469: 0.004468412759764055
Position 1481: 0.004384954252420831
Position 2810: 0.004029999889603623
Position 3813: 0.003945236544955748
Position 6341: 0.0035805396124416835
Position 4023: 0.002943506195878925
Position 3108: 0.002408871720911738
Position 434: 0.002327036969260266
Position 6220: 0.00229320808014753
Position 2496: 0.0022763700787501594
Position 5456: 0.0022172098530108676
Position 2064: 0.0021859897441312056
Position 1457: 0.001963630081616854
Position 2638: 0.0018735328784478039
Position 473: 0.0018260803603064272
Position 3740: 0.0016951859537576001
Position 4233: 0.001688302740603885
Position 6369: 0.0016868638006263441
Position 5063: 0.0016654140463874198
Position 2664: 0.0012612412181541863
Position 5718: 0.0010637738440885136
Position 650: 0.0010460303474468197
Position 3595: 0.0010408444207399285
Position 2253: 0.0008538406501352545
Position 5751: 0.0008445650283253978
Position 5595: 0.0008172661837589363
Position 6120: 0.0007893000843693157
Position 3766: 0.0007325348241382919
Position 514: 0.0007124637553101315
Position 1516: 0.0007033449361994026
Position 5813: 0.0007022970272099093
Position 4268: 0.0006706125438414568
Position 2219: 0.0006615811516817001
Position 6437: 0.0006075042698898115
Position 3577: 0.0005832065523581389
Position 3948: 0.0005204440930765184
Position 1941: 0.0004672059439835524
Position 6306: 0.0004597188481699296
Position 1803: 0.0004557054095594106
Position 3128: 0.00044112602776372027
Position 5870: 0.00043970345311847867
Position 4317: 0.00043485484821140604
Position 6473: 0.0004198705169973255
Position 1334: 0.00041549215170183577
Position 377: 0.00036406296837044656
Position 4561: 0.0003593957392079416
Position 338: 0.0003181487162637482
Position 5174: 0.00031522185736049496
Position 3573: 0.00029464037641332107
Position 3104: 0.0002807935775429343
Position 2276: 0.0002717734267329772
Position 1418: 0.0002569241408622487
Position 3265: 0.0002471480554226066
Position 6345: 0.00022963583834596495
Position 5680: 0.00021142394479313424
Position 3268: 0.00019754642932757506
Position 2151: 0.00018509789296239
Position 5635: 0.00016662888691277905
Position 5644: 0.00016613212805901198
Position 2119: 0.000149622568813648
Position 5191: 0.00013259145473240184
Position 1779: 0.00013242376216005087
Position 3003: 0.000130437591722961
Position 6166: 0.00012945977404326374
Position 2199: 0.00012231648849711236
Position 2027: 0.0001181857422927465
Position 485: 0.00010628198303547005
Position 417: 8.568388834832867e-05
Position 437: 8.54899022816199e-05
Position 1944: 8.234452881667785e-05
Position 6278: 7.669199850626105e-05
Position 1401: 7.048292901362721e-05
Position 724: 6.973892796825434e-05
Position 6500: 3.922090267829687e-05
Position 6310: 2.5293111839386852e-05
Position 6229: 2.4681724467689093e-05
Position 5982: 2.38096628272143e-05
Position 5976: 1.0682987384509445e-05
Position 6349: 1.0372895336235288e-05
Position 1117: 8.064337528205471e-06
Position 6391: 7.641625421207646e-06
Position 2224: 7.123475067518174e-06
Position 5922: 5.066940366713909e-06
Position 5973: 4.438701170505974e-06
Position 6022: 4.322614529641732e-06
Position 5948: 3.661418687270546e-06
Position 6491: 3.613676201233738e-06
Position 6442: 3.5759169780987898e-06
Position 1273: 3.2540614735899824e-06
Position 1253: 2.5300594658440395e-06
Position 2074: 2.2175259494749356e-06
Position 501: 2.0446156219987837e-06
Position 6308: 2.0410518416125708e-06
Position 817: 1.9070883087430601e-06
Position 937: 1.8237173457463177e-06
Position 911: 1.7503784621723606e-06
Position 346: 1.6792835670231631e-06
Position 992: 1.6380002047606577e-06
Position 6314: 1.5366200988431056e-06
Position 411: 1.534185089036326e-06
Position 1537: 1.4558042336169251e-06
Position 1381: 1.3958586139868793e-06
Position 6477: 1.0589654832597278e-06
Position 1055: 9.312581350317441e-07
Position 1036: 9.075915268707689e-07
Position 498: 6.915199219878447e-07
Position 170: 6.720212207465803e-07
Position 6169: 5.294205687135296e-07
Position 1277: 4.808413772479902e-07
Position 6375: 4.762760928945702e-07
Position 6395: 4.5881055596482375e-07
Position 4648: 3.7416090909315094e-07
Position 1237: 3.339332805520849e-07
Position 318: 2.343340773260463e-07
Position 1142: 2.3384814550373937e-07
Position 686: 1.3624158478893468e-07
Position 201: 1.309930232636011e-07
Position 1554: 1.23409770724526e-07
Position 1232: 1.1951589044924237e-07
Position 844: 1.183575807901791e-07
Position 1463: 8.968897752106714e-08
Position 615: 5.888253604234735e-08
Position 676: 5.67324347344983e-08
Position 885: 5.3176862753221794e-08
Position 871: 5.3041990265887715e-08
Position 228: 3.827400705513402e-08
Position 1063: 3.2272574220677114e-08
Position 662: 2.3425847372675457e-08
Position 1119: 1.6897827484700067e-08
Position 198: 1.1952858752728581e-08
Position 1493: 8.511935681520636e-09
Position 2717: 4.418625116333931e-09
Position 2910: 3.3283346316415056e-09
