Gene = GFM2
Position 37711: 0.005364385965525866
Position 35040: 0.005271221121500109
Position 640: 0.0052202952854485465
Position 16811: 0.004946830548824385
Position 40776: 0.004904263721155393
Position 11164: 0.004874094103840905
Position 3960: 0.004701757770560947
Position 2989: 0.0044332252081518315
Position 43349: 0.004372700039701844
Position 3837: 0.00417334904396563
Position 8137: 0.004053755413472364
Position 2082: 0.003955164302041803
Position 29287: 0.003723043024665901
Position 645: 0.003613998757968742
Position 1837: 0.003529756001729153
Position 492: 0.0034614838682973845
Position 2101: 0.0033021238392055936
Position 11083: 0.0032871852632784483
Position 166: 0.002950714521734555
Position 29851: 0.002914735148748442
Position 9772: 0.002718425573863277
Position 5642: 0.0026187134623570467
Position 8122: 0.002608958760389245
Position 32482: 0.0024543217817128617
Position 20714: 0.0023759150731240825
Position 20673: 0.002370909508629568
Position 29978: 0.002291330970281491
Position 27486: 0.002284962026864806
Position 37099: 0.0021618063930565314
Position 2355: 0.002121917893108142
Position 2022: 0.0018181315000040433
Position 12: 0.0015990678695461406
Position 37466: 0.0015821277781338909
Position 4215: 0.0015734265618450782
Position 8895: 0.0015594443514692065
Position 10677: 0.0014126615586207004
Position 31363: 0.0014051334060681407
Position 19712: 0.0013388957773957544
Position 1278: 0.001335569484491139
Position 32061: 0.0011667555840926397
Position 37453: 0.0011551034114058313
Position 5922: 0.001078608863923627
Position 41382: 0.0010199879993793464
Position 5664: 0.0009063003427503765
Position 40329: 0.0008614157668033494
Position 37069: 0.0008607187929964048
Position 73: 0.0008360366848981849
Position 41902: 0.0007138685814617474
Position 48: 0.0007028991111975046
Position 41460: 0.0006060817262446713
Position 41348: 0.0005314370421639019
Position 453: 0.0005271791875344011
Position 21433: 0.00042125331826296363
Position 21372: 0.0003366269062874882
Position 247: 0.00032056700838880767
Position 854: 0.0002566783002023263
Position 39393: 0.00020521269105191033
Position 1753: 0.00016143114567369895
Position 142: 0.0001565700075802918
Position 4276: 0.00010609314764414352
Position 438: 4.134544537780324e-05
Position 610: 4.1242803828299485e-05
Position 568: 3.0209306004730258e-05
Position 570: 2.7194516290376514e-05
Position 208: 2.3701893270399366e-05
Position 249: 7.221545191034331e-06
Position 687: 4.870492296139848e-06
Position 3682: 4.453490141951416e-06
Position 121: 3.2079389435654328e-06
Position 257: 2.519087537899257e-06
Position 587: 1.5086092932775845e-06
Position 3791: 1.195890240205525e-06
Position 647: 1.0503811861181072e-06
Position 179: 1.767002947402843e-07
Position 302: 1.4143775651428453e-08
Position 334: 2.316119161398513e-09
Position 471: 6.315766230239865e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 28728: 0.9941215754562671
Position 25761: 0.99409344190605
Position 28953: 0.9792110577065092
Position 8424: 0.9604712658440165
Position 41615: 0.9531091033372329
Position 16703: 0.9485240459443424
Position 19590: 0.9447217411000224
Position 34272: 0.9298655320385397
Position 3604: 0.900714011732693
Position 6384: 0.8916974063076544
Position 37258: 0.8705341603349662
Position 36595: 0.8422230546068624
Position 41244: 0.7709241898345082
Position 15877: 0.6875448407790753
Position 36972: 0.6428836022431649
Position 21205: 0.6423692738911748
Position 44809: 0.5903434703854814
Position 19789: 0.5592660243068436
Position 30385: 0.45286084189382914
Position 33998: 0.3661147409161251
Position 45642: 0.3543274622486961
Position 11314: 0.3166419742505203
Position 44900: 0.2701164915609115
Position 37068: 0.24307759115042815
Position 7944: 0.19291718688377107
Position 28417: 0.1921462651422266
Position 34049: 0.1739435182966712
Position 45587: 0.16597822044023497
Position 13086: 0.14570056641204177
Position 20994: 0.1451478426634559
Position 45329: 0.14305018507252845
Position 41901: 0.14222604803466737
Position 42377: 0.14130895979760047
Position 6886: 0.12603491854167773
Position 41292: 0.1255556244441672
Position 33157: 0.1202478168493272
Position 26194: 0.11713401671025725
Position 27233: 0.11555136901826944
Position 1939: 0.1087825483507852
Position 38937: 0.10708794939055856
Position 6006: 0.09900696924691449
Position 16209: 0.09377545918592047
Position 1893: 0.08747208302926564
Position 20977: 0.08622945772079763
Position 19978: 0.08333207840104327
Position 26819: 0.07957566206556638
Position 38010: 0.07724338404892804
Position 4381: 0.0753655009605468
Position 17784: 0.07529988336562068
Position 41845: 0.07323735230353737
Position 21513: 0.07261378418902585
Position 45925: 0.07199820887370956
Position 307: 0.07002553791619932
Position 33195: 0.06857526448911579
Position 37277: 0.06727116218239172
Position 509: 0.06346598204324105
Position 33672: 0.06140150040286848
Position 327: 0.060410198750201344
Position 5976: 0.055739671092841225
Position 24891: 0.04738044062264351
Position 38901: 0.04680411742872114
Position 37601: 0.04664824912946241
Position 23150: 0.045993562247363985
Position 30273: 0.04537797389647931
Position 19532: 0.04050955025555153
Position 26382: 0.03728725300221848
Position 26297: 0.037201687714053744
Position 23497: 0.035969560084496845
Position 45314: 0.0359587566604223
Position 41206: 0.03329604517038453
Position 6605: 0.032450925485511345
Position 37006: 0.03225472482399017
Position 25597: 0.031200567344001374
Position 37029: 0.030247143113958982
Position 2218: 0.02946879284266351
Position 719: 0.029307093827268545
Position 3006: 0.028911669383588842
Position 44439: 0.028881436511997507
Position 4434: 0.02809405583380855
Position 25623: 0.027256145647795535
Position 17211: 0.026950562455890732
Position 6062: 0.026395830383519538
Position 45134: 0.025603621945312224
Position 6556: 0.023629703716514412
Position 6216: 0.023153537770619334
Position 29701: 0.02220274118889196
Position 17182: 0.020979071260023813
Position 41641: 0.020393603475785903
Position 33825: 0.020347342233904647
Position 45334: 0.018539115982617014
Position 45281: 0.016321117100161295
Position 356: 0.015491567568790518
Position 20099: 0.015050244440387455
Position 42900: 0.014635169822380268
Position 8975: 0.013615468138571887
Position 5889: 0.013413302815040053
Position 37298: 0.012637790958657129
Position 9332: 0.012223772067190943
Position 12278: 0.011810543771975504
Position 759: 0.011699663005257056
Position 41187: 0.011398766588247984
Position 7603: 0.011352407313733884
Position 1836: 0.011268549977811598
Position 6541: 0.010921431814688392
Position 5807: 0.010905374121560243
Position 19910: 0.010751304836726504
Position 36731: 0.009757161054152998
Position 662: 0.009730933059440125
Position 18512: 0.009529783489349106
Position 42347: 0.009313159407041513
Position 41560: 0.009229315435634322
Position 19193: 0.00915983127575553
Position 26696: 0.00876552301465052
Position 11021: 0.008161279367119361
Position 4673: 0.0076611979314318655
Position 46025: 0.007478031889814355
Position 36077: 0.0071405092262969636
Position 42020: 0.006980234367082238
Position 29790: 0.006890310884042659
Position 20069: 0.006698406947400493
Position 6597: 0.0065997777265712
Position 34213: 0.006562493967022098
Position 388: 0.0064896719605139356
Position 18533: 0.006439111870528666
Position 1747: 0.005834857821617179
Position 8392: 0.005722049927024542
Position 3608: 0.00563113675507052
Position 45511: 0.005410303860447158
Position 34897: 0.0052712211215001055
Position 45131: 0.005270710062510808
Position 45621: 0.005249446431342748
Position 21266: 0.0052167091127606575
Position 30548: 0.00493186197612921
Position 40704: 0.004904263721155393
Position 30332: 0.00485940814490762
Position 9175: 0.004716442589953075
Position 27039: 0.004666354192416092
Position 30366: 0.004578002902244702
Position 41019: 0.004547575709682216
Position 4143: 0.0044894915086231505
Position 485: 0.00447382387608275
Position 45725: 0.00446515025303453
Position 35868: 0.004430625472897022
Position 1592: 0.004365212210837778
Position 4718: 0.004346168523839784
Position 28209: 0.00433923465234349
Position 41582: 0.004286374079199212
Position 45254: 0.00419489522898606
Position 7307: 0.0041048500869117766
Position 34678: 0.003992012382394032
Position 45288: 0.0038034682879373775
Position 9489: 0.0037644472293045213
Position 8462: 0.0037561400455580415
Position 41800: 0.0037364230169218
Position 5962: 0.0037314168421189817
Position 29000: 0.003703775021016625
Position 9927: 0.003684644346018971
Position 5870: 0.003606969277560131
Position 45060: 0.0035215478352097333
Position 9669: 0.003263438378157419
Position 45101: 0.003242038966134018
Position 34301: 0.003209098262058511
Position 7896: 0.003105980774580885
Position 2895: 0.0030425533205713303
Position 2957: 0.002943830969258052
Position 5763: 0.0028512765401127634
Position 765: 0.0027009195062070645
Position 43202: 0.0024938871142058984
Position 579: 0.0024788896628004987
Position 23195: 0.00246869445867399
Position 32373: 0.0024543217817128613
Position 20500: 0.0024345535775016796
Position 38069: 0.0024307746013792785
Position 5578: 0.0023611447241206566
Position 26269: 0.002312571743644198
Position 20591: 0.002312271004251971
Position 7232: 0.0023033713061625274
Position 3791: 0.0022894052480398443
Position 42429: 0.00219528680299729
Position 34640: 0.002185183577814407
Position 26142: 0.002176348962212619
Position 8874: 0.0020109408561342977
Position 37215: 0.0019645741745749814
Position 19985: 0.0019291127632108495
Position 42590: 0.0019048056983461755
Position 43248: 0.0018788129254959447
Position 39049: 0.0018697623971416144
Position 37509: 0.0018678853848345693
Position 193: 0.0017877590132190026
Position 41816: 0.0017833726292198295
Position 29161: 0.0017138641469398915
Position 17248: 0.0016153128257496464
Position 44584: 0.0016108021627424648
Position 30003: 0.0015959468794055232
Position 29164: 0.001570522492621354
Position 10022: 0.0015478142755291284
Position 41916: 0.001492908237921433
Position 45378: 0.00148991536871651
Position 42926: 0.0014398935902668543
Position 10505: 0.0014126615586207006
Position 31223: 0.0014051334060681403
Position 9274: 0.001337364039736966
Position 12245: 0.0012601772371222833
Position 4443: 0.0012551993328482898
Position 5350: 0.0011638690809867634
Position 692: 0.0011271921290056516
Position 26348: 0.001123550807096747
Position 45176: 0.0011087686365796505
Position 6778: 0.0010652871263054445
Position 5901: 0.0010543479503436213
Position 2196: 0.001023298224803575
Position 45036: 0.001019535124989623
Position 43394: 0.0009717427967568731
Position 38038: 0.0009481582185381452
Position 42311: 0.0009424365789557544
Position 20008: 0.0009267812994406769
Position 42902: 0.0009180244647726794
Position 40230: 0.0008614157668033494
Position 42636: 0.0008111907354597286
Position 19880: 0.0007985916786065355
Position 31970: 0.0007794486573855685
Position 7119: 0.0007172562217609068
Position 2899: 0.0007149983023660405
Position 8945: 0.0007087606382468288
Position 27417: 0.0006736419268043309
Position 9314: 0.0006643221419486791
Position 8755: 0.0006299283742612133
Position 1070: 0.0006202212453359584
Position 4328: 0.0006109505736836996
Position 1538: 0.000607363015600806
Position 833: 0.0005722542811787067
Position 2190: 0.0005328377753357282
Position 8692: 0.0005318870783640776
Position 3044: 0.000519403411252554
Position 4594: 0.0004660170288849504
Position 4651: 0.00046141684534097656
Position 37281: 0.0004512128945705297
Position 685: 0.0004332791124349124
Position 38072: 0.000409897672413515
Position 41585: 0.0003874002596811568
Position 31898: 0.0003873069267070716
Position 29660: 0.00038658305329543796
Position 3858: 0.0003831470745110137
Position 8710: 0.0003714516673118635
Position 25952: 0.0003707852433522795
Position 29220: 0.0003660249369916706
Position 525: 0.0003628975059616965
Position 28959: 0.0003571220872147051
Position 29817: 0.0003244151717759541
Position 1374: 0.0003168575681387943
Position 41529: 0.00031676179189252116
Position 30423: 0.0002764391435219707
Position 1130: 0.00026479199040567344
Position 30418: 0.00023753960106783376
Position 9641: 0.00022316659830328112
Position 7377: 0.00020782696694370174
Position 9809: 0.00016820776843290888
Position 37173: 0.00015218731950498518
Position 26115: 0.00013589837210195222
Position 37453: 0.00010600559259004637
Position 41498: 0.00010567954325657535
Position 39308: 0.00010349016722832044
Position 39320: 0.00010172252382358986
Position 37346: 7.278842811015516e-05
Position 41718: 7.149670788935851e-05
Position 1620: 7.090781344167839e-05
Position 29078: 6.232486457613373e-05
Position 37641: 4.914989505405824e-05
Position 8312: 4.481659836166333e-05
Position 1541: 4.4747263809066786e-05
Position 1399: 3.7223245520522105e-05
Position 42182: 3.354572867021498e-05
Position 395: 2.9868037723354374e-05
Position 41804: 2.8563600644018048e-05
Position 947: 2.685928319299796e-05
Position 918: 2.5979510551802434e-05
Position 37914: 2.5712092683954635e-05
Position 26084: 2.4080157484298253e-05
Position 390: 2.3550751454950006e-05
Position 1086: 2.3344223737702995e-05
Position 726: 2.0996180619977112e-05
Position 346: 2.0933451068862513e-05
Position 21363: 1.964649721452227e-05
Position 8815: 1.8711367242564244e-05
Position 19815: 1.811866695869447e-05
Position 529: 1.7555406768778976e-05
Position 844: 1.636342614347945e-05
Position 42296: 1.5018810082439123e-05
Position 29868: 1.3480323295586206e-05
Position 42258: 1.3119287168020026e-05
Position 777: 1.0053159763561784e-05
Position 42326: 9.800827411038282e-06
Position 610: 9.478611556797426e-06
Position 37220: 5.77254686019401e-06
Position 37785: 4.577062767264251e-06
Position 28965: 4.190570151720591e-06
Position 734: 3.7560208302707012e-06
Position 28957: 3.728955599706381e-06
Position 433: 2.710046431681766e-06
Position 3471: 1.5596601622692815e-06
Position 197: 1.1782735545515186e-06
Position 104: 8.450298803810736e-07
Position 38905: 5.578992154664278e-07
Position 339: 4.797322014596285e-07
Position 538: 1.577131532424604e-07
Position 540: 1.105784313218716e-07
Position 548: 9.827635261363664e-08
Position 142: 6.993218625043389e-08
Position 457: 4.5737806716243364e-08
Position 269: 3.917827560448102e-08
Position 81: 2.4406273635446425e-08
Position 671: 1.525749746959359e-08
Position 247: 1.4590612518473557e-08
Position 114: 1.448270101402788e-08
Position 218: 1.224166101242032e-08
Position 147: 1.0801125033018458e-08
Position 163: 9.265434604976822e-09
Position 402: 5.465286149788678e-09
Position 254: 5.340892824871585e-09
Position 404: 5.321018300654031e-09
Position 1094: 4.542193765279626e-09
Position 731: 4.306270954223216e-09
Position 276: 3.528308820045206e-09
Position 200: 2.821779473233237e-09
Position 587: 1.7660734073903713e-09
Position 90: 1.3982650889750885e-09
Position 153: 1.069395812315375e-09
Position 208: 9.195817256285251e-10
Position 278: 8.097423476763537e-10
Position 149: 7.048713691288239e-10
Position 173: 6.357379838067648e-10
Position 287: 4.0166266364054285e-10
Position 121: 9.220070019370814e-11
Position 119: 6.6749684045919826e-12
