Gene = ESM1
Position 492: 6.414585684322759e-07
Position 644: 6.219880000527997e-07
Position 951: 4.3315201820006823e-07
Position 284: 3.6602837729332125e-07
Position 549: 3.5201560815084667e-07
Position 516: 2.901612399598207e-07
Position 778: 2.8988258932447674e-07
Position 620: 2.1381375817242746e-07
Position 277: 1.803005498539474e-07
Position 1064: 1.4579885459887913e-07
Position 264: 1.3409361751634813e-07
Position 650: 1.1923110106420884e-07
Position 909: 1.1121191352715774e-07
Position 106: 5.951032433023764e-08
Position 1095: 5.7617073603504886e-08
Position 1007: 5.26349730735e-08
Position 332: 4.690895594138045e-08
Position 279: 3.685603045721489e-08
Position 542: 2.6293522921523834e-08
Position 812: 1.7529964073705906e-08
Position 605: 1.716991042440093e-08
Position 553: 1.3753030520795002e-08
Position 860: 1.3503736199246857e-08
Position 454: 1.0792649719346554e-08
Position 253: 1.053813535346398e-08
Position 511: 9.636469849516777e-09
Position 207: 8.280170945660587e-09
Position 261: 5.95350212459963e-09
Position 132: 3.534408130256052e-09
Position 151: 3.3567436895240546e-09
Position 136: 2.1951615554196933e-09
Position 712: 1.6783710072167376e-09
Position 768: 3.5791531409182807e-10
