Gene = PLPPR5
Position 1158: 0.00016220394491701874
Position 1991: 0.00015788763934819364
Position 3837: 0.00015440073402902798
Position 2949: 0.0001482706450793938
Position 566: 0.0001311083902886212
Position 5735: 0.00013061738619685225
Position 1417: 0.00012909624597165804
Position 3983: 0.0001229051727218998
Position 3018: 0.00011880996318668157
Position 4608: 0.00010604649725998088
Position 1915: 9.635954317043741e-05
Position 2384: 9.528850780546624e-05
Position 5144: 9.344987019668203e-05
Position 3856: 6.469682794429738e-05
Position 1071: 5.5837235033427434e-05
Position 847: 5.199696270584837e-05
Position 344: 4.92360886525032e-05
Position 3451: 4.8523144732320444e-05
Position 1970: 3.920697644872517e-05
Position 600: 3.60175961954595e-05
Position 269: 3.038964667358016e-05
Position 586: 2.6397424031765743e-05
Position 1574: 2.484702431619957e-05
Position 395: 2.2053599548449892e-05
Position 1608: 2.10959523334105e-05
Position 253: 9.638526755597416e-06
Position 633: 8.976746059631376e-06
Position 2355: 8.503189862751948e-06
Position 850: 3.249759196870812e-06
Position 576: 2.9171959703286956e-06
Position 250: 2.572356018176801e-06
Position 1041: 2.5110218381951466e-06
Position 637: 2.0357398370139953e-06
Position 1117: 1.5729017881974965e-06
Position 400: 1.3853321021988813e-06
Position 730: 1.2957513620283177e-06
Position 644: 1.2400912713085917e-06
Position 1050: 1.0012261748959359e-06
Position 714: 8.72574878550673e-07
Position 1018: 8.523986601451308e-07
Position 535: 8.42480210458416e-07
Position 1056: 5.600832483071022e-07
Position 285: 3.2686059133018554e-07
Position 1043: 2.956436531673618e-07
Position 1095: 2.9269782919913224e-07
Position 761: 2.843021712482693e-07
Position 551: 1.7230471509982702e-07
Position 620: 7.8599549249687e-08
Position 524: 7.790008873930942e-08
Position 548: 5.0352701201437585e-08
Position 1144: 4.703334077956132e-08
Position 403: 2.8644625423414362e-08
Position 80: 2.1442001220384293e-08
Position 1168: 1.7512128551212278e-08
Position 719: 1.7899289316313878e-09
Position 764: 3.8372591015876006e-10
Position 852: 3.5741865288113674e-10
Position 855: 3.55503343202074e-10
Position 906: 2.6431018285111333e-10
Position 924: 8.261816911151023e-11
