Gene = UBLCP1
Position 771: 3.4816163095562527e-07
Position 650: 3.1290108890677935e-07
Position 645: 1.773683322008063e-07
Position 342: 1.490589510182041e-07
Position 711: 9.819111370830591e-08
Position 107: 3.4574113475699535e-08
Position 393: 3.347457418575581e-08
Position 984: 3.300256955782193e-08
Position 7541: 4.280872464189439e-09
Position 476: 2.469963906888677e-09
Position 116: 1.1331131211617537e-09
Position 126: 4.703245114198221e-10
