Gene = RPP14
Position 204: 2.2236912908539272e-05
Position 3415: 2.151641537335396e-05
Position 3447: 2.0848595960497993e-05
Position 131: 2.0046394500168986e-05
Position 835: 1.3056622930720704e-05
Position 1314: 1.2330550996499078e-05
Position 119: 1.075483313798453e-05
Position 2603: 8.453029311843007e-06
Position 140: 8.143668093453459e-06
Position 49: 7.343754588737341e-06
Position 187: 5.097155792781886e-06
Position 2921: 3.614054593491706e-06
Position 4455: 1.93735266700199e-06
Position 10825: 1.7784525595481245e-06
Position 66: 1.6094863048346617e-06
Position 198: 1.1214576860114968e-06
Position 4610: 4.918054350955895e-07
Position 7285: 3.336212984651074e-07
Position 7: 2.668489978233198e-07
Position 290: 6.075355881469122e-08
Position 1872: 8.900191245633498e-09
Position 302: 3.3390857209302778e-09
Position 407: 1.9075088732510707e-09
Position 687: 1.6029607172439723e-09
Position 1232: 1.378120230364322e-09
Position 404: 1.0850540792195337e-09
Position 436: 7.144534751737894e-10
Position 6216: 6.874727735186116e-10
Position 469: 3.246070567592321e-10
Position 603: 2.4928561401128676e-10
Position 356: 2.384347394777e-10
Position 258: 3.368400315595436e-11
Position 307: 1.0230416556031028e-11
Position 358: 1.0149263618049423e-11
Position 410: 1.7067412109394969e-12
Position 548: 6.372155530804758e-13
Position 323: 2.1202613783648927e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 4244: 0.982444973260418
Position 4046: 0.9224611161754779
Position 10252: 0.6800949260087802
Position 10652: 0.5238649108832021
Position 6024: 0.4142675720655535
Position 10009: 0.36293029242519825
Position 11177: 0.2762529274615556
Position 1776: 0.1893475065566162
Position 16683: 0.1800991852462171
Position 17812: 0.1602190966630451
Position 319: 0.11705284899589169
Position 10191: 0.08791025847338362
Position 14065: 0.07690973206168132
Position 11681: 0.06570844913713804
Position 4027: 0.061167284278289075
Position 305: 0.056922697672784336
Position 9897: 0.0534576767674284
Position 15501: 0.04027909431517476
Position 1872: 0.03880610517399774
Position 9810: 0.033092714655027375
Position 9649: 0.02467865712555239
Position 10529: 0.024480133516140295
Position 1566: 0.02189881301848303
Position 10690: 0.021680353165796848
Position 15019: 0.02142285933504563
Position 9900: 0.020137029377082935
Position 9459: 0.018747753380332757
Position 6044: 0.018425796533659635
Position 16703: 0.018361044006599745
Position 3824: 0.017239507501544203
Position 15819: 0.017234398022361437
Position 6020: 0.01692711368995964
Position 8946: 0.01429277967188583
Position 15620: 0.013928094854184102
Position 10556: 0.013650000599938001
Position 4246: 0.012801896493069856
Position 11020: 0.012391417343741306
Position 5631: 0.012367305847923594
Position 3345: 0.010049175706951801
Position 9841: 0.009679718264420403
Position 14605: 0.009376188057680231
Position 16411: 0.008239561953946938
Position 282: 0.007978008618912263
Position 8991: 0.007885273729582462
Position 15344: 0.00744659608139695
Position 11371: 0.006989354277312638
Position 8968: 0.006525320301159188
Position 9624: 0.006030284641289825
Position 17630: 0.005129417286141825
Position 14485: 0.0046183569546147515
Position 9509: 0.004529060787556294
Position 9438: 0.004369748189938904
Position 14951: 0.004283646371319063
Position 10439: 0.00422647337190502
Position 16247: 0.003803000573492573
Position 1392: 0.003702541709107595
Position 10500: 0.003649430018136837
Position 2373: 0.0035510048330021585
Position 11042: 0.0033879021150375116
Position 4005: 0.0033308453240159224
Position 1350: 0.0033066936177917764
Position 13842: 0.0032870289064802685
Position 254: 0.003109743192956654
Position 12108: 0.0028185722806627427
Position 11438: 0.0027348701220739893
Position 11562: 0.0026941580076906262
Position 7097: 0.002472991250523396
Position 1658: 0.002298444713436214
Position 1544: 0.002243870084194759
Position 4422: 0.002163088650786149
Position 11863: 0.0020242443474941902
Position 3053: 0.0018794526681466957
Position 14533: 0.001753059796938297
Position 14230: 0.0014985824840497194
Position 9677: 0.0014796125006313787
Position 1213: 0.0014514510745790338
Position 15840: 0.0014104030198700262
Position 11523: 0.00130099363212595
Position 12920: 0.0012685203591571133
Position 11054: 0.0012189235558896997
Position 10731: 0.0012138421381266192
Position 1571: 0.0011400598070584445
Position 1780: 0.0008896731529424548
Position 3252: 0.0008682082519890763
Position 2500: 0.0008336367742115577
Position 734: 0.00075442085678586
Position 10485: 0.0007170743601930102
Position 1686: 0.0007065868116538026
Position 1601: 0.0006949155107725168
Position 3689: 0.0006919363058359382
Position 8846: 0.0006159821735222566
Position 4913: 0.0006149521893692373
Position 3124: 0.0006092409138804961
Position 2567: 0.0005788669125684423
Position 6213: 0.0005455044625751166
Position 11424: 0.0005362895825151231
Position 3348: 0.0005200316736025998
Position 1655: 0.0005186740216479582
Position 11793: 0.0004676330368999918
Position 4827: 0.00046374734553178524
Position 11447: 0.0004501172770563366
Position 8796: 0.00044670695467064115
Position 1522: 0.0004379293757691483
Position 11305: 0.00037686460344200695
Position 3292: 0.0003737978327532566
Position 640: 0.00036862858898989827
Position 1412: 0.00030887551582318767
Position 4937: 0.0002826575821543805
Position 4284: 0.00023646551274916175
Position 2483: 0.0002327477732857146
Position 5481: 0.0002273947024872502
Position 1456: 0.00021918602674676364
Position 6026: 0.00018922966023275975
Position 481: 0.00016987195371097582
Position 5077: 0.0001637423185731598
Position 2990: 0.00014512876796777678
Position 646: 0.00013818675162162442
Position 792: 0.00013737620337947145
Position 6366: 0.00013623842753307744
Position 1400: 0.00013612344042209716
Position 6277: 0.0001259746781746594
Position 1443: 0.00011699206102625404
Position 5128: 0.00011386632275162806
Position 803: 0.00010586500242624317
Position 2440: 9.841536999184153e-05
Position 788: 8.829094412032056e-05
Position 6305: 8.817467857919293e-05
Position 1876: 8.432826662552683e-05
Position 2527: 8.392309711429449e-05
Position 5933: 8.154771966299117e-05
Position 333: 7.80434866213014e-05
Position 1131: 5.984625772965951e-05
Position 5103: 5.85082051930186e-05
Position 6181: 5.018912124704235e-05
Position 2046: 4.086578508471186e-05
Position 530: 3.870119448870067e-05
Position 9056: 2.957270971440255e-05
Position 4255: 2.6012891632528143e-05
Position 1358: 2.3076609389108006e-05
Position 6310: 2.1522961571906824e-05
Position 5602: 1.9284254029099416e-05
Position 4293: 1.5590034971654195e-05
Position 5083: 1.179007137022082e-05
Position 1180: 1.156820880634151e-05
Position 4987: 1.1437777016154863e-05
Position 703: 1.020101733044288e-05
Position 1254: 1.0033056479889984e-05
Position 6099: 7.142689280368128e-06
Position 1498: 6.7632223762555945e-06
Position 815: 6.2175234724129826e-06
Position 8761: 5.342730517862519e-06
Position 545: 4.863572697608171e-06
Position 741: 4.841547946497404e-06
Position 522: 4.4851551625797174e-06
Position 2793: 3.614054593491701e-06
Position 819: 2.6325621301460777e-06
Position 1469: 2.31888648269388e-06
Position 862: 2.2054619307552777e-06
Position 845: 1.8769000226166318e-06
Position 661: 1.6910453351230747e-06
Position 1222: 1.6551566435510451e-06
Position 671: 1.5477210055694218e-06
Position 1361: 1.2620068113122407e-06
Position 1314: 1.2304634945183929e-06
Position 204: 8.733383522495383e-07
Position 897: 8.632771650744386e-07
Position 864: 8.589415592798943e-07
Position 2042: 6.426519368457904e-07
Position 548: 6.367648283402279e-07
Position 5981: 5.150052972264679e-07
Position 116: 4.810930551686436e-07
Position 5855: 2.8007229234497857e-07
Position 1826: 2.599432218888668e-07
Position 5813: 2.283926205889288e-07
Position 1841: 1.9634410415792207e-07
Position 1084: 1.7820310276957438e-07
Position 4438: 1.7818869700265227e-07
Position 1231: 1.2443387740864016e-07
Position 1745: 1.1481151728713812e-07
Position 711: 1.118714099715009e-07
Position 5079: 1.0929656302643496e-07
Position 4973: 1.0835311583969899e-07
Position 1157: 1.0502767203564491e-07
Position 750: 9.788614746021867e-08
Position 664: 8.921245854235212e-08
Position 4403: 8.815427388501377e-08
Position 868: 6.924120554733385e-08
Position 5900: 5.791916594565277e-08
Position 832: 4.855984334024872e-08
Position 4314: 4.828389779860291e-08
Position 914: 4.410342665932815e-08
Position 331: 2.797790174806741e-08
Position 5787: 2.419271467784528e-08
Position 4202: 1.4873947941959186e-08
Position 469: 9.9301917343167e-09
Position 4174: 9.275698251465288e-09
Position 762: 8.195466825970396e-09
Position 668: 6.861922724045324e-09
Position 821: 5.701230518193883e-09
Position 603: 4.812736292908642e-09
Position 746: 3.4940608556668594e-09
Position 365: 1.904303164064743e-09
Position 1722: 1.2286065323621044e-09
Position 1794: 9.88413407285533e-10
Position 597: 7.92469649950569e-10
Position 923: 3.0892753197002037e-10
Position 135: 8.959720970335592e-12
Position 195: 6.304161050020277e-12
Position 159: 4.918310461555787e-12
Position 344: 4.4987445730154335e-12
Position 427: 3.3172473681006064e-12
Position 128: 3.005711379004624e-12
Position 150: 1.6908531037677689e-12
Position 119: 9.360238013249116e-13
Position 927: 8.693227993095033e-13
Position 140: 3.783654597513417e-13
Position 176: 3.7607549652585054e-13
Position 389: 1.6471444710561628e-13
Position 436: 1.245279768291337e-13
Position 152: 8.627907912532859e-14
Position 446: 5.859112077799714e-14
Position 166: 5.6465719831018016e-14
Position 608: 4.4033639803119015e-14
Position 459: 4.103719930966006e-14
Position 443: 3.788642392148766e-14
Position 178: 2.8441160353674298e-15
Position 394: 5.239873397851308e-16
Position 404: 3.116432495419695e-16
Position 90: 6.862386489148887e-17
Position 83: 2.4075506465998075e-17
