Gene = TIGIT
Position 339: 1.8366809846853915e-06
Position 161: 1.5893776152981882e-06
Position 159: 8.29787656889505e-08
Position 45: 7.730040732808887e-08
Position 457: 6.917158337803253e-08
Position 355: 5.5199052215094e-08
Position 253: 3.899358355907316e-08
Position 188: 2.62711179519374e-08
Position 272: 2.3701539641849276e-08
Position 168: 2.2097945111667036e-08
Position 422: 1.4676641882964372e-08
Position 713: 9.33241585047019e-09
Position 400: 9.217917606547881e-09
Position 363: 1.4420808451410466e-10
Position 535: 6.596610092410876e-11
Position 499: 3.410964955293283e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 8494: 0.9796406072185148
Position 5400: 0.6683843903258998
Position 2897: 0.5643425356142497
Position 12058: 0.49890442412159053
Position 4627: 0.4373949803936239
Position 1878: 0.42568380492242713
Position 4442: 0.25591639546855643
Position 2869: 0.19741264386003776
Position 16886: 0.12734390610519483
Position 2237: 0.0968462808619723
Position 18269: 0.07842583655856884
Position 5430: 0.05644597592691662
Position 8790: 0.05238532195785161
Position 16792: 0.04740933220574571
Position 9509: 0.0465911210441934
Position 416: 0.044094147264190066
Position 8143: 0.03719063159912453
Position 2854: 0.032021802386970756
Position 1444: 0.028469911845150502
Position 4669: 0.028220316375450485
Position 1036: 0.024604386197170883
Position 18226: 0.023885381272275234
Position 4816: 0.02325842103834771
Position 3224: 0.019909115934391396
Position 2942: 0.019215705761208644
Position 7699: 0.018822196846479105
Position 6775: 0.018287381769717743
Position 3374: 0.01789753262016377
Position 10134: 0.016455430579006225
Position 2911: 0.01638600096488175
Position 2303: 0.01598775679725668
Position 13311: 0.015681656747713255
Position 11736: 0.014772687914105027
Position 1551: 0.014273996464180802
Position 18457: 0.014164556688009127
Position 1884: 0.012670740659260625
Position 11840: 0.012337295399814123
Position 12982: 0.011476389576967228
Position 11486: 0.010945155203721227
Position 13864: 0.01078667032805701
Position 5485: 0.008968255861776889
Position 14228: 0.008824385357267093
Position 16795: 0.008659588957217076
Position 4848: 0.008361001179203258
Position 1569: 0.008053199301595858
Position 1492: 0.0077368315227467925
Position 16777: 0.007466708015799708
Position 7494: 0.007123001347143361
Position 10199: 0.006324398040314441
Position 8235: 0.0058015611809960205
Position 11540: 0.005702903786324583
Position 11574: 0.0055675334722389965
Position 4691: 0.004778199160641702
Position 17078: 0.004727698585585747
Position 5812: 0.004489153978751376
Position 10636: 0.003999061670073652
Position 852: 0.003840982270690152
Position 825: 0.0038088208632629443
Position 13430: 0.0035734017162484914
Position 10432: 0.0035500122467657814
Position 13011: 0.00349350622354543
Position 13556: 0.0034862500600511257
Position 5285: 0.003473804652873297
Position 1372: 0.0033134539418198587
Position 8666: 0.0026691064868989184
Position 1516: 0.0026222914235051785
Position 6417: 0.0026222729847597574
Position 13345: 0.0025038595173808224
Position 13985: 0.0022093119468233
Position 6084: 0.002112600143346241
Position 8753: 0.0019536804093917056
Position 3706: 0.0018888339279165755
Position 10447: 0.001770925611209134
Position 13665: 0.0017039418393125165
Position 12672: 0.001546110667423205
Position 13553: 0.0015324880366612012
Position 11712: 0.001517442840698831
Position 10301: 0.0014947846541436794
Position 2473: 0.0014665074549583827
Position 12240: 0.0014489323238882964
Position 2788: 0.0012714669711080488
Position 1855: 0.0012524191992276156
Position 4487: 0.0012334459801017533
Position 8873: 0.0011867988929024967
Position 2871: 0.001177948700999342
Position 9041: 0.0011534292393430563
Position 6193: 0.001034574890389578
Position 1892: 0.0010335361626798137
Position 11378: 0.000978672284481703
Position 2547: 0.0009224978038774094
Position 558: 0.0008306672275009343
Position 8683: 0.0008062110663181103
Position 6556: 0.0007929245077534675
Position 9691: 0.0007470073708275376
Position 2052: 0.0006885806526434696
Position 12752: 0.0006862961667523544
Position 11326: 0.0006693817101458471
Position 10450: 0.0006310857384044311
Position 2261: 0.0006286470283930606
Position 783: 0.0006089311309000812
Position 9152: 0.000554609602394055
Position 13884: 0.00048734413959682207
Position 10684: 0.0004860382678043459
Position 1819: 0.0004604721261419828
Position 10759: 0.00045597248204573543
Position 10987: 0.0003238365636272871
Position 9338: 0.0003124844879605284
Position 1862: 0.0002987997097008904
Position 363: 0.0002685452217413517
Position 433: 0.00026814739338401725
Position 9424: 0.00026642621503943754
Position 1067: 0.0002584331519288296
Position 1918: 0.00025345193019467077
Position 9895: 0.0002154439763619685
Position 7446: 0.0002086755851401034
Position 9486: 0.00018274803922976312
Position 9446: 0.00017629148477745328
Position 787: 0.0001653990785293712
Position 5837: 0.00016119571266743458
Position 368: 0.00014125866854340882
Position 10724: 0.00013485421440516865
Position 1453: 0.00012196373568704388
Position 1214: 0.00011859868136785101
Position 1408: 0.00011442456590686931
Position 2204: 0.0001141434412532796
Position 645: 6.31966092164147e-05
Position 2992: 6.191346660737608e-05
Position 8758: 6.083338352875567e-05
Position 307: 5.81435046552724e-05
Position 512: 5.347168111854657e-05
Position 1575: 4.904091033446994e-05
Position 526: 4.602734278176623e-05
Position 5644: 2.9094973453690014e-05
Position 469: 2.5858372263193746e-05
Position 1391: 2.3695385056624585e-05
Position 1316: 2.119245925934554e-05
Position 930: 1.3519665335427772e-05
Position 577: 1.0919246688247822e-05
Position 599: 1.0564212394561258e-05
Position 1096: 8.64810846539491e-06
Position 240: 6.383440123440995e-06
Position 6731: 6.061081520141194e-06
Position 3431: 8.756757372462038e-07
Position 942: 5.816262754990953e-07
Position 6149: 2.4405839555039616e-07
Position 351: 9.764751617279039e-08
Position 268: 4.191647750680375e-08
Position 210: 3.388656560989281e-08
Position 604: 3.352376538211518e-08
Position 718: 3.180799740571591e-08
Position 625: 2.984000457328914e-08
Position 539: 1.66752776711265e-08
Position 194: 1.5894977920594808e-08
Position 443: 1.5598279241609085e-08
Position 742: 1.4908988596899334e-08
Position 793: 1.1409536181199657e-08
Position 630: 9.694198266821115e-09
Position 248: 8.719507207566131e-09
Position 857: 7.574147458055229e-09
Position 225: 5.549121085959816e-09
Position 478: 1.0485303060063127e-09
Position 314: 6.797218860191593e-10
Position 373: 6.109431808786894e-10
Position 482: 2.314767535302702e-10
Position 946: 2.0213430012710484e-10
Position 911: 1.8825290031046525e-10
Position 535: 1.0289675261378076e-10
Position 452: 2.038858547207188e-11
Position 282: 1.3009266902687313e-11
