Gene = C8G
Position 1283: 3.514208744250233e-05
Position 1489: 3.420903709279321e-05
Position 570: 3.2971055118580754e-05
Position 781: 3.269005347954735e-05
Position 695: 2.862280598251743e-05
Position 1622: 2.5566050200285734e-05
Position 350: 2.094843140006441e-05
Position 900: 2.0445662541763543e-05
Position 1553: 1.7812335324119632e-05
Position 287: 1.5483561291546987e-05
Position 1070: 1.446824972823529e-05
Position 1110: 1.4111095345176088e-05
Position 1259: 1.3301635232952523e-05
Position 481: 1.2504328004316983e-05
Position 1319: 1.1708649915466173e-05
Position 1000: 1.0105239604213185e-05
Position 494: 1.0081618446869637e-05
Position 1564: 9.92072735218755e-06
Position 1330: 9.149053825558937e-06
Position 1449: 7.894649052538917e-06
Position 1119: 6.941559101230448e-06
Position 1262: 6.909255669799396e-06
Position 313: 6.8323437155090804e-06
Position 1277: 5.779490770438501e-06
Position 756: 5.024659239100689e-06
Position 1083: 4.931030276624661e-06
Position 705: 4.5090201351136085e-06
Position 1546: 4.436222334318056e-06
Position 290: 4.361365646933195e-06
Position 525: 4.2475329455010725e-06
Position 318: 4.039065459610678e-06
Position 912: 4.01111790371856e-06
Position 1087: 3.2193670368026055e-06
Position 282: 2.1631772959440074e-06
Position 321: 2.1377393926540785e-06
Position 946: 1.9301157245874845e-06
Position 1108: 1.8266739214121522e-06
Position 520: 1.1372350187777637e-06
Position 1247: 9.522342774310004e-07
Position 959: 9.252762135782764e-07
Position 878: 7.681375145119015e-07
Position 514: 5.812697388756338e-07
Position 919: 3.716495582980578e-07
Position 1335: 3.5840551298340384e-07
Position 963: 2.0747164551549298e-07
Position 296: 1.5703046969066093e-07
Position 125: 1.5007121893946967e-07
Position 160: 1.3783670178542053e-07
Position 743: 1.280996143707213e-07
Position 280: 9.541023999154168e-08
Position 122: 7.789612266094499e-08
Position 747: 6.208244922328899e-08
Position 924: 2.885888941432e-08
Position 266: 8.048765455705298e-09
Position 263: 2.0614370648254466e-09
Position 131: 1.602966582879549e-09
Position 170: 4.621108095674732e-10
Position 197: 3.0577181783419436e-10
Position 194: 6.954716506982728e-11
Position 176: 1.877675746242042e-11
Position 249: 5.401071460065141e-12
Position 326: 5.319712210874988e-12
Position 133: 9.395659318719543e-13
Position 219: 3.4161607882963174e-14
Position 223: 1.765044201965753e-14
Position 217: 1.4820681742401735e-14
Position 972: 2.7404905438260625e-16
Position 201: 1.524339693743038e-16
Position 251: 6.675876895696599e-17
Position 204: 4.605633065924194e-17
Position 255: 2.7186575788234015e-17
Position 227: 2.4928412337921456e-17
