Gene = EEPD1
Position 29740: 0.03962904296009928
Position 36375: 0.03527358061582286
Position 2914: 0.03346085598480393
Position 30432: 0.031180721034231012
Position 3933: 0.02997447692599166
Position 6616: 0.02852170739922278
Position 36320: 0.025303014753473154
Position 1599: 0.023485254156055704
Position 34142: 0.022502210174582628
Position 2230: 0.02023106976334827
Position 4050: 0.01999113387625896
Position 33741: 0.01906959859100023
Position 1881: 0.019035042767484488
Position 1744: 0.018229464230093573
Position 33833: 0.01811351967285401
Position 1613: 0.015699223773294795
Position 7875: 0.015596025361422048
Position 4908: 0.014871623626770303
Position 34672: 0.013979224460816685
Position 30575: 0.01348027910373899
Position 8984: 0.012421571381332295
Position 14432: 0.01139710993670641
Position 2183: 0.010820380050962995
Position 7997: 0.009789951410313656
Position 16559: 0.009274192521467323
Position 1895: 0.009239196819910743
Position 31200: 0.008329481616101324
Position 1363: 0.007871828403281815
Position 14223: 0.007130522531091189
Position 18346: 0.006553665045782264
Position 1922: 0.006527718626899824
Position 1823: 0.00599482399535358
Position 1119: 0.005692886972571272
Position 16508: 0.004683532076762507
Position 31606: 0.004113247785668668
Position 3633: 0.0036570130145743814
Position 18430: 0.0034417584411534498
Position 28468: 0.0033129650367391223
Position 4075: 0.003083458598427887
Position 1563: 0.00299665047098167
Position 4934: 0.002865194327049112
Position 16173: 0.002817179860172276
Position 16203: 0.0027695689074326724
Position 32947: 0.0026728777065959624
Position 30300: 0.0025598684720013615
Position 3712: 0.002161055645112094
Position 30788: 0.002132584862031232
Position 819: 0.0018101674891491696
Position 7919: 0.0017354164423280087
Position 431: 0.0017252409728094025
Position 2648: 0.0016765527484062918
Position 27793: 0.001535454599763292
Position 864: 0.0014289859763404196
Position 29445: 0.0013212355504930479
Position 2147: 0.00118983793005202
Position 4424: 0.0008394954146648091
Position 27739: 0.000809941536238969
Position 4270: 0.0007904333350217474
Position 28241: 0.0007515960820652797
Position 1267: 0.0007458237029651722
Position 487: 0.0006446490305210407
Position 1278: 0.0005519739093810834
Position 349: 0.00048685505806083914
Position 4168: 0.00045971957732038473
Position 15969: 0.0003106419483926943
Position 794: 0.0003011641110564566
Position 1693: 0.00028765954913029365
Position 1017: 0.00028459891325609943
Position 4700: 0.00024426996988995223
Position 2341: 0.00020170828847218485
Position 1045: 0.00017940084621194022
Position 25939: 0.00013241040185649585
Position 15915: 0.00012851053437027264
Position 21203: 0.0001239582035150279
Position 1316: 0.00010632260824808634
Position 472: 8.632312341755236e-05
Position 17490: 7.88099268881759e-05
Position 768: 6.008390231814359e-05
Position 4703: 5.127839241269947e-05
Position 1123: 5.049393083966824e-05
Position 19494: 5.039764278577199e-05
Position 13890: 4.9802412450382755e-05
Position 17791: 4.66227248262972e-05
Position 618: 4.3759097564836085e-05
Position 17436: 4.267130725044528e-05
Position 750: 3.502601466781209e-05
Position 611: 3.466311818224015e-05
Position 14475: 2.9581898958461958e-05
Position 14611: 2.2334776731353864e-05
Position 13659: 1.8813480711172485e-05
Position 13752: 1.8713142886317258e-05
Position 513: 1.8577351737451945e-05
Position 298: 1.7107379088481432e-05
Position 763: 1.3682926052569604e-05
Position 254: 1.0626795764438417e-05
Position 394: 9.226136604302085e-06
Position 912: 9.061037340298634e-06
Position 778: 6.554531109008746e-06
Position 1244: 5.60642250683535e-06
Position 821: 4.259937652669183e-06
Position 1480: 3.913996196296471e-06
Position 14585: 3.5106002761934924e-06
Position 1057: 3.4815662250824693e-06
Position 15787: 3.455466223793936e-06
Position 442: 2.1521056662239696e-06
Position 11950: 2.0409050707649705e-06
Position 765: 1.7860465839069282e-06
Position 243: 1.6863800175504648e-06
Position 405: 1.6371204904121747e-06
Position 549: 1.6210765432047596e-06
Position 353: 1.4320677564596957e-06
Position 12295: 7.813284948593065e-07
Position 1510: 4.6632049281160314e-07
Position 581: 4.389603403341919e-07
Position 368: 3.342948918198237e-07
Position 1286: 1.6222588008044553e-07
Position 918: 1.3279713936312508e-08
Position 633: 9.024111996888338e-09
Position 597: 4.159163938223657e-09
Position 841: 3.4538037741809565e-10
Position 824: 3.3113985180855696e-10
Position 622: 2.677121583729042e-10
Position 438: 1.8763512181328742e-10
Position 699: 1.7539412767669783e-10
Position 295: 1.5063021228683382e-10
Position 515: 1.3503765010287186e-10
Position 383: 8.164156035867964e-11
