Gene = HRG
Position 70: 1.341138913706576e-06
Position 121: 1.1906222660403905e-06
Position 10128: 1.190235264293583e-06
Position 30: 5.510224641468141e-07
Position 129: 2.6376659345330674e-07
Position 127: 2.1999589543654556e-07
Position 14: 2.1576174300831706e-07
Position 153: 1.4908569957253097e-07
Position 377: 2.8428547221113405e-08
Position 138: 2.2035981124417967e-08
Position 370: 1.0920450973559724e-08
Position 404: 9.716275570912502e-09
Position 16: 6.725353460847333e-09
Position 431: 1.4287254512360836e-09
Position 625: 6.964280862070338e-10
Position 438: 4.323735280055609e-10
Position 496: 2.487043665143243e-10
Position 595: 2.3293887860590826e-10
Position 47: 2.0863801049155062e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 9136: 0.8335462732837943
Position 2982: 0.7336695715991918
Position 5670: 0.6678150433225415
Position 6834: 0.6498415404601561
Position 8204: 0.6490855297282062
Position 11094: 0.569275120797068
Position 3985: 0.4566134755346374
Position 1517: 0.28582390229465554
Position 11711: 0.27464000663270877
Position 4180: 0.2228806608342639
Position 3047: 0.17806796833788263
Position 5715: 0.13687980162253088
Position 9153: 0.08549795486736736
Position 5806: 0.08201700365584905
Position 2693: 0.07476793497536943
Position 1747: 0.07334510853293351
Position 6250: 0.07270933799858131
Position 10541: 0.05573574048666715
Position 12043: 0.051781436144227116
Position 4252: 0.04298804404963162
Position 3007: 0.0425345115984627
Position 12015: 0.03175327494430412
Position 11430: 0.02859569818316042
Position 3887: 0.02396240307060338
Position 2740: 0.020850697741050486
Position 333: 0.020074725937664996
Position 11486: 0.01671332728263356
Position 11257: 0.016639548005901516
Position 8796: 0.015853332343078907
Position 8463: 0.01568878585064588
Position 8435: 0.015136819136535602
Position 6518: 0.015061433682039119
Position 5635: 0.01435793562488471
Position 7955: 0.012372702580239153
Position 3013: 0.0120204555735892
Position 5679: 0.011528179911991884
Position 3890: 0.010969585925390081
Position 9040: 0.009844841617400416
Position 3634: 0.008638828417208692
Position 2598: 0.008153754499630671
Position 3787: 0.00793540226807735
Position 3166: 0.007930817953652964
Position 3443: 0.007800687813038817
Position 9158: 0.007250777112229098
Position 10574: 0.007110328559877273
Position 1081: 0.006594874487464007
Position 9756: 0.006038850119075003
Position 3506: 0.0058248256349351475
Position 438: 0.005748070125623089
Position 11393: 0.0052715637579713506
Position 2316: 0.005164990128766789
Position 9962: 0.004840030820337319
Position 11412: 0.004628528543378059
Position 1225: 0.00430322529801919
Position 7630: 0.003978494717820978
Position 3938: 0.0038948943467719726
Position 8971: 0.0037024319561356116
Position 9118: 0.0036920382002174957
Position 3766: 0.003587019927752712
Position 554: 0.003284493366188918
Position 2940: 0.0030146701721069616
Position 1688: 0.0029847818549593435
Position 11070: 0.002902998380125322
Position 2480: 0.0028020091947375853
Position 7922: 0.0026640318792423403
Position 6222: 0.0026211145947836524
Position 3450: 0.0026035965763587577
Position 6489: 0.002450753780061326
Position 4619: 0.0023512897575291287
Position 3934: 0.0020991255375067586
Position 9818: 0.002068591258330188
Position 2835: 0.0018866424810655056
Position 1699: 0.001875351085558504
Position 6905: 0.0018663469520935419
Position 6284: 0.0017727732237781068
Position 11626: 0.001757071547170923
Position 6315: 0.0016634021118747213
Position 9069: 0.001651147699638633
Position 6042: 0.001628225844317237
Position 1524: 0.0015311355940157904
Position 12049: 0.001529531790275314
Position 9176: 0.0014905230550082641
Position 10472: 0.0014807673161306197
Position 1352: 0.001384538720503657
Position 478: 0.0013645352280107904
Position 9615: 0.0013533711303980863
Position 6430: 0.0013530271475125494
Position 1901: 0.001323104543481636
Position 11178: 0.0012679522855506733
Position 7717: 0.0012571936777772106
Position 4214: 0.0012251003558618715
Position 6890: 0.0011505846584657612
Position 2815: 0.0011123904068602707
Position 8578: 0.0010499982748241213
Position 1235: 0.0010332145699278254
Position 5616: 0.0010266449672154193
Position 11226: 0.0009018360360828354
Position 9320: 0.000897672936491996
Position 714: 0.0008907813652107742
Position 6949: 0.0008520382654673478
Position 2746: 0.0008006857397491979
Position 2703: 0.0007682772568657584
Position 3805: 0.0007354684127075413
Position 3683: 0.0007067699125472646
Position 1009: 0.0007010592138340283
Position 3277: 0.0006958461396661283
Position 9937: 0.0006899228785955927
Position 6208: 0.0006843571497702765
Position 6271: 0.0006575276721235484
Position 2767: 0.0005739913713742013
Position 11296: 0.0005421666622499157
Position 7196: 0.0004876617596823103
Position 10152: 0.0004700763977910173
Position 10127: 0.0004367045442711458
Position 4476: 0.0004303746252573143
Position 1448: 0.0004183471997012608
Position 10223: 0.0004147076249348613
Position 6644: 0.0004117033891527045
Position 644: 0.0004073141650663197
Position 4036: 0.00040160314100538884
Position 7171: 0.00039604632086312356
Position 4640: 0.000392063945620095
Position 3620: 0.00037222639724745506
Position 1409: 0.00032009779605397077
Position 9529: 0.000317202837783577
Position 1835: 0.0003145315001239353
Position 1185: 0.00030634483987321796
Position 3217: 0.0002895017932567265
Position 3190: 0.0002840414437738428
Position 1799: 0.00027133113544699865
Position 10410: 0.0002260930926712511
Position 1451: 0.00022253808276213898
Position 368: 0.00022146215201429632
Position 1406: 0.0002082091129475518
Position 496: 0.0002006268117843394
Position 3187: 0.00019271462319283823
Position 1873: 0.0001892148272232756
Position 2460: 0.0001707125336529694
Position 8712: 0.00015890463181305535
Position 581: 0.00014517405086391058
Position 3315: 8.850804587235747e-05
Position 1583: 7.206043628679118e-05
Position 1411: 7.19204260070321e-05
Position 1042: 7.129755705020674e-05
Position 2503: 5.6801048565900576e-05
Position 1277: 5.574206819097489e-05
Position 3424: 5.540135427484427e-05
Position 508: 4.642735673686176e-05
Position 2019: 3.8232192617406416e-05
Position 1377: 3.7686941234406724e-05
Position 121: 3.464240177538113e-05
Position 1148: 2.772937318294186e-05
Position 847: 2.4335205102937364e-05
Position 1092: 2.4320128462056863e-05
Position 201: 2.3166802837440186e-05
Position 491: 2.2805823413288738e-05
Position 7859: 2.1204659340763074e-05
Position 1127: 1.8812166483990228e-05
Position 1101: 1.810405558438748e-05
Position 258: 1.6710194788208608e-05
Position 7387: 1.4940071132444106e-05
Position 1306: 1.4873071483293397e-05
Position 1108: 1.4053393249100512e-05
Position 676: 1.3727519684619244e-05
Position 1048: 1.1349702132948228e-05
Position 1140: 9.755957582282102e-06
Position 731: 8.827167396839363e-06
Position 517: 7.5302997334139555e-06
Position 98: 6.882415469053927e-06
Position 5416: 6.18355449431545e-06
Position 4135: 4.0486796566994355e-06
Position 1282: 3.3323422336398703e-06
Position 370: 3.1720297048856242e-06
Position 1556: 2.5404408834551214e-06
Position 153: 2.5029552728976037e-06
Position 896: 2.181195749779797e-06
Position 3227: 1.9937116205803885e-06
Position 6671: 1.8838464661874144e-06
Position 283: 1.8764410121740192e-06
Position 528: 1.8132806442198315e-06
Position 1420: 1.7594003913925626e-06
Position 1497: 1.5827616796136387e-06
Position 932: 1.0138444050472672e-06
Position 1170: 1.0118586753569792e-06
Position 815: 8.333992720431395e-07
Position 868: 6.296538472154524e-07
Position 747: 4.880783720268812e-07
Position 3394: 3.5183043222268186e-07
Position 1027: 2.735013984756322e-09
Position 976: 1.7286870932202549e-09
Position 855: 1.1092001633710492e-09
Position 752: 8.063244047601513e-10
Position 725: 8.001083994957389e-10
Position 894: 2.3374581732443767e-13
Position 519: 1.260973825763021e-13
Position 681: 1.2019558249995276e-13
Position 761: 9.45243129076799e-14
