Gene = IBA57
Position 6383: 0.00012295140033918633
Position 437: 0.00012208183068757885
Position 5872: 0.0001071818425220792
Position 1323: 9.570719500112687e-05
Position 3167: 8.584991170503006e-05
Position 559: 7.157059472759323e-05
Position 6635: 6.292048474574524e-05
Position 518: 5.968019860109024e-05
Position 4072: 5.3190750496058424e-05
Position 4076: 5.1322592027457e-05
Position 2401: 4.559778416354389e-05
Position 3550: 3.7328039844425305e-05
Position 3563: 3.6578273568311424e-05
Position 2049: 2.679694926229853e-05
Position 2025: 1.5572723003422454e-05
Position 1922: 1.52007196171954e-05
Position 3047: 1.348042942014526e-05
Position 2161: 1.2009517031890862e-05
Position 2187: 9.672653163989134e-06
Position 602: 9.413964065406148e-06
Position 800: 4.79520454996349e-06
Position 1723: 1.7812398291748892e-06
Position 930: 1.451668799487848e-06
Position 246: 1.4011239446188652e-06
Position 524: 1.3239842137730173e-06
Position 882: 1.1909923756327212e-06
Position 649: 1.150341649958304e-06
Position 779: 7.342751396671351e-07
Position 532: 6.328388088363688e-07
Position 409: 6.074213876750106e-07
Position 910: 6.046484343930738e-07
Position 574: 4.2259305019582573e-07
Position 415: 3.909468303108614e-07
Position 1280: 3.8376222719403865e-07
Position 504: 3.3000053240646256e-07
Position 680: 3.203120648355099e-07
Position 1010: 2.419637738037811e-07
Position 607: 2.368599341901967e-07
Position 667: 1.6708265130454558e-07
Position 752: 1.5812603558105562e-07
Position 490: 1.554534819896422e-07
Position 1726: 1.5373435722721475e-07
Position 685: 1.4040218014959645e-07
Position 820: 1.3512436007186868e-07
Position 565: 6.742666723539831e-08
Position 581: 4.0565309399994444e-08
Position 593: 3.858429032307898e-08
Position 637: 3.159463064086005e-08
Position 383: 2.9262800869333033e-08
Position 439: 2.5213623935577304e-08
Position 465: 2.3613991975557706e-08
Position 484: 1.8119735458992418e-08
Position 654: 1.8016563399905898e-08
Position 604: 9.902499028934419e-09
Position 535: 3.881614648646486e-09
Position 697: 3.591308175394736e-09
Position 137: 2.665687475015014e-09
Position 347: 2.0742299261811132e-10
