Gene = IDNK
Position 4940: 0.006119527048498198
Position 5131: 0.005600624013296477
Position 1728: 0.0054227707128011665
Position 11510: 0.005210073004898126
Position 4785: 0.005192539170011196
Position 1258: 0.005090668482854183
Position 19001: 0.003749988472933984
Position 1782: 0.003723830158227014
Position 6479: 0.0036264616393102294
Position 4159: 0.0036082818027840195
Position 3656: 0.0026811027065739195
Position 1193: 0.0024964422146312964
Position 718: 0.002360097995683972
Position 493: 0.002238207756809906
Position 1590: 0.0022262573528685696
Position 3719: 0.002062323439493253
Position 1731: 0.0020041640963453264
Position 3635: 0.001990465213299245
Position 6655: 0.001686953923180654
Position 10267: 0.0016403428257909926
Position 11012: 0.0012637442215703398
Position 1162: 0.0011750791485183867
Position 13349: 0.0011727324252082507
Position 469: 0.0010465974697184525
Position 5635: 0.0010416612754732568
Position 459: 0.0009626443431233024
Position 9709: 0.0008552677640228536
Position 9009: 0.0008322412973045593
Position 940: 0.0007617473246962246
Position 9202: 0.0007292740936280581
Position 7527: 0.0007142215054715152
Position 2960: 0.0006559020310798002
Position 3273: 0.0006380458235264443
Position 11828: 0.0005600035284219682
Position 10339: 0.0005334871104495603
Position 1565: 0.0005223895636716659
Position 12524: 0.0005151043624106969
Position 7749: 0.0005060262588649318
Position 9851: 0.0004967599087209343
Position 12553: 0.00044411709098915626
Position 9638: 0.00043758948721780706
Position 510: 0.0004219893107463657
Position 6349: 0.00040993238346891136
Position 7636: 0.0003990025959867591
Position 9277: 0.000334553976935749
Position 2979: 0.0003325911301992826
Position 6459: 0.000321540163887948
Position 11403: 0.0003204912511015803
Position 10311: 0.00030823170199870207
Position 9151: 0.0002807318751010581
Position 1291: 0.0002583419875358585
Position 7986: 0.000253792614082535
Position 5982: 0.00024289562133131954
Position 12750: 0.00021623229273167813
Position 411: 0.00020235166306869346
Position 6233: 0.00018660177134705085
Position 1035: 0.00017974400973230382
Position 12059: 0.00015761176225996903
Position 9895: 0.00015386165787373944
Position 8168: 0.0001492515889653866
Position 6006: 0.00014506863088004717
Position 6739: 0.00013171790744015085
Position 11472: 0.00011745716521653053
Position 11537: 0.00010606556544143523
Position 11199: 0.00010135398454366742
Position 11167: 9.495963926154447e-05
Position 6596: 9.249127780174326e-05
Position 7872: 8.551825396212163e-05
Position 5746: 8.104120356747664e-05
Position 9867: 7.659165337227833e-05
Position 7255: 6.198152741070466e-05
Position 2723: 5.596090167580703e-05
Position 6436: 5.468860023249393e-05
Position 7001: 5.1310887097015496e-05
Position 9441: 4.970413798117203e-05
Position 8859: 4.566781562859728e-05
Position 6545: 4.01953295955777e-05
Position 590: 3.752532921349627e-05
Position 7317: 3.437488409046133e-05
Position 6055: 3.404510281461468e-05
Position 6370: 3.305510114049454e-05
Position 6253: 3.205201397354159e-05
Position 283: 2.758878532475937e-05
Position 6916: 2.3066537269492106e-05
Position 2280: 2.1297144835646595e-05
Position 182: 1.69116112836115e-05
Position 7012: 1.5962858944647028e-05
Position 6160: 1.116916084907092e-05
Position 744: 1.0668084943867538e-05
Position 1431: 8.926914278291514e-06
Position 1215: 6.77861289463415e-06
Position 583: 5.96460240904525e-06
Position 542: 5.493151459752126e-06
Position 1014: 5.214758417732061e-06
Position 434: 4.671551816233601e-06
Position 1075: 2.9016047083888724e-06
Position 774: 1.9738666157655204e-06
Position 631: 1.6290738436937254e-06
Position 307: 1.5918874987410726e-06
Position 852: 1.4574290097509206e-06
Position 817: 1.277967746616003e-06
Position 355: 1.0772221817068548e-06
Position 335: 8.442946605808796e-07
Position 616: 7.626195580626535e-07
Position 653: 6.689549858095592e-07
Position 627: 4.183640232767709e-07
Position 586: 2.8722576600897157e-07
Position 385: 2.770950894218592e-07
Position 603: 1.9653041310466205e-07
Position 291: 1.5741270979910738e-07
Position 634: 1.2769401879426615e-07
Position 190: 1.1940361632696288e-07
Position 907: 1.1466475643601944e-07
Position 748: 8.830201080445918e-08
Position 440: 5.960391998998624e-08
Position 418: 5.1275411356808066e-08
Position 361: 4.1504796720916314e-08
Position 826: 3.3632406896185644e-08
Position 438: 3.307911478995836e-08
Position 313: 2.9829981434974983e-08
Position 109: 2.730984626014935e-08
Position 263: 2.0976790486073684e-08
Position 879: 8.38727102534342e-09
Position 90: 3.0268200768245674e-09
Position 321: 1.9431107189747256e-09
Position 837: 1.3362727115931932e-10
Position 367: 6.654627965926474e-11
Position 317: 3.7066186529468264e-11
Position 371: 5.875368505090343e-13
