Gene = DESI2
Position 1570: 0.014491487160812186
Position 6012: 0.013628855377774057
Position 11928: 0.013086408981298439
Position 6836: 0.013086343078065915
Position 1573: 0.01166038158063038
Position 1532: 0.011426497748445723
Position 8034: 0.010130481011995391
Position 11212: 0.00975503662283634
Position 2102: 0.009505372802588927
Position 192: 0.008464053755592544
Position 1512: 0.007704377237622529
Position 5503: 0.00754082881870017
Position 1102: 0.006030365446968908
Position 674: 0.0059952441928131225
Position 5355: 0.005699212026421508
Position 12812: 0.005294611554959988
Position 2627: 0.0050198718842841
Position 2122: 0.004481091018404892
Position 6935: 0.0038258773046045197
Position 1370: 0.003777042948062448
Position 3747: 0.003668658056059223
Position 1325: 0.003643018787611491
Position 1305: 0.003192933870693567
Position 139: 0.0030479689911522656
Position 8595: 0.002641584913159189
Position 7260: 0.002420830103302565
Position 1990: 0.002205063977905396
Position 2545: 0.0021830535909054547
Position 8150: 0.002169859335370221
Position 7918: 0.002146805036141415
Position 1628: 0.001819976648082339
Position 3162: 0.0018140714972566738
Position 1216: 0.0017185813786767352
Position 5397: 0.0016309562229379765
Position 1018: 0.0016304597204052187
Position 2580: 0.001592134524869691
Position 1635: 0.0014571780114797153
Position 3198: 0.001335652898091778
Position 868: 0.0011438510233210243
Position 4453: 0.0010882684372971753
Position 5191: 0.0010866291324688482
Position 1025: 0.001029294778846092
Position 722: 0.0009988057452753117
Position 1043: 0.0009752172325148987
Position 1350: 0.000974424076904165
Position 7018: 0.0008807990983004497
Position 1918: 0.000795719244890699
Position 5602: 0.0007733587891287481
Position 6122: 0.0007438495372614313
Position 5547: 0.000727346323531408
Position 738: 0.0006122675386528715
Position 3725: 0.000571409163579789
Position 4336: 0.0005705725853028268
Position 530: 0.0005695328058395296
Position 6726: 0.0005507171640131791
Position 4764: 0.0005461500503608597
Position 924: 0.0005198799481351037
Position 3884: 0.0005197014111853623
Position 2171: 0.0004486893472908248
Position 2697: 0.0004367727704773034
Position 1580: 0.00041592536980242565
Position 2264: 0.0003907232247252755
Position 1604: 0.0003372889390147641
Position 3333: 0.00032500707740823573
Position 5161: 0.00028640037006740583
Position 1497: 0.00028031683657779187
Position 336: 0.00027077884812058575
Position 5280: 0.0002570037224522428
Position 1419: 0.00023795287640146192
Position 937: 0.0002150052419376218
Position 6701: 0.00018274480612980406
Position 275: 0.0001691541635968672
Position 4273: 0.0001497470640698765
Position 2276: 0.00014193536046554174
Position 287: 6.791183791086108e-05
Position 640: 5.139840936230114e-05
Position 500: 5.100718938139962e-05
Position 535: 4.3002352408054384e-05
Position 2515: 4.234920872705256e-05
Position 2428: 2.0720158391767053e-05
Position 1045: 1.994890280763643e-05
Position 1002: 1.702923886946505e-05
Position 616: 7.763426157234745e-06
Position 1163: 7.58748290870025e-06
Position 1179: 3.090780913308108e-06
Position 298: 2.379538357499302e-06
Position 342: 2.203560590373461e-06
Position 548: 1.158143984908106e-06
Position 458: 6.56712066044635e-07
Position 108: 4.5990531961693984e-07
Position 894: 2.888310396415489e-07
Position 889: 1.1088574080121171e-07
Position 620: 1.0196769632520247e-07
Position 1122: 9.702394274588957e-08
Position 447: 8.577620923741913e-08
Position 144: 7.882587869939307e-08
Position 879: 7.710576177368555e-08
Position 393: 6.722083795141404e-08
Position 397: 4.7357590534623375e-08
Position 351: 4.4725413932169686e-08
Position 377: 4.390428562670334e-08
Position 218: 4.37089465985674e-08
Position 159: 3.4478990521027877e-08
Position 945: 3.116786909745375e-08
Position 567: 1.7128081179739623e-08
Position 897: 1.6210507353582896e-08
Position 314: 1.1467707093344931e-08
Position 357: 1.1029879460019747e-08
Position 560: 3.3525778669709616e-09
Position 626: 3.13588183803442e-09
Position 316: 2.4550342690444796e-09
Position 563: 1.0101434835251944e-09
Position 425: 7.515018117789377e-10
Position 374: 3.726735703013029e-10
