Gene = BEND5
Position 798: 2.5530236620633267e-06
Position 1614: 2.0250134432050453e-06
Position 1292: 1.9593927096396856e-06
Position 760: 1.4618036759480514e-06
Position 467: 6.654837220193844e-07
Position 278: 6.049282843112894e-07
Position 506: 5.119329846812398e-07
Position 489: 5.01485014722823e-07
Position 735: 3.869364486133253e-07
Position 688: 3.748134982182362e-07
Position 600: 1.2202722237765038e-07
Position 602: 1.175457609649198e-07
Position 578: 9.340147055031847e-08
Position 138: 1.6542777180121093e-08
Position 818: 3.5197210850761367e-09
Position 469: 1.56565602202765e-10
Position 204: 4.353249283230565e-11
Position 438: 1.2536065646056482e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 3781: 0.8326927210883166
Position 23647: 0.7296878718632203
Position 756: 0.6824111926337921
Position 10083: 0.5953928428464257
Position 24668: 0.5904933142366385
Position 2412: 0.5796910676613799
Position 17551: 0.5309564653719058
Position 30804: 0.3057451038582316
Position 15447: 0.2992254569253755
Position 5097: 0.14568150365841095
Position 24876: 0.1254342442464956
Position 1147: 0.09808876121565312
Position 17633: 0.08048954188170167
Position 25073: 0.07650053248604616
Position 18826: 0.05604745229891804
Position 811: 0.05370551379044857
Position 5157: 0.05073712148453901
Position 2140: 0.04615185624537096
Position 831: 0.03735156055977282
Position 3810: 0.03545382438344832
Position 688: 0.03354845961720675
Position 25807: 0.024193298899884523
Position 716: 0.019144219689826943
Position 1213: 0.014509301393256418
Position 4941: 0.010912243905467842
Position 3118: 0.009126433360030791
Position 5134: 0.00909349539278277
Position 1347: 0.009033989075531245
Position 2434: 0.008289596203883318
Position 2514: 0.007743653696772581
Position 535: 0.007629895978075222
Position 4760: 0.007243445162111885
Position 3670: 0.006833769604921375
Position 1278: 0.0065314266280724126
Position 12470: 0.00643764596023997
Position 1252: 0.005184911838238251
Position 3699: 0.0044142326576698115
Position 944: 0.004243750111289669
Position 2267: 0.00404160206398599
Position 2628: 0.003793551973784989
Position 4106: 0.003540592242050095
Position 877: 0.003383164874756849
Position 2689: 0.0028116522703821147
Position 3568: 0.002731371160907758
Position 12174: 0.0023121888303359816
Position 2347: 0.001985307745697424
Position 3565: 0.0018885050270499083
Position 3410: 0.0015618474593838106
Position 3927: 0.0015348852129707278
Position 1257: 0.0014674419258320277
Position 13064: 0.0014148470542770513
Position 2106: 0.0013164920063784774
Position 1621: 0.0013000205794941086
Position 1282: 0.0011845008077622267
Position 1099: 0.0011006824274276455
Position 3977: 0.001024594330730192
Position 802: 0.0008190341073731735
Position 4809: 0.0008068393174012659
Position 13621: 0.0008040947880074081
Position 4729: 0.0008015228423466366
Position 2327: 0.0006690320490177695
Position 2906: 0.0005804993861490275
Position 1417: 0.0005511642293251143
Position 8806: 0.0004706191610806866
Position 2381: 0.00041097933947756244
Position 221: 0.0004059787164598831
Position 2784: 0.0003792638002073677
Position 723: 0.0003780652299180908
Position 838: 0.0003443877396213518
Position 2834: 0.00031963955189352397
Position 5303: 0.0003136546609537773
Position 15874: 0.0002651434903970007
Position 3858: 0.00024467213602551727
Position 1547: 0.00020298307654992398
Position 1017: 0.00016920052851441595
Position 1679: 0.00015624126192720648
Position 4773: 0.00015202228295006263
Position 1014: 0.0001235813404650122
Position 777: 9.867344559943892e-05
Position 191: 9.510981315379521e-05
Position 194: 7.54570157398377e-05
Position 7843: 7.027059019138971e-05
Position 290: 6.507510989039501e-05
Position 2955: 6.451380171257306e-05
Position 4216: 5.405900972362604e-05
Position 4131: 4.975600097323209e-05
Position 2637: 4.915405826691463e-05
Position 5638: 4.9130783679357606e-05
Position 2747: 4.643984603652986e-05
Position 732: 4.375337993767552e-05
Position 8431: 4.248902717060584e-05
Position 5664: 4.113041275854095e-05
Position 833: 4.07326298381208e-05
Position 6727: 3.9323898101370646e-05
Position 160: 3.813801500738548e-05
Position 8464: 3.5543163672359095e-05
Position 5864: 3.3841587128307354e-05
Position 1511: 3.297770963196762e-05
Position 2076: 3.179522457678485e-05
Position 550: 2.8141568480261082e-05
Position 7960: 2.2278540879355104e-05
Position 1488: 2.0969077701307525e-05
Position 2207: 2.0249069899526704e-05
Position 1356: 1.9538267072389796e-05
Position 5747: 1.9074024582945587e-05
Position 7500: 1.771630431753869e-05
Position 2149: 1.732565940961463e-05
Position 7578: 1.579587071101554e-05
Position 5551: 1.463483042853562e-05
Position 5577: 1.2098712325826545e-05
Position 477: 1.0209460710477414e-05
Position 1387: 8.58912370549822e-06
Position 4574: 8.04964498465313e-06
Position 4396: 7.85440659521156e-06
Position 1232: 7.78490716444868e-06
Position 4368: 7.614172896862035e-06
Position 4092: 7.4192839964438675e-06
Position 1370: 7.329698960684709e-06
Position 1288: 7.2646170447992995e-06
Position 244: 7.042958864529026e-06
Position 479: 7.017555299654277e-06
Position 6740: 5.545562633174196e-06
Position 781: 5.421813200904642e-06
Position 242: 5.314514075895672e-06
Position 784: 4.612750960554329e-06
Position 788: 3.893811408369642e-06
Position 484: 3.667833724383272e-06
Position 296: 3.6488033200335775e-06
Position 4946: 2.5199230435717066e-06
Position 4662: 2.316693959690003e-06
Position 791: 1.825479520226059e-06
Position 900: 1.7483855889925647e-06
Position 391: 1.6501669267473153e-06
Position 2288: 1.4970394101971984e-06
Position 1983: 1.485290324349798e-06
Position 2284: 6.175333639426958e-07
Position 886: 4.810199661335421e-07
Position 4079: 4.668981747514195e-07
Position 818: 4.1768252032173467e-07
Position 1177: 3.090025216390482e-07
Position 1421: 2.742936285844819e-07
Position 312: 2.6727360329950236e-07
Position 1167: 2.396944639063343e-07
Position 883: 1.862011005136222e-07
Position 489: 1.7412951074773526e-07
Position 497: 6.525198623436035e-08
Position 951: 5.6110604191785847e-08
Position 405: 3.589370649611285e-08
Position 1254: 5.80623973917469e-09
Position 1152: 1.3081072484874925e-09
Position 1373: 1.1840575412058072e-09
Position 1183: 6.778839905499648e-10
Position 1303: 6.048235963670605e-10
Position 1344: 2.094276778684437e-10
Position 1190: 1.0331326373200046e-10
Position 1065: 1.0305768988241402e-10
Position 370: 3.2501689045866836e-12
Position 321: 2.9542507753712727e-12
Position 317: 1.8181067115698622e-13
