Gene = PI4KB
Position 34030: 0.0014006144917727429
Position 2262: 0.0013102144456288247
Position 25796: 0.0012439993974182994
Position 35098: 0.0011450935270270288
Position 33239: 0.0009943823145037464
Position 2107: 0.0009041417946980355
Position 173: 0.0008130522901382923
Position 2434: 0.0007352770046540233
Position 2816: 0.0007046900673086383
Position 557: 0.0006833055858108259
Position 524: 0.0005606942645858816
Position 1890: 0.0005416277628185229
Position 1321: 0.000531116588801017
Position 35212: 0.00046465917654800167
Position 2590: 0.00044889717784592724
Position 25473: 0.0004174414567428862
Position 32650: 0.00040884089722586223
Position 33909: 0.00030578934652286655
Position 2466: 0.00026075927285156415
Position 34133: 0.0001841400947532613
Position 25475: 0.000158959695634253
Position 1617: 0.0001422723641421072
Position 1821: 0.0001303865814980644
Position 28801: 0.00010885825993270716
Position 33612: 9.231780425214537e-05
Position 1108: 8.80975977001909e-05
Position 2316: 8.21121813545373e-05
Position 33734: 8.007128512527071e-05
Position 1785: 5.3869814117150825e-05
Position 1656: 5.188287171020008e-05
Position 29415: 5.1148523569777735e-05
Position 428: 5.031941408026354e-05
Position 152: 4.930385395322689e-05
Position 1228: 4.475913354164001e-05
Position 508: 3.898084472364838e-05
Position 2625: 3.7841602091670126e-05
Position 376: 3.772421947356038e-05
Position 149: 3.2234498097708455e-05
Position 2584: 2.4663121458511137e-05
Position 143: 2.3064355737458904e-05
Position 1722: 2.2669979679315315e-05
Position 1368: 2.1390563819711137e-05
Position 4696: 1.9722386780644214e-05
Position 2215: 1.8528941088176218e-05
Position 646: 1.6462044229041998e-05
Position 1390: 1.6267311554339414e-05
Position 1118: 1.401673688489299e-05
Position 6906: 1.3218169671980499e-05
Position 25479: 1.1769165550298805e-05
Position 991: 1.0714219317085595e-05
Position 7764: 8.47675855925578e-06
Position 22: 7.941581954355059e-06
Position 5247: 6.100749950839908e-06
Position 178: 1.5268269602745085e-06
Position 2888: 9.59182536128559e-07
Position 3162: 9.324989746683414e-07
Position 176: 8.352432278110331e-07
Position 26903: 7.650278545120247e-07
Position 186: 6.943099039868276e-07
Position 26474: 6.739279669234379e-07
Position 25925: 5.239204674569044e-07
Position 26662: 2.0376210564276378e-07
Position 25741: 1.6401902120769256e-07
Position 334: 1.2526655241915383e-07
Position 253: 3.8906546225031865e-08
Position 195: 2.3049947293249047e-08
Position 26518: 1.2663723762451401e-08
Position 311: 1.2621549817980595e-09
Position 273: 7.678228451078783e-10
Position 332: 6.090113713972173e-10
Position 423: 2.1329545875651123e-11
Position 341: 5.06574973230574e-12
Position 409: 5.756421165560891e-13
Position 440: 3.5704462625770945e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 21293: 1.0000000000000002
Position 33518: 0.9995726601923128
Position 2739: 0.994583403601493
Position 25689: 0.9851790692550536
Position 25358: 0.8321863362815449
Position 24006: 0.8075612139192447
Position 33115: 0.7338189716693172
Position 34194: 0.6617904480750968
Position 28697: 0.6332382576456641
Position 17401: 0.3668972055909316
Position 34623: 0.26078046945980693
Position 35542: 0.2297905525103952
Position 32609: 0.22608055011745962
Position 25377: 0.15724812317305656
Position 34487: 0.15289263335637682
Position 32949: 0.13659328423128278
Position 33796: 0.12872739041239237
Position 32519: 0.09510403815865537
Position 28583: 0.08764352983716674
Position 11984: 0.08757986806519781
Position 11839: 0.08449167566069869
Position 28742: 0.08010853442815853
Position 15766: 0.0798890723932376
Position 34654: 0.07032405599943946
Position 32650: 0.058027189296168166
Position 35131: 0.056259136326943876
Position 34427: 0.055608797433922656
Position 17514: 0.05487497960066921
Position 11965: 0.054619942475682214
Position 33144: 0.045936942165034154
Position 33187: 0.04050532796993767
Position 11808: 0.03745888050159174
Position 8696: 0.03635602409735153
Position 34484: 0.03388485390028408
Position 34915: 0.02785997846169509
Position 35039: 0.026195254813117012
Position 34020: 0.025014681533042538
Position 28913: 0.022716724330008892
Position 29500: 0.020813455378487916
Position 34884: 0.01770182455392294
Position 35276: 0.017567788385507495
Position 2040: 0.01725329119704751
Position 35187: 0.015901590497272033
Position 8699: 0.015630879333438534
Position 277: 0.014484307369495925
Position 34066: 0.012659412299540061
Position 8587: 0.010254563992124316
Position 32955: 0.007100055394053611
Position 23827: 0.006853190105572093
Position 33147: 0.006816942711994758
Position 25264: 0.006066056162261724
Position 28359: 0.006024131691938346
Position 8653: 0.0058528757142362695
Position 8370: 0.005674776921459486
Position 28538: 0.005605338030448321
Position 34125: 0.00480686217697477
Position 25795: 0.0045053124612957195
Position 28948: 0.003993848604930887
Position 33878: 0.0037505141459214975
Position 28654: 0.003664975293359275
Position 33938: 0.0035318921956605676
Position 1569: 0.003484332746673329
Position 28598: 0.003480026633887893
Position 2785: 0.0033462489068207877
Position 27268: 0.0033059870955456667
Position 28980: 0.0032227796483686125
Position 33337: 0.0031844720520617467
Position 34674: 0.0031572943448959718
Position 27413: 0.0027953395602292232
Position 32336: 0.002768936686997067
Position 28977: 0.002725742317291643
Position 1951: 0.00236693490320978
Position 27077: 0.0021946060027154533
Position 29543: 0.0021853985466055614
Position 29516: 0.002164323454392097
Position 1519: 0.0021609009151047098
Position 28477: 0.0021360212214585816
Position 1283: 0.0020024844819333774
Position 25396: 0.0018412478523481203
Position 1882: 0.0018338818945812247
Position 28887: 0.0017073145667677678
Position 29007: 0.0017047826283454052
Position 234: 0.001485785313335401
Position 258: 0.0013805596321034112
Position 29289: 0.0013657538338220606
Position 34093: 0.001351471844126083
Position 32156: 0.001334446200640886
Position 466: 0.001294204915297578
Position 2741: 0.0012545577594181138
Position 8669: 0.0012182044197504695
Position 28777: 0.001148520316276936
Position 34430: 0.0011351125125991007
Position 2097: 0.001081603883684462
Position 28622: 0.0010659157986032133
Position 32585: 0.0010363748367592746
Position 201: 0.0010056066214710392
Position 1153: 0.0008497228234307287
Position 4629: 0.0008159985914024787
Position 2106: 0.0008019272157716344
Position 29090: 0.0007579886812946105
Position 242: 0.0006935268455927796
Position 35293: 0.000678915446242859
Position 27461: 0.0006772377459301725
Position 27296: 0.0006360744596457502
Position 2320: 0.0006327912164836002
Position 4607: 0.0006165534381731344
Position 34081: 0.0005990041965102079
Position 2782: 0.0005695625821612122
Position 25227: 0.000567260515626587
Position 25237: 0.0005649749305596997
Position 4758: 0.0005310037560402634
Position 1606: 0.0005260208629114068
Position 28671: 0.000521587959363162
Position 34727: 0.0005096820513631014
Position 2261: 0.000419011053392305
Position 1788: 0.00035272487011790016
Position 28285: 0.0003463338601403486
Position 1754: 0.00033346840651814127
Position 25698: 0.0002945061730379637
Position 34132: 0.0002919287837555165
Position 25548: 0.0002884141849423615
Position 25745: 0.0002757703058917096
Position 218: 0.00026148900190847674
Position 27052: 0.0002372627766011979
Position 2355: 0.0002045834702387595
Position 27243: 0.00017982091338324273
Position 1630: 0.00016427545781240856
Position 25628: 0.00016179653285887987
Position 1504: 0.0001605277761916013
Position 27310: 0.00015410710858631635
Position 25756: 0.00015285654092708043
Position 28219: 0.00013853453883383665
Position 2370: 0.00013850879883610086
Position 282: 0.00012901806112035086
Position 1532: 0.00012176681074733179
Position 1328: 0.00011980878732470157
Position 1379: 0.0001151593222433236
Position 33560: 0.00010659097296253829
Position 2398: 0.00010331126317944512
Position 960: 9.719855039090302e-05
Position 29178: 9.20478636791966e-05
Position 159: 7.919600527907659e-05
Position 2130: 7.353815284034714e-05
Position 1411: 7.161322017224863e-05
Position 27217: 6.869400379078984e-05
Position 25568: 6.58442161278921e-05
Position 1637: 6.46797408038885e-05
Position 25576: 6.342539505435011e-05
Position 33755: 6.171630252506032e-05
Position 33777: 5.960500362684131e-05
Position 33691: 5.796863485654347e-05
Position 1961: 5.6860966164153186e-05
Position 4821: 5.5216187354450586e-05
Position 27127: 5.0478209390394136e-05
Position 27431: 4.8563540521495824e-05
Position 1105: 4.733086099169247e-05
Position 287: 4.4592442952605235e-05
Position 2211: 3.9078279312436794e-05
Position 1903: 3.772093676342178e-05
Position 1187: 3.279988563159068e-05
Position 208: 3.277829225422951e-05
Position 1972: 3.2534184028833354e-05
Position 1358: 3.0338170629415402e-05
Position 1727: 2.9788651898714765e-05
Position 1440: 2.662271627454908e-05
Position 27420: 2.5426237271023362e-05
Position 2049: 2.343715617825887e-05
Position 4691: 2.0910989993812363e-05
Position 2815: 1.806203562829836e-05
Position 163: 1.7699713806654878e-05
Position 4775: 1.6074847727044824e-05
Position 786: 1.5629534007725513e-05
Position 1889: 1.499731549120646e-05
Position 34212: 1.481924922796129e-05
Position 1121: 1.4062912914935764e-05
Position 28549: 1.3530202477132555e-05
Position 2110: 1.2976346380596724e-05
Position 1541: 1.1475854071799135e-05
Position 1363: 1.069364810712535e-05
Position 89: 9.50239402285148e-06
Position 167: 8.637787119546676e-06
Position 7638: 8.47675855925578e-06
Position 1706: 7.454615438332393e-06
Position 6771: 6.826509564648546e-06
Position 1611: 6.564839479780406e-06
Position 6750: 6.391660107331953e-06
Position 512: 5.195963878035161e-06
Position 332: 4.600473762452644e-06
Position 172: 4.5873194215374315e-06
Position 5179: 3.633678021420468e-06
Position 5182: 2.4670719294194395e-06
Position 27336: 2.2277671418981656e-06
Position 29075: 2.14098876218797e-06
Position 33403: 1.6495104021525099e-06
Position 33482: 1.0723815126373423e-06
Position 26839: 3.862434190013229e-07
Position 26390: 3.656836531508404e-07
Position 2950: 3.3189705112074703e-07
Position 2701: 2.0674239889732413e-07
Position 26433: 2.0014042626834192e-07
Position 26674: 1.6188585160143361e-07
Position 2688: 1.613251815851062e-07
Position 2813: 1.2596107354086664e-07
Position 26781: 1.0804266627371956e-07
Position 26310: 9.598087195534268e-08
Position 26570: 9.278027874593482e-08
Position 2888: 7.529439295254231e-08
Position 26812: 5.2800339785589364e-08
Position 3021: 4.896370447693357e-08
Position 2953: 4.755977513218692e-08
Position 27214: 4.608094599367107e-08
Position 26359: 3.772097010557281e-08
Position 26517: 3.5748924115559474e-08
Position 26765: 2.7331948880624007e-08
Position 26719: 2.6623415206870135e-08
Position 26575: 2.420788377737541e-08
Position 26395: 2.03950105985208e-08
Position 26485: 1.6450886935669595e-08
Position 26641: 2.100213762465387e-09
Position 33739: 1.279748037922336e-09
Position 26353: 1.2448906754951164e-09
Position 25804: 2.0022349080964944e-12
