Gene = ASPM
Position 11908: 0.018010103104520017
Position 17573: 0.017403867591285187
Position 4898: 0.014371937653201187
Position 24594: 0.014010291761481589
Position 800: 0.013710834387542187
Position 675: 0.013547377186559923
Position 16004: 0.01340822197586866
Position 29224: 0.013405706465274836
Position 15964: 0.013374785217134444
Position 17103: 0.012280381308817916
Position 2021: 0.012262383034823524
Position 16996: 0.012031885940020994
Position 12934: 0.011976457585543599
Position 18081: 0.011942258380381725
Position 25226: 0.011302755239182049
Position 4126: 0.011176733378608208
Position 21933: 0.01102199984510874
Position 23119: 0.010118344883161018
Position 14135: 0.009211180461454938
Position 394: 0.008347093072050633
Position 107: 0.007346025532775825
Position 21794: 0.0073183085899502474
Position 18655: 0.006688430873255291
Position 22552: 0.006437193316354236
Position 748: 0.00601833897448024
Position 13441: 0.005952837406974487
Position 5127: 0.005945852677200111
Position 30272: 0.005903195457437049
Position 1148: 0.005725869418864687
Position 15926: 0.005592881594652474
Position 17077: 0.005191263108845635
Position 174: 0.005011372202962334
Position 17: 0.004859475026736534
Position 28911: 0.004232807983162962
Position 2965: 0.004147219608545572
Position 28960: 0.003954470359409896
Position 3167: 0.003875199040416861
Position 32968: 0.0037904305734739363
Position 2648: 0.003351936963169791
Position 22334: 0.003277745352579993
Position 1254: 0.003234759005938591
Position 700: 0.0029827790913772747
Position 15785: 0.002916537652449346
Position 3004: 0.002614597661047121
Position 103: 0.002601847711544057
Position 558: 0.0023234659250906875
Position 17522: 0.002312669877786791
Position 773: 0.002306842500255145
Position 24240: 0.002181418968877829
Position 2519: 0.0021600882019130385
Position 5032: 0.0021569800806897506
Position 27025: 0.002128900265301965
Position 2442: 0.0020910213550903107
Position 14985: 0.0018207091338943975
Position 769: 0.0018114506563717775
Position 368: 0.0016201904293723873
Position 4: 0.001609033485932668
Position 3597: 0.0015710417247730831
Position 1929: 0.0015531365526665016
Position 4015: 0.0015324606153614346
Position 4595: 0.0014759864632881822
Position 2995: 0.001209244652161734
Position 27964: 0.0011525707983831976
Position 27896: 0.0011322056779276236
Position 1483: 0.0011271150966859064
Position 21637: 0.0011253166581288996
Position 630: 0.001044806367041111
Position 17038: 0.0010068645579562672
Position 796: 0.0009978143236857155
Position 2149: 0.0009945792076584007
Position 1507: 0.0009357900841868207
Position 27128: 0.0009028261342222757
Position 3292: 0.0009027117494492317
Position 3223: 0.0008183862129023222
Position 1258: 0.0008068662366016757
Position 3140: 0.0007807160000310746
Position 3770: 0.0007708244590057947
Position 272: 0.0006888261578106924
Position 29311: 0.0006283909935787659
Position 2365: 0.0005950175731823078
Position 1747: 0.000577565211144875
Position 2947: 0.0005700530786000991
Position 4019: 0.0005120964438193792
Position 3268: 0.0005021020498704288
Position 4033: 0.0004593727979443852
Position 4228: 0.0004495916561471095
Position 5409: 0.00036448188742062927
Position 3742: 0.0003569724788838348
Position 3323: 0.0003384370264590358
Position 1176: 0.00028238487448505777
Position 11740: 0.0002761764157281518
Position 3601: 0.00026589570633425935
Position 5425: 0.00026526989206671926
Position 4427: 0.000250214495706375
Position 243: 0.0002447699205735798
Position 4392: 0.00023817574329419253
Position 1517: 0.00023600476677425317
Position 2983: 0.0002076727213388654
Position 4400: 0.00017693757097786105
Position 2672: 0.00013502567833418064
Position 3764: 0.000132742455470345
Position 6683: 0.000121026355261322
Position 14427: 0.0001150336816792647
Position 213: 0.00010194160296384687
Position 14903: 0.00010117037154601926
Position 3053: 8.777917627820929e-05
Position 6632: 8.552122256971157e-05
Position 17817: 7.75108703193247e-05
Position 14773: 6.96125982649846e-05
Position 14935: 6.826642274376724e-05
Position 4774: 6.260284239353176e-05
Position 28: 5.4409958728561824e-05
Position 5275: 4.962807121996125e-05
Position 18422: 4.1867603446918876e-05
Position 4663: 3.74115946284818e-05
Position 184: 3.299766871998045e-05
Position 45: 3.055300617862138e-05
Position 5816: 2.758082564631796e-05
Position 2757: 2.061975445950122e-05
Position 18194: 1.9180209196957696e-05
Position 4477: 1.3336010700242664e-05
Position 4322: 1.2487649971580685e-05
Position 24872: 9.371219933541564e-06
Position 540: 8.635791707293958e-06
Position 18209: 6.868349350656074e-06
Position 476: 6.700311434724783e-06
Position 71: 6.3656955628277796e-06
Position 525: 5.096501086454285e-06
Position 28876: 3.5663379897897635e-06
Position 373: 3.032919198453707e-06
Position 1168: 2.8756948637623516e-06
Position 1251: 2.8622908285173235e-06
Position 485: 2.231569800118939e-06
Position 2818: 1.4843925041401832e-06
Position 2681: 1.3384491897417307e-06
Position 527: 2.0558558833186104e-07
Position 529: 9.24051543658166e-08
Position 84: 1.337216699612932e-08
Position 91: 1.2418948346375266e-08
Position 111: 9.159627088054626e-09
Position 4282: 7.943331448221543e-09
Position 18128: 4.334875203437008e-09
Position 547: 1.364292460970665e-09
Position 445: 1.3113464131842923e-10
Position 355: 1.1305525472774316e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 11451: 0.9877515540389878
Position 2593: 0.9767282906579856
Position 24650: 0.9400689378094376
Position 17376: 0.9150682427941957
Position 14341: 0.9095689372495321
Position 458: 0.8858092319986075
Position 28710: 0.8702295517356716
Position 22362: 0.8439702096017241
Position 16637: 0.7514764882031534
Position 41508: 0.7432447035737791
Position 4264: 0.7398750699243851
Position 24456: 0.7081383502481695
Position 21738: 0.6887962119010655
Position 4087: 0.6817760361613816
Position 21502: 0.6655781995375387
Position 18028: 0.3505144985622185
Position 5303: 0.3354711447901675
Position 4561: 0.27428374924800375
Position 21527: 0.256827824962041
Position 29865: 0.19693201269500044
Position 16597: 0.17196827282443866
Position 2883: 0.16950468065400007
Position 5250: 0.16015976949327787
Position 4147: 0.1438970864130157
Position 15925: 0.1287588596492072
Position 17589: 0.1260990183777609
Position 22384: 0.11002812345461578
Position 24098: 0.10572440372020134
Position 36992: 0.10144505305806989
Position 14278: 0.08925452445299939
Position 24126: 0.08670826941450169
Position 29004: 0.08592305842500295
Position 6822: 0.07201542355057314
Position 24026: 0.06665299841102126
Position 30164: 0.06275708139692822
Position 13098: 0.0569494142657684
Position 13207: 0.054837239911011415
Position 17341: 0.05307013249812122
Position 1845: 0.05277019839211681
Position 11832: 0.05198933256331859
Position 24685: 0.04906096259022271
Position 16875: 0.049042281595809464
Position 23953: 0.048742605507358996
Position 28479: 0.041825743920027705
Position 30349: 0.039840537325204296
Position 23392: 0.039346177864954944
Position 17949: 0.03854324419970057
Position 7804: 0.037301446875693804
Position 24357: 0.03660685054912132
Position 5004: 0.035048563029957805
Position 28762: 0.034465563353350104
Position 16905: 0.03202877247564557
Position 28075: 0.0280681875948782
Position 14842: 0.023887341027896896
Position 15947: 0.02363530212184142
Position 15622: 0.023135836390800885
Position 28219: 0.023059013242286784
Position 625: 0.02230528440439877
Position 7341: 0.021952672237847942
Position 4627: 0.020478052782786037
Position 14026: 0.01983114787834816
Position 4927: 0.018518190220783118
Position 33338: 0.01840851658020246
Position 5328: 0.018272235071600137
Position 13128: 0.016640753429483148
Position 33103: 0.01609827300629899
Position 24506: 0.014925263108092467
Position 11899: 0.014889539107328724
Position 30305: 0.01487044702882901
Position 24197: 0.013812518832431835
Position 13825: 0.012438842255560556
Position 28361: 0.012352414016322892
Position 2071: 0.012103570236255566
Position 16996: 0.011809790302520306
Position 1893: 0.011763527165659319
Position 17321: 0.011654628775456739
Position 13156: 0.011349558758085066
Position 24294: 0.010893072951702318
Position 5319: 0.010191305545675487
Position 12784: 0.008170708537908187
Position 31252: 0.008117030068392933
Position 30238: 0.007878593121931591
Position 24705: 0.007878081853161134
Position 553: 0.007624967679815692
Position 2099: 0.007497145422555145
Position 393: 0.007294603363621849
Position 32777: 0.007122573838198191
Position 14768: 0.007102104349410627
Position 2845: 0.0069666879112833474
Position 2639: 0.0068849541656315
Position 31002: 0.006837906389130988
Position 11979: 0.006435149014514782
Position 99: 0.006404341312390253
Position 24983: 0.006275944986400301
Position 35540: 0.006105936246644688
Position 4727: 0.006040264962456762
Position 16999: 0.006023934384713158
Position 22980: 0.005924899004410485
Position 381: 0.005623249976216631
Position 16599: 0.005571113848902969
Position 17980: 0.0048618407786383475
Position 7263: 0.004693721235362983
Position 18533: 0.0046831521866125365
Position 18062: 0.004537979197661259
Position 1046: 0.004533581168940532
Position 31223: 0.0044173945096914816
Position 34726: 0.004306659683031703
Position 28177: 0.004108944618365075
Position 12813: 0.003805749047635409
Position 2642: 0.0037530907614722326
Position 18133: 0.003712486119208693
Position 22215: 0.0036119101262930605
Position 28136: 0.0034888621749748798
Position 3064: 0.0033707928731756378
Position 22684: 0.0033279075806041257
Position 26923: 0.003246828361432166
Position 1808: 0.003226355352439135
Position 29205: 0.0031113619154221096
Position 25125: 0.003065485965566867
Position 25004: 0.0029522507696534655
Position 5383: 0.002881557905246507
Position 18179: 0.002717865517198757
Position 4595: 0.002660588893210545
Position 17493: 0.002583457810221001
Position 33899: 0.0025740383368663884
Position 4153: 0.002389181822229816
Position 1909: 0.0023791038879011346
Position 4328: 0.002371980946916306
Position 29112: 0.0023603960138371387
Position 3865: 0.0023442327961060057
Position 27691: 0.002284776476310818
Position 3002: 0.002250497284632691
Position 23990: 0.0022379306542679544
Position 2995: 0.002219521113514038
Position 5220: 0.0022052108768209067
Position 30764: 0.002121204081571577
Position 1140: 0.0020538653695618674
Position 18353: 0.002047146290089665
Position 3463: 0.002030518046305856
Position 5183: 0.0020205692569621467
Position 16668: 0.0019936820327642276
Position 34447: 0.001964581493145844
Position 23352: 0.0019567147039269935
Position 4576: 0.0019425404331887097
Position 21824: 0.0018652674024714202
Position 1121: 0.0018223818889287686
Position 31280: 0.0018005321750991987
Position 1352: 0.0016065299721077708
Position 1987: 0.0015895909381102341
Position 30267: 0.0015512502403467244
Position 3116: 0.001487596001904856
Position 22266: 0.0013871150082109124
Position 4125: 0.001324534737847299
Position 30016: 0.0012437683259492202
Position 2888: 0.0012048713926319675
Position 2243: 0.0012042039767794313
Position 4266: 0.0012025648561967174
Position 30828: 0.0011593114575236766
Position 2981: 0.0011582324631457344
Position 15897: 0.0011397855636453
Position 11722: 0.0011063520530939816
Position 22058: 0.0010712972429290002
Position 4942: 0.0010520465806642294
Position 26548: 0.001046351115321253
Position 17458: 0.0009799672297649172
Position 3666: 0.000949616132926179
Position 14134: 0.0009083690404938917
Position 11739: 0.000889646082245622
Position 29369: 0.0008629746612528246
Position 34394: 0.0008498387916727185
Position 22810: 0.0007993986214462539
Position 5051: 0.0007984547696896477
Position 2436: 0.0007812605719942135
Position 14808: 0.0007732923962557186
Position 4279: 0.000735148551669593
Position 1100: 0.0007064424034333667
Position 3088: 0.0006690157803955253
Position 16230: 0.0006510045416011996
Position 4971: 0.000645012462210432
Position 29072: 0.0006428639587774326
Position 3941: 0.000639867253572103
Position 2433: 0.0005898451611709114
Position 16576: 0.0005824358125696546
Position 5013: 0.0005681387825863201
Position 1017: 0.0005590412690700534
Position 16774: 0.0005478820446042341
Position 1613: 0.0005112329513442079
Position 2885: 0.0004991737423094944
Position 2810: 0.0004901035345148767
Position 1927: 0.0004696977176253758
Position 2263: 0.0004638703400631878
Position 4110: 0.00043745647904293105
Position 4897: 0.00043095280648779247
Position 2229: 0.00040808432510819207
Position 2365: 0.0004063403768251412
Position 2476: 0.0004016645847293153
Position 27511: 0.00039176757157652857
Position 3870: 0.0003600478716196184
Position 25880: 0.0003570666896658275
Position 14642: 0.00034903853551581916
Position 4723: 0.00034556903452448055
Position 4490: 0.0003419616341064647
Position 2008: 0.0003390487417451423
Position 1419: 0.0002900225819151248
Position 28713: 0.00028616975624258284
Position 26712: 0.00027409078357221503
Position 3049: 0.00025604279575283385
Position 4693: 0.00025255094735570656
Position 17611: 0.00024409875602881675
Position 3202: 0.00024052057659911235
Position 29917: 0.00023082319579485375
Position 14579: 0.00022589448584322066
Position 2410: 0.00021671606136385415
Position 6483: 0.00020654757783103344
Position 4663: 0.00017114717052501115
Position 25610: 0.00016356115921695264
Position 17190: 0.0001631915269812453
Position 4334: 0.00016147840048645197
Position 2260: 0.00016095277479846103
Position 629: 0.00015608374614132985
Position 4216: 0.0001479686282903845
Position 1363: 0.0001479576269978333
Position 4981: 0.00013351125651271534
Position 2289: 0.00012614818200817651
Position 525: 0.00012427688197312294
Position 4010: 0.00011680785491080267
Position 1303: 0.0001074472995844056
Position 861: 0.00010249867760921142
Position 29500: 9.711141818787155e-05
Position 475: 9.555508055611574e-05
Position 1391: 9.274615774124149e-05
Position 27365: 9.176063173516158e-05
Position 1078: 9.149498879791983e-05
Position 482: 8.856871015023068e-05
Position 2696: 8.432668309184354e-05
Position 3637: 8.146412136924009e-05
Position 15602: 8.079117267528675e-05
Position 2534: 7.476444509845155e-05
Position 1054: 7.390949174881293e-05
Position 11686: 7.386770911491005e-05
Position 2025: 6.879323040829232e-05
Position 4166: 6.615709277260486e-05
Position 22878: 6.613967670015315e-05
Position 1968: 6.55383858070193e-05
Position 431: 6.401287969430736e-05
Position 1176: 6.339052312081285e-05
Position 25954: 5.878145483863477e-05
Position 1674: 5.574531888209867e-05
Position 26409: 5.38670481299552e-05
Position 1471: 5.36270464723438e-05
Position 25985: 5.107736415557863e-05
Position 2506: 4.811295819667009e-05
Position 1075: 4.282463261573514e-05
Position 17707: 4.226714513434474e-05
Position 726: 4.221776829961286e-05
Position 3416: 3.587852386604226e-05
Position 719: 3.2446456433804104e-05
Position 2523: 3.0204165016490853e-05
Position 14773: 2.9745957432446286e-05
Position 5694: 2.758082564631794e-05
Position 154: 2.249621104498214e-05
Position 17601: 2.0986398607182647e-05
Position 16350: 2.0896135601424855e-05
Position 4505: 1.878005645952439e-05
Position 14543: 1.4618643511122944e-05
Position 16274: 1.0421616507522199e-05
Position 4850: 9.006759800918159e-06
Position 16397: 8.614094643507682e-06
Position 11792: 7.96062450604438e-06
Position 1678: 6.139178659704114e-06
Position 205: 5.964690123985164e-06
Position 2708: 4.8140315211737615e-06
Position 4641: 4.207936903946485e-06
Position 171: 4.1028283699054204e-06
Position 18072: 3.580281829301538e-06
Position 472: 3.2471570841648027e-06
Position 4599: 2.0730045346516966e-06
Position 1756: 1.7696601055343742e-06
Position 974: 1.6299104698423141e-06
Position 646: 1.3932371983941199e-06
Position 106: 1.3472115934814332e-06
Position 666: 1.2402955978704757e-06
Position 178: 1.2256722241007463e-06
Position 557: 1.0037706102206893e-06
Position 297: 8.476022006664227e-07
Position 916: 6.698031325419988e-07
Position 312: 6.126681783051491e-07
Position 18033: 5.577521023155465e-07
Position 17805: 4.105967802973889e-07
Position 535: 3.962223173811406e-07
Position 485: 3.9062787451606204e-07
Position 281: 3.5777829430982604e-07
Position 349: 2.950203615031713e-07
Position 293: 2.913354131882041e-07
Position 272: 2.5674975134296323e-07
Position 228: 2.4791210007279925e-07
Position 352: 2.162961256846296e-07
Position 237: 1.8874729926505894e-07
Position 346: 1.5041381121989027e-07
Position 307: 1.464188122286499e-07
Position 165: 1.2703552288776715e-07
Position 4458: 8.837311707291076e-08
Position 103: 6.799265467948978e-08
Position 4427: 6.425949342052462e-08
Position 125: 4.8890996652968444e-08
Position 2961: 4.68551881083756e-08
Position 5153: 3.5274419552109905e-08
Position 653: 2.5997036768793903e-08
Position 184: 2.5033111369051642e-08
Position 231: 2.2149542416212776e-08
Position 739: 1.0193874088015082e-08
Position 219: 7.709209978926512e-09
Position 71: 6.9930637432514e-09
Position 580: 4.794509999035824e-09
Position 675: 3.509256306483209e-09
Position 111: 2.497805577139289e-09
Position 490: 1.8394275572824317e-09
Position 643: 1.5422909365314165e-09
Position 119: 4.346846243965362e-10
Position 240: 1.1506359775592582e-10
Position 564: 3.7393174859520295e-11
