Gene = RP11-229P13.27
Position 1944: 0.001374979438456651
Position 2746: 0.0013318250235701632
Position 3681: 0.0012962922393990083
Position 1973: 0.0009319018485843963
Position 2163: 0.0009216758646995541
Position 301: 0.0009162521188595328
Position 943: 0.0008936713681964427
Position 283: 0.0008896506826480783
Position 5720: 0.000845509093549434
Position 5747: 0.0007616151748072834
Position 1947: 0.000637588416964395
Position 3016: 0.0006337521002395582
Position 338: 0.00049892501650455
Position 4237: 0.0004322635779906549
Position 4340: 0.0004230048063064618
Position 1039: 0.0003689202596393685
Position 486: 0.0002561274216115074
Position 1420: 0.00024064251612151307
Position 991: 0.0002351882691376613
Position 1261: 0.00022133170087777347
Position 765: 0.0002151574615459346
Position 656: 0.00020071007097140025
Position 1070: 0.00014990400959285819
Position 3817: 8.260984061763646e-05
Position 1096: 7.955344256775554e-05
Position 916: 6.332091669982004e-05
Position 887: 5.749407695823095e-05
Position 1313: 5.722102404882619e-05
Position 341: 5.505219755660337e-05
Position 2716: 5.028324773210114e-05
Position 1522: 4.349016984245903e-05
Position 1043: 4.1632776746857674e-05
Position 1046: 4.092176603067799e-05
Position 294: 3.6836987181841315e-05
Position 674: 3.4770803730979294e-05
Position 329: 3.088222944655808e-05
Position 368: 3.0103592027576786e-05
Position 1129: 2.877521324943675e-05
Position 1998: 2.8610698890123748e-05
Position 238: 2.585937671177544e-05
Position 1525: 2.4870640083760345e-05
Position 2796: 2.2144024148656873e-05
Position 1518: 2.007632843668711e-05
Position 1326: 1.9518293780508708e-05
Position 1148: 1.945453490253171e-05
Position 365: 1.7811985133832883e-05
Position 622: 1.3871341489720217e-05
Position 1162: 1.2479186106267433e-05
Position 626: 1.1849336441357136e-05
Position 537: 9.456832911237311e-06
Position 1568: 8.023717734825362e-06
Position 374: 2.993635591222979e-06
Position 1396: 2.2841500235236846e-06
Position 471: 1.4346064824928302e-06
Position 860: 1.3508706108789292e-06
Position 1133: 2.256377452728404e-07
Position 381: 2.229279502792393e-07
Position 1101: 1.8537997432592191e-07
Position 248: 8.08030338680149e-08
Position 1541: 1.9410669725589487e-08
Position 475: 1.5178409899033253e-08
Position 429: 6.398878317502452e-09
Position 398: 2.1102862804757593e-09
Position 1428: 1.2291112042187486e-09
Position 841: 4.885881998701728e-10
Position 421: 5.245249332631055e-11
Position 436: 1.4757176514969024e-12
