Gene = NDUFA5
Position 7928: 0.00010802494704607898
Position 378: 9.977627368496689e-05
Position 891: 8.991534162057796e-05
Position 941: 8.678995226136988e-05
Position 9874: 8.073862734835627e-05
Position 705: 6.950329227897205e-05
Position 513: 6.670591812784675e-05
Position 1062: 6.27868232754251e-05
Position 965: 5.543994408393921e-05
Position 656: 5.458566325265465e-05
Position 8425: 5.005863134495177e-05
Position 2099: 4.1759506385159185e-05
Position 710: 3.098581960578548e-05
Position 404: 3.078098844253488e-05
Position 370: 2.9055453549404192e-05
Position 1419: 2.518360086319894e-05
Position 1841: 2.358108377300614e-05
Position 779: 1.9080787754148222e-05
Position 1935: 1.7361119849678954e-05
Position 1789: 1.5190306851025018e-05
Position 1559: 1.4704679891855155e-05
Position 3040: 1.1391646575404255e-05
Position 895: 1.0353196337484566e-05
Position 716: 8.739373773672084e-06
Position 652: 5.4939596643444625e-06
Position 1510: 5.461894946180466e-06
Position 480: 4.379512960204991e-06
Position 477: 4.363266947556529e-06
Position 526: 3.754946749559971e-06
Position 257: 3.745106428890161e-06
Position 1209: 3.712027451389101e-06
Position 982: 1.339986996319088e-06
Position 679: 9.65545332900871e-07
Position 532: 8.552179628767995e-07
Position 675: 6.818883891791351e-07
Position 263: 5.703838895508041e-07
Position 319: 4.160551095676144e-07
Position 445: 3.518473047738805e-07
Position 185: 3.0147761219829173e-07
Position 360: 2.260061027092903e-07
Position 154: 1.7306018905459436e-07
Position 635: 1.3582518831929342e-07
Position 321: 1.0401801985088441e-07
Position 207: 3.280042596071238e-08
Position 380: 3.2595119296687534e-08
Position 201: 1.8980747294429756e-08
Position 540: 9.684719097131096e-09
Position 355: 6.949079786582784e-09
Position 195: 5.415328029269098e-09
Position 192: 5.18708417920419e-09
Position 414: 3.875294003064138e-12
Position 213: 1.3841096868345888e-12
