Gene = SHQ1
Position 2266: 0.015253075648535992
Position 13290: 0.013215170634700145
Position 886: 0.012716929592994503
Position 32686: 0.01166035018783288
Position 10528: 0.01146475067665272
Position 47928: 0.011314920353326747
Position 100: 0.011297330938973152
Position 4092: 0.010374737197389268
Position 1028: 0.009502337274327503
Position 223: 0.009277919353829364
Position 13657: 0.008622763455923466
Position 256: 0.008535389207852085
Position 48315: 0.008427511845110832
Position 44531: 0.008346109199081478
Position 6014: 0.008303913619082903
Position 39421: 0.007270041894913727
Position 31719: 0.0071366097559386115
Position 39469: 0.006671515451737492
Position 294: 0.006249040433678861
Position 44874: 0.006243637052636881
Position 287: 0.006185307717049022
Position 31261: 0.005707723069310773
Position 35288: 0.005693274384163819
Position 353: 0.005270557340039834
Position 880: 0.005242057149685069
Position 1216: 0.005240521551829378
Position 1274: 0.005169023428513266
Position 26183: 0.005145820840171578
Position 33131: 0.004886724127993445
Position 25154: 0.0041668846781327444
Position 45525: 0.003644225218930492
Position 2291: 0.003428802357105116
Position 1952: 0.003337622675369568
Position 6725: 0.00308580531648841
Position 1934: 0.0030687136702906193
Position 16116: 0.0027634713992342867
Position 1742: 0.0027485696605090695
Position 687: 0.00272438529430578
Position 4142: 0.002713298357573767
Position 37912: 0.002190093680575041
Position 37817: 0.0019989886575923882
Position 527: 0.0018515632268177968
Position 36773: 0.0018382065242912905
Position 2504: 0.0016671230124776278
Position 2562: 0.0016463718694831903
Position 2677: 0.00162322921593204
Position 40517: 0.0015852055979113447
Position 17283: 0.0013753345773280762
Position 2572: 0.0012240748840699571
Position 43750: 0.0011330062894162312
Position 1098: 0.0010004668104618064
Position 1007: 0.0009997178138012187
Position 931: 0.0009095251827006885
Position 45330: 0.0008808703845616968
Position 691: 0.0007696426582300646
Position 3311: 0.0006893258578450934
Position 4474: 0.0005658935066328835
Position 1180: 0.0005214997329687108
Position 4332: 0.0004077593472744731
Position 4397: 0.0003952896708580524
Position 17793: 0.0003682769878603733
Position 32534: 0.00024895202393623975
Position 7358: 0.0002140267274155527
Position 16091: 0.00011518268415864553
Position 43597: 9.610803643135703e-05
Position 2337: 3.223916680572615e-05
Position 154: 2.4916147638966875e-05
Position 415: 1.982533114978312e-05
Position 127: 1.6671822535343222e-05
Position 59: 1.2854330040329113e-05
Position 230: 9.576164033164372e-06
Position 963: 3.829203063715938e-06
Position 855: 2.9970993755002446e-06
Position 874: 2.8675319103643584e-06
Position 74: 2.1789234060540034e-06
Position 736: 1.995919813824116e-06
Position 321: 1.2539138545641365e-06
Position 940: 1.236625328186085e-06
Position 992: 1.2302136290533308e-06
Position 740: 1.1725427968035173e-06
Position 836: 1.0724256403370403e-06
Position 987: 1.0557512801339256e-06
Position 841: 1.0466521637633428e-06
Position 396: 8.198965130864986e-07
Position 200: 7.296656514940666e-07
Position 66: 5.615963576473989e-07
Position 857: 4.968721502157589e-07
Position 532: 4.73468644543444e-07
Position 721: 4.2493870050988137e-07
Position 860: 3.744679680371705e-07
Position 821: 2.542496898604745e-07
Position 672: 1.0363802422866246e-07
Position 541: 3.074111536692206e-08
Position 554: 1.8322890566210763e-08
Position 565: 1.4011413566846816e-08
Position 49: 4.7661177160697715e-09
Position 33: 3.142473581709483e-09
Position 365: 3.0478652135143274e-09
Position 543: 2.134448239536192e-09
Position 80: 6.256654431345814e-10
Position 982: 2.810012723551882e-10
Position 1005: 2.221223016840664e-10
Position 890: 2.1588094079322325e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 31095: 0.9999999955838732
Position 40455: 0.9833411157611519
Position 15998: 0.9794268566373954
Position 23928: 0.9775488106534223
Position 7280: 0.9246636103780662
Position 4056: 0.824049697502376
Position 40672: 0.6855152826026842
Position 39297: 0.6086704383734216
Position 51667: 0.4982248049799116
Position 35685: 0.3378443653432247
Position 36615: 0.317132577317944
Position 40867: 0.29366710619167496
Position 16193: 0.29263417266834246
Position 4622: 0.2882954571204122
Position 26065: 0.2580169364130727
Position 13264: 0.24648710848652597
Position 44702: 0.24597474048660406
Position 46437: 0.23880925289534516
Position 26791: 0.22796899825078673
Position 28047: 0.2075571820748197
Position 39468: 0.20309201441499672
Position 40908: 0.19447180802730718
Position 6517: 0.1789106557642243
Position 4026: 0.14176237261282412
Position 4260: 0.138375858015555
Position 6077: 0.13635784239385104
Position 16215: 0.11223240464713256
Position 4363: 0.10619651252443886
Position 28874: 0.10073972997330029
Position 12922: 0.09091875762215622
Position 35726: 0.08151545335648691
Position 5918: 0.06656596106835148
Position 21709: 0.06417662856056737
Position 48009: 0.06156494458519354
Position 44873: 0.060335052443943715
Position 47839: 0.05516827797725054
Position 5944: 0.05330736460107194
Position 6104: 0.053301603477028184
Position 46393: 0.051788618020781656
Position 7231: 0.04996202036697345
Position 2456: 0.049443179524928965
Position 4589: 0.04907854859731603
Position 4386: 0.03597355853885476
Position 43370: 0.03349798570758261
Position 8823: 0.03102309836080622
Position 39235: 0.02956650584754547
Position 44848: 0.024938546994916135
Position 26068: 0.024039585372916134
Position 50973: 0.023017033342900225
Position 8776: 0.02205623020469266
Position 7676: 0.020871245816410467
Position 16028: 0.019399993851264518
Position 8756: 0.019278823658556557
Position 53633: 0.01782092052913834
Position 1340: 0.016270628294333244
Position 1346: 0.015596543692977787
Position 36646: 0.01503783830923184
Position 7384: 0.014966899213514382
Position 10466: 0.013831656658496625
Position 10341: 0.01287934108510297
Position 45257: 0.012206272006292589
Position 926: 0.011898339786176892
Position 12414: 0.01146920123205466
Position 1503: 0.011125502904764753
Position 6393: 0.010776961836931009
Position 405: 0.010748671798621264
Position 35431: 0.010622066636697782
Position 4383: 0.01044841660104022
Position 12371: 0.01012040238636868
Position 28202: 0.009214368870224783
Position 44733: 0.008943534860836072
Position 2236: 0.008754731031260838
Position 13535: 0.008622763455923471
Position 4300: 0.00854007903021913
Position 32458: 0.008215127487576631
Position 42862: 0.008105461158929945
Position 4505: 0.007727016090068814
Position 43179: 0.007039288819471304
Position 43332: 0.006923802194302865
Position 7639: 0.0068368644415755415
Position 6118: 0.0067829164297229915
Position 44400: 0.006547933668340863
Position 1070: 0.005839845741965498
Position 1180: 0.005740289118788903
Position 35017: 0.00569327438416382
Position 43624: 0.005446443737873549
Position 4625: 0.005077973006329289
Position 1302: 0.0047597642019338565
Position 40754: 0.0046480430029292325
Position 35519: 0.00456822873850313
Position 7342: 0.004476944677373059
Position 10437: 0.00447506058388363
Position 1643: 0.004360315613340032
Position 6550: 0.004345012716281801
Position 37742: 0.004189082338167429
Position 24997: 0.004166884678132736
Position 3821: 0.0038249301502660295
Position 31552: 0.0037897727702675492
Position 32638: 0.0036884077374294074
Position 47869: 0.003683913645523425
Position 31633: 0.003346836985671057
Position 1150: 0.0025693082253730125
Position 7539: 0.0024149892584347083
Position 41075: 0.002410370527785864
Position 6524: 0.0023250809361861106
Position 43840: 0.0021904512778319683
Position 10372: 0.0020737500183427566
Position 4440: 0.0019261348014530453
Position 33076: 0.001799677503188642
Position 44262: 0.0017981755307406402
Position 32806: 0.001596966257633048
Position 710: 0.00157762661630842
Position 633: 0.0015658052466177204
Position 32947: 0.001490080367171757
Position 41341: 0.0014890189344474866
Position 43419: 0.0014381686952689766
Position 5987: 0.0013977027436367407
Position 1811: 0.0013951883456584642
Position 6369: 0.0012454447991486347
Position 4267: 0.0012283123496447121
Position 4332: 0.001193007095660737
Position 36696: 0.001144117958056622
Position 16050: 0.000994756696085257
Position 1787: 0.0009875519284293327
Position 1210: 0.0009708898197486693
Position 5920: 0.0009396180199616622
Position 4407: 0.0009233435946688832
Position 307: 0.0007906502527295859
Position 41818: 0.00077616508177304
Position 40271: 0.0007652424525550217
Position 1242: 0.0007220687910850183
Position 3163: 0.000689325857845091
Position 4576: 0.000512651061055175
Position 1606: 0.0005117303068161765
Position 2139: 0.0005059791855952611
Position 17127: 0.0004907917854267578
Position 26826: 0.0004412809230937193
Position 17176: 0.00043064489045645455
Position 1916: 0.0003521468604841057
Position 1371: 0.0003353203197603281
Position 17675: 0.00032326911957649996
Position 1038: 0.00032210666326391174
Position 17179: 0.0003188957973404253
Position 2417: 0.0002817928196759387
Position 40642: 0.0002594509949896534
Position 1263: 0.00024499150765246646
Position 1877: 0.00023660835752896414
Position 1510: 0.0002328744633942713
Position 1888: 0.00021621298222406805
Position 574: 0.00021418041243989423
Position 1741: 0.0001770138605313168
Position 4310: 0.00017472667288162116
Position 797: 0.00017289264526697002
Position 17005: 0.00013500210410443984
Position 325: 0.00012766054160789295
Position 3630: 8.803268683121363e-05
Position 4812: 5.2906389944031076e-05
Position 17727: 4.500786828387374e-05
Position 40961: 4.0782771332124654e-05
Position 43488: 4.069655475842473e-05
Position 1155: 3.685460384595704e-05
Position 16372: 2.9278650760770622e-05
Position 6926: 1.62808577276999e-05
Position 855: 1.2399390349452597e-05
Position 32353: 5.766986763086186e-06
Position 2047: 5.010253755878847e-06
Position 282: 4.615380113562825e-06
Position 439: 4.294143163404989e-06
Position 966: 2.5039054459693712e-06
Position 874: 2.135840303587943e-06
Position 7048: 1.5751115438696485e-06
Position 421: 1.0909714774091675e-06
Position 16313: 8.552042608620343e-07
Position 1215: 8.224747483504804e-07
Position 16291: 7.515708303332973e-07
Position 16357: 6.886168841021953e-07
Position 241: 4.965091345865403e-07
Position 1252: 2.2995989033646536e-07
Position 16234: 1.3175885874014257e-07
Position 504: 1.1021066644818935e-07
Position 4654: 7.996972590236648e-08
Position 946: 5.528517823019728e-08
Position 943: 5.2769829675218273e-08
Position 894: 4.790904093672855e-08
Position 338: 1.6756599052834028e-08
Position 329: 1.6201035466471e-08
Position 165: 1.4142895171396516e-08
Position 256: 1.3300953037157912e-08
Position 223: 1.2967411037395892e-08
