Gene = ACAA1
Position 8674: 0.0017689764146481609
Position 10542: 0.001675673920865604
Position 1339: 0.0015887562070330643
Position 11570: 0.0015750139986538036
Position 13606: 0.0015576871908419975
Position 3427: 0.0015025971117915197
Position 13224: 0.0013098888335219454
Position 5359: 0.0012705691742674692
Position 2251: 0.0012619710760996537
Position 2177: 0.0011795525219269658
Position 4012: 0.001125532004206034
Position 9753: 0.0010798446262742277
Position 8127: 0.0010552857149440998
Position 8351: 0.0009922802586630332
Position 11185: 0.0009912787144039175
Position 7713: 0.0009386875807407587
Position 11518: 0.0009248389699535244
Position 11117: 0.0008526412007868583
Position 1562: 0.0008176439196002879
Position 12406: 0.0007747770463889848
Position 1039: 0.0007618267705028183
Position 11536: 0.0007607571487540747
Position 5542: 0.0007510447135413836
Position 2183: 0.0007421945913049706
Position 2420: 0.0006858301261109976
Position 1385: 0.0006541574862535222
Position 12277: 0.0006103317963120636
Position 1147: 0.0006042284428749362
Position 2634: 0.0005842303253230627
Position 5725: 0.0005631138113986715
Position 11910: 0.0005488149319526619
Position 9068: 0.0004848672210433921
Position 10206: 0.00047262881943322245
Position 11031: 0.00047151563671385345
Position 2996: 0.0004268715276761795
Position 1775: 0.000418657013554802
Position 1022: 0.00041835807275961747
Position 9709: 0.0003445165579267292
Position 1741: 0.00033932025421025305
Position 158: 0.0003220666320318836
Position 1443: 0.00028551372376783466
Position 5487: 0.00021231974956410134
Position 5379: 0.00018164052530463345
Position 9736: 0.00017751743482604076
Position 1256: 0.00016556884237758538
Position 1104: 0.00016383481971010295
Position 6006: 0.00015142774966864385
Position 207: 0.00012885481519667438
Position 343: 0.00012781089570286806
Position 1538: 0.00011821665348351426
Position 8290: 9.884988083507357e-05
Position 4877: 7.557141500316294e-05
Position 5700: 7.223774263102e-05
Position 1397: 5.074734247780724e-05
Position 10250: 3.77862538067333e-05
Position 1293: 3.417827568526117e-05
Position 5787: 3.232403700999024e-05
Position 255: 3.010701580465072e-05
Position 178: 2.8488629715526376e-05
Position 9420: 2.421682958243899e-05
Position 573: 2.380068820505659e-05
Position 9417: 2.1023572074454162e-05
Position 132: 2.0433828449117832e-05
Position 1162: 1.3193488968330415e-05
Position 450: 9.980106643398469e-06
Position 191: 9.528122383796584e-06
Position 1002: 9.337000720175073e-06
Position 1045: 9.276657872439288e-06
Position 1114: 6.067844500003414e-06
Position 1972: 6.006415156754537e-06
Position 902: 4.555239877987818e-06
Position 187: 4.343775231951486e-06
Position 540: 4.269723527467407e-06
Position 9172: 4.26201638767842e-06
Position 180: 4.2610948316187035e-06
Position 1779: 4.256567298594772e-06
Position 379: 3.937987089038423e-06
Position 370: 3.917490511529868e-06
Position 355: 2.805930500678677e-06
Position 438: 2.771016616022909e-06
Position 434: 2.2096788687342393e-06
Position 348: 1.7983564199687787e-06
Position 672: 1.7056879488090706e-06
Position 783: 1.3787086887585402e-06
Position 788: 1.170276019153938e-06
Position 8165: 8.476934144699076e-07
Position 8221: 5.274981437929399e-07
Position 9555: 4.542377949027094e-07
Position 597: 3.880173430378511e-07
Position 966: 1.73727446506797e-07
Position 11754: 1.1906188188667696e-07
Position 806: 1.0030914374310553e-07
Position 786: 8.161289150325236e-08
Position 867: 1.4300502395826528e-08
Position 83: 1.198042879101116e-08
Position 927: 1.1237519917255276e-08
Position 812: 9.682105555549793e-09
Position 858: 8.736970450574557e-09
Position 587: 7.519392850516369e-09
Position 489: 6.802709191230734e-09
Position 1361: 4.332913613437274e-09
Position 1534: 4.2649582619135014e-09
Position 77: 2.4838118091283108e-09
Position 825: 9.063158143679293e-10
Position 633: 8.489420205162244e-10
Position 814: 8.038005903024537e-10
Position 820: 6.118348428346304e-10
Position 674: 4.437205839418508e-16
