Gene = SWI5
Position 9680: 0.00538374777744364
Position 3650: 0.005024234145420814
Position 9801: 0.004446083868900501
Position 8950: 0.0044089027900755026
Position 10043: 0.004403811361183801
Position 9794: 0.0041724660385877785
Position 732: 0.0038872067076750096
Position 10597: 0.0033116593061535493
Position 694: 0.0029510850354121476
Position 10351: 0.0028980797075739253
Position 11049: 0.0028268225143742083
Position 932: 0.002723201108466278
Position 2019: 0.002703695024301287
Position 3187: 0.0026549694385656223
Position 10558: 0.0020221783305534513
Position 10086: 0.0020185843517689676
Position 1508: 0.0019699245991209213
Position 1993: 0.0019573744354888845
Position 379: 0.0019419728707493257
Position 1035: 0.0018832752337275532
Position 10406: 0.0018078898195073821
Position 956: 0.001766104779523393
Position 9338: 0.0017048536678630094
Position 10017: 0.0016993258173926915
Position 8857: 0.001379285176660946
Position 8887: 0.0013481512948809217
Position 9999: 0.001253198698400789
Position 10268: 0.00123670157471496
Position 2073: 0.0012024205869006672
Position 11765: 0.0011650702001972815
Position 1052: 0.0011094775506850817
Position 10496: 0.0010733692031337856
Position 12128: 0.0010661018017126698
Position 10751: 0.0010374159378682608
Position 1901: 0.0009564592096734747
Position 1337: 0.0008961784886783841
Position 355: 0.0008727083561910425
Position 11380: 0.0007653217559414635
Position 1478: 0.0007408172807284644
Position 535: 0.0006726187627551937
Position 1827: 0.0005804548555765829
Position 2087: 0.000554433682774837
Position 2647: 0.0005216485426215553
Position 884: 0.0004866162114714743
Position 11436: 0.0004366614439870674
Position 10002: 0.0004147534297652015
Position 12658: 0.0003719576997089308
Position 11185: 0.0003160178203031748
Position 10106: 0.0002816287427579056
Position 11510: 0.00026542355773568276
Position 2356: 0.0002201912854345428
Position 302: 0.0002053748724663905
Position 2307: 0.00018432029360389814
Position 1925: 0.00017779072433610492
Position 2535: 0.00017475851600712823
Position 10210: 0.00010335095579535532
Position 10451: 0.00010153872525768735
Position 10081: 9.870704245919565e-05
Position 343: 9.49169009796861e-05
Position 363: 9.007109954619464e-05
Position 793: 8.783709539025175e-05
Position 10138: 8.242556977255791e-05
Position 3056: 5.6258017235868205e-05
Position 1302: 5.343971106132144e-05
Position 2152: 5.1634992408558815e-05
Position 964: 5.113426896058601e-05
Position 450: 2.2290444260157194e-05
Position 397: 1.9694179060103033e-05
Position 2901: 1.5803363022034187e-05
Position 420: 1.3285235654967483e-05
Position 2835: 1.1799146175190746e-05
Position 2721: 1.1405506447881538e-05
Position 2511: 1.0372838474225159e-05
Position 246: 9.222555669097538e-06
Position 418: 8.457971500332208e-06
Position 313: 8.128381050157372e-06
Position 174: 7.274827067294572e-06
Position 2174: 7.099209506374217e-06
Position 3781: 6.949687618069295e-06
Position 2671: 6.424706804611653e-06
Position 2808: 6.042762785127483e-06
Position 889: 4.4727960451056645e-06
Position 4153: 3.984983191190389e-06
Position 172: 2.420508341984134e-06
Position 584: 9.724166040043375e-07
Position 614: 3.900201268760076e-07
Position 572: 3.413847263766662e-07
Position 280: 7.687123123611473e-08
Position 253: 4.9499303042529464e-08
Position 131: 3.6727189469419696e-08
Position 116: 9.905426893714063e-09
Position 148: 3.6183408423712226e-09
Position 256: 5.4417688862104024e-11
Position 150: 1.8779874695223663e-11
Position 265: 3.66182175711345e-14
Position 82: 1.1457984116986235e-14
Position 80: 4.083373952395399e-15
