Gene = GPR157
Position 7306: 0.0030547640033305587
Position 24810: 0.0026983269417585848
Position 7793: 0.002689615360662607
Position 611: 0.0023699444210989406
Position 2723: 0.0018836609448332163
Position 173: 0.0018113655821356423
Position 6274: 0.0017345796420371615
Position 7490: 0.0016462856864930468
Position 194: 0.0014952907346549435
Position 239: 0.0014510364283857808
Position 1015: 0.001352445850525441
Position 8408: 0.0013461595382882373
Position 4266: 0.0013364056262877024
Position 1591: 0.0012647466681972542
Position 4490: 0.0010549039984515149
Position 4533: 0.0009838877496583809
Position 2964: 0.0008633161333414444
Position 205: 0.0008228698239675655
Position 6358: 0.0008066046952852014
Position 3062: 0.0007897185314221327
Position 2982: 0.0006813806569074424
Position 454: 0.0005786603693523847
Position 1474: 0.0005390757557529022
Position 1849: 0.0005360108097439454
Position 3407: 0.0005357334180981894
Position 2086: 0.0005118575744558422
Position 898: 0.0003574415865551189
Position 771: 0.0002695611871380765
Position 467: 0.000227818851068892
Position 1284: 0.0002254597775147507
Position 978: 0.0001855961034096791
Position 1020: 0.00017372593684500913
Position 728: 0.00014970426612232962
Position 850: 0.00012139502764048651
Position 62: 0.00010367272182452415
Position 536: 8.035527470995234e-05
Position 1034: 7.75600304535032e-05
Position 344: 7.563346391969983e-05
Position 530: 7.175056821707705e-05
Position 835: 6.060411983382159e-05
Position 1006: 5.474380819043865e-05
Position 14375: 4.640325619472933e-05
Position 9154: 3.316397380517621e-05
Position 583: 3.284295924830642e-05
Position 794: 3.010495966838409e-05
Position 256: 2.9442078066698295e-05
Position 760: 2.8186299013334432e-05
Position 191: 2.704369603856186e-05
Position 9683: 2.6690112863556805e-05
Position 178: 2.602919209214359e-05
Position 13858: 2.5167606520362588e-05
Position 202: 2.362427499120201e-05
Position 1004: 2.0817652197828578e-05
Position 521: 1.8448620445326206e-05
Position 370: 1.7231220195591752e-05
Position 518: 1.1971691061863781e-05
Position 380: 8.649247712441525e-06
Position 1198: 7.830110120159322e-06
Position 1159: 7.087036228276578e-06
Position 1167: 5.664954733061794e-06
Position 1055: 2.692374611788511e-06
Position 1186: 2.3089501029549287e-06
Position 301: 4.1034567309105635e-07
Position 1774: 4.080617002592654e-07
Position 1748: 3.445550353916221e-07
Position 1530: 3.4398568429282264e-07
Position 1551: 2.0783589751133664e-07
Position 639: 1.7603437801181812e-08
Position 151: 6.438690220761403e-09
Position 81: 2.9559658968475138e-09
Position 107: 2.548795571354379e-09
Position 434: 1.3900220593937196e-09
Position 397: 4.5445149621439886e-10
Position 663: 2.8416407304543527e-10
Position 367: 1.8315399622981563e-10
Position 605: 9.472978077217219e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 9092: 0.8622868138518827
Position 17680: 0.8497950997340569
Position 13063: 0.81346854154738
Position 1099: 0.740598292318369
Position 26417: 0.6817309824610734
Position 16787: 0.6807982016061873
Position 23528: 0.6453940411711664
Position 8784: 0.47771203434819304
Position 20731: 0.46658019392382183
Position 23725: 0.3415101409647212
Position 23489: 0.34088135795102337
Position 1373: 0.2796413317600721
Position 28451: 0.17440927607470216
Position 24535: 0.14408634991501307
Position 18135: 0.1425235200441094
Position 18005: 0.11871599033519287
Position 4095: 0.11589851803098096
Position 23754: 0.1081703557761405
Position 13760: 0.09344884919638331
Position 20544: 0.07364874604792028
Position 8854: 0.07363969858495284
Position 26762: 0.06747700733007027
Position 6697: 0.058197888950853656
Position 28667: 0.05644320789289479
Position 20797: 0.05261371081744761
Position 17550: 0.04524446314742297
Position 23957: 0.04381927738500751
Position 6896: 0.02932794677144493
Position 1117: 0.02534860644405895
Position 27605: 0.024278706868591963
Position 2732: 0.018607692846841318
Position 20574: 0.01802248024521293
Position 24826: 0.017614965626648865
Position 9122: 0.01644931691955107
Position 17712: 0.014611131675634445
Position 24854: 0.014607184104732619
Position 18108: 0.011589922393382128
Position 1065: 0.009655429096727505
Position 4423: 0.008869763214582368
Position 15944: 0.007796118660063363
Position 4099: 0.0074075499883968525
Position 24925: 0.0072435947561586105
Position 3386: 0.007214732087285051
Position 632: 0.007175946592349033
Position 597: 0.007007199486315165
Position 1404: 0.005215626948819925
Position 740: 0.004898763441882239
Position 885: 0.003347968131191356
Position 1427: 0.003245881457237984
Position 19417: 0.003111373267994778
Position 17986: 0.002745240152954201
Position 3252: 0.002741001520530392
Position 7533: 0.0026896153606626094
Position 24517: 0.0026879779535354496
Position 3336: 0.002593074036537322
Position 6544: 0.002512128226353788
Position 6039: 0.002496931672066009
Position 27723: 0.002480385527976196
Position 2562: 0.0023675846159552
Position 24197: 0.0023626760209763857
Position 2892: 0.0023225338541991683
Position 3372: 0.0020700356620066626
Position 7372: 0.0016462856864930455
Position 1378: 0.0016352655748021344
Position 27175: 0.0015382517541972893
Position 7144: 0.001361562697635193
Position 8361: 0.0013461595382882384
Position 24142: 0.0010961981747893107
Position 6517: 0.0010619888602012137
Position 963: 0.000812456279582652
Position 1678: 0.00053666532296902
Position 2699: 0.00044784875943968625
Position 717: 0.0002981314469845132
Position 1945: 0.0001858552859675424
Position 1855: 0.00017396808378373265
Position 19229: 0.00017384240644231915
Position 417: 0.00016762533546213094
Position 1966: 0.00015203420470456718
Position 23730: 0.0001225449633297788
Position 674: 0.00011693911468135774
Position 610: 9.234621294328158e-05
Position 1020: 9.051077105322833e-05
Position 388: 8.92039542390227e-05
Position 1233: 7.774839716969058e-05
Position 1140: 7.661589555809205e-05
Position 636: 5.326379934726869e-05
Position 720: 5.158353499541181e-05
Position 23759: 4.975873219850649e-05
Position 1124: 4.731238079695604e-05
Position 14252: 4.640325619472923e-05
Position 19250: 4.4990383156875546e-05
Position 6016: 4.4252665256352544e-05
Position 4060: 4.424723265750579e-05
Position 782: 4.158839570809131e-05
Position 6526: 3.292145843849851e-05
Position 1145: 3.2453894231509834e-05
Position 6408: 3.200119067222521e-05
Position 352: 3.0067039927314085e-05
Position 1119: 2.9693726497781637e-05
Position 23727: 2.4817293663918178e-05
Position 969: 2.1257893910481173e-05
Position 2548: 2.0661447194134585e-05
Position 599: 2.0053122282310406e-05
Position 344: 1.8256885275585327e-05
Position 659: 1.8133363761556058e-05
Position 9577: 1.7718218352295208e-05
Position 1288: 1.7081926778036125e-05
Position 462: 1.631907786930099e-05
Position 769: 1.57674328542643e-05
Position 273: 1.5201620646127759e-05
Position 3492: 1.5067063100367186e-05
Position 639: 1.1682512360134687e-05
Position 922: 1.1064884975373285e-05
Position 2463: 9.495921955331228e-06
Position 1071: 9.107839968130254e-06
Position 9655: 8.971894511261536e-06
Position 1186: 8.284008352133406e-06
Position 760: 8.194683427067911e-06
Position 747: 8.161960097271024e-06
Position 2946: 7.82347309761591e-06
Position 2666: 7.3242285064878825e-06
Position 1438: 6.982139225069721e-06
Position 2593: 6.7493962298635585e-06
Position 494: 5.356393733802839e-06
Position 2779: 5.311554191530614e-06
Position 1196: 4.4529457370624614e-06
Position 7033: 4.378077249351151e-06
Position 553: 3.425870231677844e-06
Position 4005: 2.6831243264943303e-06
Position 998: 2.6819302974559098e-06
Position 4057: 2.2007923128172392e-06
Position 1175: 1.9652202015924087e-06
Position 924: 1.5674982826492922e-06
Position 938: 1.3760441358184762e-06
Position 1344: 9.244744144328738e-07
Position 784: 8.741800800273842e-07
Position 525: 7.981029199783745e-07
Position 683: 6.732421640449264e-07
Position 1473: 5.449513755683225e-07
Position 4480: 4.515449677258292e-07
Position 1029: 4.066023820639156e-07
Position 1335: 3.8892739901614415e-07
Position 902: 3.5170485953546734e-07
Position 771: 2.1720263769594508e-07
Position 817: 1.9182021006491706e-07
Position 2647: 1.342178907781105e-07
Position 2659: 1.2602112467709888e-07
Position 1467: 1.0206792578655592e-08
Position 680: 2.2030670126840576e-09
Position 148: 1.0646624135479129e-10
Position 556: 2.800254419934928e-11
Position 169: 1.7861420047400744e-11
Position 1198: 2.0950717613355636e-12
Position 568: 1.0471350829451462e-12
Position 1330: 7.248869119106408e-13
Position 184: 1.3824722683345005e-13
