Gene = GLMN
Position 928: 0.0017847320851197416
Position 287: 0.0017632708140483317
Position 1602: 0.0017019689651823534
Position 13519: 0.0015399718382925333
Position 904: 0.0015173289265656672
Position 3324: 0.0014829228270291962
Position 8472: 0.0014753028191866083
Position 1182: 0.001432348983247962
Position 7640: 0.0014030319103275958
Position 138: 0.0012933582189018353
Position 381: 0.001103502220999403
Position 7715: 0.0009695394505659996
Position 742: 0.0009485498884489656
Position 3131: 0.0009143470780662825
Position 9832: 0.0008812394195933819
Position 2270: 0.0008020366231419132
Position 953: 0.0008007538440982637
Position 921: 0.0007807898756812589
Position 1236: 0.000776973110272173
Position 1144: 0.0007355346289174406
Position 22777: 0.0007170456874716517
Position 3190: 0.0007113780115075741
Position 568: 0.0006682198372145863
Position 21482: 0.000664047935335538
Position 21460: 0.0006629431892308451
Position 338: 0.0006624289466531306
Position 18776: 0.0006606425317360109
Position 4539: 0.0006346422514087301
Position 4325: 0.0006050308738005627
Position 541: 0.000565437505426741
Position 4786: 0.000528508624820567
Position 313: 0.0004953106865584684
Position 1665: 0.0004867718241247775
Position 3170: 0.000461842263011482
Position 7284: 0.00043784972471445243
Position 3441: 0.0004225908624991616
Position 12435: 0.00037384174604610654
Position 415: 0.00032348827753895615
Position 2343: 0.00031867827398717624
Position 1334: 0.0002970488215057
Position 1501: 0.0002742673644508156
Position 1641: 0.00025219602906745184
Position 18598: 0.00024738161821133046
Position 965: 0.00024091111470347023
Position 2478: 0.0002238671449902188
Position 17694: 0.00020331024720335127
Position 18583: 0.0001951905945818029
Position 3187: 0.00019152778260013363
Position 170: 0.00017805535954354496
Position 7661: 0.00016889706669489854
Position 594: 0.00016481462445014605
Position 316: 0.00015448257751565558
Position 7644: 0.00015160102944463267
Position 7670: 0.00014328411396045956
Position 319: 0.00013126915843590442
Position 19377: 0.00011551159583650035
Position 19021: 0.0001101687341940079
Position 12231: 9.96128239558264e-05
Position 259: 8.580145037539259e-05
Position 13470: 8.023108703518319e-05
Position 3237: 7.966971790400054e-05
Position 17778: 5.878787247560545e-05
Position 666: 5.2282088315635504e-05
Position 12812: 5.202561092853203e-05
Position 20840: 4.644588337064207e-05
Position 669: 4.5368919178033705e-05
Position 18613: 3.663912671250785e-05
Position 17199: 3.251316558200338e-05
Position 16776: 3.104889081010441e-05
Position 602: 2.557912430970669e-05
Position 17605: 2.4128403779595886e-05
Position 19279: 2.3869729485396038e-05
Position 690: 2.3063497847103802e-05
Position 527: 2.149427477240116e-05
Position 14628: 1.9941154208187595e-05
Position 18953: 1.9808559932528397e-05
Position 490: 1.9106800602459253e-05
Position 15820: 1.8166269779747843e-05
Position 12900: 1.436076437841272e-05
Position 15163: 1.3611099774030406e-05
Position 2750: 1.3480196634090043e-05
Position 178: 1.3441614275920793e-05
Position 16103: 1.279018964694236e-05
Position 2160: 1.2081651584004668e-05
Position 2144: 1.1953968744269547e-05
Position 9717: 1.1886022604424208e-05
Position 1459: 1.1388721595679177e-05
Position 1070: 1.0914781182186047e-05
Position 301: 9.522888941049842e-06
Position 2198: 9.10016901186038e-06
Position 3264: 8.039297774753366e-06
Position 2417: 7.477231355455538e-06
Position 16520: 6.420227866225367e-06
Position 1063: 6.218291097654798e-06
Position 10725: 5.843216805839127e-06
Position 13969: 5.048597618306509e-06
Position 15939: 5.004953451685331e-06
Position 1164: 3.530257084595225e-06
Position 1345: 3.2118980944887158e-06
Position 1146: 3.1418655891154137e-06
Position 12544: 2.4779999500396457e-06
Position 1286: 2.3903282035623678e-06
Position 2543: 2.0304584140592995e-06
Position 762: 1.8474551926455121e-06
Position 986: 1.7780059897665417e-06
Position 148: 1.4484467045096e-06
Position 463: 1.4271653337708182e-06
Position 1465: 1.3849279153446342e-06
Position 157: 9.697744548864377e-07
Position 1725: 8.574591427168942e-07
Position 1479: 7.463908438713038e-07
Position 2683: 6.140077767256743e-07
Position 2663: 5.614357407118566e-07
Position 1730: 2.910553497940253e-07
Position 573: 2.627852063275678e-07
Position 188: 2.535021637521366e-07
Position 1566: 1.9427927743343921e-07
Position 13097: 4.3141134227914105e-08
Position 975: 2.3474999939484022e-08
Position 576: 1.2342903644378242e-08
Position 419: 4.213206447513117e-09
Position 756: 4.183982297546529e-09
Position 968: 4.141458004228001e-09
Position 712: 3.369629622292387e-09
Position 628: 1.9059077923780412e-09
Position 988: 3.0670511000719285e-10
Position 417: 1.8150689850579704e-10
Position 432: 1.5399228876813122e-10
Position 175: 6.139037862128187e-11
Position 106: 3.097320835335895e-11
