Gene = CHMP5
Position 3756: 0.0005477195617105339
Position 369: 0.0005002364651989568
Position 12184: 0.00047704473583914166
Position 13854: 0.0004056556637344809
Position 1750: 0.00040116007092393026
Position 12415: 0.0003720284719267093
Position 2174: 0.000358422971142493
Position 6422: 0.00029967640788783697
Position 631: 0.00027404630826961346
Position 304: 0.00019737546902894547
Position 919: 0.0001904065803588392
Position 7012: 0.00016064364043676918
Position 6579: 0.00014921814028278764
Position 2164: 0.00014629692063599926
Position 64: 0.00014361136372942573
Position 11860: 0.00014182903488856187
Position 2202: 0.0001362887609678202
Position 76: 0.0001268259113200524
Position 2303: 0.00010336581509120564
Position 6349: 6.872145763531777e-05
Position 807: 6.526991564234862e-05
Position 912: 4.657807689974397e-05
Position 773: 4.5609969775001564e-05
Position 1821: 3.791603407225869e-05
Position 11853: 3.312032112335831e-05
Position 1718: 2.977492199635619e-05
Position 1807: 2.790469828965291e-05
Position 8604: 2.71714325024698e-05
Position 3083: 2.5719735353452893e-05
Position 97: 2.393690024866298e-05
Position 742: 1.9525024244368e-05
Position 6499: 1.8222294587127613e-05
Position 873: 1.800583044065417e-05
Position 715: 1.3598128304609878e-05
Position 1162: 1.3298802714264046e-05
Position 1953: 9.184489466232253e-06
Position 875: 8.811845311752544e-06
Position 110: 8.550653595747289e-06
Position 116: 7.092777932231775e-06
Position 1316: 5.205953458428444e-06
Position 360: 5.128916946821956e-06
Position 988: 1.3453722377093262e-06
Position 610: 7.985855241225988e-07
Position 938: 5.613221186211251e-07
Position 322: 1.78521134501089e-08
Position 325: 1.5725323325511424e-08
Position 458: 1.4001517724453385e-08
Position 90: 1.0585042731612145e-08
Position 108: 8.015259444121898e-09
Position 567: 9.628723014304891e-13
Position 439: 7.385839477940562e-14
Position 557: 3.596648778002569e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 11513: 0.9999999999999982
Position 6209: 0.9998125540654944
Position 1067: 0.9376292377451786
Position 15866: 0.7885506199285072
Position 2910: 0.6226143395065493
Position 13170: 0.3505120165119568
Position 3455: 0.3201406900608799
Position 5680: 0.3041123466306245
Position 11703: 0.2222290034974391
Position 11719: 0.22132637120673926
Position 3659: 0.15840298597268349
Position 8055: 0.1494100892077836
Position 11731: 0.13075770470128606
Position 2019: 0.12231583047815485
Position 6598: 0.11590922946633031
Position 16029: 0.09011072487553018
Position 567: 0.07541768890737019
Position 1952: 0.07279186795894002
Position 11807: 0.054966998105963484
Position 5608: 0.053996819759463036
Position 786: 0.053955465351500004
Position 2234: 0.047871878445640836
Position 5714: 0.044416676029560793
Position 11761: 0.03632812691342537
Position 2534: 0.03296606353373157
Position 15678: 0.032816880648074157
Position 3424: 0.03245588630821427
Position 15601: 0.03141759639250689
Position 11932: 0.03101668772484938
Position 13185: 0.028340098331202743
Position 969: 0.027905281674241028
Position 686: 0.027155614263558125
Position 8422: 0.02502404353020319
Position 8399: 0.023499032812385086
Position 6979: 0.02314634765465844
Position 15829: 0.021889800241799783
Position 3515: 0.020590829726641544
Position 3480: 0.02006541146468136
Position 2237: 0.01998489432877352
Position 5690: 0.01924935247011698
Position 597: 0.01890371169088244
Position 7154: 0.01764492325203
Position 6520: 0.017581612247177615
Position 2157: 0.017102265701125493
Position 9178: 0.016845501705012655
Position 6774: 0.016086259561328236
Position 2257: 0.015500350481285093
Position 11951: 0.014758809505149887
Position 6790: 0.014229625294556004
Position 3360: 0.013852469961118406
Position 14006: 0.008454012888517902
Position 15411: 0.00815447872463236
Position 845: 0.008144496346682321
Position 2086: 0.007795678518539437
Position 15056: 0.0074032156114619
Position 11736: 0.007197160370412232
Position 4113: 0.007165974821852405
Position 8545: 0.007150905256264794
Position 13008: 0.006966667871010556
Position 16533: 0.006587611778946838
Position 1024: 0.006448074602127171
Position 1633: 0.005676220408572576
Position 13233: 0.005641216368261315
Position 10156: 0.005284647205520331
Position 11956: 0.0052738516922234005
Position 13423: 0.005033282319750249
Position 5225: 0.004604883227382551
Position 6938: 0.00459503082137274
Position 7120: 0.004123060758668853
Position 2379: 0.00404148106501404
Position 1034: 0.0037581647235349477
Position 6957: 0.0036745700651203386
Position 6822: 0.003418770904237913
Position 1911: 0.0031699191970934576
Position 1979: 0.003025355607280461
Position 11775: 0.00279311151346809
Position 16346: 0.002370798006307249
Position 11784: 0.0023537911141406215
Position 7110: 0.0023448666737749964
Position 3664: 0.0022727211898773947
Position 3785: 0.002199617642670429
Position 6803: 0.0020980295671364267
Position 13721: 0.0019464350947753356
Position 14622: 0.0018159379838003403
Position 15486: 0.0017137633542512922
Position 12314: 0.0016785567995141646
Position 14002: 0.0016203631918549385
Position 428: 0.0015933411741027297
Position 2296: 0.0014908747457036862
Position 7074: 0.0014206691561686694
Position 3390: 0.0013637412554280536
Position 754: 0.0013438644845168014
Position 8214: 0.0013280667527244044
Position 807: 0.0012965570941035995
Position 3631: 0.0012791395792316296
Position 2772: 0.0012783624345943242
Position 8737: 0.0012337212246108064
Position 271: 0.001209380469613037
Position 13089: 0.001187195829160701
Position 662: 0.0011025210366724012
Position 3139: 0.0010645140895361688
Position 13254: 0.0009583424802755067
Position 1078: 0.0009527153616859082
Position 2747: 0.0008765340383081204
Position 11763: 0.0008679480007060737
Position 1999: 0.0007794664449524627
Position 2426: 0.000626922413925489
Position 631: 0.0006133871531788563
Position 2419: 0.000598233170327238
Position 2810: 0.000592168195604168
Position 2667: 0.0005484867072808511
Position 2106: 0.0005401941561292651
Position 496: 0.0005357324611446138
Position 15219: 0.0005044671475623592
Position 1100: 0.00046461436034462097
Position 1075: 0.0004340271737584059
Position 6472: 0.00043207292434747674
Position 1956: 0.00042913258004828917
Position 3543: 0.0004162682193333609
Position 577: 0.0004092190521311789
Position 2645: 0.0003895990419544444
Position 764: 0.00037588120497739655
Position 3894: 0.0003567700323245149
Position 502: 0.00028288346270770044
Position 1044: 0.0002557562414183909
Position 3187: 0.0002555840171571148
Position 2608: 0.00022886449705176328
Position 6683: 0.00022815659460241025
Position 2202: 0.00021202586462030115
Position 6495: 0.00019152782349566205
Position 2287: 0.00018426040241711293
Position 1416: 0.00015754447236765787
Position 392: 0.00014460079649799345
Position 1580: 0.00014182595275924508
Position 6446: 0.0001351915821373373
Position 6655: 0.0001318204752810867
Position 699: 0.0001293197615165591
Position 3027: 0.00012247041114465373
Position 3778: 0.00011865257329620821
Position 13209: 0.00010472336097626622
Position 13889: 8.809159460567194e-05
Position 862: 8.352971722095253e-05
Position 6404: 8.087125952745053e-05
Position 1282: 7.689423053531486e-05
Position 6401: 7.284736280641927e-05
Position 2315: 7.136359512441111e-05
Position 11983: 6.909514751339816e-05
Position 3096: 6.026690635927594e-05
Position 369: 5.8010185213730083e-05
Position 6437: 5.5894301797297985e-05
Position 1465: 5.5805732647258676e-05
Position 1125: 5.5727709027164106e-05
Position 1714: 4.5882419594944224e-05
Position 1384: 4.584740194816989e-05
Position 1400: 4.52513140838316e-05
Position 711: 4.305966604480879e-05
Position 7124: 3.472323355070859e-05
Position 1097: 3.4168813849179653e-05
Position 584: 3.343232027928625e-05
Position 1547: 3.097981421718001e-05
Position 654: 2.7640816810058612e-05
Position 773: 2.4840472866960208e-05
Position 6355: 2.4373416026483288e-05
Position 668: 2.0620847265596582e-05
Position 6556: 1.9259045156030343e-05
Position 1732: 1.4612087093695677e-05
Position 1083: 1.318253368872992e-05
Position 1662: 1.2824775248096424e-05
Position 646: 1.2398630197629987e-05
Position 6420: 1.1987911295851442e-05
Position 1424: 6.525718230210923e-06
Position 1690: 5.876299568058303e-06
Position 1749: 5.697439521490412e-06
Position 3796: 5.039744442297125e-06
Position 2044: 4.64905318599133e-06
Position 1666: 4.538856553128083e-06
Position 11828: 4.45778054588146e-06
Position 1348: 4.410138472620935e-06
Position 1539: 3.781171943304766e-06
Position 1501: 3.6156929186553133e-06
Position 1121: 3.501497407270593e-06
Position 1928: 2.9938039920995057e-06
Position 136: 2.929139237721967e-06
Position 910: 2.9177490734648873e-06
Position 1459: 2.6344231507028794e-06
Position 873: 2.2876463218404597e-06
Position 2267: 1.6158548846608565e-06
Position 905: 1.5593250165501214e-06
Position 1640: 1.4987180524149754e-06
Position 1642: 1.310925627311065e-06
Position 1493: 1.3062975901616385e-06
Position 1299: 1.1367198500289578e-06
Position 1726: 9.893462264495866e-07
Position 11832: 9.440606436939233e-07
Position 1437: 9.356251969196356e-07
Position 1513: 9.108728319448493e-07
Position 1260: 9.072887542937259e-07
Position 1315: 8.333424720308472e-07
Position 1472: 6.397362639088589e-07
Position 1583: 6.184018231804165e-07
Position 1320: 6.110883856111549e-07
Position 1769: 3.2973702848105394e-07
Position 12004: 2.6795710109112644e-07
Position 12021: 1.64987484351433e-07
Position 1507: 1.5996514027181737e-07
Position 158: 1.501604286136689e-07
Position 1329: 1.4572722599792667e-07
Position 1559: 1.3035087972798955e-07
Position 1554: 1.1739320270027642e-07
Position 1803: 1.5446602283550802e-08
Position 1142: 1.540871407374307e-08
Position 1136: 6.688554801747261e-09
Position 1080: 5.5788309910103605e-09
Position 183: 1.6920072041447173e-09
Position 1130: 3.1607246516768134e-10
Position 1151: 9.811221971378587e-11
Position 169: 6.146951595763602e-11
Position 231: 4.70980776193194e-11
Position 1172: 2.3248881451803786e-11
Position 228: 7.117747327361982e-13
Position 237: 1.9593874523639482e-13
