Gene = NADK
Position 18741: 0.0036848960552396826
Position 19020: 0.0035317405179531836
Position 23807: 0.0030066566431497218
Position 10195: 0.0028930809060885585
Position 23450: 0.002590455224652415
Position 8429: 0.0025196314124948304
Position 6938: 0.0021294397193203024
Position 1385: 0.002084954606899039
Position 25465: 0.0018754796758862298
Position 19191: 0.0018092301281823343
Position 16841: 0.0017212545701386223
Position 3042: 0.0016454254430211216
Position 6886: 0.001631416701159737
Position 24016: 0.0016181988444678103
Position 21450: 0.0015321589775872608
Position 1656: 0.0015145652819511485
Position 4534: 0.0014099920269779822
Position 24174: 0.0012893889163145707
Position 718: 0.001190401719323519
Position 22264: 0.001169040305802436
Position 3028: 0.001135842252019
Position 19452: 0.0010697187766281389
Position 186: 0.0010542831153770736
Position 1209: 0.0010395683771692577
Position 8706: 0.0010151715693710052
Position 2326: 0.0010051858428712826
Position 27132: 0.0009321944949158579
Position 1348: 0.0009105785490109907
Position 16912: 0.0008326169796492298
Position 24624: 0.000792779406784841
Position 514: 0.0007301954181233336
Position 438: 0.0006846036723833443
Position 26557: 0.0006807543724879284
Position 4519: 0.0006387558195952701
Position 24682: 0.000582696164084498
Position 8654: 0.0005720515421748503
Position 2756: 0.0005699460337817858
Position 138: 0.0005317709784443503
Position 24296: 0.0005203722220811447
Position 2544: 0.0005072213990752916
Position 24586: 0.00046542562485553667
Position 24676: 0.00038662258087749106
Position 24408: 0.00037120746426669613
Position 25691: 0.0003395105819717012
Position 20045: 0.00031172701257581786
Position 24646: 0.0003109440534857425
Position 19353: 0.0002907925641836804
Position 722: 0.0002879437489149131
Position 26104: 0.00028601299670533435
Position 16670: 0.00021952481341643915
Position 2380: 0.00021115549375716803
Position 25815: 0.00020075107382004197
Position 586: 0.00019615162940408626
Position 19292: 0.000191499222949314
Position 2296: 0.00018956996092396648
Position 24660: 0.0001796683695008775
Position 21503: 0.00017448311990650125
Position 19377: 0.00016419854234875887
Position 493: 0.00015951625250627233
Position 22922: 0.00014093764541976057
Position 392: 8.771043712250677e-05
Position 2385: 8.622170576191019e-05
Position 2459: 7.879764511909722e-05
Position 1955: 7.244522105439364e-05
Position 1379: 6.471829443066709e-05
Position 24393: 6.375406541494469e-05
Position 19242: 5.701300453733831e-05
Position 1369: 5.643235813862102e-05
Position 19309: 4.9278121129596924e-05
Position 2024: 3.8091882263118016e-05
Position 1381: 2.5713614301511734e-05
Position 898: 2.4450713059125683e-05
Position 24978: 1.9472863951040218e-05
Position 905: 1.6801967721728496e-05
Position 2550: 1.521533720995119e-05
Position 16898: 1.3702408798843333e-05
Position 25125: 1.1433935593292088e-05
Position 24906: 8.70668111874344e-06
Position 22462: 5.166771832078051e-06
Position 22370: 5.10537920320351e-06
Position 19637: 2.199732664889571e-06
Position 466: 9.545389146495579e-07
Position 46: 3.09020626262911e-07
Position 689: 2.2851602159119215e-07
Position 318: 8.190620426809758e-08
Position 518: 5.3155879761666314e-08
Position 540: 4.2347957255629997e-08
Position 753: 3.522037271444376e-08
Position 409: 3.4288283252467616e-08
Position 502: 3.3546905444272006e-08
Position 147: 2.6539276818245724e-08
Position 217: 1.2703406158086697e-08
Position 500: 1.2289506585114128e-08
Position 206: 9.775015244922447e-09
Position 234: 9.754012305557055e-09
Position 578: 9.231088723950335e-09
Position 521: 5.560538505714605e-09
Position 729: 1.2995967015322263e-09
Position 612: 1.0432588636121946e-09
Position 339: 3.0569444250133196e-10
Position 312: 2.3867924672426963e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 24820: 0.9920199570798075
Position 24086: 0.9726203844147455
Position 16434: 0.9699669495573414
Position 23771: 0.9480641396058205
Position 22126: 0.9294748846459814
Position 21861: 0.9015062571626545
Position 27205: 0.7119144689934549
Position 24261: 0.6903213585456214
Position 13023: 0.6618903293481294
Position 19226: 0.3508814710574422
Position 21691: 0.3473797629151505
Position 22993: 0.30309732805710926
Position 26568: 0.23245777400424333
Position 13047: 0.19481123139848153
Position 16244: 0.18126515485117212
Position 7095: 0.16715871864568846
Position 16779: 0.15219857134848416
Position 24289: 0.146319606981815
Position 22903: 0.13520385944571667
Position 2704: 0.13110198520882296
Position 24544: 0.12403890664569087
Position 19122: 0.1214995771196941
Position 26017: 0.10516221844236562
Position 25409: 0.10428784683970084
Position 26517: 0.10163151383317001
Position 18902: 0.10102728946282799
Position 19179: 0.08401877657589454
Position 6979: 0.07244476562591821
Position 26586: 0.07159909013650644
Position 14085: 0.0697944496812461
Position 25227: 0.052109238452327844
Position 2708: 0.051616266760434196
Position 26561: 0.05055694570115799
Position 26128: 0.04645072067349288
Position 16741: 0.041664568836886316
Position 21159: 0.03975901609088615
Position 21587: 0.03939260460586351
Position 14373: 0.03775984676297633
Position 18567: 0.03650919603448625
Position 7142: 0.035946106456598195
Position 26393: 0.0269911653028219
Position 22788: 0.02697636859462659
Position 18595: 0.026889766402156078
Position 18967: 0.026057352781231908
Position 26880: 0.0259219905152636
Position 6786: 0.02225976643493516
Position 24405: 0.02087606047042395
Position 18289: 0.017083639972953233
Position 16399: 0.016134605593344745
Position 16764: 0.015874591472482016
Position 2819: 0.015205249836488036
Position 22149: 0.014466566390964823
Position 13318: 0.014304685406816342
Position 16437: 0.013841071930813863
Position 23796: 0.011531361073495706
Position 23780: 0.011016215683858997
Position 26966: 0.011007370597920636
Position 22212: 0.010815639430866051
Position 7078: 0.010540558123160876
Position 24565: 0.010281043363154161
Position 25041: 0.009852356707504737
Position 24518: 0.00894362293499582
Position 24112: 0.008628231683289968
Position 26091: 0.008495725247169256
Position 13355: 0.008380359873304655
Position 26143: 0.007788179345621937
Position 2909: 0.007590628461259379
Position 25765: 0.007585261467634671
Position 13333: 0.007417357011289089
Position 25007: 0.006076211256577004
Position 26928: 0.006051634415425248
Position 17774: 0.004791603904360228
Position 22672: 0.004758672278279213
Position 26736: 0.003998660256688704
Position 18667: 0.003926454364694605
Position 24685: 0.003922202956099642
Position 17953: 0.003891980881103645
Position 25861: 0.0036490247512075374
Position 26420: 0.003505622547860049
Position 18418: 0.0034510165629426126
Position 25415: 0.003152319854014468
Position 26148: 0.003099554703247139
Position 10099: 0.0028930809060885576
Position 24608: 0.002878637314422508
Position 4886: 0.0027974018956420364
Position 27187: 0.002784577509905879
Position 18674: 0.0026788147603816377
Position 1127: 0.00253562500125261
Position 22751: 0.0025332774031171707
Position 8303: 0.0025196314124948296
Position 26380: 0.002427973641736639
Position 26755: 0.002322836424575002
Position 26641: 0.0022805345945562374
Position 23055: 0.002242654508173089
Position 18300: 0.0021440630651851523
Position 4912: 0.0019257039577128716
Position 4380: 0.0018411838164038453
Position 26324: 0.0016594515046310788
Position 8557: 0.0015872231115458568
Position 1229: 0.0015830321054990076
Position 24989: 0.0013830938839132201
Position 1255: 0.0013502013530387763
Position 25840: 0.0013348272264192564
Position 25719: 0.0012728183363501801
Position 22879: 0.0012185453462878028
Position 1232: 0.0012061556574028919
Position 26809: 0.0011534374141062096
Position 16688: 0.0011081795982208543
Position 1173: 0.0010158082392571174
Position 22728: 0.001015596687376038
Position 24839: 0.001007430512611321
Position 26796: 0.0009924929237627156
Position 25305: 0.0009899903069778226
Position 2955: 0.0009826817293614332
Position 25250: 0.0009637438197582334
Position 16736: 0.000944089678101148
Position 16793: 0.0009291423242219536
Position 23385: 0.0009172279099797111
Position 2857: 0.0008693711046271823
Position 1028: 0.0008674949824606963
Position 2860: 0.0008672826810944856
Position 23335: 0.0008438109612869278
Position 23311: 0.0008294163533857766
Position 25881: 0.0008122413280546142
Position 1213: 0.0007600115376900907
Position 26262: 0.0007261914569808567
Position 25768: 0.0006827937400155295
Position 24062: 0.0006319484350704128
Position 18022: 0.0006215717714557819
Position 25686: 0.0005995326077102271
Position 1586: 0.0005891024373742253
Position 22076: 0.0005627407174590246
Position 2156: 0.0005495838715362461
Position 2043: 0.0005127132723787849
Position 16892: 0.0005046504073258023
Position 25073: 0.0004909846553445935
Position 25017: 0.0004684747349816146
Position 25388: 0.0004496978804908227
Position 1419: 0.0004348492849397547
Position 1560: 0.00041875030307671494
Position 652: 0.0004083114135989723
Position 24179: 0.0004038016661203004
Position 2646: 0.0003752085921263133
Position 24785: 0.00036737529477166067
Position 24026: 0.00035726079258441485
Position 17699: 0.0003200758689666326
Position 2073: 0.0003163628986208639
Position 23985: 0.00031495114465387953
Position 19882: 0.00031172701257581824
Position 4937: 0.00030683383619405395
Position 25195: 0.0003057627505235538
Position 26285: 0.0003015057549696934
Position 26061: 0.0002996732916591626
Position 24524: 0.0002842408462683517
Position 24264: 0.00028005522488915155
Position 24713: 0.0002765314864146691
Position 22867: 0.0002609852751459594
Position 492: 0.00024166650871219365
Position 27223: 0.00022365194560316365
Position 27231: 0.0002079059306312713
Position 4427: 0.00020756403016940802
Position 25099: 0.00020520846945244883
Position 2299: 0.00019999474936940423
Position 527: 0.0001944763339708807
Position 2454: 0.0001924071553495036
Position 24709: 0.00012945649224447854
Position 2492: 0.00012528870767617592
Position 24480: 0.00011914481167412813
Position 22153: 0.00011103648587360835
Position 703: 0.00010882581390427852
Position 26169: 0.00010179321766124521
Position 1272: 0.00010157355192023931
Position 24491: 9.48260757016982e-05
Position 659: 8.336900741984174e-05
Position 19271: 5.558559565490134e-05
Position 2513: 5.253876326702311e-05
Position 2319: 4.0762740535239026e-05
Position 1861: 3.636006733863273e-05
Position 470: 3.611104570066487e-05
Position 2479: 3.3540845427300535e-05
Position 1864: 3.251397742312381e-05
Position 18334: 3.1633941572796375e-05
Position 24616: 3.150268846951343e-05
Position 1103: 3.0191505632350113e-05
Position 2372: 2.974554532192628e-05
Position 16654: 2.1489812313464917e-05
Position 1445: 2.1135811092039917e-05
Position 1889: 1.5635361596623597e-05
Position 437: 1.5071026880241272e-05
Position 784: 1.4973497864856225e-05
Position 2379: 1.424626439874873e-05
Position 827: 1.4229605810436876e-05
Position 24877: 1.3966268793154972e-05
Position 2170: 1.2817339685536295e-05
Position 1305: 1.2212534459767288e-05
Position 1067: 1.0899108229424577e-05
Position 1566: 9.430720638585832e-06
Position 612: 9.29914754114891e-06
Position 18027: 8.988515720402726e-06
Position 1704: 7.771894067507827e-06
Position 1537: 7.457283677025287e-06
Position 1493: 6.756952091522451e-06
Position 2290: 5.991058979378246e-06
Position 1940: 5.087729993413236e-06
Position 1100: 4.968846329643725e-06
Position 17834: 4.774724000657044e-06
Position 1700: 4.772457070596943e-06
Position 2476: 4.383578346616826e-06
Position 1591: 4.2734133616220586e-06
Position 1842: 3.923518524968301e-06
Position 1399: 3.7694086160775486e-06
Position 2174: 3.7670638974386522e-06
Position 1562: 3.6988088605803243e-06
Position 1142: 3.5390796874357225e-06
Position 357: 3.14618935031907e-06
Position 19440: 2.1997326648895703e-06
Position 17790: 2.13397973567436e-06
Position 669: 1.9387891472227003e-06
Position 1034: 1.8995360714683017e-06
Position 308: 1.8186347633246515e-06
Position 609: 1.7848614445355838e-06
Position 557: 1.728699823361855e-06
Position 1798: 1.6919101515294324e-06
Position 1639: 1.2563673245358345e-06
Position 22322: 6.507486515568543e-07
Position 22317: 4.847266631321311e-07
Position 24455: 3.0175488355407553e-07
Position 22003: 3.9995816153547614e-10
